sector,waste_product,units,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Waste Incineration,all,kt,12900,11171,12990,12970,14039,14333,14514,13733,12790,12316,13026,12995,13030,13173,13248,13254,14343,14242,13909,13459,12824,12741,13393,14135,14058,14167,14356,13161,13339,12948,12921,12476,12357
