REASv3.2 SECTOR IND TN CO2 [kt/year]
                          1950           1951           1952           1953           1954           1955           1956           1957           1958           1959           1960           1961           1962           1963           1964           1965           1966           1967           1968           1969           1970           1971           1972           1973           1974           1975           1976           1977           1978           1979           1980           1981           1982           1983           1984           1985           1986           1987           1988           1989           1990           1991           1992           1993           1994           1995           1996           1997           1998           1999           2000           2001           2002           2003           2004           2005           2006           2007           2008           2009           2010           2011           2012           2013           2014           2015
PP               0.2216459E+03  0.2541387E+03  0.2686840E+03  0.2911098E+03  0.4195414E+03  0.4721190E+03  0.5196145E+03  0.5970845E+03  0.6689254E+03  0.7725620E+03  0.8731001E+03  0.9942033E+03  0.1137035E+04  0.1318267E+04  0.1441442E+04  0.1598495E+04  0.1759312E+04  0.1970346E+04  0.2240594E+04  0.2458033E+04  0.2665212E+04  0.2892112E+04  0.3292730E+04  0.3418269E+04  0.3968859E+04  0.4404285E+04  0.4899256E+04  0.4791009E+04  0.4415128E+04  0.5110102E+04  0.6134866E+04  0.6796843E+04  0.7631070E+04  0.8524750E+04  0.9023640E+04  0.1021890E+05  0.1166590E+05  0.1358424E+05  0.1404660E+05  0.1543645E+05  0.1667035E+05  0.1889640E+05  0.2042178E+05  0.2254235E+05  0.2342933E+05  0.2692588E+05  0.2863386E+05  0.2937078E+05  0.3038296E+05  0.3305687E+05  0.3562662E+05  0.3677778E+05  0.3796087E+05  0.3971389E+05  0.4319536E+05  0.4376129E+05  0.4628464E+05  0.5069896E+05  0.5326992E+05  0.5813275E+05  0.5956081E+05  0.6138757E+05  0.6844916E+05  0.6993719E+05  0.7906348E+05  0.8218168E+05
IND              0.3847196E+04  0.4018300E+04  0.4152273E+04  0.4228793E+04  0.4409752E+04  0.4652666E+04  0.4918119E+04  0.5189042E+04  0.5370052E+04  0.5581964E+04  0.5894457E+04  0.6116609E+04  0.6387115E+04  0.6734988E+04  0.6839046E+04  0.7204862E+04  0.7683493E+04  0.7811386E+04  0.8108935E+04  0.8537479E+04  0.8670512E+04  0.9008151E+04  0.9638112E+04  0.9875556E+04  0.1041008E+05  0.1094635E+05  0.1142800E+05  0.1190717E+05  0.1171321E+05  0.1194890E+05  0.1176817E+05  0.1257253E+05  0.1461901E+05  0.1505346E+05  0.1650394E+05  0.1650690E+05  0.1813906E+05  0.1824546E+05  0.1811057E+05  0.1922973E+05  0.1931381E+05  0.1906581E+05  0.1913146E+05  0.1945501E+05  0.2069419E+05  0.1976773E+05  0.1996881E+05  0.2121089E+05  0.2324817E+05  0.2449843E+05  0.2510203E+05  0.2630194E+05  0.2681037E+05  0.2612053E+05  0.2758306E+05  0.3130485E+05  0.3423279E+05  0.3829472E+05  0.4133243E+05  0.4812752E+05  0.4945448E+05  0.5478623E+05  0.5729784E+05  0.6499958E+05  0.6665490E+05  0.6952558E+05
ROAD             0.1307410E+03  0.2449376E+03  0.3614004E+03  0.3808103E+03  0.4002211E+03  0.4196309E+03  0.3419916E+03  0.3686056E+03  0.3952236E+03  0.4218315E+03  0.4520020E+03  0.4877365E+03  0.5399352E+03  0.6032740E+03  0.6317570E+03  0.6852200E+03  0.7342820E+03  0.7652890E+03  0.8301100E+03  0.8846340E+03  0.9642440E+03  0.1042081E+04  0.1120094E+04  0.1168317E+04  0.1317615E+04  0.1383083E+04  0.1437399E+04  0.1544003E+04  0.1680989E+04  0.1887515E+04  0.1990283E+04  0.2086473E+04  0.1577421E+04  0.1693457E+04  0.1836680E+04  0.2009340E+04  0.2197210E+04  0.2439210E+04  0.2677410E+04  0.3126480E+04  0.3193550E+04  0.3387790E+04  0.3581440E+04  0.3811290E+04  0.4112100E+04  0.4665940E+04  0.5007480E+04  0.5192960E+04  0.5395600E+04  0.5705520E+04  0.5859800E+04  0.5837520E+04  0.8467980E+04  0.1064657E+05  0.1135061E+05  0.1099947E+05  0.1150102E+05  0.1321764E+05  0.1480341E+05  0.1563400E+05  0.1670263E+05  0.1800295E+05  0.1953080E+05  0.1971254E+05  0.2038823E+05  0.2219707E+05
OTRA             0.1536538E+04  0.1538369E+04  0.1545371E+04  0.1551302E+04  0.1564766E+04  0.1566165E+04  0.1566488E+04  0.1573064E+04  0.1581684E+04  0.1587715E+04  0.1595903E+04  0.1599457E+04  0.1607866E+04  0.1613354E+04  0.1632538E+04  0.1654632E+04  0.1655055E+04  0.1662487E+04  0.1681348E+04  0.1684793E+04  0.1680915E+04  0.1688669E+04  0.1645421E+04  0.1518945E+04  0.1546219E+04  0.1577383E+04  0.1479853E+04  0.1464973E+04  0.1384795E+04  0.1335318E+04  0.1370127E+04  0.1331067E+04  0.1344941E+04  0.1341439E+04  0.1227685E+04  0.1260314E+04  0.1142374E+04  0.1101152E+04  0.1028870E+04  0.9447910E+03  0.8859780E+03  0.8805680E+03  0.7852622E+03  0.5443362E+03  0.3823000E+03  0.3408150E+03  0.3453080E+03  0.3165538E+03  0.3162971E+03  0.3202480E+03  0.3343610E+03  0.3813790E+03  0.3899880E+03  0.3876220E+03  0.3888580E+03  0.4358390E+03  0.4297270E+03  0.4627100E+03  0.4850440E+03  0.4974720E+03  0.5112380E+03  0.5972380E+03  0.6099230E+03  0.6257020E+03  0.6230080E+03  0.6367710E+03
RESI             0.1342626E+05  0.1368887E+05  0.1394880E+05  0.1419455E+05  0.1447811E+05  0.1487515E+05  0.1517338E+05  0.1548114E+05  0.1576025E+05  0.1603643E+05  0.1635888E+05  0.1675237E+05  0.1717582E+05  0.1762163E+05  0.1799895E+05  0.1843482E+05  0.1891623E+05  0.1939768E+05  0.1987826E+05  0.2032523E+05  0.2072228E+05  0.2129342E+05  0.2174956E+05  0.2219821E+05  0.2254820E+05  0.2312501E+05  0.2378564E+05  0.2439753E+05  0.2498139E+05  0.2551094E+05  0.2601118E+05  0.2654171E+05  0.2708751E+05  0.2755911E+05  0.2843788E+05  0.2921139E+05  0.2998765E+05  0.3090072E+05  0.3164217E+05  0.3239000E+05  0.3300579E+05  0.3318370E+05  0.3330193E+05  0.3338588E+05  0.3352361E+05  0.3363408E+05  0.3359688E+05  0.3388408E+05  0.3420329E+05  0.3419593E+05  0.3433832E+05  0.3411336E+05  0.3441587E+05  0.3466079E+05  0.3502677E+05  0.3533893E+05  0.3569590E+05  0.3598127E+05  0.3630872E+05  0.3690400E+05  0.3739231E+05  0.3798841E+05  0.3821435E+05  0.3884795E+05  0.3974657E+05  0.4036860E+05
ODOM             0.1169861E+04  0.1219789E+04  0.1264794E+04  0.1269805E+04  0.1304485E+04  0.1374856E+04  0.1415777E+04  0.1511836E+04  0.1560943E+04  0.1607540E+04  0.1715523E+04  0.1797838E+04  0.1918573E+04  0.2038310E+04  0.2006619E+04  0.2126462E+04  0.2189198E+04  0.2243829E+04  0.2343469E+04  0.2458425E+04  0.2451391E+04  0.2458657E+04  0.2423558E+04  0.2556943E+04  0.2537750E+04  0.2506866E+04  0.2641281E+04  0.2717507E+04  0.2831803E+04  0.3508308E+04  0.3137960E+04  0.3758341E+04  0.3705391E+04  0.4086139E+04  0.5270173E+04  0.4552836E+04  0.3799724E+04  0.3821127E+04  0.4758290E+04  0.4577214E+04  0.5770131E+04  0.6600354E+04  0.6550387E+04  0.6347853E+04  0.6999279E+04  0.7308570E+04  0.7593589E+04  0.8132708E+04  0.6086705E+04  0.6914319E+04  0.6673416E+04  0.6808446E+04  0.7176481E+04  0.7701408E+04  0.7803466E+04  0.7802543E+04  0.7786909E+04  0.7708409E+04  0.9197800E+04  0.1189859E+05  0.1080283E+05  0.8931744E+04  0.1045109E+05  0.9892828E+04  0.1062351E+05  0.1073245E+05
TOTAL            0.2033224E+05  0.2096440E+05  0.2154132E+05  0.2191637E+05  0.2257688E+05  0.2336059E+05  0.2393537E+05  0.2472077E+05  0.2533708E+05  0.2600804E+05  0.2688987E+05  0.2774821E+05  0.2876634E+05  0.2992982E+05  0.3055035E+05  0.3170449E+05  0.3293757E+05  0.3385102E+05  0.3508272E+05  0.3634859E+05  0.3715455E+05  0.3838309E+05  0.3986947E+05  0.4073624E+05  0.4232872E+05  0.4394298E+05  0.4567143E+05  0.4682219E+05  0.4700732E+05  0.4930108E+05  0.5041259E+05  0.5308696E+05  0.5596534E+05  0.5825836E+05  0.6230000E+05  0.6375968E+05  0.6693192E+05  0.7009191E+05  0.7226391E+05  0.7570467E+05  0.7883961E+05  0.8201462E+05  0.8377226E+05  0.8608672E+05  0.8914081E+05  0.9264302E+05  0.9514593E+05  0.9810797E+05  0.9963302E+05  0.1046913E+06  0.1079345E+06  0.1102204E+06  0.1152216E+06  0.1192308E+06  0.1253481E+06  0.1296429E+06  0.1359310E+06  0.1463637E+06  0.1553973E+06  0.1711943E+06  0.1744243E+06  0.1816941E+06  0.1945532E+06  0.2040158E+06  0.2170997E+06  0.2256422E+06
PP-EXCL-BF       0.2216459E+03  0.2541387E+03  0.2686840E+03  0.2911098E+03  0.4195414E+03  0.4721190E+03  0.5196145E+03  0.5970845E+03  0.6689254E+03  0.7725620E+03  0.8731001E+03  0.9942033E+03  0.1137035E+04  0.1318267E+04  0.1441442E+04  0.1598495E+04  0.1759312E+04  0.1970346E+04  0.2240594E+04  0.2458033E+04  0.2665212E+04  0.2892112E+04  0.3292730E+04  0.3418269E+04  0.3968859E+04  0.4404285E+04  0.4899256E+04  0.4791009E+04  0.4415128E+04  0.5110102E+04  0.6134866E+04  0.6796843E+04  0.7631070E+04  0.8524750E+04  0.9023640E+04  0.1021890E+05  0.1166590E+05  0.1358424E+05  0.1404660E+05  0.1543645E+05  0.1667035E+05  0.1889640E+05  0.2042178E+05  0.2254235E+05  0.2342933E+05  0.2692588E+05  0.2863386E+05  0.2937078E+05  0.3038296E+05  0.3292975E+05  0.3544915E+05  0.3653714E+05  0.3761823E+05  0.3927017E+05  0.4265173E+05  0.4311843E+05  0.4554348E+05  0.4976010E+05  0.5208654E+05  0.5664923E+05  0.5773639E+05  0.5919534E+05  0.6589960E+05  0.6706080E+05  0.7590927E+05  0.7889772E+05
PP-BF            0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.1271200E+03  0.1774700E+03  0.2406400E+03  0.3426400E+03  0.4437200E+03  0.5436300E+03  0.6428600E+03  0.7411600E+03  0.9388610E+03  0.1183382E+04  0.1483522E+04  0.1824422E+04  0.2192232E+04  0.2549560E+04  0.2876390E+04  0.3154210E+04  0.3283960E+04
IND-EXCL-BF      0.1015976E+04  0.1133925E+04  0.1214844E+04  0.1238310E+04  0.1366115E+04  0.1555975E+04  0.1768374E+04  0.1986143E+04  0.2114102E+04  0.2272954E+04  0.2532297E+04  0.2678689E+04  0.2873325E+04  0.3145338E+04  0.3173536E+04  0.3463582E+04  0.3866353E+04  0.3918386E+04  0.4140065E+04  0.4492849E+04  0.4550022E+04  0.4786511E+04  0.5320002E+04  0.5459426E+04  0.5893260E+04  0.6325930E+04  0.6701460E+04  0.7072150E+04  0.6767310E+04  0.6890100E+04  0.6639210E+04  0.7372440E+04  0.9346560E+04  0.9707540E+04  0.1108366E+05  0.1101128E+05  0.1256727E+05  0.1259621E+05  0.1238294E+05  0.1342263E+05  0.1342652E+05  0.1312240E+05  0.1313173E+05  0.1344631E+05  0.1467683E+05  0.1370825E+05  0.1387625E+05  0.1506994E+05  0.1705497E+05  0.1816970E+05  0.1869231E+05  0.1983450E+05  0.2028826E+05  0.1953798E+05  0.2094510E+05  0.2461105E+05  0.2746727E+05  0.3145919E+05  0.3442899E+05  0.4115893E+05  0.4242353E+05  0.4766236E+05  0.5008296E+05  0.5769526E+05  0.5926165E+05  0.6204366E+05
