REASv3.2 SECTOR CHN HL CO2 [kt/year]
                          1950           1951           1952           1953           1954           1955           1956           1957           1958           1959           1960           1961           1962           1963           1964           1965           1966           1967           1968           1969           1970           1971           1972           1973           1974           1975           1976           1977           1978           1979           1980           1981           1982           1983           1984           1985           1986           1987           1988           1989           1990           1991           1992           1993           1994           1995           1996           1997           1998           1999           2000           2001           2002           2003           2004           2005           2006           2007           2008           2009           2010           2011           2012           2013           2014           2015
PP               0.2754270E+03  0.3412850E+03  0.4370820E+03  0.5508440E+03  0.6586180E+03  0.7364510E+03  0.9939100E+03  0.1155580E+04  0.1646590E+04  0.2532670E+04  0.3556540E+04  0.2873930E+04  0.2742250E+04  0.2933810E+04  0.3352970E+04  0.4047490E+04  0.4939680E+04  0.4634280E+04  0.4287010E+04  0.5628200E+04  0.6939450E+04  0.8286600E+04  0.9413900E+04  0.1039142E+05  0.9879850E+04  0.1194817E+05  0.1297007E+05  0.1385500E+05  0.1812032E+05  0.2009185E+05  0.2109675E+05  0.2087594E+05  0.2147101E+05  0.2248751E+05  0.2427228E+05  0.2561656E+05  0.2653687E+05  0.2904114E+05  0.3181489E+05  0.3393427E+05  0.3597468E+05  0.3869741E+05  0.4097491E+05  0.4511425E+05  0.4897736E+05  0.5591210E+05  0.5966663E+05  0.6405992E+05  0.6207439E+05  0.5766442E+05  0.6369265E+05  0.6351063E+05  0.6152744E+05  0.6986919E+05  0.7665416E+05  0.8640420E+05  0.9327125E+05  0.9467454E+05  0.1073753E+06  0.1006682E+06  0.1192144E+06  0.1321175E+06  0.1368830E+06  0.1187406E+06  0.1305924E+06  0.1275518E+06
IND              0.1257951E+04  0.1621408E+04  0.2038988E+04  0.2336236E+04  0.2875757E+04  0.3121716E+04  0.3996637E+04  0.4946772E+04  0.9102564E+04  0.1377384E+05  0.1340572E+05  0.8524154E+04  0.6890655E+04  0.7087911E+04  0.7799628E+04  0.8548740E+04  0.1034354E+05  0.8227963E+04  0.8178999E+04  0.1065459E+05  0.1442981E+05  0.1683889E+05  0.1788337E+05  0.1857971E+05  0.1961643E+05  0.2351518E+05  0.2460032E+05  0.2810876E+05  0.3025028E+05  0.3067794E+05  0.3114595E+05  0.2967590E+05  0.3091878E+05  0.3291279E+05  0.3563414E+05  0.3973286E+05  0.4298291E+05  0.4369891E+05  0.4397081E+05  0.4413295E+05  0.4302663E+05  0.4310488E+05  0.4347829E+05  0.4584965E+05  0.4507308E+05  0.4796161E+05  0.5013726E+05  0.5647331E+05  0.5344635E+05  0.5478817E+05  0.5062673E+05  0.4613596E+05  0.4136359E+05  0.3602267E+05  0.4055512E+05  0.5740367E+05  0.6479284E+05  0.7282105E+05  0.7728010E+05  0.8197458E+05  0.8359776E+05  0.8362971E+05  0.9573057E+05  0.1043995E+06  0.1009521E+06  0.8365059E+05
ROAD             0.1307564E+03  0.1480249E+03  0.1576476E+03  0.1847848E+03  0.2114289E+03  0.2390595E+03  0.2763115E+03  0.2972864E+03  0.4092886E+03  0.5008140E+03  0.5341255E+03  0.5694003E+03  0.5879078E+03  0.6140644E+03  0.6446485E+03  0.6979468E+03  0.7379012E+03  0.7667751E+03  0.7968662E+03  0.8541100E+03  0.9762266E+03  0.1135348E+04  0.1320067E+04  0.1540332E+04  0.1804278E+04  0.1913683E+04  0.1944171E+04  0.2096663E+04  0.2319446E+04  0.2449351E+04  0.2322540E+04  0.2203900E+04  0.2337843E+04  0.2601874E+04  0.2843245E+04  0.3025290E+04  0.3698049E+04  0.4062568E+04  0.4509053E+04  0.4768386E+04  0.4888100E+04  0.5541466E+04  0.6186593E+04  0.6993247E+04  0.6673760E+04  0.7175548E+04  0.7296295E+04  0.6935435E+04  0.6312261E+04  0.7562026E+04  0.1000432E+05  0.1064739E+05  0.1066032E+05  0.1254242E+05  0.1337101E+05  0.1333934E+05  0.1488398E+05  0.1624332E+05  0.1416759E+05  0.1578181E+05  0.1706487E+05  0.2087213E+05  0.2116550E+05  0.1597352E+05  0.1733733E+05  0.1810492E+05
OTRA             0.1646900E+04  0.1654300E+04  0.1698800E+04  0.1765600E+04  0.1817500E+04  0.1899100E+04  0.1965900E+04  0.1980700E+04  0.2240400E+04  0.2396100E+04  0.2514800E+04  0.2559300E+04  0.2566800E+04  0.2596400E+04  0.2618700E+04  0.2700300E+04  0.2804200E+04  0.2863500E+04  0.2878300E+04  0.2915400E+04  0.3041500E+04  0.3175100E+04  0.3348500E+04  0.3397000E+04  0.3361800E+04  0.3997500E+04  0.4054900E+04  0.4616200E+04  0.4935300E+04  0.5026900E+04  0.4676700E+04  0.5042800E+04  0.5256300E+04  0.5303400E+04  0.5515900E+04  0.5478751E+04  0.5039545E+04  0.4719129E+04  0.4332122E+04  0.3771106E+04  0.3174299E+04  0.2602783E+04  0.1989876E+04  0.1437660E+04  0.8720956E+03  0.4459980E+03  0.3403430E+03  0.7186400E+03  0.6923390E+03  0.6067900E+03  0.1170830E+04  0.1003530E+04  0.1028100E+04  0.9597400E+03  0.9979600E+03  0.2745180E+04  0.3365760E+04  0.2662240E+04  0.2538840E+04  0.2457470E+04  0.2417800E+04  0.8081841E+04  0.7444830E+04  0.9108420E+04  0.1000545E+05  0.1067994E+05
RESI             0.1583810E+05  0.1643710E+05  0.1711460E+05  0.1755850E+05  0.1826190E+05  0.1883510E+05  0.1961500E+05  0.2049940E+05  0.2443360E+05  0.2733460E+05  0.2839880E+05  0.2562870E+05  0.2443440E+05  0.2466310E+05  0.2491670E+05  0.2566250E+05  0.2648590E+05  0.2560190E+05  0.2627020E+05  0.2776470E+05  0.3034620E+05  0.3139800E+05  0.3248030E+05  0.3313970E+05  0.3356454E+05  0.3600014E+05  0.3654534E+05  0.3869626E+05  0.4003616E+05  0.4069048E+05  0.3989296E+05  0.4085093E+05  0.4163333E+05  0.4272345E+05  0.4407247E+05  0.4598464E+05  0.4536278E+05  0.4577494E+05  0.4605567E+05  0.4560438E+05  0.4499626E+05  0.4461156E+05  0.4392996E+05  0.4383330E+05  0.4345725E+05  0.4297664E+05  0.4000352E+05  0.3741071E+05  0.4272474E+05  0.3193439E+05  0.2845783E+05  0.3218405E+05  0.3295104E+05  0.3483712E+05  0.3678703E+05  0.3793371E+05  0.4119770E+05  0.4130734E+05  0.3918038E+05  0.4083644E+05  0.4716239E+05  0.4458179E+05  0.4373471E+05  0.4028838E+05  0.3788263E+05  0.3616358E+05
ODOM             0.1314433E+03  0.1636494E+03  0.2045506E+03  0.2218006E+03  0.2674501E+03  0.2989150E+03  0.3541734E+03  0.4240660E+03  0.8514036E+03  0.1181994E+04  0.1308730E+04  0.9671556E+03  0.8123972E+03  0.8258757E+03  0.8808472E+03  0.1016120E+04  0.1172528E+04  0.1018854E+04  0.1123551E+04  0.1431598E+04  0.1957415E+04  0.2333727E+04  0.2578924E+04  0.2808381E+04  0.2951476E+04  0.3208791E+04  0.3296448E+04  0.3623183E+04  0.3963840E+04  0.4035320E+04  0.3642463E+04  0.3687714E+04  0.3861860E+04  0.4071161E+04  0.4441062E+04  0.4951733E+04  0.5185600E+04  0.5666021E+04  0.6243184E+04  0.6629394E+04  0.6895294E+04  0.7476543E+04  0.8140293E+04  0.9373319E+04  0.9084835E+04  0.1018891E+05  0.5958277E+04  0.5306530E+04  0.5756557E+04  0.6346857E+04  0.8103120E+04  0.8298492E+04  0.7687935E+04  0.7489790E+04  0.7870180E+04  0.7092483E+04  0.7246876E+04  0.7735780E+04  0.7478840E+04  0.8108130E+04  0.7114480E+04  0.1392890E+05  0.2398423E+05  0.3201598E+05  0.3178514E+05  0.4586547E+05
TOTAL            0.1928058E+05  0.2036577E+05  0.2165167E+05  0.2261777E+05  0.2409265E+05  0.2513034E+05  0.2720193E+05  0.2930380E+05  0.3868385E+05  0.4772002E+05  0.4971872E+05  0.4112264E+05  0.3803441E+05  0.3872116E+05  0.4021349E+05  0.4267310E+05  0.4648375E+05  0.4311327E+05  0.4353493E+05  0.4924860E+05  0.5769060E+05  0.6316766E+05  0.6702506E+05  0.6985654E+05  0.7117837E+05  0.8058346E+05  0.8341125E+05  0.9099607E+05  0.9962535E+05  0.1029718E+06  0.1027774E+06  0.1023372E+06  0.1054791E+06  0.1101002E+06  0.1167791E+06  0.1247898E+06  0.1288058E+06  0.1329627E+06  0.1369257E+06  0.1388405E+06  0.1389553E+06  0.1420346E+06  0.1446999E+06  0.1526014E+06  0.1541384E+06  0.1646608E+06  0.1634023E+06  0.1709045E+06  0.1710066E+06  0.1589027E+06  0.1620555E+06  0.1617801E+06  0.1552184E+06  0.1617209E+06  0.1762355E+06  0.2049186E+06  0.2247584E+06  0.2354443E+06  0.2480211E+06  0.2498266E+06  0.2765717E+06  0.3032119E+06  0.3289428E+06  0.3205264E+06  0.3285551E+06  0.3220163E+06
PP-EXCL-BF       0.2754270E+03  0.3412850E+03  0.4370820E+03  0.5508440E+03  0.6586180E+03  0.7364510E+03  0.9939100E+03  0.1155580E+04  0.1646590E+04  0.2532670E+04  0.3556540E+04  0.2873930E+04  0.2742250E+04  0.2933810E+04  0.3352970E+04  0.4047490E+04  0.4939680E+04  0.4634280E+04  0.4287010E+04  0.5628200E+04  0.6939450E+04  0.8286600E+04  0.9413900E+04  0.1039142E+05  0.9879850E+04  0.1194817E+05  0.1297007E+05  0.1385500E+05  0.1812032E+05  0.2009185E+05  0.2109675E+05  0.2087594E+05  0.2147101E+05  0.2248751E+05  0.2427228E+05  0.2561656E+05  0.2653687E+05  0.2904114E+05  0.3181489E+05  0.3393427E+05  0.3597468E+05  0.3869741E+05  0.4097491E+05  0.4511425E+05  0.4897736E+05  0.5591210E+05  0.5966663E+05  0.6405992E+05  0.6207439E+05  0.5766442E+05  0.6369265E+05  0.6351063E+05  0.6152744E+05  0.6986919E+05  0.7665416E+05  0.8640420E+05  0.9327125E+05  0.9467454E+05  0.1073753E+06  0.1006682E+06  0.1192144E+06  0.1321175E+06  0.1368830E+06  0.1187406E+06  0.1305924E+06  0.1275518E+06
PP-BF            0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
IND-EXCL-BF      0.1257951E+04  0.1621408E+04  0.2038988E+04  0.2336236E+04  0.2875757E+04  0.3121716E+04  0.3996637E+04  0.4946772E+04  0.9102564E+04  0.1377384E+05  0.1340572E+05  0.8524154E+04  0.6890655E+04  0.7087911E+04  0.7799628E+04  0.8548740E+04  0.1034354E+05  0.8227963E+04  0.8178999E+04  0.1065459E+05  0.1442981E+05  0.1683889E+05  0.1788337E+05  0.1857971E+05  0.1961643E+05  0.2351518E+05  0.2460032E+05  0.2810876E+05  0.3025028E+05  0.3067794E+05  0.3114595E+05  0.2967590E+05  0.3091878E+05  0.3291279E+05  0.3563414E+05  0.3973286E+05  0.4298291E+05  0.4369891E+05  0.4397081E+05  0.4413295E+05  0.4302663E+05  0.4310488E+05  0.4347829E+05  0.4584965E+05  0.4507308E+05  0.4796161E+05  0.5013726E+05  0.5647331E+05  0.5344635E+05  0.5478817E+05  0.5062673E+05  0.4613596E+05  0.4136359E+05  0.3602267E+05  0.4055512E+05  0.5740367E+05  0.6479284E+05  0.7282105E+05  0.7728010E+05  0.8197458E+05  0.8359776E+05  0.8362971E+05  0.9573057E+05  0.1043995E+06  0.1009521E+06  0.8365059E+05
