REASv3.2 SECTOR IND DE CO2 [kt/year]
                          1950           1951           1952           1953           1954           1955           1956           1957           1958           1959           1960           1961           1962           1963           1964           1965           1966           1967           1968           1969           1970           1971           1972           1973           1974           1975           1976           1977           1978           1979           1980           1981           1982           1983           1984           1985           1986           1987           1988           1989           1990           1991           1992           1993           1994           1995           1996           1997           1998           1999           2000           2001           2002           2003           2004           2005           2006           2007           2008           2009           2010           2011           2012           2013           2014           2015
PP               0.2875650E+01  0.3297270E+01  0.3486410E+01  0.3776950E+01  0.5444130E+01  0.6124340E+01  0.6740290E+01  0.7744610E+01  0.8677990E+01  0.1001630E+02  0.1132730E+02  0.1285360E+02  0.1468270E+02  0.1964437E+02  0.2646520E+02  0.2933265E+02  0.3303867E+02  0.4032130E+02  0.5360420E+02  0.5866070E+02  0.6327800E+02  0.7331690E+02  0.8425920E+02  0.9484350E+02  0.1176374E+03  0.1406758E+03  0.1561047E+03  0.1560564E+03  0.1716998E+03  0.2060607E+03  0.2533213E+03  0.3229855E+03  0.3563600E+03  0.3936520E+03  0.4404900E+03  0.4987160E+03  0.5720510E+03  0.6618090E+03  0.6756600E+03  0.7641570E+03  0.8596633E+03  0.9598562E+03  0.1034189E+04  0.1121051E+04  0.1170130E+04  0.1341775E+04  0.1423214E+04  0.1473366E+04  0.1530216E+04  0.1649091E+04  0.1736531E+04  0.1730089E+04  0.1829247E+04  0.1937667E+04  0.2099039E+04  0.2117985E+04  0.2239898E+04  0.2465219E+04  0.2488413E+04  0.2816561E+04  0.3101947E+04  0.3290226E+04  0.3401792E+04  0.3209587E+04  0.3322617E+04  0.3355793E+04
IND              0.8602335E+02  0.8994021E+02  0.9328270E+02  0.9372866E+02  0.9983874E+02  0.1212012E+03  0.1294798E+03  0.1404273E+03  0.1463761E+03  0.1519659E+03  0.1651272E+03  0.1732371E+03  0.1861763E+03  0.2020433E+03  0.2048859E+03  0.2202122E+03  0.2393202E+03  0.2578484E+03  0.2780135E+03  0.2945070E+03  0.3004560E+03  0.3103663E+03  0.3508178E+03  0.3703460E+03  0.3788179E+03  0.3566344E+03  0.3698312E+03  0.4048353E+03  0.3972674E+03  0.3906452E+03  0.3292161E+03  0.3533977E+03  0.6041510E+03  0.6326681E+03  0.7172237E+03  0.7360827E+03  0.8221238E+03  0.8714550E+03  0.8577710E+03  0.9338133E+03  0.9126554E+03  0.8876420E+03  0.9041414E+03  0.9199955E+03  0.1006328E+04  0.9834665E+03  0.9986168E+03  0.1077030E+04  0.1136022E+04  0.1131067E+04  0.9476116E+03  0.8403626E+03  0.8512958E+03  0.7786763E+03  0.8481631E+03  0.8905579E+03  0.9688181E+03  0.1028777E+04  0.1020959E+04  0.1101860E+04  0.1042733E+04  0.9254483E+03  0.8990890E+03  0.9290206E+03  0.9674622E+03  0.1105614E+04
ROAD             0.1615129E+03  0.2885074E+03  0.4172495E+03  0.4387186E+03  0.4601778E+03  0.4816360E+03  0.3958023E+03  0.4282341E+03  0.4606769E+03  0.4931096E+03  0.5266332E+03  0.5698824E+03  0.6292677E+03  0.7009604E+03  0.7314268E+03  0.7950706E+03  0.8501260E+03  0.8865680E+03  0.9595330E+03  0.1026827E+04  0.1117902E+04  0.1206213E+04  0.1287502E+04  0.1303523E+04  0.1414669E+04  0.1471381E+04  0.1516903E+04  0.1617109E+04  0.1749441E+04  0.1942547E+04  0.2035561E+04  0.2121363E+04  0.1634200E+04  0.1751196E+04  0.1885710E+04  0.2053331E+04  0.2235630E+04  0.2468910E+04  0.2700990E+04  0.3132990E+04  0.3183230E+04  0.3365020E+04  0.3548430E+04  0.3764480E+04  0.4053350E+04  0.4590520E+04  0.4917900E+04  0.5106120E+04  0.5330038E+04  0.5647067E+04  0.5903231E+04  0.6085053E+04  0.5694480E+04  0.5271533E+04  0.5689618E+04  0.5739090E+04  0.5971400E+04  0.7395710E+04  0.8759330E+04  0.9895530E+04  0.1068245E+05  0.1159194E+05  0.8334175E+04  0.8663727E+04  0.9150802E+04  0.9945743E+04
OTRA             0.7532066E+02  0.7541008E+02  0.7575377E+02  0.7604359E+02  0.7670511E+02  0.7677086E+02  0.7679030E+02  0.7711023E+02  0.7753479E+02  0.7782683E+02  0.7822762E+02  0.7840214E+02  0.7881471E+02  0.7908408E+02  0.8002897E+02  0.8111081E+02  0.8113014E+02  0.8149227E+02  0.8241983E+02  0.8259012E+02  0.8239617E+02  0.8277652E+02  0.8065579E+02  0.7445728E+02  0.7579387E+02  0.7732226E+02  0.7254246E+02  0.7181272E+02  0.6788349E+02  0.6545531E+02  0.6716425E+02  0.6525024E+02  0.6619605E+02  0.6646547E+02  0.6044698E+02  0.6253533E+02  0.5684389E+02  0.5568851E+02  0.5110195E+02  0.4901364E+02  0.4592138E+02  0.4581256E+02  0.4122807E+02  0.2968356E+02  0.2101709E+02  0.1871759E+02  0.1903782E+02  0.1788308E+02  0.1860399E+02  0.1962526E+02  0.2036080E+02  0.2195929E+02  0.2061884E+02  0.2041009E+02  0.2182957E+02  0.2133282E+02  0.1988658E+02  0.2051321E+02  0.2218770E+02  0.2360230E+02  0.2345930E+02  0.2570300E+02  0.2646884E+02  0.2679761E+02  0.2719245E+02  0.2851108E+02
RESI             0.5332972E+03  0.5443901E+03  0.5551522E+03  0.5646071E+03  0.5791064E+03  0.6100113E+03  0.6266250E+03  0.6435790E+03  0.6571500E+03  0.6703360E+03  0.6892560E+03  0.7076460E+03  0.7297360E+03  0.7552530E+03  0.7734240E+03  0.7974410E+03  0.8294810E+03  0.8615390E+03  0.8927260E+03  0.9183840E+03  0.9391040E+03  0.9707660E+03  0.9939104E+03  0.1014264E+04  0.1029547E+04  0.1066625E+04  0.1107278E+04  0.1137909E+04  0.1168002E+04  0.1188906E+04  0.1217538E+04  0.1269551E+04  0.1327537E+04  0.1386444E+04  0.1475056E+04  0.1576115E+04  0.1671369E+04  0.1765104E+04  0.1864163E+04  0.1975804E+04  0.2039935E+04  0.2101529E+04  0.2162909E+04  0.2227185E+04  0.2298519E+04  0.2362871E+04  0.2401612E+04  0.2510653E+04  0.2616344E+04  0.2817111E+04  0.2547991E+04  0.2517151E+04  0.2611841E+04  0.2684160E+04  0.2799415E+04  0.2746901E+04  0.2771182E+04  0.2690179E+04  0.2667096E+04  0.2728952E+04  0.2758157E+04  0.2879627E+04  0.2908945E+04  0.3017696E+04  0.3228497E+04  0.3372240E+04
ODOM             0.6593638E+02  0.6989935E+02  0.7338374E+02  0.7297107E+02  0.7544841E+02  0.8140295E+02  0.8448870E+02  0.9294610E+02  0.9682910E+02  0.1004675E+03  0.1100859E+03  0.1168191E+03  0.1272933E+03  0.1376702E+03  0.1332978E+03  0.1444422E+03  0.1492679E+03  0.1538068E+03  0.1628568E+03  0.1733985E+03  0.1713016E+03  0.1706718E+03  0.1657968E+03  0.1772909E+03  0.1765009E+03  0.1708703E+03  0.1828580E+03  0.1885926E+03  0.1983349E+03  0.2616281E+03  0.2252234E+03  0.2848168E+03  0.2789474E+03  0.3153146E+03  0.4179176E+03  0.3446991E+03  0.2749860E+03  0.2770987E+03  0.3586734E+03  0.3359266E+03  0.4382030E+03  0.5093155E+03  0.5054456E+03  0.4901327E+03  0.5272686E+03  0.5448747E+03  0.5568011E+03  0.5792075E+03  0.4126840E+03  0.4599862E+03  0.4429754E+03  0.5207800E+03  0.5099100E+03  0.5504082E+03  0.5298905E+03  0.5533652E+03  0.5345368E+03  0.6465550E+03  0.7261755E+03  0.9241871E+03  0.8808649E+03  0.8026671E+03  0.9034380E+03  0.8447635E+03  0.8965519E+03  0.9539178E+03
TOTAL            0.9249661E+03  0.1071444E+04  0.1218308E+04  0.1249846E+04  0.1296721E+04  0.1377147E+04  0.1319926E+04  0.1390041E+04  0.1447245E+04  0.1503722E+04  0.1580657E+04  0.1658840E+04  0.1765971E+04  0.1894655E+04  0.1949529E+04  0.2067609E+04  0.2182364E+04  0.2281576E+04  0.2429153E+04  0.2554367E+04  0.2674438E+04  0.2814111E+04  0.2962942E+04  0.3034725E+04  0.3192966E+04  0.3283509E+04  0.3405517E+04  0.3576315E+04  0.3752629E+04  0.4055242E+04  0.4128024E+04  0.4417364E+04  0.4267391E+04  0.4545740E+04  0.4996844E+04  0.5271479E+04  0.5633004E+04  0.6100065E+04  0.6508359E+04  0.7191705E+04  0.7479608E+04  0.7869175E+04  0.8196343E+04  0.8552528E+04  0.9076613E+04  0.9842225E+04  0.1031718E+05  0.1076426E+05  0.1104391E+05  0.1172395E+05  0.1159870E+05  0.1171539E+05  0.1151739E+05  0.1124285E+05  0.1198796E+05  0.1206923E+05  0.1250572E+05  0.1424695E+05  0.1568416E+05  0.1749069E+05  0.1848961E+05  0.1951561E+05  0.1647391E+05  0.1669159E+05  0.1759312E+05  0.1876182E+05
PP-EXCL-BF       0.2875650E+01  0.3297270E+01  0.3486410E+01  0.3776950E+01  0.5444130E+01  0.6124340E+01  0.6740290E+01  0.7744610E+01  0.8677990E+01  0.1001630E+02  0.1132730E+02  0.1285360E+02  0.1468270E+02  0.1964437E+02  0.2646520E+02  0.2933265E+02  0.3303867E+02  0.4032130E+02  0.5360420E+02  0.5866070E+02  0.6327800E+02  0.7331690E+02  0.8425920E+02  0.9484350E+02  0.1176374E+03  0.1406758E+03  0.1561047E+03  0.1560564E+03  0.1716998E+03  0.2060607E+03  0.2533213E+03  0.3229855E+03  0.3563600E+03  0.3936520E+03  0.4404900E+03  0.4987160E+03  0.5720510E+03  0.6618090E+03  0.6756600E+03  0.7641570E+03  0.8596633E+03  0.9598562E+03  0.1034189E+04  0.1121051E+04  0.1170130E+04  0.1341775E+04  0.1423214E+04  0.1473366E+04  0.1530216E+04  0.1647327E+04  0.1734067E+04  0.1726746E+04  0.1824485E+04  0.1931496E+04  0.2091474E+04  0.2109034E+04  0.2229572E+04  0.2443705E+04  0.2462698E+04  0.2785004E+04  0.3064872E+04  0.3248066E+04  0.3353999E+04  0.3156588E+04  0.3265094E+04  0.3295910E+04
PP-BF            0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.1763700E+01  0.2463700E+01  0.3342600E+01  0.4762300E+01  0.6170800E+01  0.7564700E+01  0.8950800E+01  0.1032600E+02  0.2151390E+02  0.2571480E+02  0.3155700E+02  0.3707500E+02  0.4216000E+02  0.4779300E+02  0.5299900E+02  0.5752300E+02  0.5988300E+02
IND-EXCL-BF      0.4693435E+02  0.5011841E+02  0.5272800E+02  0.5244116E+02  0.5781844E+02  0.7844800E+02  0.8599380E+02  0.9620850E+02  0.1014244E+03  0.1062814E+03  0.1187088E+03  0.1257721E+03  0.1376647E+03  0.1524841E+03  0.1542800E+03  0.1685587E+03  0.1866201E+03  0.2041017E+03  0.2232192E+03  0.2386660E+03  0.2435684E+03  0.2520822E+03  0.2912013E+03  0.3093766E+03  0.3164585E+03  0.2928441E+03  0.3045763E+03  0.3380824E+03  0.3289845E+03  0.3208026E+03  0.2584054E+03  0.2816052E+03  0.5313584E+03  0.5588625E+03  0.6423900E+03  0.6602099E+03  0.7451989E+03  0.7934610E+03  0.7786953E+03  0.8536406E+03  0.8313757E+03  0.8055430E+03  0.8212195E+03  0.8369041E+03  0.9230724E+03  0.8995820E+03  0.9142267E+03  0.9919232E+03  0.1050142E+04  0.1043258E+04  0.8586283E+03  0.7505265E+03  0.7606469E+03  0.6871339E+03  0.7557948E+03  0.7973564E+03  0.8745622E+03  0.9334869E+03  0.9246641E+03  0.1004595E+04  0.9445371E+03  0.8259546E+03  0.7983239E+03  0.8270067E+03  0.8642055E+03  0.1001117E+04
