REASv3.2 SECTOR IND RA CO2 [kt/year]
                          1950           1951           1952           1953           1954           1955           1956           1957           1958           1959           1960           1961           1962           1963           1964           1965           1966           1967           1968           1969           1970           1971           1972           1973           1974           1975           1976           1977           1978           1979           1980           1981           1982           1983           1984           1985           1986           1987           1988           1989           1990           1991           1992           1993           1994           1995           1996           1997           1998           1999           2000           2001           2002           2003           2004           2005           2006           2007           2008           2009           2010           2011           2012           2013           2014           2015
PP               0.3977440E+02  0.4560390E+02  0.4821440E+02  0.5221230E+02  0.7524610E+02  0.8463870E+02  0.9315360E+02  0.1070397E+03  0.1199150E+03  0.1383719E+03  0.1563583E+03  0.1783472E+03  0.2039508E+03  0.2354334E+03  0.2570164E+03  0.2845460E+03  0.3131166E+03  0.3496120E+03  0.3974150E+03  0.4347350E+03  0.4700350E+03  0.5091240E+03  0.5706620E+03  0.5892890E+03  0.7086210E+03  0.7847850E+03  0.9213260E+03  0.9168130E+03  0.7952790E+03  0.1037014E+04  0.1380151E+04  0.1561358E+04  0.1684904E+04  0.1894537E+04  0.2246294E+04  0.2542750E+04  0.2872228E+04  0.3271744E+04  0.3494483E+04  0.3879100E+04  0.4134362E+04  0.4604289E+04  0.4996762E+04  0.5439821E+04  0.5737225E+04  0.6553619E+04  0.7031909E+04  0.7514919E+04  0.8061994E+04  0.8824435E+04  0.9495893E+04  0.9937651E+04  0.1043699E+05  0.1139755E+05  0.1261573E+05  0.1307269E+05  0.1398031E+05  0.1581362E+05  0.1642718E+05  0.2010770E+05  0.2157333E+05  0.2399144E+05  0.2575339E+05  0.2891229E+05  0.3329422E+05  0.3431487E+05
IND              0.2169130E+04  0.2283311E+04  0.2367211E+04  0.2417493E+04  0.2537449E+04  0.2651053E+04  0.2835871E+04  0.3005812E+04  0.3121934E+04  0.3270965E+04  0.3467409E+04  0.3600058E+04  0.3765164E+04  0.3984495E+04  0.4052025E+04  0.4289364E+04  0.4619243E+04  0.4652410E+04  0.4853885E+04  0.5141754E+04  0.5243985E+04  0.5489927E+04  0.5829855E+04  0.5907674E+04  0.6166413E+04  0.6670109E+04  0.7067756E+04  0.7264250E+04  0.7447946E+04  0.7467212E+04  0.7497447E+04  0.8010735E+04  0.9206191E+04  0.9461435E+04  0.1039683E+05  0.1108159E+05  0.1223195E+05  0.1254354E+05  0.1269183E+05  0.1387114E+05  0.1445339E+05  0.1486543E+05  0.1514372E+05  0.1583278E+05  0.1709147E+05  0.1722886E+05  0.1811217E+05  0.1942894E+05  0.2263675E+05  0.2346930E+05  0.2446845E+05  0.2518681E+05  0.2566207E+05  0.2569149E+05  0.2708507E+05  0.2938707E+05  0.3114045E+05  0.3566646E+05  0.3964635E+05  0.4465689E+05  0.4912280E+05  0.5080374E+05  0.5778746E+05  0.6298062E+05  0.6589378E+05  0.6896674E+05
ROAD             0.9349671E+02  0.1790050E+03  0.2655315E+03  0.2799510E+03  0.2943703E+03  0.3087891E+03  0.2511131E+03  0.2673130E+03  0.2835238E+03  0.2997333E+03  0.3232574E+03  0.3469447E+03  0.3819751E+03  0.4239958E+03  0.4446440E+03  0.4791336E+03  0.5111812E+03  0.5312461E+03  0.5754949E+03  0.6085876E+03  0.6604810E+03  0.7061610E+03  0.7635940E+03  0.8188540E+03  0.9696290E+03  0.1026933E+04  0.1064683E+04  0.1139280E+04  0.1240679E+04  0.1407683E+04  0.1487687E+04  0.1557232E+04  0.1124007E+04  0.1199099E+04  0.1293955E+04  0.1416371E+04  0.1541721E+04  0.1699471E+04  0.1862729E+04  0.2176345E+04  0.2227601E+04  0.2382924E+04  0.2530036E+04  0.2692769E+04  0.2896786E+04  0.3292610E+04  0.3522810E+04  0.3630460E+04  0.3767190E+04  0.3974100E+04  0.4024710E+04  0.3979280E+04  0.3994200E+04  0.3966040E+04  0.4402450E+04  0.4395170E+04  0.4682560E+04  0.5909850E+04  0.7180470E+04  0.7871060E+04  0.8515760E+04  0.9186620E+04  0.9015420E+04  0.9134990E+04  0.9455490E+04  0.1029009E+05
OTRA             0.2144970E+04  0.2147557E+04  0.2157356E+04  0.2165553E+04  0.2184405E+04  0.2186238E+04  0.2186881E+04  0.2195935E+04  0.2207999E+04  0.2216397E+04  0.2227817E+04  0.2232781E+04  0.2244523E+04  0.2252177E+04  0.2279104E+04  0.2309919E+04  0.2310463E+04  0.2320705E+04  0.2347099E+04  0.2351953E+04  0.2346454E+04  0.2357330E+04  0.2296926E+04  0.2120404E+04  0.2158516E+04  0.2202025E+04  0.2065855E+04  0.2045101E+04  0.1933160E+04  0.1864083E+04  0.1912693E+04  0.1858228E+04  0.1876915E+04  0.1871046E+04  0.1713197E+04  0.1755954E+04  0.1591020E+04  0.1532448E+04  0.1433018E+04  0.1307997E+04  0.1224134E+04  0.1213557E+04  0.1083889E+04  0.7469579E+03  0.5263693E+03  0.4690613E+03  0.4746633E+03  0.4344056E+03  0.4315145E+03  0.4243130E+03  0.4435880E+03  0.4911072E+03  0.5094629E+03  0.4995149E+03  0.5007740E+03  0.5685731E+03  0.5577206E+03  0.6041138E+03  0.6388712E+03  0.6627863E+03  0.6887667E+03  0.7356720E+03  0.7674835E+03  0.7897544E+03  0.8062288E+03  0.8173487E+03
RESI             0.8098526E+04  0.8254801E+04  0.8409972E+04  0.8559376E+04  0.8723808E+04  0.8933284E+04  0.9103472E+04  0.9277843E+04  0.9440449E+04  0.9602115E+04  0.9782291E+04  0.1001278E+05  0.1025544E+05  0.1050675E+05  0.1073023E+05  0.1097780E+05  0.1124302E+05  0.1150779E+05  0.1177301E+05  0.1202443E+05  0.1225597E+05  0.1258177E+05  0.1285683E+05  0.1313070E+05  0.1336551E+05  0.1369565E+05  0.1406343E+05  0.1441505E+05  0.1475648E+05  0.1507862E+05  0.1534657E+05  0.1562187E+05  0.1590276E+05  0.1615241E+05  0.1642027E+05  0.1667529E+05  0.1695438E+05  0.1729572E+05  0.1759004E+05  0.1789869E+05  0.1816261E+05  0.1844210E+05  0.1872509E+05  0.1894948E+05  0.1952180E+05  0.2015751E+05  0.2077273E+05  0.2157103E+05  0.2243640E+05  0.2320932E+05  0.2347046E+05  0.2369880E+05  0.2418934E+05  0.2465994E+05  0.2523928E+05  0.2585664E+05  0.2648868E+05  0.2714373E+05  0.2781465E+05  0.2859885E+05  0.2935153E+05  0.2974173E+05  0.2998665E+05  0.3040315E+05  0.3089597E+05  0.3127992E+05
ODOM             0.5545534E+03  0.5763705E+03  0.5961805E+03  0.5996655E+03  0.6152776E+03  0.6454304E+03  0.6635657E+03  0.7042163E+03  0.7256951E+03  0.7461579E+03  0.7916472E+03  0.8273068E+03  0.8786405E+03  0.9295438E+03  0.9186940E+03  0.9694711E+03  0.9971261E+03  0.1021349E+04  0.1063912E+04  0.1112711E+04  0.1111951E+04  0.1117563E+04  0.1105834E+04  0.1162890E+04  0.1157094E+04  0.1147577E+04  0.1205133E+04  0.1239181E+04  0.1288685E+04  0.1568012E+04  0.1418570E+04  0.1673500E+04  0.1653721E+04  0.1810921E+04  0.2208276E+04  0.1884085E+04  0.1579410E+04  0.1569543E+04  0.1881476E+04  0.1804176E+04  0.2196259E+04  0.2483858E+04  0.2478672E+04  0.2424100E+04  0.2801626E+04  0.3097831E+04  0.3412793E+04  0.3872385E+04  0.3166288E+04  0.3788160E+04  0.3693326E+04  0.3780601E+04  0.4008099E+04  0.4307103E+04  0.4400168E+04  0.4425739E+04  0.4458081E+04  0.4396948E+04  0.5194284E+04  0.6590205E+04  0.6036636E+04  0.5057243E+04  0.5841902E+04  0.5579463E+04  0.5958819E+04  0.5988054E+04
TOTAL            0.1310045E+05  0.1348665E+05  0.1384447E+05  0.1407425E+05  0.1443056E+05  0.1480943E+05  0.1513406E+05  0.1555816E+05  0.1589952E+05  0.1627374E+05  0.1674878E+05  0.1719822E+05  0.1772969E+05  0.1833239E+05  0.1868171E+05  0.1931023E+05  0.1999415E+05  0.2038311E+05  0.2101082E+05  0.2167417E+05  0.2208888E+05  0.2276188E+05  0.2342370E+05  0.2372981E+05  0.2452578E+05  0.2552708E+05  0.2638818E+05  0.2701967E+05  0.2746223E+05  0.2842262E+05  0.2904312E+05  0.3028292E+05  0.3144850E+05  0.3238945E+05  0.3427882E+05  0.3535604E+05  0.3677071E+05  0.3791247E+05  0.3895358E+05  0.4093745E+05  0.4239836E+05  0.4399216E+05  0.4495817E+05  0.4608591E+05  0.4857528E+05  0.5079949E+05  0.5332708E+05  0.5645214E+05  0.6050014E+05  0.6368963E+05  0.6559643E+05  0.6707425E+05  0.6880016E+05  0.7052164E+05  0.7424347E+05  0.7770588E+05  0.8130780E+05  0.8953472E+05  0.9690181E+05  0.1084875E+06  0.1152888E+06  0.1195164E+06  0.1291523E+06  0.1378003E+06  0.1463045E+06  0.1516570E+06
PP-EXCL-BF       0.3977440E+02  0.4560390E+02  0.4821440E+02  0.5221230E+02  0.7524610E+02  0.8463870E+02  0.9315360E+02  0.1070397E+03  0.1199150E+03  0.1383719E+03  0.1563583E+03  0.1783472E+03  0.2039508E+03  0.2354334E+03  0.2570164E+03  0.2845460E+03  0.3131166E+03  0.3496120E+03  0.3974150E+03  0.4347350E+03  0.4700350E+03  0.5091240E+03  0.5706620E+03  0.5892890E+03  0.7086210E+03  0.7847850E+03  0.9213260E+03  0.9168130E+03  0.7952790E+03  0.1037014E+04  0.1380151E+04  0.1561358E+04  0.1684904E+04  0.1894537E+04  0.2246294E+04  0.2542750E+04  0.2872228E+04  0.3271744E+04  0.3494483E+04  0.3879100E+04  0.4134362E+04  0.4604289E+04  0.4996762E+04  0.5439821E+04  0.5737225E+04  0.6553619E+04  0.7031909E+04  0.7514919E+04  0.8061994E+04  0.8732361E+04  0.9363603E+04  0.9753151E+04  0.1016693E+05  0.1103820E+05  0.1216358E+05  0.1252382E+05  0.1333101E+05  0.1499043E+05  0.1536598E+05  0.1874410E+05  0.1985834E+05  0.2193309E+05  0.2335294E+05  0.2619924E+05  0.3031588E+05  0.3121387E+05
PP-BF            0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.9207400E+02  0.1322900E+03  0.1845000E+03  0.2700600E+03  0.3593500E+03  0.4521500E+03  0.5488700E+03  0.6493000E+03  0.8231920E+03  0.1061199E+04  0.1363600E+04  0.1714990E+04  0.2058354E+04  0.2400450E+04  0.2713046E+04  0.2978343E+04  0.3100999E+04
IND-EXCL-BF      0.6331690E+03  0.7185530E+03  0.7735550E+03  0.7950400E+03  0.8861980E+03  0.9710050E+03  0.1127026E+04  0.1268169E+04  0.1355494E+04  0.1475727E+04  0.1643374E+04  0.1734941E+04  0.1858865E+04  0.2037014E+04  0.2063462E+04  0.2259619E+04  0.2548416E+04  0.2540401E+04  0.2700694E+04  0.2947481E+04  0.3008530E+04  0.3199663E+04  0.3487199E+04  0.3511848E+04  0.3715932E+04  0.4163416E+04  0.4503587E+04  0.4641126E+04  0.4764768E+04  0.4722716E+04  0.4714954E+04  0.5189597E+04  0.6345783E+04  0.6561156E+04  0.7456180E+04  0.8100127E+04  0.9209216E+04  0.9478735E+04  0.9584491E+04  0.1072073E+05  0.1125945E+05  0.1152510E+05  0.1165363E+05  0.1221828E+05  0.1335128E+05  0.1334013E+05  0.1407808E+05  0.1523666E+05  0.1828043E+05  0.1888534E+05  0.1969053E+05  0.2022823E+05  0.2052149E+05  0.2036058E+05  0.2156414E+05  0.2367190E+05  0.2521340E+05  0.2952444E+05  0.3328675E+05  0.3807765E+05  0.4232222E+05  0.4391330E+05  0.5080897E+05  0.5591565E+05  0.5874283E+05  0.6172997E+05
