REASv3.2 SECTOR TWN WC CO2 [kt/year]
                          1950           1951           1952           1953           1954           1955           1956           1957           1958           1959           1960           1961           1962           1963           1964           1965           1966           1967           1968           1969           1970           1971           1972           1973           1974           1975           1976           1977           1978           1979           1980           1981           1982           1983           1984           1985           1986           1987           1988           1989           1990           1991           1992           1993           1994           1995           1996           1997           1998           1999           2000           2001           2002           2003           2004           2005           2006           2007           2008           2009           2010           2011           2012           2013           2014           2015
PP               0.6812330E+03  0.7694350E+03  0.8502680E+03  0.9364980E+03  0.1080805E+04  0.1234075E+04  0.1428677E+04  0.1631688E+04  0.1856819E+04  0.2068236E+04  0.2340017E+04  0.2614902E+04  0.3002306E+04  0.3201104E+04  0.3722647E+04  0.4039374E+04  0.4600453E+04  0.5270448E+04  0.6132124E+04  0.7008740E+04  0.8387160E+04  0.9624840E+04  0.1095058E+05  0.1273161E+05  0.1250581E+05  0.1386079E+05  0.1736313E+05  0.1964914E+05  0.2080673E+05  0.2160703E+05  0.2365240E+05  0.1987462E+05  0.1875684E+05  0.1937033E+05  0.2049792E+05  0.1920464E+05  0.2671388E+05  0.2816804E+05  0.3514949E+05  0.4228311E+05  0.4156815E+05  0.4850310E+05  0.5295683E+05  0.6009573E+05  0.6427874E+05  0.6994195E+05  0.7551303E+05  0.8526292E+05  0.9381499E+05  0.1010558E+06  0.1160934E+06  0.1214710E+06  0.1266027E+06  0.1372890E+06  0.1430789E+06  0.1497899E+06  0.1570509E+06  0.1614074E+06  0.1570792E+06  0.1485160E+06  0.1573302E+06  0.1551444E+06  0.1494173E+06  0.1465192E+06  0.1524826E+06  0.1525537E+06
IND              0.1121892E+04  0.1283830E+04  0.1449129E+04  0.1603544E+04  0.1861763E+04  0.2069662E+04  0.2345852E+04  0.2603055E+04  0.4656969E+04  0.5880386E+04  0.6360424E+04  0.5513860E+04  0.5332985E+04  0.6137458E+04  0.6280375E+04  0.6672125E+04  0.7775445E+04  0.8921015E+04  0.1070429E+05  0.1223883E+05  0.1402191E+05  0.1654440E+05  0.1903250E+05  0.1999975E+05  0.1893304E+05  0.2031926E+05  0.2433964E+05  0.2685254E+05  0.3197647E+05  0.3407297E+05  0.3966597E+05  0.3726497E+05  0.4087657E+05  0.4443403E+05  0.4314000E+05  0.4189802E+05  0.4566694E+05  0.4780748E+05  0.5714612E+05  0.5652181E+05  0.5844568E+05  0.6014772E+05  0.6119542E+05  0.6415383E+05  0.6494347E+05  0.6756248E+05  0.6795444E+05  0.7496425E+05  0.7865483E+05  0.7674113E+05  0.8001987E+05  0.8152278E+05  0.8426946E+05  0.8303165E+05  0.8425169E+05  0.8390356E+05  0.8570227E+05  0.8669632E+05  0.7920169E+05  0.7125982E+05  0.8386398E+05  0.8740563E+05  0.8346605E+05  0.8980767E+05  0.8797322E+05  0.8412696E+05
ROAD             0.1413128E+03  0.1413128E+03  0.1413128E+03  0.1606374E+03  0.1799611E+03  0.1992858E+03  0.2206911E+03  0.2421006E+03  0.2634997E+03  0.2849119E+03  0.3134990E+03  0.3543330E+03  0.3951767E+03  0.4360207E+03  0.4768647E+03  0.5176976E+03  0.7457432E+03  0.9737739E+03  0.1201818E+04  0.1429841E+04  0.1657905E+04  0.1903777E+04  0.2378502E+04  0.3100937E+04  0.3403420E+04  0.4072472E+04  0.4873615E+04  0.5497533E+04  0.6585537E+04  0.7659838E+04  0.8276826E+04  0.8394711E+04  0.8832346E+04  0.9602288E+04  0.1032848E+05  0.1090363E+05  0.1188915E+05  0.1326212E+05  0.1534179E+05  0.1701336E+05  0.1848539E+05  0.1970285E+05  0.2262502E+05  0.2443858E+05  0.2579189E+05  0.2686607E+05  0.2755392E+05  0.2822600E+05  0.2950364E+05  0.3074543E+05  0.3173813E+05  0.3172474E+05  0.3328444E+05  0.3362386E+05  0.3489872E+05  0.3590886E+05  0.3597831E+05  0.3483608E+05  0.3311141E+05  0.3349931E+05  0.3458312E+05  0.3491806E+05  0.3435916E+05  0.3436427E+05  0.3491224E+05  0.3590789E+05
OTRA             0.4579900E+03  0.4599500E+03  0.4599500E+03  0.4648500E+03  0.4648500E+03  0.4648500E+03  0.4648500E+03  0.4648500E+03  0.4648500E+03  0.4648500E+03  0.4648500E+03  0.4648500E+03  0.4775700E+03  0.4775700E+03  0.4775700E+03  0.4775700E+03  0.4775700E+03  0.4775700E+03  0.4775700E+03  0.4853900E+03  0.4853900E+03  0.4853900E+03  0.5302400E+03  0.5439400E+03  0.5138400E+03  0.4776600E+03  0.5245806E+03  0.4977006E+03  0.3941906E+03  0.1547396E+03  0.1509926E+03  0.1416826E+03  0.1309472E+03  0.1272000E+03  0.1241000E+03  0.1147900E+03  0.1147900E+03  0.1272000E+03  0.1334000E+03  0.1303000E+03  0.1272000E+03  0.1365100E+03  0.1334000E+03  0.1427100E+03  0.1365100E+03  0.1365100E+03  0.1272000E+03  0.1272000E+03  0.1241000E+03  0.1365100E+03  0.1241000E+03  0.1209900E+03  0.1209900E+03  0.1085800E+03  0.9927700E+02  0.9927700E+02  0.9617500E+02  0.9307300E+02  0.9307300E+02  0.7756000E+02  0.8686800E+02  0.8686800E+02  0.8686800E+02  0.8686800E+02  0.8066300E+02  0.7135600E+02
RESI             0.7435600E+02  0.7060000E+02  0.6475500E+02  0.7342000E+02  0.9575000E+02  0.9793900E+02  0.1047060E+03  0.1160580E+03  0.1535400E+03  0.1803770E+03  0.1894270E+03  0.1509500E+03  0.1321980E+03  0.1312280E+03  0.1305810E+03  0.1360780E+03  0.1425440E+03  0.2837010E+03  0.3996880E+03  0.5126310E+03  0.5767470E+03  0.8576010E+03  0.1052310E+04  0.1287483E+04  0.1415959E+04  0.1569268E+04  0.1814855E+04  0.1940637E+04  0.2225647E+04  0.2398317E+04  0.2526860E+04  0.2684722E+04  0.2742471E+04  0.2921780E+04  0.3178660E+04  0.3395280E+04  0.3599260E+04  0.3701251E+04  0.3938950E+04  0.4291500E+04  0.4102200E+04  0.4042600E+04  0.4242500E+04  0.4159700E+04  0.4261300E+04  0.4391900E+04  0.4544000E+04  0.4635300E+04  0.4730810E+04  0.5162500E+04  0.5112900E+04  0.4949100E+04  0.4881000E+04  0.4658500E+04  0.4735400E+04  0.4809100E+04  0.4652900E+04  0.4669100E+04  0.4621500E+04  0.4574000E+04  0.4570200E+04  0.4626600E+04  0.4404000E+04  0.4294600E+04  0.4264900E+04  0.4318600E+04
ODOM             0.6309590E+02  0.7758620E+02  0.9352900E+02  0.9886890E+02  0.1198757E+03  0.1386142E+03  0.1560679E+03  0.1821546E+03  0.3633003E+03  0.4958205E+03  0.5332729E+03  0.3786521E+03  0.3037337E+03  0.3004999E+03  0.2985703E+03  0.3214729E+03  0.3482985E+03  0.7749554E+03  0.1144566E+04  0.1514316E+04  0.1744521E+04  0.2103904E+04  0.1853729E+04  0.2099781E+04  0.1898845E+04  0.2052419E+04  0.2883157E+04  0.2053715E+04  0.2602303E+04  0.2368664E+04  0.2387072E+04  0.2499653E+04  0.2569765E+04  0.2711810E+04  0.2669293E+04  0.2557470E+04  0.2723956E+04  0.2985436E+04  0.2785346E+04  0.2813430E+04  0.2876484E+04  0.2991902E+04  0.2283182E+04  0.2298141E+04  0.2617979E+04  0.2043304E+04  0.2832479E+04  0.2192442E+04  0.2483995E+04  0.2727789E+04  0.2775561E+04  0.3117061E+04  0.2943717E+04  0.3432082E+04  0.3610712E+04  0.3650352E+04  0.3699459E+04  0.3677467E+04  0.3704470E+04  0.3716972E+04  0.3715829E+04  0.3586590E+04  0.3460623E+04  0.3616768E+04  0.3785052E+04  0.3779907E+04
TOTAL            0.2539880E+04  0.2802714E+04  0.3058944E+04  0.3337818E+04  0.3803005E+04  0.4204426E+04  0.4720844E+04  0.5239906E+04  0.7758978E+04  0.9374581E+04  0.1020149E+05  0.9477547E+04  0.9643969E+04  0.1068388E+05  0.1138661E+05  0.1216432E+05  0.1409005E+05  0.1670146E+05  0.2006006E+05  0.2318975E+05  0.2687363E+05  0.3151991E+05  0.3579786E+05  0.3976350E+05  0.3867091E+05  0.4235187E+05  0.5179898E+05  0.5649127E+05  0.6459088E+05  0.6826156E+05  0.7666012E+05  0.7086036E+05  0.7390894E+05  0.7916744E+05  0.7993845E+05  0.7807383E+05  0.9070798E+05  0.9605153E+05  0.1144951E+06  0.1230535E+06  0.1256051E+06  0.1355247E+06  0.1434364E+06  0.1552887E+06  0.1620299E+06  0.1709422E+06  0.1785251E+06  0.1954081E+06  0.2093124E+06  0.2165692E+06  0.2358640E+06  0.2429057E+06  0.2521023E+06  0.2621437E+06  0.2706747E+06  0.2781610E+06  0.2871800E+06  0.2913794E+06  0.2778113E+06  0.2616437E+06  0.2841502E+06  0.2857681E+06  0.2751940E+06  0.2786894E+06  0.2834987E+06  0.2807584E+06
PP-EXCL-BF       0.6812330E+03  0.7694350E+03  0.8502680E+03  0.9364980E+03  0.1080805E+04  0.1234075E+04  0.1428677E+04  0.1631688E+04  0.1856819E+04  0.2068236E+04  0.2340017E+04  0.2614902E+04  0.3002306E+04  0.3201104E+04  0.3722647E+04  0.4039374E+04  0.4600453E+04  0.5270448E+04  0.6132124E+04  0.7008740E+04  0.8387160E+04  0.9624840E+04  0.1095058E+05  0.1273161E+05  0.1250581E+05  0.1386079E+05  0.1736313E+05  0.1964914E+05  0.2080673E+05  0.2160703E+05  0.2365240E+05  0.1987462E+05  0.1875684E+05  0.1937033E+05  0.2049792E+05  0.1920464E+05  0.2671388E+05  0.2816804E+05  0.3514949E+05  0.4228311E+05  0.4156815E+05  0.4850310E+05  0.5295683E+05  0.6009573E+05  0.6427874E+05  0.6994195E+05  0.7551303E+05  0.8484896E+05  0.9343929E+05  0.1006418E+06  0.1156133E+06  0.1211231E+06  0.1262166E+06  0.1368611E+06  0.1425606E+06  0.1493133E+06  0.1565221E+06  0.1605864E+06  0.1564461E+06  0.1478898E+06  0.1566032E+06  0.1544269E+06  0.1489038E+06  0.1461054E+06  0.1519841E+06  0.1515439E+06
PP-BF            0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.4139600E+03  0.3757000E+03  0.4139600E+03  0.4800600E+03  0.3478700E+03  0.3861300E+03  0.4278800E+03  0.5183200E+03  0.4765800E+03  0.5287600E+03  0.8209700E+03  0.6331200E+03  0.6261600E+03  0.7270500E+03  0.7175080E+03  0.5134520E+03  0.4137660E+03  0.4984500E+03  0.1009810E+04
IND-EXCL-BF      0.1121892E+04  0.1283830E+04  0.1449129E+04  0.1603544E+04  0.1861763E+04  0.2069662E+04  0.2345852E+04  0.2603055E+04  0.4656969E+04  0.5880386E+04  0.6360424E+04  0.5513860E+04  0.5332985E+04  0.6137458E+04  0.6280375E+04  0.6672125E+04  0.7775445E+04  0.8921015E+04  0.1070429E+05  0.1223883E+05  0.1402191E+05  0.1654440E+05  0.1903250E+05  0.1999975E+05  0.1893304E+05  0.2031926E+05  0.2433964E+05  0.2685254E+05  0.3197647E+05  0.3407297E+05  0.3966597E+05  0.3726497E+05  0.4087657E+05  0.4443403E+05  0.4314000E+05  0.4189802E+05  0.4566694E+05  0.4780748E+05  0.5714612E+05  0.5652181E+05  0.5844568E+05  0.6014772E+05  0.6119542E+05  0.6415383E+05  0.6494347E+05  0.6756248E+05  0.6795444E+05  0.7485515E+05  0.7855663E+05  0.7663566E+05  0.7991804E+05  0.8144277E+05  0.8416763E+05  0.8292648E+05  0.8413652E+05  0.8379536E+05  0.8558255E+05  0.8649387E+05  0.7904955E+05  0.7111465E+05  0.8368607E+05  0.8682651E+05  0.8293510E+05  0.8931855E+05  0.8740713E+05  0.8348694E+05
