REASv3.2 SECTOR MYS WC CO2 [kt/year]
                          1950           1951           1952           1953           1954           1955           1956           1957           1958           1959           1960           1961           1962           1963           1964           1965           1966           1967           1968           1969           1970           1971           1972           1973           1974           1975           1976           1977           1978           1979           1980           1981           1982           1983           1984           1985           1986           1987           1988           1989           1990           1991           1992           1993           1994           1995           1996           1997           1998           1999           2000           2001           2002           2003           2004           2005           2006           2007           2008           2009           2010           2011           2012           2013           2014           2015
PP               0.3096570E+03  0.3617870E+03  0.3832350E+03  0.3985810E+03  0.4514300E+03  0.4936070E+03  0.5226500E+03  0.5590270E+03  0.4710320E+03  0.4859090E+03  0.6300910E+03  0.7209130E+03  0.7922380E+03  0.8722840E+03  0.9995350E+03  0.1150354E+04  0.1294526E+04  0.1427953E+04  0.1578281E+04  0.1665073E+04  0.1817907E+04  0.1947263E+04  0.2420363E+04  0.2795968E+04  0.3221058E+04  0.3882453E+04  0.4611160E+04  0.5200707E+04  0.6468375E+04  0.7076971E+04  0.7643410E+04  0.7727017E+04  0.8756608E+04  0.9248980E+04  0.8804730E+04  0.9381300E+04  0.9564080E+04  0.9248940E+04  0.9975770E+04  0.1185037E+05  0.1608688E+05  0.1897750E+05  0.1933459E+05  0.2178071E+05  0.2279900E+05  0.2639024E+05  0.2985709E+05  0.2979435E+05  0.3363330E+05  0.3445120E+05  0.3743700E+05  0.4076180E+05  0.4687740E+05  0.4545683E+05  0.4930342E+05  0.5474778E+05  0.5752294E+05  0.6350058E+05  0.6814179E+05  0.7520055E+05  0.9715718E+05  0.8951038E+05  0.9251318E+05  0.9724437E+05  0.9898140E+05  0.1040042E+06
IND              0.6287534E+03  0.6292958E+03  0.6395025E+03  0.6579495E+03  0.7329128E+03  0.7449497E+03  0.7807729E+03  0.7882128E+03  0.7809960E+03  0.8309276E+03  0.8974607E+03  0.9335120E+03  0.9366104E+03  0.9605798E+03  0.1020463E+04  0.1170929E+04  0.1238168E+04  0.1244401E+04  0.1610997E+04  0.2888370E+04  0.2956920E+04  0.7674023E+04  0.6829162E+04  0.6427718E+04  0.7724563E+04  0.7671147E+04  0.8238845E+04  0.7710156E+04  0.8265139E+04  0.9265329E+04  0.1007922E+05  0.1135757E+05  0.1120746E+05  0.1257036E+05  0.1344502E+05  0.1513853E+05  0.1402676E+05  0.1501784E+05  0.1526846E+05  0.1900101E+05  0.2083235E+05  0.2753013E+05  0.2855869E+05  0.3120666E+05  0.3292814E+05  0.3487867E+05  0.3946396E+05  0.4331081E+05  0.4106455E+05  0.4308032E+05  0.4786520E+05  0.4845496E+05  0.4750985E+05  0.5470889E+05  0.6096193E+05  0.6692050E+05  0.7199901E+05  0.7941389E+05  0.8350604E+05  0.5804963E+05  0.5138949E+05  0.6126902E+05  0.6001475E+05  0.5740926E+05  0.5993205E+05  0.5949628E+05
ROAD             0.6702174E+03  0.8367210E+03  0.9437190E+03  0.9951190E+03  0.9702840E+03  0.1030198E+04  0.1183344E+04  0.1287376E+04  0.1352952E+04  0.1462515E+04  0.1659089E+04  0.1804951E+04  0.1983191E+04  0.2130672E+04  0.2330365E+04  0.2559468E+04  0.2755379E+04  0.2927549E+04  0.3080628E+04  0.3324500E+04  0.3649763E+04  0.4079910E+04  0.4193043E+04  0.4676578E+04  0.4925466E+04  0.5174005E+04  0.5489952E+04  0.5189111E+04  0.5114885E+04  0.5748864E+04  0.6388079E+04  0.6859645E+04  0.7291439E+04  0.8439259E+04  0.8706661E+04  0.9169982E+04  0.9790897E+04  0.1037677E+05  0.1135503E+05  0.1228041E+05  0.1404735E+05  0.1508303E+05  0.1603432E+05  0.1665478E+05  0.1859464E+05  0.1971581E+05  0.2247302E+05  0.2580889E+05  0.2414039E+05  0.2951353E+05  0.3123475E+05  0.3385407E+05  0.3465549E+05  0.3690221E+05  0.3959004E+05  0.3925854E+05  0.3741643E+05  0.3988195E+05  0.4188857E+05  0.4085718E+05  0.4205723E+05  0.4233585E+05  0.4240674E+05  0.5584950E+05  0.6280952E+05  0.5835232E+05
OTRA             0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
RESI             0.1806625E+04  0.1848317E+04  0.1890497E+04  0.1932579E+04  0.1977049E+04  0.2018931E+04  0.2061708E+04  0.2103501E+04  0.2144875E+04  0.2186956E+04  0.2229644E+04  0.2276624E+04  0.2323405E+04  0.2369777E+04  0.2416469E+04  0.2463439E+04  0.2510319E+04  0.2557110E+04  0.2619611E+04  0.2730789E+04  0.2778933E+04  0.3082293E+04  0.3318601E+04  0.3418948E+04  0.3804517E+04  0.4083165E+04  0.4062023E+04  0.4187352E+04  0.4378994E+04  0.4449431E+04  0.4463409E+04  0.4622354E+04  0.4734550E+04  0.4807880E+04  0.4880580E+04  0.4846370E+04  0.5008780E+04  0.5037280E+04  0.5144000E+04  0.5102680E+04  0.5228186E+04  0.5177136E+04  0.5219286E+04  0.5356156E+04  0.5430666E+04  0.5579056E+04  0.5904446E+04  0.5816226E+04  0.5819505E+04  0.6132184E+04  0.5657615E+04  0.5547965E+04  0.5677465E+04  0.5478314E+04  0.5678294E+04  0.5806274E+04  0.5928164E+04  0.5831203E+04  0.6296713E+04  0.5545642E+04  0.5409727E+04  0.5577145E+04  0.5320573E+04  0.5324759E+04  0.5049321E+04  0.5070949E+04
ODOM             0.1169300E+01  0.1048400E+01  0.1028200E+01  0.9878900E+00  0.1431400E+01  0.1350800E+01  0.1451600E+01  0.1350800E+01  0.1169300E+01  0.1129000E+01  0.1209700E+01  0.1209700E+01  0.1169300E+01  0.1048400E+01  0.9878900E+00  0.9878900E+00  0.9677100E+00  0.9273900E+00  0.4072400E+01  0.1707600E+02  0.1731800E+02  0.6604700E+02  0.5547900E+02  0.3962800E+02  0.4726080E+02  0.5782780E+02  0.6311180E+02  0.8424680E+02  0.8982400E+02  0.1003900E+03  0.1083200E+03  0.1109600E+03  0.1188800E+03  0.1585100E+03  0.1638000E+03  0.2007800E+03  0.2456900E+03  0.3288308E+03  0.4762012E+03  0.6388700E+03  0.7056870E+03  0.6968330E+03  0.8222729E+03  0.1059098E+04  0.1010181E+04  0.1106326E+04  0.1990117E+04  0.1132412E+04  0.1169287E+04  0.1638739E+04  0.2156982E+04  0.2164791E+04  0.2402940E+04  0.2002252E+04  0.2080912E+04  0.2217505E+04  0.2278664E+04  0.3835440E+04  0.2764030E+04  0.2983137E+04  0.3692170E+04  0.3024051E+04  0.2507339E+04  0.2593990E+04  0.2476040E+04  0.2837451E+04
TOTAL            0.3416422E+04  0.3677169E+04  0.3857982E+04  0.3985216E+04  0.4133107E+04  0.4289037E+04  0.4549927E+04  0.4739468E+04  0.4751024E+04  0.4967437E+04  0.5417494E+04  0.5737210E+04  0.6036614E+04  0.6334361E+04  0.6767820E+04  0.7345178E+04  0.7799360E+04  0.8157940E+04  0.8893589E+04  0.1062581E+05  0.1122084E+05  0.1684954E+05  0.1681665E+05  0.1735884E+05  0.1972286E+05  0.2086860E+05  0.2246509E+05  0.2237157E+05  0.2431722E+05  0.2664098E+05  0.2868244E+05  0.3067755E+05  0.3210894E+05  0.3522499E+05  0.3600079E+05  0.3873696E+05  0.3863621E+05  0.4000966E+05  0.4221946E+05  0.4887334E+05  0.5690045E+05  0.6746463E+05  0.6996916E+05  0.7605740E+05  0.8076263E+05  0.8767010E+05  0.9968863E+05  0.1058627E+06  0.1058270E+06  0.1148160E+06  0.1243515E+06  0.1307836E+06  0.1371231E+06  0.1445485E+06  0.1576146E+06  0.1689506E+06  0.1751452E+06  0.1924631E+06  0.2025971E+06  0.1826361E+06  0.1997058E+06  0.2017164E+06  0.2027626E+06  0.2184219E+06  0.2292483E+06  0.2297612E+06
PP-EXCL-BF       0.3096570E+03  0.3617870E+03  0.3832350E+03  0.3985810E+03  0.4514300E+03  0.4936070E+03  0.5226500E+03  0.5590270E+03  0.4710320E+03  0.4859090E+03  0.6300910E+03  0.7209130E+03  0.7922380E+03  0.8722840E+03  0.9995350E+03  0.1150354E+04  0.1294526E+04  0.1427953E+04  0.1578281E+04  0.1665073E+04  0.1817907E+04  0.1947263E+04  0.2420363E+04  0.2795968E+04  0.3221058E+04  0.3882453E+04  0.4611160E+04  0.5200707E+04  0.6468375E+04  0.7076971E+04  0.7643410E+04  0.7727017E+04  0.8756608E+04  0.9248980E+04  0.8804730E+04  0.9381300E+04  0.9564080E+04  0.9248940E+04  0.9975770E+04  0.1185037E+05  0.1608688E+05  0.1897750E+05  0.1933459E+05  0.2178071E+05  0.2279900E+05  0.2639024E+05  0.2985709E+05  0.2979435E+05  0.3363330E+05  0.3445120E+05  0.3743700E+05  0.4076180E+05  0.4687740E+05  0.4545683E+05  0.4930342E+05  0.5474778E+05  0.5752294E+05  0.6350058E+05  0.6814179E+05  0.7380555E+05  0.9595819E+05  0.8825122E+05  0.9155098E+05  0.9590068E+05  0.9816102E+05  0.1031421E+06
PP-BF            0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.1395000E+04  0.1198986E+04  0.1259158E+04  0.9622020E+03  0.1343688E+04  0.8203780E+03  0.8621180E+03
IND-EXCL-BF      0.1120034E+03  0.1004158E+03  0.9848250E+02  0.1047995E+03  0.1676328E+03  0.1675397E+03  0.1912229E+03  0.1865328E+03  0.1671860E+03  0.2049876E+03  0.2593807E+03  0.2819620E+03  0.2715704E+03  0.2820698E+03  0.3284630E+03  0.4654490E+03  0.5192180E+03  0.5119610E+03  0.8650770E+03  0.2128960E+04  0.2184040E+04  0.6887213E+04  0.6025802E+04  0.5607808E+04  0.6888113E+04  0.6814877E+04  0.7366615E+04  0.6821966E+04  0.7360689E+04  0.8341369E+04  0.9135740E+04  0.1039725E+05  0.1022320E+05  0.1156541E+05  0.1241583E+05  0.1408510E+05  0.1294496E+05  0.1390767E+05  0.1413020E+05  0.1783437E+05  0.1963763E+05  0.2630792E+05  0.2731131E+05  0.2993471E+05  0.3163218E+05  0.3355486E+05  0.3811646E+05  0.4193605E+05  0.3966254E+05  0.4165192E+05  0.4641427E+05  0.4698003E+05  0.4601121E+05  0.5318714E+05  0.5942089E+05  0.6535636E+05  0.7041588E+05  0.7780793E+05  0.8187783E+05  0.5782369E+05  0.5116617E+05  0.6104862E+05  0.5979727E+05  0.5719441E+05  0.5971983E+05  0.5928698E+05
