REASv3.2 SECTOR JPN CS CO2 [kt/year]
                          1950           1951           1952           1953           1954           1955           1956           1957           1958           1959           1960           1961           1962           1963           1964           1965           1966           1967           1968           1969           1970           1971           1972           1973           1974           1975           1976           1977           1978           1979           1980           1981           1982           1983           1984           1985           1986           1987           1988           1989           1990           1991           1992           1993           1994           1995           1996           1997           1998           1999           2000           2001           2002           2003           2004           2005           2006           2007           2008           2009           2010           2011           2012           2013           2014           2015
PP               0.7310274E+04  0.8014363E+04  0.8291224E+04  0.9043106E+04  0.1011479E+05  0.1034163E+05  0.1131360E+05  0.1237519E+05  0.1417816E+05  0.1504714E+05  0.1649103E+05  0.1769259E+05  0.2070848E+05  0.2316656E+05  0.2412404E+05  0.2585515E+05  0.2910121E+05  0.3762630E+05  0.4394603E+05  0.4685154E+05  0.4760395E+05  0.4332160E+05  0.4583310E+05  0.4788012E+05  0.4878730E+05  0.4994064E+05  0.5241423E+05  0.5477283E+05  0.5295560E+05  0.5702256E+05  0.5096815E+05  0.5103365E+05  0.4766573E+05  0.4884962E+05  0.5422043E+05  0.5245440E+05  0.5353237E+05  0.5488188E+05  0.5995205E+05  0.6139006E+05  0.6526276E+05  0.6492787E+05  0.6634130E+05  0.6357429E+05  0.6829855E+05  0.6862536E+05  0.7003139E+05  0.6850921E+05  0.7025421E+05  0.7406256E+05  0.8622900E+05  0.8674788E+05  0.8888084E+05  0.9130418E+05  0.8911221E+05  0.9224905E+05  0.8986384E+05  0.9611739E+05  0.8852654E+05  0.8085323E+05  0.8837787E+05  0.9197924E+05  0.9926579E+05  0.1006764E+06  0.9696758E+05  0.9413038E+05
IND              0.1712202E+05  0.2098648E+05  0.2192689E+05  0.2490042E+05  0.2455429E+05  0.2567397E+05  0.2976375E+05  0.3377648E+05  0.3353757E+05  0.3784754E+05  0.4591062E+05  0.4972691E+05  0.4771463E+05  0.5074893E+05  0.5389596E+05  0.5396470E+05  0.6194510E+05  0.7362319E+05  0.8026608E+05  0.9211726E+05  0.9694914E+05  0.9806870E+05  0.1012859E+06  0.1149137E+06  0.1133814E+06  0.1036968E+06  0.1058875E+06  0.1003069E+06  0.9484571E+05  0.9759104E+05  0.9562725E+05  0.9183500E+05  0.9297390E+05  0.8837474E+05  0.9208243E+05  0.9160720E+05  0.8682787E+05  0.8712157E+05  0.9305665E+05  0.9471071E+05  0.1069025E+06  0.1070673E+06  0.1009235E+06  0.1052371E+06  0.1074167E+06  0.1081178E+06  0.1136336E+06  0.1134549E+06  0.1015692E+06  0.1056275E+06  0.1078679E+06  0.1029570E+06  0.1079158E+06  0.1054022E+06  0.1094050E+06  0.1071934E+06  0.1100077E+06  0.1323957E+06  0.1133808E+06  0.1019384E+06  0.1184995E+06  0.1149059E+06  0.1182065E+06  0.1198037E+06  0.1149570E+06  0.1139126E+06
ROAD             0.2050666E+03  0.2573044E+03  0.3279437E+03  0.4260985E+03  0.4654502E+03  0.5422402E+03  0.6142903E+03  0.7363482E+03  0.8431170E+03  0.9433493E+03  0.1251716E+04  0.1501980E+04  0.1757298E+04  0.2245990E+04  0.2771104E+04  0.3067116E+04  0.3990830E+04  0.4995243E+04  0.6100226E+04  0.7081643E+04  0.8029288E+04  0.8536540E+04  0.9252244E+04  0.9683522E+04  0.9392241E+04  0.1006912E+05  0.1090011E+05  0.1195173E+05  0.1257099E+05  0.1322211E+05  0.1337318E+05  0.1340911E+05  0.1350795E+05  0.1364802E+05  0.1380505E+05  0.1348697E+05  0.1378995E+05  0.1449696E+05  0.1513284E+05  0.1565700E+05  0.1634900E+05  0.1688698E+05  0.1723705E+05  0.1747193E+05  0.1799905E+05  0.1861903E+05  0.1898302E+05  0.1945106E+05  0.1915501E+05  0.1946195E+05  0.2020984E+05  0.2060804E+05  0.2114902E+05  0.2175799E+05  0.2185399E+05  0.2128393E+05  0.2226798E+05  0.2199903E+05  0.2183095E+05  0.2080401E+05  0.1863591E+05  0.1866310E+05  0.1841998E+05  0.1857401E+05  0.1860388E+05  0.1886188E+05
OTRA             0.9940570E+03  0.9997910E+03  0.9967800E+03  0.9984080E+03  0.1001097E+04  0.1003853E+04  0.1006177E+04  0.1008103E+04  0.1011214E+04  0.1011800E+04  0.1012232E+04  0.9457730E+03  0.9379790E+03  0.8475240E+03  0.8102920E+03  0.7325320E+03  0.6789520E+03  0.6631760E+03  0.5951820E+03  0.5541610E+03  0.6796100E+03  0.6261400E+03  0.5244700E+03  0.5469870E+03  0.5282970E+03  0.4226610E+03  0.4239404E+03  0.4584300E+03  0.4823300E+03  0.4772500E+03  0.4438700E+03  0.3885300E+03  0.3436950E+03  0.2986250E+03  0.2953700E+03  0.2702600E+03  0.2871110E+03  0.2561890E+03  0.2497480E+03  0.2402480E+03  0.1038429E+03  0.1238524E+03  0.1057820E+03  0.1095715E+03  0.1093811E+03  0.1018406E+03  0.1011071E+03  0.9300360E+02  0.9343510E+02  0.8416459E+02  0.8457508E+02  0.7878179E+02  0.7927142E+02  0.7050397E+02  0.7611541E+02  0.7410576E+02  0.7351838E+02  0.6335193E+02  0.6590843E+02  0.6475385E+02  0.6759719E+02  0.6767568E+02  0.6516968E+02  0.6263568E+02  0.5940568E+02  0.6447968E+02
RESI             0.8053874E+04  0.8330696E+04  0.8346124E+04  0.8528828E+04  0.8332122E+04  0.8326204E+04  0.8521051E+04  0.8913604E+04  0.8825095E+04  0.7385226E+04  0.7782183E+04  0.7301766E+04  0.7111280E+04  0.6942455E+04  0.6374016E+04  0.6368254E+04  0.5885542E+04  0.5542623E+04  0.4964743E+04  0.4635751E+04  0.4154802E+04  0.3887778E+04  0.3580035E+04  0.3993055E+04  0.3981286E+04  0.3648544E+04  0.3951817E+04  0.3982255E+04  0.3976615E+04  0.4037652E+04  0.3714192E+04  0.3940950E+04  0.4458425E+04  0.4761859E+04  0.5346756E+04  0.5269639E+04  0.5424364E+04  0.5498034E+04  0.5943372E+04  0.5778195E+04  0.5390281E+04  0.5585510E+04  0.6116905E+04  0.6616723E+04  0.6104980E+04  0.6464181E+04  0.6738118E+04  0.6318974E+04  0.6404055E+04  0.6574496E+04  0.6651262E+04  0.6529383E+04  0.6644895E+04  0.6408736E+04  0.6369654E+04  0.6703056E+04  0.6028760E+04  0.5817956E+04  0.5461322E+04  0.5279956E+04  0.5485837E+04  0.5181303E+04  0.5292891E+04  0.5075500E+04  0.4883300E+04  0.4580897E+04
ODOM             0.1264981E+02  0.2053200E+02  0.3427130E+02  0.4251000E+02  0.5254830E+02  0.5991920E+02  0.8676210E+02  0.1067789E+03  0.1174538E+03  0.1632395E+03  0.2963562E+03  0.3512700E+03  0.4434720E+03  0.5614780E+03  0.1046291E+04  0.1210457E+04  0.1416151E+04  0.1771015E+04  0.2070861E+04  0.2573867E+04  0.2461308E+04  0.2591619E+04  0.2791113E+04  0.3453689E+04  0.3414753E+04  0.3361706E+04  0.3563586E+04  0.3690887E+04  0.4149072E+04  0.4139821E+04  0.3938488E+04  0.4080114E+04  0.5192142E+04  0.5357635E+04  0.6100427E+04  0.5894421E+04  0.6348225E+04  0.6298878E+04  0.6927320E+04  0.6863861E+04  0.8130973E+04  0.8197117E+04  0.8506277E+04  0.9078403E+04  0.9269241E+04  0.9902161E+04  0.1025054E+05  0.1080273E+05  0.1188088E+05  0.1261337E+05  0.9937347E+04  0.1018727E+05  0.1056758E+05  0.1037967E+05  0.1080276E+05  0.1080913E+05  0.1015759E+05  0.1057400E+05  0.9860279E+04  0.1137629E+05  0.5635153E+04  0.8229435E+04  0.5420816E+04  0.9547759E+04  0.8986324E+04  0.8245560E+04
TOTAL            0.3369794E+05  0.3860917E+05  0.3992323E+05  0.4393937E+05  0.4452030E+05  0.4594782E+05  0.5130563E+05  0.5691650E+05  0.5851261E+05  0.6239829E+05  0.7274414E+05  0.7752029E+05  0.7867314E+05  0.8451294E+05  0.8902170E+05  0.9119821E+05  0.1030178E+06  0.1242215E+06  0.1379431E+06  0.1538142E+06  0.1598781E+06  0.1570324E+06  0.1632669E+06  0.1804711E+06  0.1794853E+06  0.1711395E+06  0.1771412E+06  0.1751630E+06  0.1689803E+06  0.1764904E+06  0.1680651E+06  0.1646874E+06  0.1641418E+06  0.1612905E+06  0.1718505E+06  0.1689829E+06  0.1662099E+06  0.1685535E+06  0.1812620E+06  0.1846401E+06  0.2021394E+06  0.2027886E+06  0.1992308E+06  0.2020880E+06  0.2091979E+06  0.2118304E+06  0.2197378E+06  0.2186299E+06  0.2093568E+06  0.2184240E+06  0.2309799E+06  0.2271084E+06  0.2352374E+06  0.2353233E+06  0.2376197E+06  0.2383127E+06  0.2383994E+06  0.2669674E+06  0.2391258E+06  0.2203166E+06  0.2367019E+06  0.2390267E+06  0.2466711E+06  0.2537400E+06  0.2444575E+06  0.2397958E+06
PP-EXCL-BF       0.7310274E+04  0.8014363E+04  0.8291224E+04  0.9043106E+04  0.1011479E+05  0.1034163E+05  0.1131360E+05  0.1237519E+05  0.1417816E+05  0.1504714E+05  0.1649103E+05  0.1769259E+05  0.2070848E+05  0.2316656E+05  0.2412404E+05  0.2585515E+05  0.2910121E+05  0.3762630E+05  0.4394603E+05  0.4685154E+05  0.4760395E+05  0.4332160E+05  0.4583310E+05  0.4788012E+05  0.4878730E+05  0.4994064E+05  0.5241423E+05  0.5477283E+05  0.5295560E+05  0.5702256E+05  0.5096815E+05  0.5103365E+05  0.4707136E+05  0.4819729E+05  0.5349863E+05  0.5168739E+05  0.5269219E+05  0.5397346E+05  0.5894585E+05  0.6030656E+05  0.6448054E+05  0.6412552E+05  0.6554267E+05  0.6279254E+05  0.6748023E+05  0.6776144E+05  0.6916171E+05  0.6761239E+05  0.6940382E+05  0.7320722E+05  0.8539625E+05  0.8596649E+05  0.8806367E+05  0.9045082E+05  0.8822595E+05  0.9107745E+05  0.8869194E+05  0.9489289E+05  0.8735714E+05  0.7978093E+05  0.8613347E+05  0.8971604E+05  0.9692119E+05  0.9815260E+05  0.9440798E+05  0.9142038E+05
PP-BF            0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.5943700E+03  0.6523300E+03  0.7218000E+03  0.7670100E+03  0.8401800E+03  0.9084200E+03  0.1006200E+04  0.1083500E+04  0.7822200E+03  0.8023500E+03  0.7986300E+03  0.7817500E+03  0.8183200E+03  0.8639200E+03  0.8696800E+03  0.8968200E+03  0.8503900E+03  0.8553400E+03  0.8327500E+03  0.7813900E+03  0.8171700E+03  0.8533600E+03  0.8862600E+03  0.1171600E+04  0.1171900E+04  0.1224500E+04  0.1169400E+04  0.1072300E+04  0.2244400E+04  0.2263200E+04  0.2344600E+04  0.2523800E+04  0.2559600E+04  0.2710000E+04
IND-EXCL-BF      0.1712202E+05  0.2098648E+05  0.2192689E+05  0.2490042E+05  0.2455429E+05  0.2566082E+05  0.2964821E+05  0.3355855E+05  0.3321725E+05  0.3742483E+05  0.4538551E+05  0.4909941E+05  0.4705467E+05  0.5000659E+05  0.5303878E+05  0.5311543E+05  0.6099158E+05  0.7257089E+05  0.7910758E+05  0.9080126E+05  0.9543964E+05  0.9656690E+05  0.9969790E+05  0.1130549E+06  0.1115609E+06  0.1021143E+06  0.1040963E+06  0.9847990E+05  0.9292591E+05  0.9551284E+05  0.9352265E+05  0.8985930E+05  0.9092910E+05  0.8627663E+05  0.8985479E+05  0.8934693E+05  0.8468836E+05  0.8493417E+05  0.9080310E+05  0.9237611E+05  0.1044788E+06  0.1047285E+06  0.9863584E+05  0.1030764E+06  0.1052332E+06  0.1058376E+06  0.1113420E+06  0.1110177E+06  0.9943859E+05  0.1032130E+06  0.1052332E+06  0.1005806E+06  0.1055193E+06  0.1033407E+06  0.1073528E+06  0.1049905E+06  0.1078239E+06  0.1300412E+06  0.1113088E+06  0.9998180E+05  0.1163856E+06  0.1128126E+06  0.1163455E+06  0.1178076E+06  0.1128816E+06  0.1118758E+06
