REASv3.2 SECTOR LKA WC CO2 [kt/year]
                          1950           1951           1952           1953           1954           1955           1956           1957           1958           1959           1960           1961           1962           1963           1964           1965           1966           1967           1968           1969           1970           1971           1972           1973           1974           1975           1976           1977           1978           1979           1980           1981           1982           1983           1984           1985           1986           1987           1988           1989           1990           1991           1992           1993           1994           1995           1996           1997           1998           1999           2000           2001           2002           2003           2004           2005           2006           2007           2008           2009           2010           2011           2012           2013           2014           2015
PP               0.5504050E+01  0.7474700E+01  0.8629900E+01  0.9785100E+01  0.1100820E+02  0.1243550E+02  0.1311490E+02  0.1474510E+02  0.1630790E+02  0.1821150E+02  0.2052110E+02  0.2473430E+02  0.2568600E+02  0.3057860E+02  0.3227720E+02  0.3384000E+02  0.3649030E+02  0.4185830E+02  0.4681920E+02  0.5109970E+02  0.5544860E+02  0.6115630E+02  0.1287950E+03  0.2994440E+03  0.7087830E+02  0.4509180E+02  0.6115630E+02  0.4750300E+02  0.2861300E+02  0.1295480E+03  0.2884000E+03  0.3210100E+03  0.5128070E+03  0.9737500E+03  0.2116530E+03  0.3861080E+02  0.6481200E+01  0.5050100E+03  0.1833950E+03  0.4509180E+02  0.6481200E+01  0.1869110E+03  0.6789000E+03  0.2987460E+03  0.2820600E+03  0.2475810E+03  0.1061680E+04  0.1366270E+04  0.1170170E+04  0.1428080E+04  0.3166800E+04  0.2942296E+04  0.3367340E+04  0.3807950E+04  0.4270240E+04  0.4497965E+04  0.3227136E+04  0.3951367E+04  0.3884703E+04  0.4130520E+04  0.3448842E+04  0.5217532E+04  0.6527410E+04  0.4102228E+04  0.6888765E+04  0.6903100E+04
IND              0.9804600E+03  0.1024838E+04  0.1040338E+04  0.1061618E+04  0.1085778E+04  0.1101268E+04  0.1125850E+04  0.1129368E+04  0.1160586E+04  0.1185159E+04  0.1199390E+04  0.1225650E+04  0.1251920E+04  0.1278180E+04  0.1304440E+04  0.1335778E+04  0.1360648E+04  0.1436460E+04  0.1478290E+04  0.1533110E+04  0.1579520E+04  0.2131282E+04  0.2348576E+04  0.2411826E+04  0.2341162E+04  0.2349722E+04  0.2277622E+04  0.2293232E+04  0.2589012E+04  0.2582691E+04  0.2407377E+04  0.2693841E+04  0.2689983E+04  0.2563460E+04  0.2630451E+04  0.2319356E+04  0.2539280E+04  0.2577237E+04  0.2425162E+04  0.2608607E+04  0.2796129E+04  0.2693381E+04  0.3412696E+04  0.3093488E+04  0.2490089E+04  0.2495981E+04  0.3658068E+04  0.4058419E+04  0.4176118E+04  0.5129974E+04  0.5949816E+04  0.5370525E+04  0.5905811E+04  0.6344421E+04  0.6561514E+04  0.7134071E+04  0.7461206E+04  0.7422349E+04  0.6925071E+04  0.6719308E+04  0.7309169E+04  0.7490652E+04  0.7734503E+04  0.7618715E+04  0.7926151E+04  0.1025574E+05
ROAD             0.3592959E+03  0.4138415E+03  0.4683911E+03  0.4984838E+03  0.5229378E+03  0.5502076E+03  0.5803022E+03  0.6320280E+03  0.6809520E+03  0.7383169E+03  0.8549533E+03  0.9142472E+03  0.9302493E+03  0.9302493E+03  0.9499831E+03  0.9712049E+03  0.9885959E+03  0.1030559E+04  0.1043463E+04  0.1113570E+04  0.1171676E+04  0.1222653E+04  0.1485445E+04  0.1409894E+04  0.1158021E+04  0.1004910E+04  0.1080050E+04  0.1153714E+04  0.1413601E+04  0.1620076E+04  0.1577542E+04  0.1543205E+04  0.1691130E+04  0.1730856E+04  0.1860738E+04  0.1965421E+04  0.1997745E+04  0.2060879E+04  0.2134618E+04  0.2164741E+04  0.2226178E+04  0.2215102E+04  0.2461887E+04  0.2674315E+04  0.2937900E+04  0.3079879E+04  0.4324817E+04  0.3881771E+04  0.4174664E+04  0.4544893E+04  0.4536344E+04  0.4648598E+04  0.4816315E+04  0.5128806E+04  0.5136423E+04  0.5821718E+04  0.5478735E+04  0.5839918E+04  0.5265305E+04  0.4957170E+04  0.6423312E+04  0.7067015E+04  0.7048563E+04  0.7490646E+04  0.7765296E+04  0.8401259E+04
OTRA             0.6120400E+02  0.6120400E+02  0.6120400E+02  0.6120400E+02  0.6128800E+02  0.6133100E+02  0.6133100E+02  0.6133100E+02  0.6133100E+02  0.6133100E+02  0.6133100E+02  0.6133100E+02  0.6133100E+02  0.6133100E+02  0.6298600E+02  0.6319800E+02  0.6324100E+02  0.6353800E+02  0.6366500E+02  0.6515100E+02  0.6515100E+02  0.6515100E+02  0.6515100E+02  0.6204800E+02  0.1054800E+03  0.1085800E+03  0.9617500E+02  0.1147900E+03  0.1147900E+03  0.1116900E+03  0.1085800E+03  0.1085800E+03  0.1054800E+03  0.9617500E+02  0.8997000E+02  0.8997000E+02  0.8376500E+02  0.8066300E+02  0.8066300E+02  0.8066300E+02  0.8376500E+02  0.7135600E+02  0.8066300E+02  0.8997000E+02  0.8686800E+02  0.9307300E+02  0.7445800E+02  0.7135600E+02  0.6515100E+02  0.6825300E+02  0.6825300E+02  0.8686800E+02  0.8997000E+02  0.6204800E+02  0.8376500E+02  0.7445800E+02  0.8376500E+02  0.8376500E+02  0.8066300E+02  0.7135600E+02  0.6204800E+02  0.1774450E+03  0.1054800E+03  0.1116900E+03  0.0000000E+00  0.1241000E+03
RESI             0.5488200E+04  0.5591100E+04  0.5694000E+04  0.5796900E+04  0.5899800E+04  0.6002700E+04  0.6105600E+04  0.6208500E+04  0.6311400E+04  0.6414300E+04  0.6517200E+04  0.6664300E+04  0.6811200E+04  0.6958300E+04  0.7105200E+04  0.7252300E+04  0.7399200E+04  0.7546300E+04  0.7693200E+04  0.7840300E+04  0.7987200E+04  0.8183200E+04  0.8183200E+04  0.8331300E+04  0.8457142E+04  0.9126442E+04  0.9280584E+04  0.8878126E+04  0.9044551E+04  0.9226893E+04  0.9398635E+04  0.9565093E+04  0.9713224E+04  0.9882655E+04  0.1061737E+05  0.1075332E+05  0.1091274E+05  0.1126237E+05  0.1171855E+05  0.1165753E+05  0.1159324E+05  0.1161622E+05  0.1165932E+05  0.1165585E+05  0.1156864E+05  0.1123395E+05  0.1130706E+05  0.1143475E+05  0.1134315E+05  0.1112386E+05  0.1099610E+05  0.1102965E+05  0.1060950E+05  0.1077771E+05  0.1081297E+05  0.1101549E+05  0.1110273E+05  0.1108328E+05  0.1124889E+05  0.1172623E+05  0.1196574E+05  0.1165660E+05  0.1387947E+05  0.1106302E+05  0.1103218E+05  0.1061133E+05
ODOM             0.2362510E+01  0.2406790E+01  0.2451170E+01  0.2495450E+01  0.2539730E+01  0.2584010E+01  0.2628290E+01  0.2672670E+01  0.2716950E+01  0.2761230E+01  0.2805500E+01  0.2868850E+01  0.2932090E+01  0.2995330E+01  0.3058670E+01  0.3121920E+01  0.3185160E+01  0.3248500E+01  0.3311740E+01  0.3375090E+01  0.3438330E+01  0.8524327E+03  0.8584527E+03  0.8704927E+03  0.6713000E+03  0.6477327E+03  0.6301754E+03  0.6903854E+03  0.7495700E+03  0.7229827E+03  0.5664527E+03  0.5428854E+03  0.8309750E+03  0.6962140E+03  0.6169850E+03  0.6616910E+03  0.6592560E+03  0.6437000E+03  0.6521460E+03  0.8340850E+03  0.7038160E+03  0.7831460E+03  0.1004310E+04  0.8821220E+03  0.8917470E+03  0.1096601E+04  0.1220711E+04  0.1222397E+04  0.1235984E+04  0.1302480E+04  0.1425222E+04  0.1444068E+04  0.1409379E+04  0.1279779E+04  0.1339353E+04  0.1372223E+04  0.1361250E+04  0.1251412E+04  0.1090308E+04  0.1112343E+04  0.1205917E+04  0.1202542E+04  0.1216462E+04  0.9515066E+03  0.9359466E+03  0.9621600E+03
TOTAL            0.6897026E+04  0.7100865E+04  0.7275014E+04  0.7430486E+04  0.7583352E+04  0.7730526E+04  0.7888826E+04  0.8048645E+04  0.8233294E+04  0.8420080E+04  0.8656201E+04  0.8893131E+04  0.9083318E+04  0.9261634E+04  0.9457945E+04  0.9659443E+04  0.9851360E+04  0.1012196E+05  0.1032875E+05  0.1060661E+05  0.1086243E+05  0.1251587E+05  0.1306962E+05  0.1338500E+05  0.1280398E+05  0.1328248E+05  0.1342576E+05  0.1317775E+05  0.1394014E+05  0.1439388E+05  0.1434699E+05  0.1477461E+05  0.1554360E+05  0.1594311E+05  0.1602717E+05  0.1582837E+05  0.1619927E+05  0.1712986E+05  0.1719453E+05  0.1739072E+05  0.1740961E+05  0.1756612E+05  0.1929778E+05  0.1869449E+05  0.1825730E+05  0.1824706E+05  0.2164679E+05  0.2203496E+05  0.2216524E+05  0.2359754E+05  0.2614254E+05  0.2552200E+05  0.2619832E+05  0.2740071E+05  0.2820426E+05  0.2991592E+05  0.2871482E+05  0.2963209E+05  0.2849494E+05  0.2871693E+05  0.3041503E+05  0.3281179E+05  0.3651189E+05  0.3133781E+05  0.3454834E+05  0.3725769E+05
PP-EXCL-BF       0.5504050E+01  0.7474700E+01  0.8629900E+01  0.9785100E+01  0.1100820E+02  0.1243550E+02  0.1311490E+02  0.1474510E+02  0.1630790E+02  0.1821150E+02  0.2052110E+02  0.2473430E+02  0.2568600E+02  0.3057860E+02  0.3227720E+02  0.3384000E+02  0.3649030E+02  0.4185830E+02  0.4681920E+02  0.5109970E+02  0.5544860E+02  0.6115630E+02  0.1287950E+03  0.2994440E+03  0.7087830E+02  0.4509180E+02  0.6115630E+02  0.4750300E+02  0.2861300E+02  0.1295480E+03  0.2884000E+03  0.3210100E+03  0.5128070E+03  0.9737500E+03  0.2116530E+03  0.3861080E+02  0.6481200E+01  0.5050100E+03  0.1833950E+03  0.4509180E+02  0.6481200E+01  0.1869110E+03  0.6789000E+03  0.2987460E+03  0.2820600E+03  0.2475810E+03  0.1061680E+04  0.1366270E+04  0.1170170E+04  0.1428080E+04  0.3166800E+04  0.2942296E+04  0.3367340E+04  0.3807950E+04  0.4270240E+04  0.4484050E+04  0.3216700E+04  0.3944410E+04  0.3867310E+04  0.4078340E+04  0.3375790E+04  0.5144480E+04  0.6475230E+04  0.4043090E+04  0.6794840E+04  0.6770910E+04
PP-BF            0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.1391500E+02  0.1043600E+02  0.6957400E+01  0.1739300E+02  0.5218000E+02  0.7305200E+02  0.7305200E+02  0.5218000E+02  0.5913800E+02  0.9392500E+02  0.1321900E+03
IND-EXCL-BF      0.0000000E+00  0.2600800E+02  0.2311800E+02  0.2600800E+02  0.3178800E+02  0.2889800E+02  0.3510000E+02  0.2022800E+02  0.3305600E+02  0.3925900E+02  0.3510000E+02  0.3510000E+02  0.3510000E+02  0.3510000E+02  0.3510000E+02  0.4017800E+02  0.3878800E+02  0.8833000E+02  0.1039000E+03  0.1324400E+03  0.1525700E+03  0.6693320E+03  0.8866260E+03  0.9288160E+03  0.9074220E+03  0.8209120E+03  0.7593420E+03  0.7784320E+03  0.9826220E+03  0.9869310E+03  0.9348970E+03  0.1101551E+04  0.1169419E+04  0.1017011E+04  0.9767590E+03  0.7330140E+03  0.7192160E+03  0.6989360E+03  0.6689060E+03  0.7353390E+03  0.7373200E+03  0.6924540E+03  0.1095181E+04  0.1085611E+04  0.1216847E+04  0.1010309E+04  0.1310535E+04  0.1382838E+04  0.1546023E+04  0.1567087E+04  0.1414441E+04  0.1492694E+04  0.1485114E+04  0.1863715E+04  0.1654319E+04  0.2022374E+04  0.2055483E+04  0.2055784E+04  0.2034923E+04  0.1908985E+04  0.1835243E+04  0.1929897E+04  0.2083127E+04  0.1903839E+04  0.1873175E+04  0.4003593E+04
