REASv3.2 SECTOR BTN WC CO2 [kt/year]
                          1950           1951           1952           1953           1954           1955           1956           1957           1958           1959           1960           1961           1962           1963           1964           1965           1966           1967           1968           1969           1970           1971           1972           1973           1974           1975           1976           1977           1978           1979           1980           1981           1982           1983           1984           1985           1986           1987           1988           1989           1990           1991           1992           1993           1994           1995           1996           1997           1998           1999           2000           2001           2002           2003           2004           2005           2006           2007           2008           2009           2010           2011           2012           2013           2014           2015
PP               0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
IND              0.1510700E+01  0.1535400E+01  0.1562100E+01  0.1586800E+01  0.1613600E+01  0.1640300E+01  0.1669200E+01  0.1698000E+01  0.1726800E+01  0.1755600E+01  0.1786400E+01  0.1819400E+01  0.1854400E+01  0.1887300E+01  0.1922300E+01  0.1957300E+01  0.1996400E+01  0.2035500E+01  0.2074600E+01  0.2113700E+01  0.2154900E+01  0.2188600E+01  0.2222200E+01  0.2255800E+01  0.2289500E+01  0.2323200E+01  0.2356900E+01  0.2390600E+01  0.2424200E+01  0.4880000E+01  0.2169960E+02  0.2064320E+02  0.2437470E+02  0.2543870E+02  0.3142830E+02  0.7512870E+02  0.1141845E+03  0.1569285E+03  0.1573025E+03  0.1066365E+03  0.1031475E+03  0.1029703E+03  0.1317779E+03  0.9774810E+02  0.1168770E+03  0.1379330E+03  0.1531070E+03  0.2407690E+03  0.2341730E+03  0.2299970E+03  0.2311676E+03  0.2079324E+03  0.2294418E+03  0.1764736E+03  0.1023270E+03  0.1689218E+03  0.1626197E+03  0.1566233E+03  0.1877773E+03  0.1364783E+03  0.1635073E+03  0.3313943E+03  0.3612693E+03  0.4322693E+03  0.5403493E+03  0.5473993E+03
ROAD             0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.2988610E+01  0.2988600E+01  0.2988580E+01  0.2988520E+01  0.5977180E+01  0.5977170E+01  0.5977230E+01  0.5977160E+01  0.5977200E+01  0.5977220E+01  0.8965500E+01  0.8965500E+01  0.8965500E+01  0.8965500E+01  0.1195400E+02  0.1494280E+02  0.1793060E+02  0.1793050E+02  0.2091920E+02  0.2091940E+02  0.2390780E+02  0.2390820E+02  0.2062080E+02  0.2331010E+02  0.2689670E+02  0.3137920E+02  0.3466680E+02  0.3825280E+02  0.3974650E+02  0.4482720E+02  0.5349400E+02  0.6096510E+02  0.6634420E+02  0.6694180E+02  0.6960200E+02  0.7486170E+02
OTRA             0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
RESI             0.1297587E+04  0.1318802E+04  0.1341825E+04  0.1363040E+04  0.1385963E+04  0.1408987E+04  0.1433720E+04  0.1458454E+04  0.1483287E+04  0.1507920E+04  0.1534463E+04  0.1562815E+04  0.1592777E+04  0.1621029E+04  0.1651191E+04  0.1681253E+04  0.1714834E+04  0.1748415E+04  0.1781995E+04  0.1815576E+04  0.1850867E+04  0.1879823E+04  0.1908678E+04  0.1937634E+04  0.1966590E+04  0.1995546E+04  0.2024501E+04  0.2056541E+04  0.2088482E+04  0.2120421E+04  0.2149246E+04  0.2184169E+04  0.2216078E+04  0.2241988E+04  0.2267231E+04  0.2691853E+04  0.2743100E+04  0.2832216E+04  0.2887213E+04  0.2950755E+04  0.3026511E+04  0.3037145E+04  0.3035474E+04  0.3040612E+04  0.3064992E+04  0.3090338E+04  0.3132895E+04  0.3163817E+04  0.3234735E+04  0.3294236E+04  0.3352285E+04  0.3363527E+04  0.3424953E+04  0.3464295E+04  0.3515406E+04  0.3544826E+04  0.3626852E+04  0.3742974E+04  0.3827651E+04  0.3906834E+04  0.3998088E+04  0.4101702E+04  0.4121136E+04  0.4157964E+04  0.4175612E+04  0.4078823E+04
ODOM             0.1001000E+01  0.1017400E+01  0.1035100E+01  0.1051500E+01  0.1069200E+01  0.1086900E+01  0.1106000E+01  0.1125100E+01  0.1144200E+01  0.1163300E+01  0.1183700E+01  0.1205600E+01  0.1228700E+01  0.1250500E+01  0.1273800E+01  0.1297000E+01  0.1322800E+01  0.1348800E+01  0.1374700E+01  0.1400600E+01  0.1427900E+01  0.1450200E+01  0.1472500E+01  0.1494800E+01  0.1517100E+01  0.1539400E+01  0.1561700E+01  0.1584000E+01  0.1606300E+01  0.1628600E+01  0.1651000E+01  0.1673300E+01  0.1695600E+01  0.1717900E+01  0.1740200E+01  0.2065900E+01  0.2106100E+01  0.2173000E+01  0.2215400E+01  0.2264500E+01  0.8600800E+01  0.9382600E+01  0.9382600E+01  0.1094600E+02  0.1172800E+02  0.1172800E+02  0.1172800E+02  0.1251000E+02  0.1251000E+02  0.1329200E+02  0.1329200E+02  0.1407400E+02  0.1407400E+02  0.1407400E+02  0.1485600E+02  0.1485600E+02  0.1485600E+02  0.1563800E+02  0.1584100E+02  0.1876500E+02  0.7451400E+01  0.7818900E+01  0.7818900E+01  0.7818900E+01  0.7818900E+01  0.7818900E+01
TOTAL            0.1300099E+04  0.1321355E+04  0.1344422E+04  0.1365678E+04  0.1388646E+04  0.1411714E+04  0.1436495E+04  0.1461277E+04  0.1486158E+04  0.1510839E+04  0.1537433E+04  0.1565840E+04  0.1595860E+04  0.1624167E+04  0.1654387E+04  0.1684507E+04  0.1718153E+04  0.1751799E+04  0.1785444E+04  0.1819090E+04  0.1854450E+04  0.1883462E+04  0.1912373E+04  0.1941385E+04  0.1970397E+04  0.1999409E+04  0.2028420E+04  0.2060516E+04  0.2092512E+04  0.2126930E+04  0.2175585E+04  0.2209474E+04  0.2245137E+04  0.2272133E+04  0.2306377E+04  0.2775025E+04  0.2865368E+04  0.2997295E+04  0.3052708E+04  0.3065633E+04  0.3147225E+04  0.3158463E+04  0.3185600E+04  0.3158272E+04  0.3205551E+04  0.3254942E+04  0.3315661E+04  0.3435027E+04  0.3502337E+04  0.3558444E+04  0.3620652E+04  0.3609442E+04  0.3689090E+04  0.3678153E+04  0.3659486E+04  0.3759983E+04  0.3838995E+04  0.3953488E+04  0.4071016E+04  0.4106904E+04  0.4222541E+04  0.4501880E+04  0.4556568E+04  0.4664994E+04  0.4793382E+04  0.4708903E+04
PP-EXCL-BF       0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
PP-BF            0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
IND-EXCL-BF      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.2422100E+01  0.1920800E+02  0.1811810E+02  0.2181570E+02  0.2284600E+02  0.2880200E+02  0.7201100E+02  0.1110060E+03  0.1536490E+03  0.1539590E+03  0.1032190E+03  0.9965600E+02  0.9945000E+02  0.1282360E+03  0.9419900E+02  0.1133250E+03  0.1343810E+03  0.1495550E+03  0.2372170E+03  0.2306210E+03  0.2264450E+03  0.2270930E+03  0.2037570E+03  0.2251620E+03  0.1720870E+03  0.9783000E+02  0.1643120E+03  0.1579020E+03  0.1518000E+03  0.1828100E+03  0.1314390E+03  0.1584680E+03  0.3263550E+03  0.3562300E+03  0.4272300E+03  0.5353100E+03  0.5423600E+03
