REASv3.2 SECTOR IND WC CO2 [kt/year]
                          1950           1951           1952           1953           1954           1955           1956           1957           1958           1959           1960           1961           1962           1963           1964           1965           1966           1967           1968           1969           1970           1971           1972           1973           1974           1975           1976           1977           1978           1979           1980           1981           1982           1983           1984           1985           1986           1987           1988           1989           1990           1991           1992           1993           1994           1995           1996           1997           1998           1999           2000           2001           2002           2003           2004           2005           2006           2007           2008           2009           2010           2011           2012           2013           2014           2015
PP               0.2543814E+04  0.2916869E+04  0.3084179E+04  0.3341246E+04  0.4816110E+04  0.5417807E+04  0.5963228E+04  0.6852430E+04  0.7678230E+04  0.8863110E+04  0.1002319E+05  0.1143484E+05  0.1306370E+05  0.1509480E+05  0.1650441E+05  0.1830713E+05  0.2017907E+05  0.2257189E+05  0.2572273E+05  0.2816393E+05  0.3049000E+05  0.3306618E+05  0.3726599E+05  0.3875288E+05  0.4615306E+05  0.5149949E+05  0.5864407E+05  0.5718096E+05  0.5093730E+05  0.6069700E+05  0.7488910E+05  0.8488200E+05  0.9469040E+05  0.1063516E+06  0.1139697E+06  0.1315515E+06  0.1504551E+06  0.1737735E+06  0.1819359E+06  0.2010144E+06  0.2157520E+06  0.2421320E+06  0.2618838E+06  0.2893509E+06  0.3016121E+06  0.3458194E+06  0.3685285E+06  0.3810054E+06  0.3960873E+06  0.4328838E+06  0.4616812E+06  0.4754088E+06  0.4843628E+06  0.5081048E+06  0.5563790E+06  0.5709688E+06  0.6073579E+06  0.6705016E+06  0.7031174E+06  0.7838947E+06  0.8174022E+06  0.8667449E+06  0.9605820E+06  0.9761850E+06  0.1093354E+07  0.1116811E+07
IND              0.6287187E+05  0.6567931E+05  0.6750025E+05  0.6766042E+05  0.7115360E+05  0.7317748E+05  0.7612663E+05  0.7822218E+05  0.8168987E+05  0.9213415E+05  0.1044975E+06  0.1143233E+06  0.1256751E+06  0.1361623E+06  0.1377778E+06  0.1449650E+06  0.1502258E+06  0.1501692E+06  0.1548081E+06  0.1605225E+06  0.1589488E+06  0.1610792E+06  0.1688381E+06  0.1661382E+06  0.1750148E+06  0.1876685E+06  0.1984758E+06  0.2026169E+06  0.2006852E+06  0.2031305E+06  0.2005572E+06  0.2121667E+06  0.2271254E+06  0.2308057E+06  0.2442247E+06  0.2501788E+06  0.2744434E+06  0.2798378E+06  0.2852321E+06  0.2968097E+06  0.3002821E+06  0.3084691E+06  0.3148581E+06  0.3156366E+06  0.3289534E+06  0.3257920E+06  0.3297649E+06  0.3537834E+06  0.3654960E+06  0.3882705E+06  0.3981788E+06  0.4086349E+06  0.4275315E+06  0.4175846E+06  0.4339543E+06  0.4772217E+06  0.5174298E+06  0.5703120E+06  0.5973518E+06  0.6591783E+06  0.7156964E+06  0.7651467E+06  0.7902170E+06  0.8593512E+06  0.9002577E+06  0.9140522E+06
ROAD             0.1917979E+04  0.3671673E+04  0.5461444E+04  0.5759600E+04  0.6057856E+04  0.6356314E+04  0.5163087E+04  0.5552306E+04  0.5941426E+04  0.6330444E+04  0.6786121E+04  0.7307113E+04  0.8086295E+04  0.9041270E+04  0.9461540E+04  0.1023611E+05  0.1096769E+05  0.1138235E+05  0.1232064E+05  0.1306212E+05  0.1419957E+05  0.1531491E+05  0.1650951E+05  0.1743014E+05  0.2014905E+05  0.2118816E+05  0.2206470E+05  0.2369345E+05  0.2582104E+05  0.2919992E+05  0.3087748E+05  0.3235937E+05  0.2381590E+05  0.2548460E+05  0.2755230E+05  0.3009590E+05  0.3280930E+05  0.3629580E+05  0.3981550E+05  0.4649670E+05  0.4748820E+05  0.5060040E+05  0.5374600E+05  0.5714180E+05  0.6156830E+05  0.6985960E+05  0.7509880E+05  0.7779270E+05  0.8064438E+05  0.8514602E+05  0.8677740E+05  0.8600853E+05  0.8891496E+05  0.9044959E+05  0.9839489E+05  0.1032914E+06  0.1074660E+06  0.1275346E+06  0.1470428E+06  0.1622320E+06  0.1759263E+06  0.1905327E+06  0.2028805E+06  0.2070398E+06  0.2160375E+06  0.2368319E+06
OTRA             0.2326948E+05  0.2329647E+05  0.2340311E+05  0.2349253E+05  0.2369716E+05  0.2371770E+05  0.2372314E+05  0.2382223E+05  0.2395265E+05  0.2404417E+05  0.2416804E+05  0.2422191E+05  0.2434910E+05  0.2443208E+05  0.2472401E+05  0.2505804E+05  0.2506449E+05  0.2517647E+05  0.2546206E+05  0.2551493E+05  0.2545561E+05  0.2557303E+05  0.2491716E+05  0.2300279E+05  0.2341563E+05  0.2388827E+05  0.2241107E+05  0.2218597E+05  0.2097138E+05  0.2022150E+05  0.2074981E+05  0.2015802E+05  0.2036344E+05  0.2030343E+05  0.1858809E+05  0.1906457E+05  0.1727626E+05  0.1664434E+05  0.1556062E+05  0.1423768E+05  0.1333700E+05  0.1323690E+05  0.1181344E+05  0.8160876E+04  0.5741590E+04  0.5117540E+04  0.5181350E+04  0.4744760E+04  0.4724330E+04  0.4702480E+04  0.4910140E+04  0.5494320E+04  0.5664320E+04  0.5579280E+04  0.5604750E+04  0.6333470E+04  0.6256390E+04  0.6814930E+04  0.7224290E+04  0.7505700E+04  0.7833760E+04  0.8761100E+04  0.9080760E+04  0.9321100E+04  0.9470290E+04  0.9708400E+04
RESI             0.1754736E+06  0.1788857E+06  0.1822558E+06  0.1854863E+06  0.1891108E+06  0.1939718E+06  0.1977674E+06  0.2016524E+06  0.2052406E+06  0.2087972E+06  0.2128402E+06  0.2179131E+06  0.2232970E+06  0.2289232E+06  0.2338135E+06  0.2393406E+06  0.2453568E+06  0.2513639E+06  0.2573682E+06  0.2630074E+06  0.2681130E+06  0.2753707E+06  0.2813510E+06  0.2872731E+06  0.2921795E+06  0.2995377E+06  0.3078334E+06  0.3156237E+06  0.3231414E+06  0.3301052E+06  0.3362227E+06  0.3427042E+06  0.3493643E+06  0.3552567E+06  0.3617692E+06  0.3680607E+06  0.3748899E+06  0.3833107E+06  0.3904153E+06  0.3978423E+06  0.4040085E+06  0.4097770E+06  0.4152039E+06  0.4194332E+06  0.4249518E+06  0.4310991E+06  0.4360503E+06  0.4443215E+06  0.4530232E+06  0.4591406E+06  0.4641808E+06  0.4657670E+06  0.4724318E+06  0.4783345E+06  0.4861562E+06  0.4935017E+06  0.5010890E+06  0.5081485E+06  0.5153595E+06  0.5246931E+06  0.5328379E+06  0.5404239E+06  0.5448099E+06  0.5527878E+06  0.5627654E+06  0.5703735E+06
ODOM             0.1427124E+05  0.1483898E+05  0.1535386E+05  0.1543991E+05  0.1584402E+05  0.1663065E+05  0.1710171E+05  0.1816362E+05  0.1872250E+05  0.1925421E+05  0.2044392E+05  0.2137256E+05  0.2271284E+05  0.2404272E+05  0.2374920E+05  0.2508066E+05  0.2580014E+05  0.2643237E+05  0.2754798E+05  0.2882667E+05  0.2879784E+05  0.2893803E+05  0.2862125E+05  0.3011163E+05  0.2997095E+05  0.2970380E+05  0.3120916E+05  0.3209335E+05  0.3338766E+05  0.4070676E+05  0.3678124E+05  0.4347265E+05  0.4294930E+05  0.4707580E+05  0.5793279E+05  0.4957766E+05  0.4156557E+05  0.4140383E+05  0.4995875E+05  0.4794308E+05  0.5872899E+05  0.6612128E+05  0.6547205E+05  0.6345604E+05  0.6988173E+05  0.7342006E+05  0.7683355E+05  0.8279588E+05  0.6423915E+05  0.7304185E+05  0.7091852E+05  0.7245235E+05  0.7617633E+05  0.8142596E+05  0.8257527E+05  0.8267180E+05  0.8267513E+05  0.8162498E+05  0.9619282E+05  0.1223786E+06  0.1114764E+06  0.9304634E+05  0.1079380E+06  0.1027422E+06  0.1099303E+06  0.1107494E+06
TOTAL            0.2803480E+06  0.2892890E+06  0.2970586E+06  0.3011800E+06  0.3106795E+06  0.3192718E+06  0.3258452E+06  0.3342652E+06  0.3432253E+06  0.3594233E+06  0.3787590E+06  0.3965728E+06  0.4171840E+06  0.4376964E+06  0.4460305E+06  0.4629875E+06  0.4775940E+06  0.4870962E+06  0.5032297E+06  0.5190975E+06  0.5260048E+06  0.5393421E+06  0.5575030E+06  0.5627087E+06  0.5868830E+06  0.6134859E+06  0.6406382E+06  0.6533943E+06  0.6549440E+06  0.6840609E+06  0.7000775E+06  0.7357429E+06  0.7583087E+06  0.7852778E+06  0.8240368E+06  0.8485291E+06  0.8914395E+06  0.9312660E+06  0.9629182E+06  0.1004344E+07  0.1039597E+07  0.1090337E+07  0.1122977E+07  0.1153179E+07  0.1192709E+07  0.1251108E+07  0.1291457E+07  0.1344444E+07  0.1364214E+07  0.1443185E+07  0.1486647E+07  0.1513766E+07  0.1555082E+07  0.1581479E+07  0.1663064E+07  0.1733989E+07  0.1822274E+07  0.1964937E+07  0.2066289E+07  0.2259882E+07  0.2361173E+07  0.2464656E+07  0.2615508E+07  0.2707427E+07  0.2891815E+07  0.2958526E+07
PP-EXCL-BF       0.2543814E+04  0.2916869E+04  0.3084179E+04  0.3341246E+04  0.4816110E+04  0.5417807E+04  0.5963228E+04  0.6852430E+04  0.7678230E+04  0.8863110E+04  0.1002319E+05  0.1143484E+05  0.1306370E+05  0.1509480E+05  0.1650441E+05  0.1830713E+05  0.2017907E+05  0.2257189E+05  0.2572273E+05  0.2816393E+05  0.3049000E+05  0.3306618E+05  0.3726599E+05  0.3875288E+05  0.4615306E+05  0.5149949E+05  0.5864407E+05  0.5718096E+05  0.5093730E+05  0.6069700E+05  0.7488910E+05  0.8488200E+05  0.9469040E+05  0.1063516E+06  0.1139697E+06  0.1315515E+06  0.1504551E+06  0.1737735E+06  0.1819359E+06  0.2010144E+06  0.2157520E+06  0.2421320E+06  0.2618838E+06  0.2893509E+06  0.3016121E+06  0.3458194E+06  0.3685285E+06  0.3810054E+06  0.3960873E+06  0.4310679E+06  0.4591348E+06  0.4719406E+06  0.4794022E+06  0.5016518E+06  0.5484372E+06  0.5615346E+06  0.5964319E+06  0.6567097E+06  0.6857080E+06  0.7620006E+06  0.7904281E+06  0.8344112E+06  0.9229146E+06  0.9336439E+06  0.1046672E+07  0.1068208E+07
PP-BF            0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.1815900E+04  0.2546400E+04  0.3468200E+04  0.4960600E+04  0.6453000E+04  0.7941800E+04  0.9434200E+04  0.1092600E+05  0.1379192E+05  0.1740936E+05  0.2189409E+05  0.2697409E+05  0.3233367E+05  0.3766739E+05  0.4254112E+05  0.4668183E+05  0.4860269E+05
IND-EXCL-BF      0.2397997E+05  0.2605771E+05  0.2714895E+05  0.2658042E+05  0.2934480E+05  0.3063898E+05  0.3285843E+05  0.3422528E+05  0.3696427E+05  0.4667875E+05  0.5831240E+05  0.6709680E+05  0.7740710E+05  0.8685180E+05  0.8742590E+05  0.9357160E+05  0.9779100E+05  0.9669190E+05  0.1002893E+06  0.1049623E+06  0.1023461E+06  0.1030882E+06  0.1095209E+06  0.1054753E+06  0.1129681E+06  0.1241980E+06  0.1335489E+06  0.1361992E+06  0.1327457E+06  0.1336395E+06  0.1301023E+06  0.1407342E+06  0.1546991E+06  0.1573705E+06  0.1697667E+06  0.1746869E+06  0.1979056E+06  0.2022352E+06  0.2065540E+06  0.2170398E+06  0.2194094E+06  0.2264765E+06  0.2317317E+06  0.2320273E+06  0.2448592E+06  0.2407409E+06  0.2438749E+06  0.2668310E+06  0.2774167E+06  0.2978644E+06  0.3062088E+06  0.3154212E+06  0.3331069E+06  0.3218559E+06  0.3369808E+06  0.3789878E+06  0.4176893E+06  0.4690757E+06  0.4946389E+06  0.5550189E+06  0.6101066E+06  0.6581681E+06  0.6818711E+06  0.7496608E+06  0.7892328E+06  0.8016937E+06
IND-BF           0.3889190E+05  0.3962160E+05  0.4035130E+05  0.4108000E+05  0.4180880E+05  0.4253850E+05  0.4326820E+05  0.4399690E+05  0.4472560E+05  0.4545540E+05  0.4618510E+05  0.4722650E+05  0.4826800E+05  0.4931050E+05  0.5035190E+05  0.5139340E+05  0.5243480E+05  0.5347730E+05  0.5451880E+05  0.5556020E+05  0.5660270E+05  0.5799100E+05  0.5931720E+05  0.6066290E+05  0.6204670E+05  0.6347050E+05  0.6492690E+05  0.6641770E+05  0.6793950E+05  0.6949100E+05  0.7045490E+05  0.7143250E+05  0.7242630E+05  0.7343520E+05  0.7445800E+05  0.7549190E+05  0.7653780E+05  0.7760260E+05  0.7867810E+05  0.7976990E+05  0.8087270E+05  0.8199260E+05  0.8312640E+05  0.8360930E+05  0.8409420E+05  0.8505110E+05  0.8589000E+05  0.8695240E+05  0.8807930E+05  0.9040610E+05  0.9197000E+05  0.9321370E+05  0.9442460E+05  0.9572870E+05  0.9697350E+05  0.9823390E+05  0.9974050E+05  0.1012363E+06  0.1027129E+06  0.1041594E+06  0.1055898E+06  0.1069786E+06  0.1083459E+06  0.1096904E+06  0.1110249E+06  0.1123585E+06
RESI-EXCL-BF     0.2514600E+04  0.2679700E+04  0.2812800E+04  0.2797300E+04  0.3185800E+04  0.4800800E+04  0.5348400E+04  0.5998400E+04  0.6339600E+04  0.6650200E+04  0.7457200E+04  0.7889100E+04  0.8642000E+04  0.9637200E+04  0.9896500E+04  0.1078460E+05  0.1216980E+05  0.1354490E+05  0.1491920E+05  0.1591840E+05  0.1639400E+05  0.1747270E+05  0.1751400E+05  0.1738310E+05  0.1608350E+05  0.1706470E+05  0.1879840E+05  0.1988570E+05  0.2055340E+05  0.2053420E+05  0.2244470E+05  0.2466020E+05  0.2700530E+05  0.2852670E+05  0.3060220E+05  0.3240270E+05  0.3466690E+05  0.3846370E+05  0.4088230E+05  0.4354230E+05  0.4488450E+05  0.4573800E+05  0.4615590E+05  0.4845520E+05  0.5204080E+05  0.5467710E+05  0.5608730E+05  0.6078350E+05  0.6603220E+05  0.6795360E+05  0.6880780E+05  0.6618400E+05  0.6862880E+05  0.7020650E+05  0.7129220E+05  0.7196070E+05  0.7290400E+05  0.7338750E+05  0.7410750E+05  0.7703810E+05  0.7888790E+05  0.8034290E+05  0.7871090E+05  0.8075780E+05  0.8484040E+05  0.8656650E+05
RESI-BF          0.1729590E+06  0.1762060E+06  0.1794430E+06  0.1826890E+06  0.1859250E+06  0.1891710E+06  0.1924190E+06  0.1956540E+06  0.1989010E+06  0.2021470E+06  0.2053830E+06  0.2100240E+06  0.2146550E+06  0.2192860E+06  0.2239170E+06  0.2285560E+06  0.2331870E+06  0.2378190E+06  0.2424490E+06  0.2470890E+06  0.2517190E+06  0.2578980E+06  0.2638370E+06  0.2698900E+06  0.2760960E+06  0.2824730E+06  0.2890350E+06  0.2957380E+06  0.3025880E+06  0.3095710E+06  0.3137780E+06  0.3180440E+06  0.3223590E+06  0.3267300E+06  0.3311670E+06  0.3356580E+06  0.3402230E+06  0.3448470E+06  0.3495330E+06  0.3543000E+06  0.3591240E+06  0.3640390E+06  0.3690480E+06  0.3709780E+06  0.3729110E+06  0.3764220E+06  0.3799630E+06  0.3835380E+06  0.3869910E+06  0.3911870E+06  0.3953730E+06  0.3995830E+06  0.4038030E+06  0.4081280E+06  0.4148640E+06  0.4215410E+06  0.4281850E+06  0.4347610E+06  0.4412520E+06  0.4476550E+06  0.4539500E+06  0.4600810E+06  0.4660990E+06  0.4720300E+06  0.4779250E+06  0.4838070E+06
ODOM-EXCL-BF     0.6381040E+04  0.6800780E+04  0.7167660E+04  0.7105910E+04  0.7362020E+04  0.8000650E+04  0.8323810E+04  0.9237820E+04  0.9648700E+04  0.1003251E+05  0.1107422E+05  0.1179156E+05  0.1292044E+05  0.1403872E+05  0.1353420E+05  0.1465466E+05  0.1516214E+05  0.1558337E+05  0.1648698E+05  0.1755467E+05  0.1731484E+05  0.1717303E+05  0.1658825E+05  0.1780363E+05  0.1738195E+05  0.1682180E+05  0.1803216E+05  0.1861035E+05  0.1959466E+05  0.2659676E+05  0.2247724E+05  0.2897365E+05  0.2824830E+05  0.3217280E+05  0.4282779E+05  0.3426466E+05  0.2604357E+05  0.2566983E+05  0.3400575E+05  0.3177408E+05  0.4233699E+05  0.4950328E+05  0.4862805E+05  0.4651804E+05  0.5285373E+05  0.5620106E+05  0.5943955E+05  0.6509688E+05  0.4617815E+05  0.5478885E+05  0.5214052E+05  0.5324335E+05  0.5648333E+05  0.6130196E+05  0.6208227E+05  0.6180280E+05  0.6147913E+05  0.6010898E+05  0.7436082E+05  0.1002336E+06  0.8902540E+05  0.7029534E+05  0.8489200E+05  0.7940720E+05  0.8630630E+05  0.8683740E+05
ODOM-BF          0.7890200E+04  0.8038200E+04  0.8186200E+04  0.8334000E+04  0.8482000E+04  0.8630000E+04  0.8777900E+04  0.8925800E+04  0.9073800E+04  0.9221700E+04  0.9369700E+04  0.9581000E+04  0.9792400E+04  0.1000400E+05  0.1021500E+05  0.1042600E+05  0.1063800E+05  0.1084900E+05  0.1106100E+05  0.1127200E+05  0.1148300E+05  0.1176500E+05  0.1203300E+05  0.1230800E+05  0.1258900E+05  0.1288200E+05  0.1317700E+05  0.1348300E+05  0.1379300E+05  0.1411000E+05  0.1430400E+05  0.1449900E+05  0.1470100E+05  0.1490300E+05  0.1510500E+05  0.1531300E+05  0.1552200E+05  0.1573400E+05  0.1595300E+05  0.1616900E+05  0.1639200E+05  0.1661800E+05  0.1684400E+05  0.1693800E+05  0.1702800E+05  0.1721900E+05  0.1739400E+05  0.1769900E+05  0.1806100E+05  0.1825300E+05  0.1877800E+05  0.1920900E+05  0.1969300E+05  0.2012400E+05  0.2049300E+05  0.2086900E+05  0.2119600E+05  0.2151600E+05  0.2183200E+05  0.2214500E+05  0.2245100E+05  0.2275100E+05  0.2304600E+05  0.2333500E+05  0.2362400E+05  0.2391200E+05
TOTAL-EXCL-BF    0.6060685E+05  0.6542316E+05  0.6907813E+05  0.6907701E+05  0.7446377E+05  0.7893227E+05  0.8138008E+05  0.8568847E+05  0.9052485E+05  0.1025992E+06  0.1178212E+06  0.1297413E+06  0.1444687E+06  0.1590959E+06  0.1615466E+06  0.1726121E+06  0.1813342E+06  0.1849509E+06  0.1952009E+06  0.2051764E+06  0.2062001E+06  0.2116880E+06  0.2223159E+06  0.2198478E+06  0.2361513E+06  0.2546605E+06  0.2734993E+06  0.2777557E+06  0.2706236E+06  0.2908889E+06  0.3015407E+06  0.3317674E+06  0.3488224E+06  0.3702096E+06  0.4033069E+06  0.4220663E+06  0.4591568E+06  0.4930824E+06  0.5187541E+06  0.5541049E+06  0.5832080E+06  0.6276872E+06  0.6539588E+06  0.6816541E+06  0.7186756E+06  0.7724155E+06  0.8082105E+06  0.8562543E+06  0.8710831E+06  0.9415232E+06  0.9779794E+06  0.9982919E+06  0.1032200E+07  0.1051045E+07  0.1122792E+07  0.1183911E+07  0.1262227E+07  0.1393631E+07  0.1483082E+07  0.1664029E+07  0.1752208E+07  0.1842511E+07  0.1980350E+07  0.2059831E+07  0.2232560E+07  0.2289846E+07
TOTAL-BF         0.2197411E+06  0.2238658E+06  0.2279805E+06  0.2321030E+06  0.2362158E+06  0.2403395E+06  0.2444651E+06  0.2485767E+06  0.2527004E+06  0.2568241E+06  0.2609378E+06  0.2668315E+06  0.2727154E+06  0.2786005E+06  0.2844839E+06  0.2903754E+06  0.2962598E+06  0.3021453E+06  0.3080288E+06  0.3139212E+06  0.3198047E+06  0.3276540E+06  0.3351872E+06  0.3428609E+06  0.3507317E+06  0.3588255E+06  0.3671389E+06  0.3756387E+06  0.3843205E+06  0.3931720E+06  0.3985369E+06  0.4039755E+06  0.4094863E+06  0.4150682E+06  0.4207300E+06  0.4264629E+06  0.4322828E+06  0.4381836E+06  0.4441641E+06  0.4502389E+06  0.4563887E+06  0.4626496E+06  0.4690184E+06  0.4715253E+06  0.4740332E+06  0.4786921E+06  0.4832470E+06  0.4881894E+06  0.4931313E+06  0.5016620E+06  0.5086674E+06  0.5154739E+06  0.5228812E+06  0.5304337E+06  0.5402723E+06  0.5500781E+06  0.5600475E+06  0.5713052E+06  0.5832063E+06  0.5958535E+06  0.6089649E+06  0.6221443E+06  0.6351583E+06  0.6475965E+06  0.6592557E+06  0.6686802E+06
