REASv3.2 SECTOR PHL WC CO2 [kt/year]
                          1950           1951           1952           1953           1954           1955           1956           1957           1958           1959           1960           1961           1962           1963           1964           1965           1966           1967           1968           1969           1970           1971           1972           1973           1974           1975           1976           1977           1978           1979           1980           1981           1982           1983           1984           1985           1986           1987           1988           1989           1990           1991           1992           1993           1994           1995           1996           1997           1998           1999           2000           2001           2002           2003           2004           2005           2006           2007           2008           2009           2010           2011           2012           2013           2014           2015
PP               0.2839098E+03  0.3134640E+03  0.4327293E+03  0.5095175E+03  0.5862955E+03  0.6717931E+03  0.7050366E+03  0.7525334E+03  0.1031696E+04  0.1179446E+04  0.1441240E+04  0.1633343E+04  0.1941990E+04  0.2225899E+04  0.2433303E+04  0.2617018E+04  0.2937819E+04  0.3305673E+04  0.3968971E+04  0.4334206E+04  0.4573263E+04  0.4826046E+04  0.4934832E+04  0.6527184E+04  0.6351490E+04  0.7092200E+04  0.7261750E+04  0.9773950E+04  0.9349450E+04  0.1003171E+05  0.9117128E+04  0.9098918E+04  0.9378720E+04  0.1132293E+05  0.1003578E+05  0.1059299E+05  0.8134839E+04  0.1046237E+05  0.1031035E+05  0.1103024E+05  0.9752860E+04  0.1054150E+05  0.1120891E+05  0.1128178E+05  0.1349014E+05  0.1573970E+05  0.1777114E+05  0.2020414E+05  0.2146129E+05  0.1913920E+05  0.2269886E+05  0.2286690E+05  0.2199239E+05  0.2411704E+05  0.2545674E+05  0.2822541E+05  0.2476837E+05  0.2682547E+05  0.2987188E+05  0.2987893E+05  0.3315999E+05  0.3473723E+05  0.3743305E+05  0.4369068E+05  0.4689742E+05  0.5112128E+05
IND              0.1181130E+04  0.1213071E+04  0.1237081E+04  0.1253180E+04  0.1285141E+04  0.1356570E+04  0.1454985E+04  0.1527757E+04  0.1638090E+04  0.1718180E+04  0.1789417E+04  0.1964467E+04  0.1959217E+04  0.1982164E+04  0.2179937E+04  0.2435801E+04  0.2524545E+04  0.3197464E+04  0.3558404E+04  0.3965043E+04  0.3702620E+04  0.9416084E+04  0.1002440E+05  0.1153274E+05  0.1092163E+05  0.1269115E+05  0.1242263E+05  0.1334560E+05  0.1474441E+05  0.1539838E+05  0.1505865E+05  0.1420689E+05  0.1425016E+05  0.1494291E+05  0.1279506E+05  0.1181719E+05  0.1173785E+05  0.1381485E+05  0.1563073E+05  0.1548908E+05  0.2010278E+05  0.1787871E+05  0.1803831E+05  0.2031390E+05  0.2050238E+05  0.2417865E+05  0.2456271E+05  0.2757159E+05  0.2499304E+05  0.2449535E+05  0.2457295E+05  0.2065640E+05  0.2232350E+05  0.2377089E+05  0.2387652E+05  0.2530798E+05  0.2359361E+05  0.2717426E+05  0.2637262E+05  0.2548456E+05  0.2778249E+05  0.2747349E+05  0.2844138E+05  0.3072247E+05  0.3255353E+05  0.3414499E+05
ROAD             0.2008209E+04  0.2012426E+04  0.2043209E+04  0.2080991E+04  0.2225135E+04  0.2345493E+04  0.2493843E+04  0.2850703E+04  0.2947289E+04  0.2835333E+04  0.2924920E+04  0.3151638E+04  0.3470725E+04  0.3761814E+04  0.3641448E+04  0.4961109E+04  0.5385207E+04  0.6493660E+04  0.7572628E+04  0.8307353E+04  0.7463624E+04  0.8169063E+04  0.8448503E+04  0.9082196E+04  0.8682689E+04  0.9118714E+04  0.9329971E+04  0.9591188E+04  0.9962222E+04  0.1002268E+05  0.9873331E+04  0.9541447E+04  0.9756193E+04  0.9865633E+04  0.9202193E+04  0.8680084E+04  0.9122022E+04  0.9739036E+04  0.1045590E+05  0.1132925E+05  0.1152259E+05  0.1118063E+05  0.1281204E+05  0.1435612E+05  0.1504917E+05  0.1725876E+05  0.1905111E+05  0.2013165E+05  0.2028683E+05  0.2072728E+05  0.2064355E+05  0.2088572E+05  0.2192862E+05  0.2184257E+05  0.2256763E+05  0.2156162E+05  0.2018154E+05  0.2012975E+05  0.1979949E+05  0.2047937E+05  0.2065214E+05  0.2039813E+05  0.2130809E+05  0.2212933E+05  0.2267902E+05  0.2626327E+05
OTRA             0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.6204800E+01  0.6204800E+01  0.6204800E+01  0.6204800E+01  0.6204800E+01  0.6204800E+01  0.6204800E+01  0.6204800E+01  0.6204800E+01  0.6204800E+01  0.3102400E+01  0.3102400E+01  0.0000000E+00  0.0000000E+00  0.3102400E+01  0.1551200E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3412700E+02  0.6204800E+01
RESI             0.1341370E+05  0.1372860E+05  0.1404350E+05  0.1435840E+05  0.1467340E+05  0.1498840E+05  0.1530320E+05  0.1561820E+05  0.1593310E+05  0.1624810E+05  0.1656290E+05  0.1691290E+05  0.1728030E+05  0.1764950E+05  0.1802020E+05  0.1839290E+05  0.1876720E+05  0.1914380E+05  0.1952200E+05  0.1990210E+05  0.2028450E+05  0.2219038E+05  0.2288423E+05  0.2356174E+05  0.2404837E+05  0.2488408E+05  0.2560545E+05  0.2618857E+05  0.2686164E+05  0.2734980E+05  0.2789875E+05  0.2807445E+05  0.2845179E+05  0.2871659E+05  0.2899675E+05  0.2926089E+05  0.2980141E+05  0.3005935E+05  0.3030793E+05  0.3076724E+05  0.3105949E+05  0.3020120E+05  0.2964410E+05  0.2909480E+05  0.2848620E+05  0.2811410E+05  0.2748850E+05  0.2692140E+05  0.2625160E+05  0.2565970E+05  0.2445390E+05  0.2329820E+05  0.2245600E+05  0.2147600E+05  0.2054350E+05  0.1900134E+05  0.1810229E+05  0.1735202E+05  0.1706827E+05  0.1664923E+05  0.1581431E+05  0.1544394E+05  0.1640587E+05  0.1681437E+05  0.1696696E+05  0.1729268E+05
ODOM             0.4625900E+03  0.4734500E+03  0.4843100E+03  0.4951700E+03  0.5060500E+03  0.5168800E+03  0.5277600E+03  0.5386100E+03  0.5494700E+03  0.5603500E+03  0.5711900E+03  0.5832600E+03  0.5978500E+03  0.6127100E+03  0.6277900E+03  0.6431400E+03  0.6587500E+03  0.6746000E+03  0.6907700E+03  0.7071900E+03  0.7239400E+03  0.1958753E+04  0.1905884E+04  0.1945845E+04  0.2109150E+04  0.2167378E+04  0.2300890E+04  0.2388086E+04  0.2547707E+04  0.2563797E+04  0.2554673E+04  0.2516985E+04  0.2495895E+04  0.2541983E+04  0.2167443E+04  0.1994062E+04  0.2065152E+04  0.2290012E+04  0.2368902E+04  0.2492953E+04  0.1632395E+04  0.1674114E+04  0.1698663E+04  0.1732925E+04  0.1774984E+04  0.1814036E+04  0.1863998E+04  0.2097113E+04  0.2288675E+04  0.2622120E+04  0.2974806E+04  0.3353238E+04  0.3359177E+04  0.3267763E+04  0.2983383E+04  0.2868326E+04  0.3042635E+04  0.3484133E+04  0.2968422E+04  0.3853710E+04  0.4232201E+04  0.4378225E+04  0.4370248E+04  0.4891922E+04  0.5858694E+04  0.5409591E+04
TOTAL            0.1734954E+05  0.1774101E+05  0.1824083E+05  0.1869726E+05  0.1927602E+05  0.1987914E+05  0.2048482E+05  0.2128780E+05  0.2209965E+05  0.2254141E+05  0.2328967E+05  0.2424561E+05  0.2525008E+05  0.2623209E+05  0.2690268E+05  0.2904997E+05  0.3027352E+05  0.3281520E+05  0.3531277E+05  0.3721589E+05  0.3674795E+05  0.4656033E+05  0.4819785E+05  0.5264971E+05  0.5211333E+05  0.5595352E+05  0.5692069E+05  0.6128739E+05  0.6346543E+05  0.6536637E+05  0.6450253E+05  0.6343869E+05  0.6433276E+05  0.6739005E+05  0.6319723E+05  0.6234522E+05  0.6086127E+05  0.6636562E+05  0.6907381E+05  0.7110876E+05  0.7407632E+05  0.7148236E+05  0.7340823E+05  0.7678573E+05  0.7930908E+05  0.8711145E+05  0.9074366E+05  0.9693210E+05  0.9528764E+05  0.9264985E+05  0.9534717E+05  0.9106356E+05  0.9205969E+05  0.9447426E+05  0.9543088E+05  0.9698019E+05  0.8968844E+05  0.9496563E+05  0.9608068E+05  0.9634580E+05  0.1016411E+06  0.1024310E+06  0.1079586E+06  0.1182488E+06  0.1249898E+06  0.1342380E+06
PP-EXCL-BF       0.2839098E+03  0.3134640E+03  0.4327293E+03  0.5095175E+03  0.5862955E+03  0.6717931E+03  0.7050366E+03  0.7525334E+03  0.1031696E+04  0.1179446E+04  0.1441240E+04  0.1633343E+04  0.1941990E+04  0.2225899E+04  0.2433303E+04  0.2617018E+04  0.2937819E+04  0.3305673E+04  0.3968971E+04  0.4334206E+04  0.4573263E+04  0.4826046E+04  0.4934832E+04  0.6527184E+04  0.6351490E+04  0.7092200E+04  0.7261750E+04  0.9773950E+04  0.9349450E+04  0.1003171E+05  0.9117128E+04  0.8563198E+04  0.8843000E+04  0.9990630E+04  0.8745180E+04  0.9044990E+04  0.6579839E+04  0.9877950E+04  0.9722450E+04  0.1041799E+05  0.9077990E+04  0.1054150E+05  0.1120891E+05  0.1128178E+05  0.1349014E+05  0.1573970E+05  0.1777114E+05  0.2020414E+05  0.2146129E+05  0.1913920E+05  0.2269886E+05  0.2286690E+05  0.2199239E+05  0.2411704E+05  0.2545674E+05  0.2822541E+05  0.2476837E+05  0.2682547E+05  0.2987188E+05  0.2987893E+05  0.3312185E+05  0.3463390E+05  0.3722290E+05  0.4346714E+05  0.4669926E+05  0.5065474E+05
PP-BF            0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.5357200E+03  0.5357200E+03  0.1332300E+04  0.1290600E+04  0.1548000E+04  0.1555000E+04  0.5844200E+03  0.5879000E+03  0.6122500E+03  0.6748700E+03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3814300E+02  0.1033315E+03  0.2101470E+03  0.2235410E+03  0.1981600E+03  0.4665360E+03
IND-EXCL-BF      0.1581400E+03  0.1660510E+03  0.1660510E+03  0.1581400E+03  0.1660510E+03  0.2134900E+03  0.2878850E+03  0.3366470E+03  0.4229500E+03  0.4790200E+03  0.5262370E+03  0.6746070E+03  0.6387070E+03  0.6306040E+03  0.7969470E+03  0.1020981E+04  0.1077495E+04  0.1717774E+04  0.2045604E+04  0.2418723E+04  0.2122270E+04  0.7798184E+04  0.8359140E+04  0.9818840E+04  0.9155220E+04  0.1087545E+05  0.1055376E+05  0.1142326E+05  0.1276827E+05  0.1336811E+05  0.1297008E+05  0.1205936E+05  0.1204302E+05  0.1267585E+05  0.1046390E+05  0.9421280E+04  0.9276850E+04  0.1128492E+05  0.1303120E+05  0.1282286E+05  0.1597754E+05  0.1382241E+05  0.1405063E+05  0.1639516E+05  0.1665258E+05  0.2039779E+05  0.2077799E+05  0.2378268E+05  0.2119994E+05  0.2057913E+05  0.2053043E+05  0.1648366E+05  0.1801364E+05  0.1931671E+05  0.1927442E+05  0.2055446E+05  0.1868867E+05  0.2210337E+05  0.2117129E+05  0.2014559E+05  0.2194291E+05  0.2143032E+05  0.2190846E+05  0.2396391E+05  0.2562082E+05  0.2680538E+05
