REASv3.2 SECTOR KHM WC CO2 [kt/year]
                          1950           1951           1952           1953           1954           1955           1956           1957           1958           1959           1960           1961           1962           1963           1964           1965           1966           1967           1968           1969           1970           1971           1972           1973           1974           1975           1976           1977           1978           1979           1980           1981           1982           1983           1984           1985           1986           1987           1988           1989           1990           1991           1992           1993           1994           1995           1996           1997           1998           1999           2000           2001           2002           2003           2004           2005           2006           2007           2008           2009           2010           2011           2012           2013           2014           2015
PP               0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.1618150E+03  0.2015930E+03  0.2600600E+03  0.3108100E+03  0.3421800E+03  0.3778300E+03  0.4250500E+03  0.5879800E+03  0.6126574E+03  0.6797029E+03  0.7886329E+03  0.9638329E+03  0.1233242E+04  0.1245782E+04  0.1059900E+04  0.8321888E+03  0.8684828E+03  0.7923258E+03  0.6895546E+03  0.1237245E+04  0.2547089E+04
IND              0.7685140E+03  0.7865560E+03  0.8045980E+03  0.8226410E+03  0.8406840E+03  0.8587260E+03  0.8767660E+03  0.8948100E+03  0.9128660E+03  0.9308940E+03  0.9489480E+03  0.9689900E+03  0.9887500E+03  0.1008526E+04  0.1028333E+04  0.1057170E+04  0.1076644E+04  0.1099274E+04  0.1122331E+04  0.1148502E+04  0.1162722E+04  0.1194136E+04  0.1214795E+04  0.1260854E+04  0.1267570E+04  0.1291473E+04  0.1308886E+04  0.1330709E+04  0.1316896E+04  0.1333675E+04  0.1372735E+04  0.1385661E+04  0.1410010E+04  0.1436890E+04  0.1469509E+04  0.1498301E+04  0.1522614E+04  0.1550126E+04  0.1573941E+04  0.1598179E+04  0.1631437E+04  0.1656173E+04  0.1680590E+04  0.1705887E+04  0.1734103E+04  0.1786645E+04  0.1831954E+04  0.1866839E+04  0.2332260E+04  0.2365651E+04  0.2416020E+04  0.2453237E+04  0.2395186E+04  0.2457202E+04  0.2604495E+04  0.2665494E+04  0.2712160E+04  0.2768514E+04  0.3121501E+04  0.3256859E+04  0.3285311E+04  0.3430054E+04  0.3661051E+04  0.3931864E+04  0.4209954E+04  0.4493460E+04
ROAD             0.1493875E+03  0.1716300E+03  0.2220288E+03  0.2579005E+03  0.2796972E+03  0.2969332E+03  0.3300489E+03  0.3459334E+03  0.3872205E+03  0.4121673E+03  0.4652385E+03  0.4970029E+03  0.6173328E+03  0.6740478E+03  0.7126321E+03  0.7489039E+03  0.7670456E+03  0.8487174E+03  0.8532324E+03  0.8622604E+03  0.8667754E+03  0.8667754E+03  0.8712894E+03  0.8712894E+03  0.8284928E+03  0.7857072E+03  0.7429106E+03  0.7001240E+03  0.6573204E+03  0.6145328E+03  0.5717362E+03  0.5289486E+03  0.4861460E+03  0.4433564E+03  0.4005668E+03  0.3577742E+03  0.3149742E+03  0.2721848E+03  0.2293929E+03  0.1865977E+03  0.1438053E+03  0.4257286E+03  0.5936491E+03  0.6911349E+03  0.8664648E+03  0.1076732E+04  0.1047602E+04  0.1071217E+04  0.1219828E+04  0.1179392E+04  0.1115479E+04  0.1256301E+04  0.1115682E+04  0.1126592E+04  0.1136311E+04  0.1212262E+04  0.1294217E+04  0.1663892E+04  0.1752131E+04  0.2247194E+04  0.2617623E+04  0.2763529E+04  0.2896028E+04  0.2944871E+04  0.3217054E+04  0.3559155E+04
OTRA             0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.6204800E+02  0.8066300E+02  0.8997000E+02  0.1209900E+03  0.1178900E+03  0.1334000E+03  0.1737400E+03  0.1458100E+03  0.1489200E+03  0.1737400E+03  0.2016600E+03  0.2295800E+03  0.2326800E+03  0.2171700E+03  0.3226500E+03  0.3660900E+03  0.3909000E+03  0.4281300E+03  0.4374400E+03  0.4808700E+03  0.5119000E+03
RESI             0.2709420E+04  0.2773010E+04  0.2836690E+04  0.2900270E+04  0.2963850E+04  0.3027440E+04  0.3091110E+04  0.3154700E+04  0.3218300E+04  0.3281960E+04  0.3345560E+04  0.3416210E+04  0.3485270E+04  0.3554390E+04  0.3623620E+04  0.3692970E+04  0.3762580E+04  0.3832210E+04  0.3901990E+04  0.3972000E+04  0.4042060E+04  0.4122470E+04  0.4201690E+04  0.4307250E+04  0.4378900E+04  0.4437050E+04  0.4490900E+04  0.4570330E+04  0.4617750E+04  0.4696980E+04  0.4771850E+04  0.4828730E+04  0.4906990E+04  0.4995530E+04  0.5086400E+04  0.5184400E+04  0.5286760E+04  0.5388440E+04  0.5444910E+04  0.5528190E+04  0.5619370E+04  0.5712200E+04  0.5803740E+04  0.5900570E+04  0.6013510E+04  0.6225924E+04  0.6554444E+04  0.6587574E+04  0.7207221E+04  0.7074922E+04  0.6917336E+04  0.6712516E+04  0.8741935E+04  0.8975479E+04  0.6234552E+04  0.5987365E+04  0.5687900E+04  0.5316290E+04  0.5033270E+04  0.9501520E+04  0.9490350E+04  0.9904684E+04  0.1008845E+05  0.1028484E+05  0.1048283E+05  0.1080090E+05
ODOM             0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.1054800E+03  0.2078600E+03  0.2295800E+03  0.2575000E+03  0.3257500E+03  0.3940100E+03  0.4963900E+03  0.5522300E+03
TOTAL            0.3627322E+04  0.3731196E+04  0.3863317E+04  0.3980811E+04  0.4084231E+04  0.4183099E+04  0.4297925E+04  0.4395443E+04  0.4518387E+04  0.4625021E+04  0.4759747E+04  0.4882203E+04  0.5091353E+04  0.5236964E+04  0.5364585E+04  0.5499044E+04  0.5606270E+04  0.5780201E+04  0.5877553E+04  0.5982762E+04  0.6071557E+04  0.6183381E+04  0.6287774E+04  0.6439393E+04  0.6474963E+04  0.6514230E+04  0.6542697E+04  0.6601163E+04  0.6591966E+04  0.6645188E+04  0.6716321E+04  0.6743340E+04  0.6803146E+04  0.6875776E+04  0.6956476E+04  0.7040475E+04  0.7124348E+04  0.7210751E+04  0.7248244E+04  0.7312967E+04  0.7394612E+04  0.7794102E+04  0.8077979E+04  0.8297592E+04  0.8614078E+04  0.9313164E+04  0.9716256E+04  0.9875660E+04  0.1119111E+05  0.1108003E+05  0.1096007E+05  0.1102084E+05  0.1298659E+05  0.1332085E+05  0.1082880E+05  0.1085541E+05  0.1088769E+05  0.1121462E+05  0.1147533E+05  0.1659598E+05  0.1682114E+05  0.1761515E+05  0.1819173E+05  0.1868258E+05  0.2012434E+05  0.2246473E+05
PP-EXCL-BF       0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.1618150E+03  0.2015930E+03  0.2600600E+03  0.3108100E+03  0.3421800E+03  0.3778300E+03  0.4250500E+03  0.5879800E+03  0.6057001E+03  0.6623100E+03  0.7712400E+03  0.9464400E+03  0.1212370E+04  0.1224910E+04  0.1039028E+04  0.8078380E+03  0.8441320E+03  0.7679750E+03  0.6756400E+03  0.1216373E+04  0.2501866E+04
PP-BF            0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.6957350E+01  0.1739293E+02  0.1739293E+02  0.1739293E+02  0.2087235E+02  0.2087235E+02  0.2087235E+02  0.2435080E+02  0.2435080E+02  0.2435080E+02  0.1391460E+02  0.2087235E+02  0.4522300E+02
IND-EXCL-BF      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.9009000E+01  0.8638000E+01  0.1139300E+02  0.1454800E+02  0.2080600E+02  0.1507600E+02  0.2449700E+02  0.2337700E+02  0.4309600E+02  0.2932000E+02  0.3510000E+02  0.3510000E+02  0.3510000E+02  0.5014000E+01  0.0000000E+00  0.1801800E+02  0.1511600E+02  0.1993700E+02  0.2545900E+02  0.3641000E+02  0.4221400E+02  0.4286900E+02  0.4675300E+02  0.5485000E+02  0.5864000E+02  0.7020000E+02  0.6994300E+02  0.6967700E+02  0.6942000E+02  0.6916300E+02  0.9737100E+02  0.1005100E+03  0.9427200E+02  0.9430200E+02  0.8875500E+02  0.9681400E+02  0.9518300E+02  0.1050960E+03  0.1144540E+03  0.1242270E+03  0.1466860E+03  0.1562700E+03  0.1823440E+03  0.4885110E+03  0.5817680E+03  0.5505410E+03  0.6121440E+03  0.6644810E+03  0.7385940E+03  0.8196540E+03  0.8886100E+03
