REASv3.2 SECTOR JPN WC CO2 [kt/year]
                          1950           1951           1952           1953           1954           1955           1956           1957           1958           1959           1960           1961           1962           1963           1964           1965           1966           1967           1968           1969           1970           1971           1972           1973           1974           1975           1976           1977           1978           1979           1980           1981           1982           1983           1984           1985           1986           1987           1988           1989           1990           1991           1992           1993           1994           1995           1996           1997           1998           1999           2000           2001           2002           2003           2004           2005           2006           2007           2008           2009           2010           2011           2012           2013           2014           2015
PP               0.2985909E+05  0.3329224E+05  0.3444276E+05  0.3739392E+05  0.4134410E+05  0.4320079E+05  0.4694599E+05  0.5295125E+05  0.5848713E+05  0.6146750E+05  0.7131571E+05  0.8086461E+05  0.9340035E+05  0.1061900E+06  0.1192605E+06  0.1312170E+06  0.1445688E+06  0.1716806E+06  0.1904189E+06  0.2184976E+06  0.2565532E+06  0.2631283E+06  0.2748616E+06  0.3256245E+06  0.3157964E+06  0.3062054E+06  0.3109617E+06  0.3392155E+06  0.3384808E+06  0.3419672E+06  0.3143494E+06  0.3092359E+06  0.2901098E+06  0.3001738E+06  0.3330030E+06  0.3150142E+06  0.3164243E+06  0.3200173E+06  0.3533069E+06  0.3677580E+06  0.4035926E+06  0.4057323E+06  0.4137077E+06  0.3972895E+06  0.4401029E+06  0.4319144E+06  0.4370582E+06  0.4343488E+06  0.4308026E+06  0.4551469E+06  0.4668920E+06  0.4593867E+06  0.4921000E+06  0.5115984E+06  0.5067551E+06  0.5171193E+06  0.5047820E+06  0.5535748E+06  0.5118250E+06  0.4690447E+06  0.5120707E+06  0.5694501E+06  0.6148094E+06  0.6285954E+06  0.6086770E+06  0.5847720E+06
IND              0.5588555E+05  0.7016084E+05  0.7434067E+05  0.8568880E+05  0.8587741E+05  0.9133953E+05  0.1069362E+06  0.1217747E+06  0.1222622E+06  0.1427772E+06  0.1775823E+06  0.2007840E+06  0.2015862E+06  0.2207036E+06  0.2455415E+06  0.2568329E+06  0.3006906E+06  0.3567674E+06  0.3936780E+06  0.4584211E+06  0.4920470E+06  0.4979388E+06  0.5151677E+06  0.5925216E+06  0.5819736E+06  0.5333589E+06  0.5436701E+06  0.5180491E+06  0.4926585E+06  0.5105633E+06  0.4956894E+06  0.4697235E+06  0.4703213E+06  0.4522257E+06  0.4758579E+06  0.4717272E+06  0.4458753E+06  0.4496672E+06  0.4765434E+06  0.4848203E+06  0.5099663E+06  0.4992056E+06  0.4835335E+06  0.4821070E+06  0.4938952E+06  0.4953885E+06  0.5025474E+06  0.5012014E+06  0.4584897E+06  0.4673499E+06  0.4832959E+06  0.4699173E+06  0.4799565E+06  0.4768675E+06  0.4802799E+06  0.4711039E+06  0.4844434E+06  0.4916815E+06  0.4542996E+06  0.4112366E+06  0.4567514E+06  0.4454644E+06  0.4495268E+06  0.4598057E+06  0.4391576E+06  0.4213504E+06
ROAD             0.2012177E+04  0.2486836E+04  0.3141855E+04  0.4113486E+04  0.4425272E+04  0.5124722E+04  0.5813203E+04  0.6947607E+04  0.7924596E+04  0.8871239E+04  0.1194225E+05  0.1449531E+05  0.1717168E+05  0.2212430E+05  0.2726124E+05  0.3040606E+05  0.3845169E+05  0.4751206E+05  0.5758355E+05  0.6651990E+05  0.7509742E+05  0.7867787E+05  0.8407610E+05  0.8688490E+05  0.8330158E+05  0.8825505E+05  0.9600898E+05  0.1057706E+06  0.1122239E+06  0.1187510E+06  0.1206526E+06  0.1218970E+06  0.1237655E+06  0.1260702E+06  0.1286065E+06  0.1262707E+06  0.1296255E+06  0.1367996E+06  0.1430655E+06  0.1487750E+06  0.1558860E+06  0.1636768E+06  0.1669045E+06  0.1669043E+06  0.1693525E+06  0.1753453E+06  0.1795892E+06  0.1810146E+06  0.1807361E+06  0.1853285E+06  0.1895145E+06  0.1937064E+06  0.1945842E+06  0.1978969E+06  0.1960849E+06  0.1942274E+06  0.1982908E+06  0.1985443E+06  0.1924006E+06  0.1884121E+06  0.1721822E+06  0.1723989E+06  0.1753398E+06  0.1756911E+06  0.1758549E+06  0.1788179E+06
OTRA             0.1019119E+05  0.1024988E+05  0.1021910E+05  0.1023571E+05  0.1026327E+05  0.1029163E+05  0.1031558E+05  0.1033515E+05  0.1036702E+05  0.1037296E+05  0.1037748E+05  0.9671210E+04  0.9569790E+04  0.8614680E+04  0.8209930E+04  0.7383760E+04  0.6801860E+04  0.6602930E+04  0.5860680E+04  0.5394460E+04  0.6651700E+04  0.6089800E+04  0.5048460E+04  0.5243050E+04  0.5048050E+04  0.4050420E+04  0.4052030E+04  0.4397900E+04  0.4609400E+04  0.4553100E+04  0.4220300E+04  0.3694900E+04  0.3186850E+04  0.2754220E+04  0.2722510E+04  0.2492910E+04  0.2653500E+04  0.2361630E+04  0.2307560E+04  0.2220760E+04  0.9499772E+03  0.9406772E+03  0.9158671E+03  0.8662272E+03  0.8600072E+03  0.8382972E+03  0.8258872E+03  0.7948572E+03  0.7886571E+03  0.7421271E+03  0.7203972E+03  0.6924772E+03  0.6831772E+03  0.6459472E+03  0.6707672E+03  0.6645672E+03  0.6397472E+03  0.6056172E+03  0.6149272E+03  0.6025072E+03  0.5838972E+03  0.5652871E+03  0.5652871E+03  0.5652871E+03  0.5466771E+03  0.5466771E+03
RESI             0.4866187E+05  0.5043065E+05  0.5063246E+05  0.5180999E+05  0.5074494E+05  0.5079890E+05  0.5243690E+05  0.5555660E+05  0.5582764E+05  0.4742053E+05  0.5026862E+05  0.4764966E+05  0.4673667E+05  0.4629100E+05  0.4354289E+05  0.4445558E+05  0.4225951E+05  0.4174715E+05  0.3922960E+05  0.3912012E+05  0.3835638E+05  0.3784439E+05  0.3690475E+05  0.4172560E+05  0.4204068E+05  0.4050993E+05  0.4444399E+05  0.4465530E+05  0.4500658E+05  0.4564769E+05  0.4275313E+05  0.4522974E+05  0.4986246E+05  0.5321712E+05  0.5938980E+05  0.5881570E+05  0.6035362E+05  0.6095849E+05  0.6643418E+05  0.6386764E+05  0.5771334E+05  0.5824233E+05  0.6164779E+05  0.6607812E+05  0.6288720E+05  0.6748361E+05  0.6732231E+05  0.6625197E+05  0.6592148E+05  0.6791224E+05  0.7041812E+05  0.6703747E+05  0.6961131E+05  0.6656995E+05  0.6584887E+05  0.6914375E+05  0.6496554E+05  0.6414906E+05  0.6040585E+05  0.5922320E+05  0.6230111E+05  0.6004874E+05  0.5958782E+05  0.5722126E+05  0.5496026E+05  0.5253978E+05
ODOM             0.1018996E+03  0.1688386E+03  0.2873530E+03  0.3567184E+03  0.4404354E+03  0.5028362E+03  0.7337800E+03  0.9000110E+03  0.9808730E+03  0.1362260E+04  0.2759928E+04  0.3240296E+04  0.4014746E+04  0.4876660E+04  0.9669640E+04  0.1120834E+05  0.1308560E+05  0.1637566E+05  0.1911019E+05  0.2341468E+05  0.2197694E+05  0.2340675E+05  0.2537769E+05  0.3049124E+05  0.3012574E+05  0.3032681E+05  0.3189444E+05  0.3259385E+05  0.3558071E+05  0.3518748E+05  0.3330167E+05  0.3474981E+05  0.4630968E+05  0.4689433E+05  0.5096783E+05  0.4893827E+05  0.5199996E+05  0.5054477E+05  0.5567876E+05  0.5382871E+05  0.6339823E+05  0.6315809E+05  0.6538427E+05  0.6857998E+05  0.6725375E+05  0.7244191E+05  0.7285730E+05  0.7480206E+05  0.8160873E+05  0.8624228E+05  0.7749465E+05  0.7999834E+05  0.8244042E+05  0.7995803E+05  0.8091189E+05  0.7856830E+05  0.7263450E+05  0.6754762E+05  0.5910393E+05  0.6858047E+05  0.5702002E+05  0.6181063E+05  0.5849100E+05  0.6592185E+05  0.6755597E+05  0.6180707E+05
TOTAL            0.1467118E+06  0.1667893E+06  0.1730642E+06  0.1895986E+06  0.1930954E+06  0.2012584E+06  0.2231817E+06  0.2484653E+06  0.2558495E+06  0.2722717E+06  0.3242463E+06  0.3567051E+06  0.3724794E+06  0.4088002E+06  0.4534857E+06  0.4815036E+06  0.5458581E+06  0.6406858E+06  0.7058809E+06  0.8113679E+06  0.8906826E+06  0.9070859E+06  0.9414363E+06  0.1082491E+07  0.1058286E+07  0.1002707E+07  0.1031031E+07  0.1044682E+07  0.1028560E+07  0.1056670E+07  0.1010967E+07  0.9845309E+06  0.9835556E+06  0.9813354E+06  0.1050548E+07  0.1023259E+07  0.1006932E+07  0.1020349E+07  0.1097336E+07  0.1121270E+07  0.1191506E+07  0.1190956E+07  0.1192094E+07  0.1181825E+07  0.1234352E+07  0.1243412E+07  0.1260200E+07  0.1258414E+07  0.1218347E+07  0.1262722E+07  0.1288336E+07  0.1270739E+07  0.1319376E+07  0.1333537E+07  0.1330551E+07  0.1330827E+07  0.1325756E+07  0.1376103E+07  0.1278650E+07  0.1197100E+07  0.1260909E+07  0.1309738E+07  0.1358320E+07  0.1387801E+07  0.1346752E+07  0.1299834E+07
PP-EXCL-BF       0.2985909E+05  0.3329224E+05  0.3444276E+05  0.3739392E+05  0.4134410E+05  0.4320079E+05  0.4694599E+05  0.5295125E+05  0.5848713E+05  0.6146750E+05  0.7131571E+05  0.8086461E+05  0.9340035E+05  0.1061900E+06  0.1192605E+06  0.1312170E+06  0.1445688E+06  0.1716806E+06  0.1904189E+06  0.2184976E+06  0.2565532E+06  0.2631283E+06  0.2748616E+06  0.3256245E+06  0.3157964E+06  0.3062054E+06  0.3109617E+06  0.3392155E+06  0.3384808E+06  0.3419672E+06  0.3143494E+06  0.3092359E+06  0.2850797E+06  0.2946531E+06  0.3268945E+06  0.3085229E+06  0.3093139E+06  0.3123294E+06  0.3447911E+06  0.3585882E+06  0.3969727E+06  0.3989420E+06  0.4069486E+06  0.3906731E+06  0.4331769E+06  0.4246022E+06  0.4296974E+06  0.4267583E+06  0.4236053E+06  0.4479078E+06  0.4598442E+06  0.4527737E+06  0.4851844E+06  0.5043766E+06  0.4992551E+06  0.5072049E+06  0.4948643E+06  0.5432118E+06  0.5019281E+06  0.4599688E+06  0.4930737E+06  0.5502961E+06  0.5949674E+06  0.6072364E+06  0.5870150E+06  0.5618370E+06
PP-BF            0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.5030100E+04  0.5520700E+04  0.6108500E+04  0.6491300E+04  0.7110400E+04  0.7687900E+04  0.8515800E+04  0.9169800E+04  0.6619900E+04  0.6790300E+04  0.6759100E+04  0.6616400E+04  0.6926000E+04  0.7312200E+04  0.7360800E+04  0.7590500E+04  0.7197300E+04  0.7239100E+04  0.7047800E+04  0.6613000E+04  0.6915600E+04  0.7221800E+04  0.7500000E+04  0.9914400E+04  0.9917700E+04  0.1036300E+05  0.9896900E+04  0.9075900E+04  0.1899700E+05  0.1915400E+05  0.1984200E+05  0.2135900E+05  0.2166200E+05  0.2293500E+05
IND-EXCL-BF      0.5588555E+05  0.7016084E+05  0.7434067E+05  0.8568880E+05  0.8587741E+05  0.9129216E+05  0.1065199E+06  0.1209896E+06  0.1211082E+06  0.1412543E+06  0.1756905E+06  0.1985233E+06  0.1992086E+06  0.2180292E+06  0.2424533E+06  0.2537732E+06  0.2972553E+06  0.3529763E+06  0.3895042E+06  0.4536800E+06  0.4866088E+06  0.4925283E+06  0.5094467E+06  0.5858249E+06  0.5754150E+06  0.5276576E+06  0.5372170E+06  0.5114669E+06  0.4857420E+06  0.5030762E+06  0.4881071E+06  0.4626057E+06  0.4629395E+06  0.4446317E+06  0.4677735E+06  0.4635245E+06  0.4381004E+06  0.4417255E+06  0.4683650E+06  0.4763533E+06  0.5012197E+06  0.4905077E+06  0.4751719E+06  0.4742995E+06  0.4861863E+06  0.4874492E+06  0.4945698E+06  0.4929500E+06  0.4511375E+06  0.4594873E+06  0.4746939E+06  0.4622463E+06  0.4719740E+06  0.4688468E+06  0.4725906E+06  0.4628325E+06  0.4759706E+06  0.4828261E+06  0.4461133E+06  0.4037505E+06  0.4483441E+06  0.4375566E+06  0.4423043E+06  0.4519292E+06  0.4311070E+06  0.4133035E+06
