REASv3.2 SECTOR VNM WC CO2 [kt/year]
                          1950           1951           1952           1953           1954           1955           1956           1957           1958           1959           1960           1961           1962           1963           1964           1965           1966           1967           1968           1969           1970           1971           1972           1973           1974           1975           1976           1977           1978           1979           1980           1981           1982           1983           1984           1985           1986           1987           1988           1989           1990           1991           1992           1993           1994           1995           1996           1997           1998           1999           2000           2001           2002           2003           2004           2005           2006           2007           2008           2009           2010           2011           2012           2013           2014           2015
PP               0.1528700E+03  0.1849700E+03  0.2119900E+03  0.2592900E+03  0.2364900E+03  0.2162200E+03  0.2584500E+03  0.3006800E+03  0.3403700E+03  0.4180800E+03  0.4746600E+03  0.5287200E+03  0.6140200E+03  0.7246600E+03  0.8598000E+03  0.9391900E+03  0.1098000E+04  0.1232300E+04  0.1347100E+04  0.1587800E+04  0.1790500E+04  0.1942600E+04  0.2045500E+04  0.2222400E+04  0.1897300E+04  0.2218300E+04  0.2761600E+04  0.3309000E+04  0.3222500E+04  0.2992100E+04  0.3713830E+04  0.3907879E+04  0.4126020E+04  0.4769700E+04  0.5161390E+04  0.5295621E+04  0.5860510E+04  0.6629420E+04  0.8092700E+04  0.5626542E+04  0.4880856E+04  0.3630791E+04  0.3049076E+04  0.2784123E+04  0.3717613E+04  0.4489400E+04  0.5628940E+04  0.8125130E+04  0.1049120E+05  0.9633960E+04  0.1149510E+05  0.1236750E+05  0.1558110E+05  0.1579695E+05  0.2052221E+05  0.2432975E+05  0.2672922E+05  0.2898533E+05  0.3023041E+05  0.3241727E+05  0.4154480E+05  0.4032420E+05  0.4151869E+05  0.4451443E+05  0.5306379E+05  0.7361434E+05
IND              0.4656541E+04  0.4828241E+04  0.5054554E+04  0.5154432E+04  0.5310929E+04  0.6201163E+04  0.6296302E+04  0.6233559E+04  0.7151153E+04  0.7713651E+04  0.8097411E+04  0.8344312E+04  0.8769320E+04  0.8845159E+04  0.8973165E+04  0.9104934E+04  0.9223394E+04  0.9006971E+04  0.9221696E+04  0.9557343E+04  0.9758628E+04  0.1364498E+05  0.1336312E+05  0.1486104E+05  0.1414764E+05  0.1606134E+05  0.1397842E+05  0.1466997E+05  0.1502294E+05  0.1566153E+05  0.1479611E+05  0.1581760E+05  0.1688801E+05  0.1768747E+05  0.1792266E+05  0.1723460E+05  0.1827246E+05  0.1931440E+05  0.1767615E+05  0.1759693E+05  0.1749670E+05  0.1854731E+05  0.2022834E+05  0.2189419E+05  0.2065997E+05  0.2420443E+05  0.2539026E+05  0.2835182E+05  0.3023783E+05  0.3084525E+05  0.3301702E+05  0.3648465E+05  0.4061594E+05  0.4216005E+05  0.4657112E+05  0.4970871E+05  0.5128213E+05  0.5540358E+05  0.6489216E+05  0.7190696E+05  0.7724896E+05  0.7945110E+05  0.7809771E+05  0.8090934E+05  0.8707723E+05  0.9149363E+05
ROAD             0.3673770E+03  0.4778295E+03  0.5882609E+03  0.1036109E+04  0.1308607E+04  0.1773107E+04  0.1882427E+04  0.1735923E+04  0.2022836E+04  0.2103308E+04  0.1564441E+04  0.1518934E+04  0.1871874E+04  0.1989530E+04  0.1960330E+04  0.1836924E+04  0.2036134E+04  0.2213445E+04  0.2376361E+04  0.3054797E+04  0.3339370E+04  0.3557148E+04  0.3595942E+04  0.3459630E+04  0.2661493E+04  0.2656664E+04  0.8771879E+03  0.6000094E+03  0.6954004E+03  0.8275694E+03  0.1433107E+04  0.1127846E+04  0.1181562E+04  0.1277420E+04  0.1263925E+04  0.2375174E+04  0.2620538E+04  0.3064359E+04  0.3355833E+04  0.3157159E+04  0.3788234E+04  0.3482542E+04  0.3761348E+04  0.6482500E+04  0.7109110E+04  0.6715840E+04  0.7413130E+04  0.8145310E+04  0.8648000E+04  0.9332490E+04  0.1010794E+05  0.1088047E+05  0.1336317E+05  0.1516719E+05  0.1865053E+05  0.1881138E+05  0.1873200E+05  0.2195568E+05  0.2328021E+05  0.2796028E+05  0.2977753E+05  0.2950591E+05  0.2897406E+05  0.2814197E+05  0.2873628E+05  0.3120756E+05
OTRA             0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.1353700E+03  0.1443800E+03  0.1519400E+03  0.1589100E+03  0.1638400E+03  0.1638400E+03  0.1670800E+03  0.1501400E+03  0.1501400E+03  0.1501400E+03  0.1501400E+03  0.1501400E+03  0.1501400E+03  0.1501400E+03  0.1501400E+03  0.1501400E+03  0.1501400E+03  0.9061700E+02  0.1579500E+03  0.2174800E+03  0.3173200E+03  0.2707600E+03  0.2888800E+03  0.2774800E+03  0.3024700E+03  0.2360700E+03  0.1836100E+03  0.2398200E+03  0.2960300E+03  0.2997700E+03  0.2173400E+03  0.1836100E+03  0.2473100E+03  0.1686200E+03  0.6744900E+02  0.5246100E+02  0.8618500E+02  0.7869100E+02  0.5246100E+02  0.4121900E+02  0.7494400E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
RESI             0.1393723E+05  0.1430359E+05  0.1470380E+05  0.1502551E+05  0.1538126E+05  0.1573601E+05  0.1609494E+05  0.1638251E+05  0.1692152E+05  0.1736517E+05  0.1780733E+05  0.1824948E+05  0.1880850E+05  0.1915190E+05  0.1952750E+05  0.1990710E+05  0.2027810E+05  0.2044251E+05  0.2087484E+05  0.2124776E+05  0.2162107E+05  0.2221052E+05  0.2239476E+05  0.2329504E+05  0.2419680E+05  0.2535862E+05  0.2560468E+05  0.2628047E+05  0.2678419E+05  0.2754219E+05  0.2786966E+05  0.2852435E+05  0.2915677E+05  0.2908596E+05  0.2947348E+05  0.3011211E+05  0.3088898E+05  0.3181290E+05  0.3224393E+05  0.3298494E+05  0.3300905E+05  0.3415200E+05  0.3496590E+05  0.3671356E+05  0.3479306E+05  0.3493776E+05  0.3521569E+05  0.3650958E+05  0.3769483E+05  0.3859098E+05  0.3943272E+05  0.4037726E+05  0.4086647E+05  0.4340079E+05  0.4377120E+05  0.4463086E+05  0.4430220E+05  0.4470945E+05  0.4527947E+05  0.4602372E+05  0.4710995E+05  0.4720500E+05  0.4736342E+05  0.4822283E+05  0.4827341E+05  0.4874048E+05
ODOM             0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3199140E+04  0.3429360E+04  0.3365870E+04  0.1844810E+04  0.1725400E+04  0.4827900E+03  0.5760700E+03  0.7641200E+03  0.8706700E+03  0.1283740E+04  0.7991900E+03  0.7312200E+03  0.9092140E+03  0.5978050E+03  0.4278240E+03  0.4216140E+03  0.6785740E+03  0.6255540E+03  0.5404120E+03  0.1595709E+04  0.1647372E+04  0.1692973E+04  0.2359643E+04  0.2663812E+04  0.2997847E+04  0.3798574E+04  0.3600774E+04  0.3950596E+04  0.4016983E+04  0.4370175E+04  0.4856129E+04  0.5071269E+04  0.4965710E+04  0.5649889E+04  0.5694612E+04  0.5341332E+04  0.5446416E+04  0.5265682E+04  0.5076629E+04  0.5148063E+04  0.5207535E+04  0.4580529E+04  0.4984583E+04  0.5046953E+04  0.5197478E+04
TOTAL            0.1911402E+05  0.1979463E+05  0.2055860E+05  0.2147534E+05  0.2223729E+05  0.2406187E+05  0.2467650E+05  0.2480461E+05  0.2659479E+05  0.2776405E+05  0.2810768E+05  0.2880853E+05  0.3021385E+05  0.3086139E+05  0.3147093E+05  0.3193829E+05  0.3278577E+05  0.3304537E+05  0.3397014E+05  0.3559784E+05  0.3665971E+05  0.4470453E+05  0.4491930E+05  0.4736193E+05  0.4496552E+05  0.4833764E+05  0.4397544E+05  0.4572440E+05  0.4676663E+05  0.4819653E+05  0.4933252E+05  0.5036048E+05  0.5232340E+05  0.5402579E+05  0.5471903E+05  0.5566267E+05  0.5824771E+05  0.6174696E+05  0.6216279E+05  0.5997343E+05  0.6082301E+05  0.6154620E+05  0.6377633E+05  0.7028648E+05  0.6898478E+05  0.7335277E+05  0.7744659E+05  0.8473261E+05  0.9102246E+05  0.9241966E+05  0.9842296E+05  0.1049660E+06  0.1154979E+06  0.1214907E+06  0.1351649E+06  0.1431753E+06  0.1463869E+06  0.1565005E+06  0.1689479E+06  0.1833849E+06  0.2008293E+06  0.2016937E+06  0.2005344E+06  0.2067732E+06  0.2221977E+06  0.2502535E+06
PP-EXCL-BF       0.1528700E+03  0.1849700E+03  0.2119900E+03  0.2592900E+03  0.2364900E+03  0.2162200E+03  0.2584500E+03  0.3006800E+03  0.3403700E+03  0.4180800E+03  0.4746600E+03  0.5287200E+03  0.6140200E+03  0.7246600E+03  0.8598000E+03  0.9391900E+03  0.1098000E+04  0.1232300E+04  0.1347100E+04  0.1587800E+04  0.1790500E+04  0.1942600E+04  0.2045500E+04  0.2222400E+04  0.1897300E+04  0.2218300E+04  0.2761600E+04  0.3309000E+04  0.3222500E+04  0.2992100E+04  0.3713830E+04  0.3907879E+04  0.4126020E+04  0.4769700E+04  0.5161390E+04  0.5295621E+04  0.5860510E+04  0.6629420E+04  0.8092700E+04  0.5626542E+04  0.4880856E+04  0.3630791E+04  0.3049076E+04  0.2784123E+04  0.3717613E+04  0.4489400E+04  0.5628940E+04  0.8125130E+04  0.1049120E+05  0.9633960E+04  0.1149510E+05  0.1236750E+05  0.1558110E+05  0.1579695E+05  0.2052221E+05  0.2428105E+05  0.2666660E+05  0.2890880E+05  0.3017475E+05  0.3235465E+05  0.4149262E+05  0.4027202E+05  0.4146303E+05  0.4445877E+05  0.5300813E+05  0.7355868E+05
PP-BF            0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.4870200E+02  0.6261600E+02  0.7653100E+02  0.5565900E+02  0.6261600E+02  0.5218000E+02  0.5218000E+02  0.5565900E+02  0.5565900E+02  0.5565900E+02  0.5565900E+02
IND-EXCL-BF      0.2379810E+03  0.3059610E+03  0.4285440E+03  0.4247020E+03  0.4773890E+03  0.1263903E+04  0.1255322E+04  0.1088859E+04  0.1902733E+04  0.2361401E+04  0.2641441E+04  0.2773132E+04  0.3080450E+04  0.3038389E+04  0.3048385E+04  0.3061814E+04  0.3061814E+04  0.2726601E+04  0.2822376E+04  0.3038743E+04  0.3120568E+04  0.6874590E+04  0.6433180E+04  0.7764100E+04  0.6880250E+04  0.8623490E+04  0.6366650E+04  0.6880820E+04  0.7059340E+04  0.7520550E+04  0.6480680E+04  0.7342630E+04  0.8264400E+04  0.8915120E+04  0.8987300E+04  0.8117970E+04  0.8941630E+04  0.9751750E+04  0.7877690E+04  0.7566440E+04  0.7272750E+04  0.8126240E+04  0.9592840E+04  0.1075490E+05  0.1011592E+05  0.1358788E+05  0.1470680E+05  0.1734092E+05  0.1889865E+05  0.1932270E+05  0.2132401E+05  0.2454781E+05  0.2867310E+05  0.3127577E+05  0.3534575E+05  0.3880497E+05  0.3992958E+05  0.4449529E+05  0.5443192E+05  0.6189099E+05  0.6766957E+05  0.6977159E+05  0.6831441E+05  0.7101890E+05  0.7708310E+05  0.8139173E+05
