REASv3.2 SECTOR IND AN CO2 [kt/year]
                          1950           1951           1952           1953           1954           1955           1956           1957           1958           1959           1960           1961           1962           1963           1964           1965           1966           1967           1968           1969           1970           1971           1972           1973           1974           1975           1976           1977           1978           1979           1980           1981           1982           1983           1984           1985           1986           1987           1988           1989           1990           1991           1992           1993           1994           1995           1996           1997           1998           1999           2000           2001           2002           2003           2004           2005           2006           2007           2008           2009           2010           2011           2012           2013           2014           2015
PP               0.1851036E+02  0.2122377E+02  0.2243872E+02  0.2430291E+02  0.3502584E+02  0.3939955E+02  0.4336502E+02  0.4982903E+02  0.5582600E+02  0.6442484E+02  0.7281830E+02  0.8287320E+02  0.9464960E+02  0.1092979E+03  0.1193770E+03  0.1325537E+03  0.1459324E+03  0.1630324E+03  0.1854735E+03  0.2029543E+03  0.2190046E+03  0.2373133E+03  0.2722679E+03  0.3196985E+03  0.3555650E+03  0.4541645E+03  0.4839251E+03  0.5008014E+03  0.4961151E+03  0.5940547E+03  0.6933144E+03  0.7305420E+03  0.8120210E+03  0.8847300E+03  0.1040940E+04  0.1136637E+04  0.1253258E+04  0.1401209E+04  0.1435690E+04  0.1573823E+04  0.1661736E+04  0.1812392E+04  0.1946251E+04  0.2069137E+04  0.2190954E+04  0.2508703E+04  0.2690221E+04  0.2777834E+04  0.2868541E+04  0.3200953E+04  0.3490742E+04  0.3532414E+04  0.3778341E+04  0.3775748E+04  0.4074855E+04  0.4050924E+04  0.4327304E+04  0.4789812E+04  0.5087016E+04  0.5716707E+04  0.6163966E+04  0.6453525E+04  0.6887230E+04  0.7046667E+04  0.7658589E+04  0.8241094E+04
IND              0.2814690E+04  0.2874392E+04  0.2931493E+04  0.2984521E+04  0.3045270E+04  0.3112052E+04  0.3178880E+04  0.3246053E+04  0.3306704E+04  0.3369461E+04  0.3439804E+04  0.3523755E+04  0.3611497E+04  0.3704953E+04  0.3780813E+04  0.3875398E+04  0.3978662E+04  0.4057508E+04  0.4148086E+04  0.4247181E+04  0.4325280E+04  0.4440699E+04  0.4574273E+04  0.4680728E+04  0.4803767E+04  0.4929506E+04  0.5060631E+04  0.5193871E+04  0.5283777E+04  0.5394534E+04  0.5436827E+04  0.5555379E+04  0.5806903E+04  0.5905724E+04  0.6080695E+04  0.6157875E+04  0.6337987E+04  0.6421243E+04  0.6461124E+04  0.6596240E+04  0.6649140E+04  0.6625809E+04  0.6632347E+04  0.6609630E+04  0.6654668E+04  0.6583182E+04  0.6572235E+04  0.6646778E+04  0.6723258E+04  0.6838121E+04  0.6846825E+04  0.6891809E+04  0.6923135E+04  0.6854807E+04  0.6963598E+04  0.7302875E+04  0.7732852E+04  0.8362140E+04  0.9053716E+04  0.1002812E+05  0.9894587E+04  0.1098591E+05  0.1178772E+05  0.1389207E+05  0.1470036E+05  0.1583666E+05
ROAD             0.6853588E+02  0.1325381E+03  0.1974261E+03  0.2082424E+03  0.2190507E+03  0.2298711E+03  0.1866117E+03  0.2003023E+03  0.2139898E+03  0.2276784E+03  0.2439176E+03  0.2621870E+03  0.2901313E+03  0.3243467E+03  0.3389666E+03  0.3660901E+03  0.3914694E+03  0.4051930E+03  0.4374105E+03  0.4621177E+03  0.5009713E+03  0.5374079E+03  0.5804572E+03  0.6147942E+03  0.7242580E+03  0.7618078E+03  0.7925190E+03  0.8503638E+03  0.9259994E+03  0.1053672E+04  0.1115111E+04  0.1166713E+04  0.8373510E+03  0.8932820E+03  0.9617420E+03  0.1048777E+04  0.1140458E+04  0.1257674E+04  0.1379598E+04  0.1611194E+04  0.1643697E+04  0.1759213E+04  0.1877332E+04  0.1993395E+04  0.2145912E+04  0.2434183E+04  0.2620276E+04  0.2713454E+04  0.2803824E+04  0.2954371E+04  0.2980255E+04  0.2923163E+04  0.2934541E+04  0.2916470E+04  0.3187390E+04  0.3131420E+04  0.3324190E+04  0.3894560E+04  0.4438940E+04  0.4878770E+04  0.5344250E+04  0.6308830E+04  0.6761750E+04  0.7038020E+04  0.7463820E+04  0.8314120E+04
OTRA             0.8689452E+03  0.8699694E+03  0.8739340E+03  0.8772743E+03  0.8849125E+03  0.8856778E+03  0.8858934E+03  0.8895891E+03  0.8944802E+03  0.8978627E+03  0.9024860E+03  0.9045000E+03  0.9092521E+03  0.9123548E+03  0.9232587E+03  0.9357358E+03  0.9359623E+03  0.9401425E+03  0.9508410E+03  0.9528027E+03  0.9505721E+03  0.9549577E+03  0.9305017E+03  0.8589778E+03  0.8744086E+03  0.8920377E+03  0.8368927E+03  0.8284716E+03  0.7831395E+03  0.7551275E+03  0.7748497E+03  0.7527629E+03  0.7602436E+03  0.7576306E+03  0.6939196E+03  0.7109616E+03  0.6441465E+03  0.6200560E+03  0.5802004E+03  0.5286156E+03  0.4946974E+03  0.4903249E+03  0.4378008E+03  0.3011918E+03  0.2121949E+03  0.1890969E+03  0.1913163E+03  0.1749040E+03  0.1733944E+03  0.1697954E+03  0.1774295E+03  0.1960957E+03  0.2042727E+03  0.1997086E+03  0.1996018E+03  0.2284529E+03  0.2287145E+03  0.2539810E+03  0.2740227E+03  0.2899798E+03  0.3082795E+03  0.3242122E+03  0.3375840E+03  0.3515758E+03  0.3566250E+03  0.3625760E+03
RESI             0.9448266E+04  0.9630331E+04  0.9811173E+04  0.9985600E+04  0.1017669E+05  0.1041753E+05  0.1061519E+05  0.1081720E+05  0.1100649E+05  0.1119442E+05  0.1140297E+05  0.1167107E+05  0.1195263E+05  0.1224390E+05  0.1250417E+05  0.1279110E+05  0.1309780E+05  0.1340385E+05  0.1371007E+05  0.1400134E+05  0.1427067E+05  0.1464874E+05  0.1496983E+05  0.1528949E+05  0.1556666E+05  0.1595021E+05  0.1637492E+05  0.1678376E+05  0.1718043E+05  0.1755694E+05  0.1786512E+05  0.1818143E+05  0.1850416E+05  0.1879158E+05  0.1890815E+05  0.1905458E+05  0.1925269E+05  0.1953199E+05  0.1977494E+05  0.2003952E+05  0.2027470E+05  0.2039391E+05  0.2050515E+05  0.2052054E+05  0.2059613E+05  0.2071267E+05  0.2078384E+05  0.2095271E+05  0.2112400E+05  0.2121916E+05  0.2125516E+05  0.2124280E+05  0.2137545E+05  0.2147874E+05  0.2167707E+05  0.2186629E+05  0.2204943E+05  0.2221682E+05  0.2237555E+05  0.2258545E+05  0.2275218E+05  0.2306471E+05  0.2328306E+05  0.2360611E+05  0.2398267E+05  0.2429007E+05
ODOM             0.8261909E+03  0.8543619E+03  0.8803086E+03  0.8881222E+03  0.9093907E+03  0.9468310E+03  0.9709253E+03  0.1020003E+04  0.1047803E+04  0.1074457E+04  0.1128956E+04  0.1174193E+04  0.1236817E+04  0.1299002E+04  0.1292574E+04  0.1354569E+04  0.1390934E+04  0.1423462E+04  0.1476330E+04  0.1536149E+04  0.1540925E+04  0.1554678E+04  0.1548767E+04  0.1619477E+04  0.1620458E+04  0.1617695E+04  0.1689489E+04  0.1735457E+04  0.1798672E+04  0.2117352E+04  0.1956504E+04  0.2244897E+04  0.2228258E+04  0.2408176E+04  0.2775486E+04  0.2389935E+04  0.2055656E+04  0.2030404E+04  0.2317878E+04  0.2233532E+04  0.2589315E+04  0.2811733E+04  0.2765025E+04  0.2672032E+04  0.2859404E+04  0.2952304E+04  0.3037552E+04  0.3204743E+04  0.2604101E+04  0.2852407E+04  0.2787724E+04  0.2829212E+04  0.2947106E+04  0.3106716E+04  0.3139860E+04  0.3136140E+04  0.3131000E+04  0.3080691E+04  0.3523720E+04  0.4321039E+04  0.3972114E+04  0.3405870E+04  0.3872719E+04  0.3721558E+04  0.3950190E+04  0.3977439E+04
TOTAL            0.1404514E+05  0.1438282E+05  0.1471677E+05  0.1496806E+05  0.1527034E+05  0.1563136E+05  0.1588087E+05  0.1622298E+05  0.1652529E+05  0.1682830E+05  0.1719095E+05  0.1761858E+05  0.1809498E+05  0.1859385E+05  0.1895916E+05  0.1945545E+05  0.1994076E+05  0.2039319E+05  0.2090821E+05  0.2140254E+05  0.2180742E+05  0.2237380E+05  0.2287610E+05  0.2338317E+05  0.2394512E+05  0.2460542E+05  0.2523838E+05  0.2589272E+05  0.2646813E+05  0.2747168E+05  0.2784173E+05  0.2863172E+05  0.2894894E+05  0.2964112E+05  0.3046093E+05  0.3049877E+05  0.3068420E+05  0.3126258E+05  0.3194943E+05  0.3258292E+05  0.3331329E+05  0.3389338E+05  0.3416391E+05  0.3416593E+05  0.3465926E+05  0.3538014E+05  0.3589544E+05  0.3647042E+05  0.3629712E+05  0.3723481E+05  0.3753814E+05  0.3761549E+05  0.3816285E+05  0.3833219E+05  0.3924237E+05  0.3971610E+05  0.4079349E+05  0.4259800E+05  0.4475296E+05  0.4782007E+05  0.4843538E+05  0.5054306E+05  0.5293006E+05  0.5565600E+05  0.5811225E+05  0.6102196E+05
PP-EXCL-BF       0.1851036E+02  0.2122377E+02  0.2243872E+02  0.2430291E+02  0.3502584E+02  0.3939955E+02  0.4336502E+02  0.4982903E+02  0.5582600E+02  0.6442484E+02  0.7281830E+02  0.8287320E+02  0.9464960E+02  0.1092979E+03  0.1193770E+03  0.1325537E+03  0.1459324E+03  0.1630324E+03  0.1854735E+03  0.2029543E+03  0.2190046E+03  0.2373133E+03  0.2722679E+03  0.3196985E+03  0.3555650E+03  0.4541645E+03  0.4839251E+03  0.5008014E+03  0.4961151E+03  0.5940547E+03  0.6933144E+03  0.7305420E+03  0.8120210E+03  0.8847300E+03  0.1040940E+04  0.1136637E+04  0.1253258E+04  0.1401209E+04  0.1435690E+04  0.1573823E+04  0.1661736E+04  0.1812392E+04  0.1946251E+04  0.2069137E+04  0.2190954E+04  0.2508703E+04  0.2690221E+04  0.2777834E+04  0.2868541E+04  0.3085083E+04  0.3330152E+04  0.3316274E+04  0.3472891E+04  0.3383218E+04  0.3597665E+04  0.3491094E+04  0.3687054E+04  0.4018502E+04  0.4123351E+04  0.4514853E+04  0.4698146E+04  0.4694211E+04  0.4833547E+04  0.4724015E+04  0.5107869E+04  0.5585361E+04
PP-BF            0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.1158700E+03  0.1605900E+03  0.2161400E+03  0.3054500E+03  0.3925300E+03  0.4771900E+03  0.5598300E+03  0.6402500E+03  0.7713100E+03  0.9636650E+03  0.1201854E+04  0.1465820E+04  0.1759314E+04  0.2053683E+04  0.2322652E+04  0.2550720E+04  0.2655733E+04
IND-EXCL-BF      0.7223800E+02  0.8053700E+02  0.8623600E+02  0.8786200E+02  0.9720900E+02  0.1124890E+03  0.1279140E+03  0.1436850E+03  0.1529340E+03  0.1642890E+03  0.1831340E+03  0.1936950E+03  0.2079470E+03  0.2279130E+03  0.2303830E+03  0.2514780E+03  0.2812520E+03  0.2867080E+03  0.3037960E+03  0.3294110E+03  0.3341200E+03  0.3515790E+03  0.3916730E+03  0.4031780E+03  0.4287270E+03  0.4540360E+03  0.4824310E+03  0.5105710E+03  0.4930870E+03  0.4944240E+03  0.4688470E+03  0.5184690E+03  0.6998230E+03  0.7275840E+03  0.8304950E+03  0.8347350E+03  0.9409870E+03  0.9492830E+03  0.9132840E+03  0.9713400E+03  0.9466600E+03  0.9053490E+03  0.8946470E+03  0.9007900E+03  0.9755280E+03  0.9027320E+03  0.8997450E+03  0.9688880E+03  0.1037438E+04  0.1069431E+04  0.1046735E+04  0.1082719E+04  0.1109005E+04  0.1031587E+04  0.1136968E+04  0.1473565E+04  0.1888472E+04  0.2505540E+04  0.3188106E+04  0.4157270E+04  0.4022207E+04  0.5035930E+04  0.5761730E+04  0.7791410E+04  0.8525430E+04  0.9587630E+04
