REASv3.2 SECTOR CHN YN CO2 [kt/year]
                          1950           1951           1952           1953           1954           1955           1956           1957           1958           1959           1960           1961           1962           1963           1964           1965           1966           1967           1968           1969           1970           1971           1972           1973           1974           1975           1976           1977           1978           1979           1980           1981           1982           1983           1984           1985           1986           1987           1988           1989           1990           1991           1992           1993           1994           1995           1996           1997           1998           1999           2000           2001           2002           2003           2004           2005           2006           2007           2008           2009           2010           2011           2012           2013           2014           2015
PP               0.7668800E+02  0.9502700E+02  0.1217000E+03  0.1533800E+03  0.1833900E+03  0.2050600E+03  0.2767400E+03  0.3217600E+03  0.4584600E+03  0.7052000E+03  0.9902800E+03  0.8002300E+03  0.7635500E+03  0.8169000E+03  0.9336000E+03  0.1127000E+04  0.1375400E+04  0.1290400E+04  0.1193700E+04  0.1567100E+04  0.1932200E+04  0.2307300E+04  0.2347400E+04  0.2387700E+04  0.2364400E+04  0.2729900E+04  0.2629100E+04  0.3168100E+04  0.4303400E+04  0.4546400E+04  0.4676200E+04  0.4694800E+04  0.4966100E+04  0.5294900E+04  0.5896100E+04  0.6452900E+04  0.6322600E+04  0.6651600E+04  0.7054300E+04  0.7265400E+04  0.7480800E+04  0.7844200E+04  0.8102800E+04  0.8680600E+04  0.9281400E+04  0.1038100E+05  0.1176400E+05  0.1423000E+05  0.1576700E+05  0.1813700E+05  0.1401400E+05  0.1991068E+05  0.2172762E+05  0.2802292E+05  0.1401300E+05  0.4049836E+05  0.5456547E+05  0.6429826E+05  0.5824083E+05  0.6961250E+05  0.7158146E+05  0.7498524E+05  0.6771708E+05  0.6325325E+05  0.5228128E+05  0.3451208E+05
IND              0.3584496E+03  0.4940970E+03  0.6104602E+03  0.7068720E+03  0.8713714E+03  0.9743774E+03  0.1270821E+04  0.1486478E+04  0.2794836E+04  0.4094055E+04  0.4826751E+04  0.2816579E+04  0.2222234E+04  0.2337369E+04  0.2689857E+04  0.2915239E+04  0.3693641E+04  0.2846981E+04  0.2648076E+04  0.3594163E+04  0.4811511E+04  0.5623851E+04  0.5936346E+04  0.6088727E+04  0.6072564E+04  0.6946210E+04  0.6953834E+04  0.7902805E+04  0.8861659E+04  0.9153528E+04  0.1063343E+05  0.1031081E+05  0.1088933E+05  0.1146847E+05  0.1262830E+05  0.1289553E+05  0.1551682E+05  0.1785974E+05  0.2001280E+05  0.2182324E+05  0.2184754E+05  0.2350626E+05  0.2495636E+05  0.2931684E+05  0.3009075E+05  0.3462233E+05  0.3737794E+05  0.3841204E+05  0.3985003E+05  0.3540847E+05  0.3361103E+05  0.3719902E+05  0.4662451E+05  0.5827379E+05  0.4211616E+05  0.9206440E+05  0.9547264E+05  0.9798567E+05  0.1068460E+06  0.1220544E+06  0.1275393E+06  0.1344713E+06  0.1446785E+06  0.1478765E+06  0.1404791E+06  0.1313875E+06
ROAD             0.7131483E+02  0.7987201E+02  0.7416696E+02  0.8843008E+02  0.1083983E+03  0.1169564E+03  0.1283675E+03  0.1511864E+03  0.1996815E+03  0.2339119E+03  0.2652902E+03  0.2681434E+03  0.2652902E+03  0.2767007E+03  0.2995206E+03  0.3651284E+03  0.3451630E+03  0.3451630E+03  0.4478543E+03  0.4963540E+03  0.5762109E+03  0.6560878E+03  0.7627717E+03  0.8899055E+03  0.1041515E+04  0.1104109E+04  0.1121969E+04  0.1209817E+04  0.1338525E+04  0.1412870E+04  0.1338554E+04  0.1270346E+04  0.1347953E+04  0.1500075E+04  0.1638819E+04  0.1745544E+04  0.1970860E+04  0.2032609E+04  0.2139728E+04  0.2166487E+04  0.2147983E+04  0.2488080E+04  0.2824387E+04  0.3210935E+04  0.3146072E+04  0.3413743E+04  0.3569567E+04  0.4009824E+04  0.4286530E+04  0.4756621E+04  0.5296776E+04  0.6233236E+04  0.5878390E+04  0.6507920E+04  0.7448120E+04  0.9117770E+04  0.9586650E+04  0.1107084E+05  0.1269756E+05  0.1260251E+05  0.1429731E+05  0.1566421E+05  0.1810273E+05  0.1736687E+05  0.1772590E+05  0.1867488E+05
OTRA             0.1695900E+02  0.1703600E+02  0.1749400E+02  0.1818100E+02  0.1871600E+02  0.1955700E+02  0.2024400E+02  0.2039700E+02  0.2307100E+02  0.2467500E+02  0.2589700E+02  0.2635600E+02  0.2643200E+02  0.2673800E+02  0.2696700E+02  0.2780700E+02  0.2887600E+02  0.2948800E+02  0.2964000E+02  0.3002200E+02  0.3132100E+02  0.3269600E+02  0.3448200E+02  0.3498200E+02  0.3461900E+02  0.4116500E+02  0.4175700E+02  0.4753700E+02  0.5082200E+02  0.5176600E+02  0.4815900E+02  0.5192900E+02  0.5412800E+02  0.5461300E+02  0.5680100E+02  0.8617600E+02  0.1247860E+03  0.1689410E+03  0.2144820E+03  0.2562500E+03  0.2954200E+03  0.3359100E+03  0.3705200E+03  0.4091300E+03  0.4433217E+03  0.4920870E+03  0.5971130E+03  0.6966280E+03  0.7670980E+03  0.8655140E+03  0.9837300E+03  0.1276550E+04  0.1363130E+04  0.1510040E+04  0.1150510E+04  0.1988470E+04  0.2120280E+04  0.2153480E+04  0.1990130E+04  0.1860570E+04  0.2205690E+04  0.2290650E+04  0.2340100E+04  0.2525300E+04  0.2969020E+04  0.3306760E+04
RESI             0.1301761E+05  0.1341010E+05  0.1383278E+05  0.1416477E+05  0.1459768E+05  0.1498014E+05  0.1544338E+05  0.1594725E+05  0.1764453E+05  0.1893842E+05  0.1951556E+05  0.1857510E+05  0.1825198E+05  0.1848490E+05  0.1873075E+05  0.1917024E+05  0.1963994E+05  0.1943565E+05  0.1984314E+05  0.2058192E+05  0.2175173E+05  0.2221410E+05  0.2288258E+05  0.2337300E+05  0.2372592E+05  0.2486345E+05  0.2524265E+05  0.2622122E+05  0.2690410E+05  0.2730727E+05  0.2712187E+05  0.2764033E+05  0.2806047E+05  0.2861282E+05  0.2923680E+05  0.3009799E+05  0.3046800E+05  0.3122466E+05  0.3197192E+05  0.3241772E+05  0.3278119E+05  0.3331731E+05  0.3366763E+05  0.3428896E+05  0.3486982E+05  0.3527042E+05  0.3408080E+05  0.3216724E+05  0.2636181E+05  0.2392864E+05  0.2488209E+05  0.2426089E+05  0.2974112E+05  0.3123281E+05  0.2909115E+05  0.2873418E+05  0.2379769E+05  0.2815386E+05  0.2777877E+05  0.2872695E+05  0.2940907E+05  0.2838779E+05  0.2772560E+05  0.2612492E+05  0.2490789E+05  0.2453039E+05
ODOM             0.1240602E+03  0.1531305E+03  0.1907895E+03  0.2029916E+03  0.2437543E+03  0.2702387E+03  0.3197201E+03  0.3810599E+03  0.7824141E+03  0.1071769E+04  0.1157876E+04  0.8175086E+03  0.6531378E+03  0.6474565E+03  0.6497317E+03  0.7097385E+03  0.7799731E+03  0.6455314E+03  0.6940717E+03  0.8488101E+03  0.1136492E+04  0.1280384E+04  0.1365889E+04  0.1411140E+04  0.1418826E+04  0.1647762E+04  0.1676782E+04  0.1891443E+04  0.2034590E+04  0.2072242E+04  0.1935816E+04  0.1952216E+04  0.2102268E+04  0.2242623E+04  0.2476984E+04  0.2618455E+04  0.2509484E+04  0.2543564E+04  0.2579504E+04  0.2512504E+04  0.2411768E+04  0.2386911E+04  0.2333870E+04  0.2367242E+04  0.2257833E+04  0.2321162E+04  0.2509090E+04  0.2588243E+04  0.2645416E+04  0.2725983E+04  0.2797993E+04  0.2590095E+04  0.2228612E+04  0.2733869E+04  0.5224664E+04  0.5838288E+04  0.5914426E+04  0.5524407E+04  0.6552696E+04  0.7084586E+04  0.7364515E+04  0.7111086E+04  0.8205925E+04  0.8718777E+04  0.9453602E+04  0.1068121E+05
TOTAL            0.1366508E+05  0.1424926E+05  0.1484739E+05  0.1533462E+05  0.1602331E+05  0.1656633E+05  0.1745927E+05  0.1830813E+05  0.2190299E+05  0.2506803E+05  0.2678165E+05  0.2330392E+05  0.2218262E+05  0.2259006E+05  0.2333043E+05  0.2431515E+05  0.2586299E+05  0.2459321E+05  0.2485648E+05  0.2711837E+05  0.3023946E+05  0.3211442E+05  0.3332947E+05  0.3418545E+05  0.3465784E+05  0.3733260E+05  0.3766609E+05  0.4044092E+05  0.4349310E+05  0.4454408E+05  0.4575403E+05  0.4592043E+05  0.4742025E+05  0.4917350E+05  0.5193380E+05  0.5389660E+05  0.5691255E+05  0.6048111E+05  0.6397273E+05  0.6644160E+05  0.6696470E+05  0.6987867E+05  0.7225557E+05  0.7827371E+05  0.8008920E+05  0.8650074E+05  0.8989851E+05  0.9210398E+05  0.8967788E+05  0.8582223E+05  0.8158562E+05  0.9147047E+05  0.1075634E+06  0.1282813E+06  0.9904360E+05  0.1782415E+06  0.1914572E+06  0.2091865E+06  0.2141060E+06  0.2419415E+06  0.2523973E+06  0.2629103E+06  0.2687699E+06  0.2658656E+06  0.2478168E+06  0.2230928E+06
PP-EXCL-BF       0.7668800E+02  0.9502700E+02  0.1217000E+03  0.1533800E+03  0.1833900E+03  0.2050600E+03  0.2767400E+03  0.3217600E+03  0.4584600E+03  0.7052000E+03  0.9902800E+03  0.8002300E+03  0.7635500E+03  0.8169000E+03  0.9336000E+03  0.1127000E+04  0.1375400E+04  0.1290400E+04  0.1193700E+04  0.1567100E+04  0.1932200E+04  0.2307300E+04  0.2347400E+04  0.2387700E+04  0.2364400E+04  0.2729900E+04  0.2629100E+04  0.3168100E+04  0.4303400E+04  0.4546400E+04  0.4676200E+04  0.4694800E+04  0.4966100E+04  0.5294900E+04  0.5896100E+04  0.6452900E+04  0.6322600E+04  0.6651600E+04  0.7054300E+04  0.7265400E+04  0.7480800E+04  0.7844200E+04  0.8102800E+04  0.8680600E+04  0.9281400E+04  0.1038100E+05  0.1176400E+05  0.1423000E+05  0.1576700E+05  0.1813700E+05  0.1401400E+05  0.1991068E+05  0.2172762E+05  0.2802292E+05  0.1401300E+05  0.4049836E+05  0.5456547E+05  0.6429826E+05  0.5824083E+05  0.6961250E+05  0.7158146E+05  0.7498524E+05  0.6771708E+05  0.6325325E+05  0.5228128E+05  0.3451208E+05
PP-BF            0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
IND-EXCL-BF      0.3584496E+03  0.4940970E+03  0.6104602E+03  0.7068720E+03  0.8713714E+03  0.9743774E+03  0.1270821E+04  0.1486478E+04  0.2794836E+04  0.4094055E+04  0.4826751E+04  0.2816579E+04  0.2222234E+04  0.2337369E+04  0.2689857E+04  0.2915239E+04  0.3693641E+04  0.2846981E+04  0.2648076E+04  0.3594163E+04  0.4811511E+04  0.5623851E+04  0.5936346E+04  0.6088727E+04  0.6072564E+04  0.6946210E+04  0.6953834E+04  0.7902805E+04  0.8861659E+04  0.9153528E+04  0.1063343E+05  0.1031081E+05  0.1088933E+05  0.1146847E+05  0.1262830E+05  0.1289553E+05  0.1551682E+05  0.1785974E+05  0.2001280E+05  0.2182324E+05  0.2184754E+05  0.2350626E+05  0.2495636E+05  0.2931684E+05  0.3009075E+05  0.3462233E+05  0.3737794E+05  0.3841204E+05  0.3985003E+05  0.3540847E+05  0.3361103E+05  0.3719902E+05  0.4662451E+05  0.5827379E+05  0.4211616E+05  0.9206440E+05  0.9547264E+05  0.9798567E+05  0.1068460E+06  0.1220544E+06  0.1275393E+06  0.1344713E+06  0.1446785E+06  0.1478765E+06  0.1404791E+06  0.1313875E+06
