REASv3.2 SECTOR IND WB CO2 [kt/year]
                          1950           1951           1952           1953           1954           1955           1956           1957           1958           1959           1960           1961           1962           1963           1964           1965           1966           1967           1968           1969           1970           1971           1972           1973           1974           1975           1976           1977           1978           1979           1980           1981           1982           1983           1984           1985           1986           1987           1988           1989           1990           1991           1992           1993           1994           1995           1996           1997           1998           1999           2000           2001           2002           2003           2004           2005           2006           2007           2008           2009           2010           2011           2012           2013           2014           2015
PP               0.6600387E+02  0.7589033E+02  0.8023287E+02  0.8688320E+02  0.1252126E+03  0.1408400E+03  0.1550047E+03  0.1781193E+03  0.1995410E+03  0.2304634E+03  0.2631968E+03  0.3002690E+03  0.3429032E+03  0.3976409E+03  0.4401764E+03  0.4945345E+03  0.5624203E+03  0.6281364E+03  0.7138457E+03  0.7808051E+03  0.8763594E+03  0.9491760E+03  0.1062162E+04  0.1102627E+04  0.1346919E+04  0.1515532E+04  0.1769045E+04  0.1733113E+04  0.1526500E+04  0.1931629E+04  0.2491526E+04  0.2852571E+04  0.3199687E+04  0.3558766E+04  0.4107597E+04  0.4827731E+04  0.5558968E+04  0.6445975E+04  0.6787550E+04  0.7351656E+04  0.7939091E+04  0.8959795E+04  0.9989112E+04  0.1113877E+05  0.1195716E+05  0.1358440E+05  0.1465890E+05  0.1532103E+05  0.1600968E+05  0.1814993E+05  0.1935003E+05  0.2007773E+05  0.2030109E+05  0.2122685E+05  0.2301441E+05  0.2369301E+05  0.2519249E+05  0.2774664E+05  0.3050173E+05  0.3457288E+05  0.3601389E+05  0.4020175E+05  0.4443754E+05  0.4421755E+05  0.4953029E+05  0.5096767E+05
IND              0.6086667E+04  0.6372973E+04  0.6521722E+04  0.6448351E+04  0.6841413E+04  0.6882772E+04  0.7072887E+04  0.7096285E+04  0.7490017E+04  0.9110985E+04  0.1094555E+05  0.1242129E+05  0.1409131E+05  0.1552060E+05  0.1566536E+05  0.1647702E+05  0.1680087E+05  0.1661156E+05  0.1705109E+05  0.1753403E+05  0.1705836E+05  0.1698697E+05  0.1749943E+05  0.1670520E+05  0.1759547E+05  0.1919928E+05  0.2048958E+05  0.2060948E+05  0.2042083E+05  0.2055581E+05  0.2029178E+05  0.2137186E+05  0.2130468E+05  0.2144208E+05  0.2194724E+05  0.2210669E+05  0.2390082E+05  0.2413107E+05  0.2446180E+05  0.2474314E+05  0.2500837E+05  0.2639339E+05  0.2726257E+05  0.2668655E+05  0.2708824E+05  0.2727945E+05  0.2725700E+05  0.2948547E+05  0.2843916E+05  0.3088766E+05  0.3178993E+05  0.3163811E+05  0.3324406E+05  0.3161696E+05  0.3167161E+05  0.3350953E+05  0.3346331E+05  0.3480973E+05  0.3458236E+05  0.3654235E+05  0.3804868E+05  0.4160465E+05  0.4380612E+05  0.4862406E+05  0.5335758E+05  0.5486417E+05
ROAD             0.1033581E+03  0.1901530E+03  0.2775713E+03  0.2921409E+03  0.3067095E+03  0.3212800E+03  0.2630028E+03  0.2841490E+03  0.3052852E+03  0.3264385E+03  0.3483269E+03  0.3760061E+03  0.4163237E+03  0.4650059E+03  0.4850029E+03  0.5263932E+03  0.5622458E+03  0.5848535E+03  0.6315784E+03  0.6729757E+03  0.7312890E+03  0.7853710E+03  0.8419930E+03  0.8613750E+03  0.9655740E+03  0.1006937E+04  0.1040855E+04  0.1114046E+04  0.1207332E+04  0.1356991E+04  0.1426936E+04  0.1488421E+04  0.1108898E+04  0.1186534E+04  0.1276685E+04  0.1390404E+04  0.1514421E+04  0.1673565E+04  0.1835234E+04  0.2136547E+04  0.2171802E+04  0.2309167E+04  0.2451275E+04  0.2599855E+04  0.2801951E+04  0.3173408E+04  0.3411953E+04  0.3545794E+04  0.3670628E+04  0.3873590E+04  0.3951618E+04  0.3913227E+04  0.4129650E+04  0.4267830E+04  0.4847720E+04  0.7642674E+04  0.4538557E+04  0.5325420E+04  0.6071710E+04  0.5255850E+04  0.4198620E+04  0.4355540E+04  0.4854220E+04  0.7057650E+04  0.9229580E+04  0.1189972E+05
OTRA             0.1436981E+04  0.1438704E+04  0.1445175E+04  0.1450772E+04  0.1463380E+04  0.1464670E+04  0.1464997E+04  0.1471135E+04  0.1479218E+04  0.1484818E+04  0.1492469E+04  0.1495808E+04  0.1503673E+04  0.1508741E+04  0.1526737E+04  0.1547425E+04  0.1547848E+04  0.1554746E+04  0.1572419E+04  0.1575652E+04  0.1571986E+04  0.1579207E+04  0.1538747E+04  0.1420447E+04  0.1446046E+04  0.1475176E+04  0.1383936E+04  0.1369995E+04  0.1295045E+04  0.1248794E+04  0.1281386E+04  0.1244839E+04  0.1257475E+04  0.1253516E+04  0.1147776E+04  0.1176560E+04  0.1066150E+04  0.1027007E+04  0.9602291E+03  0.8770226E+03  0.8209341E+03  0.8140320E+03  0.7269705E+03  0.5013007E+03  0.3531712E+03  0.3147272E+03  0.3185195E+03  0.2915711E+03  0.2898157E+03  0.2858800E+03  0.2989864E+03  0.3318000E+03  0.3431318E+03  0.3365457E+03  0.3379288E+03  0.3843284E+03  0.3795370E+03  0.4120816E+03  0.4375230E+03  0.4554440E+03  0.4752600E+03  0.5221734E+03  0.5446767E+03  0.5613797E+03  0.5730245E+03  0.5858328E+03
RESI             0.1374049E+05  0.1400653E+05  0.1427021E+05  0.1452349E+05  0.1480475E+05  0.1517124E+05  0.1546356E+05  0.1576361E+05  0.1604171E+05  0.1631778E+05  0.1662868E+05  0.1702238E+05  0.1743901E+05  0.1787159E+05  0.1825214E+05  0.1867831E+05  0.1913750E+05  0.1959583E+05  0.2005445E+05  0.2048837E+05  0.2088401E+05  0.2144383E+05  0.2191096E+05  0.2237462E+05  0.2276507E+05  0.2333107E+05  0.2396638E+05  0.2456930E+05  0.2515261E+05  0.2569836E+05  0.2616566E+05  0.2664953E+05  0.2714413E+05  0.2758166E+05  0.2850624E+05  0.2930571E+05  0.3008658E+05  0.3096354E+05  0.3169982E+05  0.3243947E+05  0.3306226E+05  0.3342276E+05  0.3372124E+05  0.3391748E+05  0.3408210E+05  0.3425726E+05  0.3430368E+05  0.3460891E+05  0.3492432E+05  0.3497789E+05  0.3465920E+05  0.3440126E+05  0.3450618E+05  0.3453248E+05  0.3463366E+05  0.3476461E+05  0.3484119E+05  0.3491902E+05  0.3494642E+05  0.3506634E+05  0.3507091E+05  0.3550074E+05  0.3572800E+05  0.3620975E+05  0.3678035E+05  0.3719685E+05
ODOM             0.1077184E+04  0.1118740E+04  0.1156537E+04  0.1163823E+04  0.1193740E+04  0.1250862E+04  0.1285553E+04  0.1362282E+04  0.1403207E+04  0.1442207E+04  0.1528020E+04  0.1595767E+04  0.1692805E+04  0.1789070E+04  0.1769856E+04  0.1865985E+04  0.1918799E+04  0.1965237E+04  0.2045999E+04  0.2138417E+04  0.2138063E+04  0.2150075E+04  0.2129556E+04  0.2237672E+04  0.2228766E+04  0.2212339E+04  0.2321525E+04  0.2386808E+04  0.2481089E+04  0.3004756E+04  0.2726466E+04  0.3204098E+04  0.3168308E+04  0.3463275E+04  0.4427566E+04  0.3907585E+04  0.3339618E+04  0.3375303E+04  0.4140420E+04  0.4010367E+04  0.4985020E+04  0.5654488E+04  0.5613081E+04  0.5443758E+04  0.5959271E+04  0.6202489E+04  0.6426344E+04  0.6859635E+04  0.5185524E+04  0.5852815E+04  0.5627076E+04  0.5691133E+04  0.5985887E+04  0.6389667E+04  0.6466418E+04  0.6422751E+04  0.6397371E+04  0.6182724E+04  0.7383287E+04  0.9534371E+04  0.8533686E+04  0.6919560E+04  0.8170170E+04  0.7741739E+04  0.8337394E+04  0.8348718E+04
TOTAL            0.2251068E+05  0.2320299E+05  0.2375145E+05  0.2396546E+05  0.2473521E+05  0.2523166E+05  0.2570500E+05  0.2615558E+05  0.2691898E+05  0.2891269E+05  0.3120624E+05  0.3321152E+05  0.3548602E+05  0.3755265E+05  0.3813927E+05  0.3958967E+05  0.4052968E+05  0.4094036E+05  0.4206938E+05  0.4319025E+05  0.4326007E+05  0.4389463E+05  0.4498285E+05  0.4470194E+05  0.4634785E+05  0.4874033E+05  0.5097132E+05  0.5178274E+05  0.5208341E+05  0.5379634E+05  0.5438375E+05  0.5681132E+05  0.5718318E+05  0.5848583E+05  0.6141310E+05  0.6271468E+05  0.6546656E+05  0.6761646E+05  0.6988505E+05  0.7155820E+05  0.7398748E+05  0.7755363E+05  0.7976425E+05  0.8028771E+05  0.8224189E+05  0.8481173E+05  0.8637640E+05  0.9011241E+05  0.8851913E+05  0.9402776E+05  0.9567684E+05  0.9605326E+05  0.9851000E+05  0.9837033E+05  0.1009717E+06  0.1064169E+06  0.1048125E+06  0.1093956E+06  0.1139230E+06  0.1214272E+06  0.1223410E+06  0.1291044E+06  0.1375407E+06  0.1444121E+06  0.1578082E+06  0.1638630E+06
PP-EXCL-BF       0.6600387E+02  0.7589033E+02  0.8023287E+02  0.8688320E+02  0.1252126E+03  0.1408400E+03  0.1550047E+03  0.1781193E+03  0.1995410E+03  0.2304634E+03  0.2631968E+03  0.3002690E+03  0.3429032E+03  0.3976409E+03  0.4401764E+03  0.4945345E+03  0.5624203E+03  0.6281364E+03  0.7138457E+03  0.7808051E+03  0.8763594E+03  0.9491760E+03  0.1062162E+04  0.1102627E+04  0.1346919E+04  0.1515532E+04  0.1769045E+04  0.1733113E+04  0.1526500E+04  0.1931629E+04  0.2491526E+04  0.2852571E+04  0.3199687E+04  0.3558766E+04  0.4107597E+04  0.4827731E+04  0.5558968E+04  0.6445975E+04  0.6787550E+04  0.7351656E+04  0.7939091E+04  0.8959795E+04  0.9989112E+04  0.1113877E+05  0.1195716E+05  0.1358440E+05  0.1465890E+05  0.1532103E+05  0.1600968E+05  0.1802615E+05  0.1917950E+05  0.1984963E+05  0.1998079E+05  0.2081793E+05  0.2252067E+05  0.2311781E+05  0.2453941E+05  0.2691203E+05  0.2947212E+05  0.3331014E+05  0.3449623E+05  0.3838601E+05  0.4232645E+05  0.4183641E+05  0.4691940E+05  0.4824943E+05
PP-BF            0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.1237800E+03  0.1705300E+03  0.2281000E+03  0.3203000E+03  0.4089200E+03  0.4937400E+03  0.5752000E+03  0.6530800E+03  0.8346070E+03  0.1029613E+04  0.1262736E+04  0.1517661E+04  0.1815743E+04  0.2111092E+04  0.2381141E+04  0.2610889E+04  0.2718240E+04
IND-EXCL-BF      0.3015573E+04  0.3244284E+04  0.3335439E+04  0.3204471E+04  0.3539943E+04  0.3523702E+04  0.3656227E+04  0.3622035E+04  0.3958267E+04  0.5521645E+04  0.7298610E+04  0.8692090E+04  0.1027985E+05  0.1162687E+05  0.1168937E+05  0.1241877E+05  0.1266035E+05  0.1238878E+05  0.1274605E+05  0.1314672E+05  0.1258879E+05  0.1240768E+05  0.1281546E+05  0.1191489E+05  0.1269595E+05  0.1418734E+05  0.1536269E+05  0.1536478E+05  0.1505592E+05  0.1506847E+05  0.1472834E+05  0.1573123E+05  0.1558551E+05  0.1564327E+05  0.1606769E+05  0.1614552E+05  0.1785701E+05  0.1800322E+05  0.1824898E+05  0.1844408E+05  0.1862235E+05  0.2001730E+05  0.2089800E+05  0.2038523E+05  0.2085136E+05  0.2107364E+05  0.2109296E+05  0.2334958E+05  0.2232935E+05  0.2472493E+05  0.2563088E+05  0.2550760E+05  0.2714730E+05  0.2555074E+05  0.2564287E+05  0.2752023E+05  0.2750181E+05  0.2888030E+05  0.2868965E+05  0.3069136E+05  0.3224444E+05  0.3572373E+05  0.3785010E+05  0.4259419E+05  0.4725426E+05  0.4868766E+05
IND-BF           0.3071094E+04  0.3128689E+04  0.3186283E+04  0.3243880E+04  0.3301470E+04  0.3359070E+04  0.3416660E+04  0.3474250E+04  0.3531750E+04  0.3589340E+04  0.3646940E+04  0.3729200E+04  0.3811460E+04  0.3893730E+04  0.3975990E+04  0.4058250E+04  0.4140520E+04  0.4222780E+04  0.4305040E+04  0.4387310E+04  0.4469570E+04  0.4579290E+04  0.4683970E+04  0.4790310E+04  0.4899520E+04  0.5011940E+04  0.5126890E+04  0.5244700E+04  0.5364910E+04  0.5487340E+04  0.5563440E+04  0.5640630E+04  0.5719170E+04  0.5798810E+04  0.5879550E+04  0.5961170E+04  0.6043810E+04  0.6127850E+04  0.6212820E+04  0.6299060E+04  0.6386020E+04  0.6376090E+04  0.6364570E+04  0.6301320E+04  0.6236880E+04  0.6205810E+04  0.6164040E+04  0.6135890E+04  0.6109810E+04  0.6162730E+04  0.6159050E+04  0.6130510E+04  0.6096760E+04  0.6066220E+04  0.6028740E+04  0.5989300E+04  0.5961500E+04  0.5929430E+04  0.5892710E+04  0.5850990E+04  0.5804240E+04  0.5880920E+04  0.5956020E+04  0.6029870E+04  0.6103320E+04  0.6176510E+04
RESI-EXCL-BF     0.1786900E+03  0.1904300E+03  0.1999100E+03  0.1987900E+03  0.2258500E+03  0.3380400E+03  0.3761600E+03  0.4218100E+03  0.4457100E+03  0.4674800E+03  0.5240800E+03  0.5544800E+03  0.6074100E+03  0.6770900E+03  0.6946400E+03  0.7569100E+03  0.8531000E+03  0.9485300E+03  0.1044250E+04  0.1114170E+04  0.1146910E+04  0.1222130E+04  0.1222860E+04  0.1211920E+04  0.1115770E+04  0.1181670E+04  0.1302680E+04  0.1379600E+04  0.1425410E+04  0.1423760E+04  0.1560260E+04  0.1710030E+04  0.1867230E+04  0.1962260E+04  0.2255540E+04  0.2487110E+04  0.2739480E+04  0.3112840E+04  0.3362420E+04  0.3624670E+04  0.3777660E+04  0.3876760E+04  0.3931040E+04  0.4151380E+04  0.4454500E+04  0.4656560E+04  0.4744080E+04  0.5103410E+04  0.5500320E+04  0.5595590E+04  0.5263900E+04  0.5007260E+04  0.5129380E+04  0.5178580E+04  0.5151560E+04  0.5179010E+04  0.5177690E+04  0.5203620E+04  0.5206620E+04  0.5331540E+04  0.5372410E+04  0.5402140E+04  0.5236300E+04  0.5331450E+04  0.5517150E+04  0.5550650E+04
RESI-BF          0.1356180E+05  0.1381610E+05  0.1407030E+05  0.1432470E+05  0.1457890E+05  0.1483320E+05  0.1508740E+05  0.1534180E+05  0.1559600E+05  0.1585030E+05  0.1610460E+05  0.1646790E+05  0.1683160E+05  0.1719450E+05  0.1755750E+05  0.1792140E+05  0.1828440E+05  0.1864730E+05  0.1901020E+05  0.1937420E+05  0.1973710E+05  0.2022170E+05  0.2068810E+05  0.2116270E+05  0.2164930E+05  0.2214940E+05  0.2266370E+05  0.2318970E+05  0.2372720E+05  0.2427460E+05  0.2460540E+05  0.2493950E+05  0.2527690E+05  0.2561940E+05  0.2625070E+05  0.2681860E+05  0.2734710E+05  0.2785070E+05  0.2833740E+05  0.2881480E+05  0.2928460E+05  0.2954600E+05  0.2979020E+05  0.2976610E+05  0.2962760E+05  0.2960070E+05  0.2955960E+05  0.2950550E+05  0.2942400E+05  0.2938230E+05  0.2939530E+05  0.2939400E+05  0.2937680E+05  0.2935390E+05  0.2948210E+05  0.2958560E+05  0.2966350E+05  0.2971540E+05  0.2973980E+05  0.2973480E+05  0.2969850E+05  0.3009860E+05  0.3049170E+05  0.3087830E+05  0.3126320E+05  0.3164620E+05
ODOM-EXCL-BF     0.4541340E+03  0.4840100E+03  0.5101170E+03  0.5057230E+03  0.5239600E+03  0.5694020E+03  0.5924030E+03  0.6574520E+03  0.6866970E+03  0.7140170E+03  0.7881500E+03  0.8392070E+03  0.9195550E+03  0.9991300E+03  0.9632260E+03  0.1042665E+04  0.1078789E+04  0.1108537E+04  0.1172619E+04  0.1248347E+04  0.1231303E+04  0.1221065E+04  0.1179386E+04  0.1265802E+04  0.1234646E+04  0.1195139E+04  0.1281025E+04  0.1322108E+04  0.1391889E+04  0.1890556E+04  0.1596966E+04  0.2059198E+04  0.2007408E+04  0.2286475E+04  0.3234866E+04  0.2698385E+04  0.2113918E+04  0.2132903E+04  0.2880720E+04  0.2733567E+04  0.3690620E+04  0.4362188E+04  0.4323381E+04  0.4167258E+04  0.4696371E+04  0.4946089E+04  0.5178044E+04  0.5610635E+04  0.3932624E+04  0.4608615E+04  0.4369576E+04  0.4427733E+04  0.4714387E+04  0.5114467E+04  0.5192418E+04  0.5150451E+04  0.5130471E+04  0.4922524E+04  0.6130787E+04  0.8290471E+04  0.7299486E+04  0.5668960E+04  0.6903270E+04  0.6459039E+04  0.7038794E+04  0.7034218E+04
ODOM-BF          0.6230500E+03  0.6347300E+03  0.6464200E+03  0.6581000E+03  0.6697800E+03  0.6814600E+03  0.6931500E+03  0.7048300E+03  0.7165100E+03  0.7281900E+03  0.7398700E+03  0.7565600E+03  0.7732500E+03  0.7899400E+03  0.8066300E+03  0.8233200E+03  0.8400100E+03  0.8567000E+03  0.8733800E+03  0.8900700E+03  0.9067600E+03  0.9290100E+03  0.9501700E+03  0.9718700E+03  0.9941200E+03  0.1017200E+04  0.1040500E+04  0.1064700E+04  0.1089200E+04  0.1114200E+04  0.1129500E+04  0.1144900E+04  0.1160900E+04  0.1176800E+04  0.1192700E+04  0.1209200E+04  0.1225700E+04  0.1242400E+04  0.1259700E+04  0.1276800E+04  0.1294400E+04  0.1292300E+04  0.1289700E+04  0.1276500E+04  0.1262900E+04  0.1256400E+04  0.1248300E+04  0.1249000E+04  0.1252900E+04  0.1244200E+04  0.1257500E+04  0.1263400E+04  0.1271500E+04  0.1275200E+04  0.1274000E+04  0.1272300E+04  0.1266900E+04  0.1260200E+04  0.1252500E+04  0.1243900E+04  0.1234200E+04  0.1250600E+04  0.1266900E+04  0.1282700E+04  0.1298600E+04  0.1314500E+04
TOTAL-EXCL-BF    0.5254741E+04  0.5623471E+04  0.5848447E+04  0.5738778E+04  0.6185057E+04  0.6357939E+04  0.6507794E+04  0.6634703E+04  0.7074723E+04  0.8744863E+04  0.1071484E+05  0.1225786E+05  0.1406971E+05  0.1567448E+05  0.1579915E+05  0.1678669E+05  0.1726475E+05  0.1721358E+05  0.1788076E+05  0.1853868E+05  0.1814663E+05  0.1816463E+05  0.1866061E+05  0.1777706E+05  0.1880490E+05  0.2056179E+05  0.2214023E+05  0.2228363E+05  0.2190209E+05  0.2292020E+05  0.2308541E+05  0.2508629E+05  0.2502621E+05  0.2589083E+05  0.2809015E+05  0.2872571E+05  0.3084995E+05  0.3239551E+05  0.3407513E+05  0.3516755E+05  0.3702245E+05  0.4033924E+05  0.4231978E+05  0.4294380E+05  0.4511451E+05  0.4774882E+05  0.4940445E+05  0.5322202E+05  0.5173242E+05  0.5711476E+05  0.5869446E+05  0.5903725E+05  0.6144464E+05  0.6126610E+05  0.6369317E+05  0.6899451E+05  0.6726748E+05  0.7165597E+05  0.7600840E+05  0.8333481E+05  0.8408645E+05  0.9005855E+05  0.9771501E+05  0.1038401E+06  0.1165322E+06  0.1220075E+06
TOTAL-BF         0.1725594E+05  0.1757952E+05  0.1790300E+05  0.1822668E+05  0.1855015E+05  0.1887373E+05  0.1919721E+05  0.1952088E+05  0.1984426E+05  0.2016783E+05  0.2049141E+05  0.2095366E+05  0.2141631E+05  0.2187817E+05  0.2234012E+05  0.2280297E+05  0.2326493E+05  0.2372678E+05  0.2418862E+05  0.2465158E+05  0.2511343E+05  0.2573000E+05  0.2632224E+05  0.2692488E+05  0.2754294E+05  0.2817854E+05  0.2883109E+05  0.2949910E+05  0.3018131E+05  0.3087614E+05  0.3129834E+05  0.3172503E+05  0.3215697E+05  0.3259501E+05  0.3332295E+05  0.3398897E+05  0.3461661E+05  0.3522095E+05  0.3580992E+05  0.3639066E+05  0.3696502E+05  0.3721439E+05  0.3744447E+05  0.3734392E+05  0.3712738E+05  0.3706291E+05  0.3697194E+05  0.3689039E+05  0.3678671E+05  0.3691301E+05  0.3698238E+05  0.3701601E+05  0.3706536E+05  0.3710424E+05  0.3727858E+05  0.3742240E+05  0.3754498E+05  0.3773964E+05  0.3791462E+05  0.3809243E+05  0.3825460E+05  0.3904586E+05  0.3982571E+05  0.4057201E+05  0.4127601E+05  0.4185545E+05
