REASv3.2 SECTOR IND PU CO2 [kt/year]
                          1950           1951           1952           1953           1954           1955           1956           1957           1958           1959           1960           1961           1962           1963           1964           1965           1966           1967           1968           1969           1970           1971           1972           1973           1974           1975           1976           1977           1978           1979           1980           1981           1982           1983           1984           1985           1986           1987           1988           1989           1990           1991           1992           1993           1994           1995           1996           1997           1998           1999           2000           2001           2002           2003           2004           2005           2006           2007           2008           2009           2010           2011           2012           2013           2014           2015
PP               0.8629985E+02  0.9898527E+02  0.1046539E+03  0.1133445E+03  0.1633538E+03  0.1837537E+03  0.2022433E+03  0.2323954E+03  0.2603630E+03  0.3004518E+03  0.3395802E+03  0.3863704E+03  0.4412780E+03  0.5095395E+03  0.5564719E+03  0.6163696E+03  0.6785069E+03  0.7579313E+03  0.8621199E+03  0.9433058E+03  0.1017596E+04  0.1102587E+04  0.1262720E+04  0.1304412E+04  0.1492210E+04  0.1656127E+04  0.1802062E+04  0.1769430E+04  0.1683878E+04  0.1915941E+04  0.2209575E+04  0.2393860E+04  0.2673215E+04  0.2983957E+04  0.3177985E+04  0.3622088E+04  0.4033457E+04  0.4574110E+04  0.4834387E+04  0.5361437E+04  0.5673805E+04  0.6274492E+04  0.6844057E+04  0.7642345E+04  0.7863319E+04  0.8933083E+04  0.9413319E+04  0.9756278E+04  0.1019203E+05  0.1101480E+05  0.1190500E+05  0.1214867E+05  0.1230427E+05  0.1270699E+05  0.1387879E+05  0.1404872E+05  0.1478437E+05  0.1613854E+05  0.1739290E+05  0.1910158E+05  0.1926259E+05  0.2063057E+05  0.2220868E+05  0.2187429E+05  0.2758024E+05  0.2852901E+05
IND              0.6756865E+03  0.7101095E+03  0.7380756E+03  0.7449704E+03  0.7868509E+03  0.8957201E+03  0.9549647E+03  0.1030833E+04  0.1073734E+04  0.1118169E+04  0.1207820E+04  0.1265300E+04  0.1349961E+04  0.1453252E+04  0.1466418E+04  0.1570499E+04  0.1692790E+04  0.1776981E+04  0.1889676E+04  0.2003770E+04  0.2034025E+04  0.2100575E+04  0.2339604E+04  0.2439181E+04  0.2611993E+04  0.2608071E+04  0.2687391E+04  0.2890787E+04  0.2758882E+04  0.2855812E+04  0.2615459E+04  0.2851797E+04  0.3762655E+04  0.3919977E+04  0.4426086E+04  0.4584935E+04  0.5207044E+04  0.5388664E+04  0.5352772E+04  0.5768178E+04  0.5702964E+04  0.5544751E+04  0.5620940E+04  0.5726108E+04  0.6191826E+04  0.5777258E+04  0.5759716E+04  0.6253824E+04  0.6719848E+04  0.7325613E+04  0.7530802E+04  0.7992844E+04  0.8236342E+04  0.7912551E+04  0.8596825E+04  0.1013226E+05  0.1184008E+05  0.1305267E+05  0.1312418E+05  0.1429963E+05  0.1623249E+05  0.1704976E+05  0.1671709E+05  0.1836212E+05  0.1879872E+05  0.1997818E+05
ROAD             0.6040124E+02  0.1126218E+03  0.1654309E+03  0.1742312E+03  0.1830336E+03  0.1918340E+03  0.1566286E+03  0.1687835E+03  0.1809385E+03  0.1930925E+03  0.2068121E+03  0.2231565E+03  0.2473100E+03  0.2761927E+03  0.2892790E+03  0.3140527E+03  0.3359270E+03  0.3509957E+03  0.3807789E+03  0.4065522E+03  0.4434355E+03  0.4776160E+03  0.5134050E+03  0.5325260E+03  0.5992710E+03  0.6290250E+03  0.6522360E+03  0.7014400E+03  0.7629480E+03  0.8569220E+03  0.9021530E+03  0.9454240E+03  0.7166170E+03  0.7703280E+03  0.8363660E+03  0.9161720E+03  0.1004069E+04  0.1117290E+04  0.1228212E+04  0.1436337E+04  0.1467076E+04  0.1555993E+04  0.1644132E+04  0.1750297E+04  0.1890875E+04  0.2145749E+04  0.2301904E+04  0.2389494E+04  0.2484320E+04  0.2628218E+04  0.2703859E+04  0.2699128E+04  0.2817710E+04  0.2888585E+04  0.3041713E+04  0.3162759E+04  0.3307360E+04  0.3592420E+04  0.3804270E+04  0.4074630E+04  0.4496950E+04  0.4543250E+04  0.5647610E+04  0.6697130E+04  0.7807060E+04  0.9322420E+04
OTRA             0.7899477E+03  0.7908842E+03  0.7944833E+03  0.7975215E+03  0.8044708E+03  0.8051607E+03  0.8053651E+03  0.8087165E+03  0.8131665E+03  0.8162369E+03  0.8204392E+03  0.8222699E+03  0.8265910E+03  0.8294137E+03  0.8393258E+03  0.8506719E+03  0.8508763E+03  0.8546798E+03  0.8643985E+03  0.8661870E+03  0.8641508E+03  0.8681476E+03  0.8459067E+03  0.7808887E+03  0.7949086E+03  0.8109486E+03  0.7608126E+03  0.7531555E+03  0.7119495E+03  0.6864804E+03  0.7044096E+03  0.6843318E+03  0.6915705E+03  0.6899206E+03  0.6312706E+03  0.6484703E+03  0.5878702E+03  0.5669303E+03  0.5294501E+03  0.4874546E+03  0.4573993E+03  0.4550089E+03  0.4056093E+03  0.2818493E+03  0.1977538E+03  0.1763188E+03  0.1787312E+03  0.1639995E+03  0.1642747E+03  0.1675685E+03  0.1745961E+03  0.1989270E+03  0.2019980E+03  0.2004060E+03  0.2032290E+03  0.2248320E+03  0.2228540E+03  0.2444940E+03  0.2553660E+03  0.2608820E+03  0.2703560E+03  0.3099470E+03  0.3208040E+03  0.3224362E+03  0.3257119E+03  0.3391162E+03
RESI             0.3117870E+04  0.3180219E+04  0.3241603E+04  0.3297993E+04  0.3367947E+04  0.3478936E+04  0.3554224E+04  0.3632844E+04  0.3701158E+04  0.3768472E+04  0.3852448E+04  0.3948135E+04  0.4054787E+04  0.4169280E+04  0.4259381E+04  0.4370371E+04  0.4498135E+04  0.4625465E+04  0.4752881E+04  0.4867592E+04  0.4964865E+04  0.5109333E+04  0.5214630E+04  0.5316028E+04  0.5380976E+04  0.5525399E+04  0.5697960E+04  0.5851635E+04  0.5993623E+04  0.6114884E+04  0.6253261E+04  0.6403097E+04  0.6558009E+04  0.6686580E+04  0.6756979E+04  0.6837090E+04  0.6944522E+04  0.7106148E+04  0.7235088E+04  0.7379434E+04  0.7481915E+04  0.7608571E+04  0.7724380E+04  0.7841674E+04  0.8005290E+04  0.8174392E+04  0.8307049E+04  0.8543876E+04  0.8793628E+04  0.8965312E+04  0.9211880E+04  0.9197568E+04  0.9357832E+04  0.9488770E+04  0.9651793E+04  0.9749033E+04  0.9871776E+04  0.9941576E+04  0.1002955E+05  0.1020366E+05  0.1033085E+05  0.1051341E+05  0.1057257E+05  0.1076337E+05  0.1104980E+05  0.1124455E+05
ODOM             0.2812483E+03  0.2965828E+03  0.3101514E+03  0.3093441E+03  0.3191976E+03  0.3418794E+03  0.3539688E+03  0.3858914E+03  0.4009260E+03  0.4150609E+03  0.4512716E+03  0.4771191E+03  0.5167848E+03  0.5560866E+03  0.5409667E+03  0.5803531E+03  0.5991761E+03  0.6151042E+03  0.6472268E+03  0.6848333E+03  0.6785749E+03  0.6762284E+03  0.6588925E+03  0.7020016E+03  0.6902618E+03  0.6739693E+03  0.7170977E+03  0.7390998E+03  0.7747242E+03  0.1012287E+04  0.8757533E+03  0.1095327E+04  0.1072731E+04  0.1206063E+04  0.1521952E+04  0.1220119E+04  0.9467762E+03  0.9261893E+03  0.1172074E+04  0.1096049E+04  0.1404749E+04  0.1607730E+04  0.1573273E+04  0.1503287E+04  0.1695111E+04  0.1804924E+04  0.1913186E+04  0.2096725E+04  0.1540031E+04  0.1814536E+04  0.1742295E+04  0.1795192E+04  0.1887053E+04  0.2037267E+04  0.2054432E+04  0.2054306E+04  0.2039826E+04  0.2039124E+04  0.2468771E+04  0.3265550E+04  0.2940485E+04  0.2392281E+04  0.2838061E+04  0.2664705E+04  0.2877880E+04  0.2916636E+04
TOTAL            0.5011454E+04  0.5189403E+04  0.5354398E+04  0.5437405E+04  0.5624854E+04  0.5897284E+04  0.6027394E+04  0.6259464E+04  0.6430286E+04  0.6611483E+04  0.6878371E+04  0.7122351E+04  0.7436712E+04  0.7793764E+04  0.7951842E+04  0.8302317E+04  0.8655411E+04  0.8981157E+04  0.9397081E+04  0.9772240E+04  0.1000265E+05  0.1033449E+05  0.1083516E+05  0.1107504E+05  0.1156962E+05  0.1190354E+05  0.1231756E+05  0.1270555E+05  0.1268600E+05  0.1344233E+05  0.1356061E+05  0.1437384E+05  0.1547480E+05  0.1625683E+05  0.1735064E+05  0.1782887E+05  0.1872374E+05  0.1967933E+05  0.2035198E+05  0.2152889E+05  0.2218791E+05  0.2304655E+05  0.2381239E+05  0.2474556E+05  0.2584417E+05  0.2701172E+05  0.2787391E+05  0.2920420E+05  0.2989413E+05  0.3191605E+05  0.3326843E+05  0.3403233E+05  0.3480521E+05  0.3523457E+05  0.3742678E+05  0.3937191E+05  0.4206627E+05  0.4500882E+05  0.4707504E+05  0.5120593E+05  0.5353372E+05  0.5543922E+05  0.5830482E+05  0.6068405E+05  0.6843941E+05  0.7232991E+05
PP-EXCL-BF       0.8629985E+02  0.9898527E+02  0.1046539E+03  0.1133445E+03  0.1633538E+03  0.1837537E+03  0.2022433E+03  0.2323954E+03  0.2603630E+03  0.3004518E+03  0.3395802E+03  0.3863704E+03  0.4412780E+03  0.5095395E+03  0.5564719E+03  0.6163696E+03  0.6785069E+03  0.7579313E+03  0.8621199E+03  0.9433058E+03  0.1017596E+04  0.1102587E+04  0.1262720E+04  0.1304412E+04  0.1492210E+04  0.1656127E+04  0.1802062E+04  0.1769430E+04  0.1683878E+04  0.1915941E+04  0.2209575E+04  0.2393860E+04  0.2673215E+04  0.2983957E+04  0.3177985E+04  0.3622088E+04  0.4033457E+04  0.4574110E+04  0.4834387E+04  0.5361437E+04  0.5673805E+04  0.6274492E+04  0.6844057E+04  0.7642345E+04  0.7863319E+04  0.8933083E+04  0.9413319E+04  0.9756278E+04  0.1019203E+05  0.1100133E+05  0.1188642E+05  0.1212379E+05  0.1226930E+05  0.1266228E+05  0.1382474E+05  0.1398567E+05  0.1471269E+05  0.1604158E+05  0.1727366E+05  0.1895591E+05  0.1908805E+05  0.2042225E+05  0.2196731E+05  0.2160266E+05  0.2728280E+05  0.2821935E+05
PP-BF            0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.1347000E+02  0.1857700E+02  0.2487700E+02  0.3497400E+02  0.4470500E+02  0.5404700E+02  0.6304800E+02  0.7168300E+02  0.9696400E+02  0.1192390E+03  0.1456750E+03  0.1745360E+03  0.2083210E+03  0.2413690E+03  0.2716270E+03  0.2974360E+03  0.3096620E+03
IND-EXCL-BF      0.3443215E+03  0.3725305E+03  0.3942836E+03  0.3949644E+03  0.4306309E+03  0.5332871E+03  0.5863177E+03  0.6559730E+03  0.6926600E+03  0.7308810E+03  0.8143190E+03  0.8629320E+03  0.9387170E+03  0.1033131E+04  0.1037421E+04  0.1132625E+04  0.1246039E+04  0.1321354E+04  0.1425172E+04  0.1530390E+04  0.1551768E+04  0.1606489E+04  0.1834218E+04  0.1922330E+04  0.2083358E+04  0.2067301E+04  0.2134213E+04  0.2324905E+04  0.2180026E+04  0.2263739E+04  0.2015183E+04  0.2243186E+04  0.3145572E+04  0.3294302E+04  0.3791699E+04  0.3941747E+04  0.4554934E+04  0.4727492E+04  0.4682424E+04  0.5088528E+04  0.5013931E+04  0.4856209E+04  0.4933059E+04  0.5044460E+04  0.5516541E+04  0.5104699E+04  0.5091044E+04  0.5587536E+04  0.6055707E+04  0.6655001E+04  0.6859849E+04  0.7324237E+04  0.7570625E+04  0.7249349E+04  0.7936888E+04  0.9475764E+04  0.1118573E+05  0.1240091E+05  0.1247549E+05  0.1365453E+05  0.1559152E+05  0.1640032E+05  0.1605935E+05  0.1769623E+05  0.1812472E+05  0.1929610E+05
