REASv3.2 SECTOR JPN KN CO2 [kt/year]
                          1950           1951           1952           1953           1954           1955           1956           1957           1958           1959           1960           1961           1962           1963           1964           1965           1966           1967           1968           1969           1970           1971           1972           1973           1974           1975           1976           1977           1978           1979           1980           1981           1982           1983           1984           1985           1986           1987           1988           1989           1990           1991           1992           1993           1994           1995           1996           1997           1998           1999           2000           2001           2002           2003           2004           2005           2006           2007           2008           2009           2010           2011           2012           2013           2014           2015
PP               0.5668541E+04  0.6182735E+04  0.6396316E+04  0.6880267E+04  0.7710881E+04  0.7732887E+04  0.8077545E+04  0.1049010E+05  0.1146525E+05  0.1132490E+05  0.1395221E+05  0.1672922E+05  0.2027100E+05  0.2231970E+05  0.2621291E+05  0.2972581E+05  0.3221534E+05  0.4134426E+05  0.4289743E+05  0.5293240E+05  0.6482458E+05  0.7276929E+05  0.7498373E+05  0.9243052E+05  0.8804732E+05  0.8782460E+05  0.8901207E+05  0.9469772E+05  0.9545121E+05  0.9809689E+05  0.8882695E+05  0.8466391E+05  0.8138420E+05  0.8180573E+05  0.9192739E+05  0.8748205E+05  0.8854527E+05  0.8976539E+05  0.9860361E+05  0.1008031E+06  0.1066804E+06  0.1060370E+06  0.1063857E+06  0.1034833E+06  0.1120133E+06  0.1063899E+06  0.1075374E+06  0.1066258E+06  0.1079606E+06  0.1140303E+06  0.1160812E+06  0.1120331E+06  0.1209504E+06  0.1274110E+06  0.1252437E+06  0.1225423E+06  0.1236132E+06  0.1371144E+06  0.1268365E+06  0.1212444E+06  0.1323875E+06  0.1511928E+06  0.1624315E+06  0.1649585E+06  0.1597604E+06  0.1509497E+06
IND              0.1230064E+05  0.1567049E+05  0.1671353E+05  0.1946708E+05  0.1949405E+05  0.2108052E+05  0.2457497E+05  0.2792749E+05  0.2817052E+05  0.3361922E+05  0.4223871E+05  0.4842716E+05  0.4881186E+05  0.5355392E+05  0.6266764E+05  0.6722824E+05  0.7968581E+05  0.9423339E+05  0.1044300E+06  0.1234122E+06  0.1350116E+06  0.1355833E+06  0.1404186E+06  0.1632554E+06  0.1609417E+06  0.1487420E+06  0.1511856E+06  0.1434465E+06  0.1353403E+06  0.1404662E+06  0.1363656E+06  0.1267253E+06  0.1284299E+06  0.1252528E+06  0.1333577E+06  0.1322090E+06  0.1246412E+06  0.1261107E+06  0.1307190E+06  0.1326422E+06  0.1338543E+06  0.1265782E+06  0.1254620E+06  0.1246475E+06  0.1252053E+06  0.1290604E+06  0.1281620E+06  0.1267171E+06  0.1157444E+06  0.1205919E+06  0.1233127E+06  0.1254718E+06  0.1246344E+06  0.1305065E+06  0.1277441E+06  0.1256533E+06  0.1289844E+06  0.9318238E+05  0.7332808E+05  0.6149158E+05  0.7484610E+05  0.7208201E+05  0.8306185E+05  0.9707596E+05  0.9651573E+05  0.8982545E+05
ROAD             0.5602208E+03  0.6968749E+03  0.8845099E+03  0.1168396E+04  0.1257201E+04  0.1463501E+04  0.1666501E+04  0.1991722E+04  0.2271619E+04  0.2543771E+04  0.3424543E+04  0.4060947E+04  0.4738494E+04  0.6033373E+04  0.7365411E+04  0.8269044E+04  0.1036308E+05  0.1280585E+05  0.1554807E+05  0.1802911E+05  0.2043722E+05  0.2111110E+05  0.2215711E+05  0.2260782E+05  0.2136387E+05  0.2232127E+05  0.2411825E+05  0.2643640E+05  0.2798798E+05  0.2953525E+05  0.2992040E+05  0.3040525E+05  0.3105887E+05  0.3181405E+05  0.3263813E+05  0.3222892E+05  0.3298987E+05  0.3473990E+05  0.3649662E+05  0.3866000E+05  0.4036500E+05  0.4268295E+05  0.4376413E+05  0.4311282E+05  0.4362213E+05  0.4548808E+05  0.4575405E+05  0.4632115E+05  0.4663803E+05  0.4685087E+05  0.4752562E+05  0.4961810E+05  0.4930905E+05  0.4957297E+05  0.4897098E+05  0.4778585E+05  0.4965795E+05  0.4984008E+05  0.4797690E+05  0.4781903E+05  0.4654778E+05  0.4637624E+05  0.4708195E+05  0.4641403E+05  0.4644871E+05  0.4741271E+05
OTRA             0.3132660E+04  0.3150680E+04  0.3141230E+04  0.3146340E+04  0.3154790E+04  0.3163480E+04  0.3170860E+04  0.3176930E+04  0.3186700E+04  0.3188550E+04  0.3189960E+04  0.2959104E+04  0.2916154E+04  0.2607150E+04  0.2470213E+04  0.2200268E+04  0.2003474E+04  0.1921757E+04  0.1668818E+04  0.1500372E+04  0.1870690E+04  0.1690270E+04  0.1370760E+04  0.1410491E+04  0.1348851E+04  0.1089172E+04  0.1083285E+04  0.1185200E+04  0.1231720E+04  0.1212180E+04  0.1115280E+04  0.9767200E+03  0.7940100E+03  0.6772700E+03  0.6684780E+03  0.6132180E+03  0.6557860E+03  0.5800040E+03  0.5699910E+03  0.5490810E+03  0.2289365E+03  0.2064173E+03  0.2204680E+03  0.2057588E+03  0.1923296E+03  0.1923904E+03  0.1940418E+03  0.1857132E+03  0.1850146E+03  0.1849660E+03  0.1790675E+03  0.1709543E+03  0.1668814E+03  0.1598188E+03  0.1719165E+03  0.1665044E+03  0.1540396E+03  0.1592850E+03  0.1609707E+03  0.1593166E+03  0.1436728E+03  0.1353590E+03  0.1403090E+03  0.1402890E+03  0.1409490E+03  0.1323690E+03
RESI             0.8215746E+04  0.8540545E+04  0.8599164E+04  0.8816447E+04  0.8669429E+04  0.8703054E+04  0.9112825E+04  0.9860910E+04  0.1016046E+05  0.8802816E+04  0.9394082E+04  0.9009201E+04  0.8969182E+04  0.9049120E+04  0.8646099E+04  0.8950349E+04  0.8703539E+04  0.8798369E+04  0.8530673E+04  0.8693423E+04  0.8750996E+04  0.8883666E+04  0.8916366E+04  0.9888328E+04  0.1005187E+05  0.9948290E+04  0.1094876E+05  0.1096574E+05  0.1096710E+05  0.1122223E+05  0.1073350E+05  0.1138286E+05  0.1275764E+05  0.1348956E+05  0.1475349E+05  0.1461268E+05  0.1508233E+05  0.1527793E+05  0.1664485E+05  0.1609487E+05  0.1451560E+05  0.1463138E+05  0.1485826E+05  0.1587811E+05  0.1585751E+05  0.1678748E+05  0.1647525E+05  0.1583852E+05  0.1666566E+05  0.1702796E+05  0.1813324E+05  0.1666417E+05  0.1777020E+05  0.1654464E+05  0.1559035E+05  0.1679418E+05  0.1590783E+05  0.1651595E+05  0.1518564E+05  0.1499980E+05  0.1535831E+05  0.1473407E+05  0.1508293E+05  0.1420576E+05  0.1376566E+05  0.1318805E+05
ODOM             0.2783394E+02  0.4607715E+02  0.7835628E+02  0.9726753E+02  0.1201014E+03  0.1371090E+03  0.2000156E+03  0.2453627E+03  0.2675116E+03  0.3715320E+03  0.8241549E+03  0.9614497E+03  0.1177792E+04  0.1415499E+04  0.2830658E+04  0.3264972E+04  0.3773894E+04  0.4714847E+04  0.5473067E+04  0.6693661E+04  0.6286017E+04  0.6712159E+04  0.7325386E+04  0.8785403E+04  0.8726289E+04  0.8875953E+04  0.9285341E+04  0.9452210E+04  0.1021645E+05  0.1010589E+05  0.9555459E+04  0.1011405E+05  0.1356886E+05  0.1371026E+05  0.1469794E+05  0.1415558E+05  0.1508314E+05  0.1460320E+05  0.1609813E+05  0.1558300E+05  0.1952756E+05  0.1945398E+05  0.2018121E+05  0.2133131E+05  0.2084453E+05  0.2265270E+05  0.2237138E+05  0.2295941E+05  0.2517441E+05  0.2650831E+05  0.2412247E+05  0.2480718E+05  0.2545386E+05  0.2498469E+05  0.2560580E+05  0.2491531E+05  0.2326014E+05  0.2144839E+05  0.1853991E+05  0.2173594E+05  0.2058337E+05  0.1876997E+05  0.1683328E+05  0.1805421E+05  0.2112740E+05  0.1900025E+05
TOTAL            0.2990564E+05  0.3428740E+05  0.3581311E+05  0.3957580E+05  0.4040645E+05  0.4228055E+05  0.4680272E+05  0.5369251E+05  0.5552206E+05  0.5985079E+05  0.7302366E+05  0.8214708E+05  0.8688448E+05  0.9497876E+05  0.1101929E+06  0.1196387E+06  0.1367451E+06  0.1638185E+06  0.1785481E+06  0.2112612E+06  0.2371811E+06  0.2467498E+06  0.2551719E+06  0.2983780E+06  0.2904799E+06  0.2788013E+06  0.2856333E+06  0.2861838E+06  0.2811948E+06  0.2906386E+06  0.2765172E+06  0.2642681E+06  0.2679935E+06  0.2667497E+06  0.2880431E+06  0.2813015E+06  0.2769976E+06  0.2810771E+06  0.2991322E+06  0.3043323E+06  0.3151718E+06  0.3095899E+06  0.3108718E+06  0.3086588E+06  0.3177351E+06  0.3205709E+06  0.3204941E+06  0.3186477E+06  0.3123681E+06  0.3251943E+06  0.3293543E+06  0.3287653E+06  0.3382848E+06  0.3491796E+06  0.3433268E+06  0.3378574E+06  0.3415776E+06  0.3182605E+06  0.2820280E+06  0.2674501E+06  0.2898667E+06  0.3032905E+06  0.3246318E+06  0.3408487E+06  0.3377588E+06  0.3205085E+06
PP-EXCL-BF       0.5668541E+04  0.6182735E+04  0.6396316E+04  0.6880267E+04  0.7710881E+04  0.7732887E+04  0.8077545E+04  0.1049010E+05  0.1146525E+05  0.1132490E+05  0.1395221E+05  0.1672922E+05  0.2027100E+05  0.2231970E+05  0.2621291E+05  0.2972581E+05  0.3221534E+05  0.4134426E+05  0.4289743E+05  0.5293240E+05  0.6482458E+05  0.7276929E+05  0.7498373E+05  0.9243052E+05  0.8804732E+05  0.8782460E+05  0.8901207E+05  0.9469772E+05  0.9545121E+05  0.9809689E+05  0.8882695E+05  0.8466391E+05  0.8069810E+05  0.8105273E+05  0.9109420E+05  0.8659666E+05  0.8757543E+05  0.8871679E+05  0.9744211E+05  0.9955240E+05  0.1057775E+06  0.1051108E+06  0.1054638E+06  0.1025809E+06  0.1110687E+06  0.1053926E+06  0.1065335E+06  0.1055905E+06  0.1069789E+06  0.1130429E+06  0.1151198E+06  0.1111310E+06  0.1200069E+06  0.1264257E+06  0.1242204E+06  0.1211895E+06  0.1222600E+06  0.1357005E+06  0.1254863E+06  0.1200062E+06  0.1297958E+06  0.1485799E+06  0.1597246E+06  0.1620447E+06  0.1568053E+06  0.1478209E+06
PP-BF            0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.6861000E+03  0.7530000E+03  0.8331900E+03  0.8853900E+03  0.9698400E+03  0.1048600E+04  0.1161500E+04  0.1250700E+04  0.9029400E+03  0.9261700E+03  0.9218900E+03  0.9024100E+03  0.9446200E+03  0.9972700E+03  0.1003900E+04  0.1035300E+04  0.9817000E+03  0.9874300E+03  0.9613600E+03  0.9021100E+03  0.9434600E+03  0.9852800E+03  0.1023300E+04  0.1352800E+04  0.1353200E+04  0.1413900E+04  0.1350200E+04  0.1238200E+04  0.2591700E+04  0.2612900E+04  0.2706900E+04  0.2913800E+04  0.2955100E+04  0.3128800E+04
IND-EXCL-BF      0.1230064E+05  0.1567049E+05  0.1671353E+05  0.1946708E+05  0.1949405E+05  0.2107924E+05  0.2456371E+05  0.2790625E+05  0.2813930E+05  0.3357801E+05  0.4218752E+05  0.4836599E+05  0.4874753E+05  0.5348156E+05  0.6258408E+05  0.6714546E+05  0.7959286E+05  0.9413081E+05  0.1043171E+06  0.1232839E+06  0.1348645E+06  0.1354369E+06  0.1402638E+06  0.1630742E+06  0.1607642E+06  0.1485877E+06  0.1510110E+06  0.1432684E+06  0.1351532E+06  0.1402636E+06  0.1361605E+06  0.1265327E+06  0.1282303E+06  0.1250371E+06  0.1331051E+06  0.1319522E+06  0.1243951E+06  0.1258629E+06  0.1304686E+06  0.1323877E+06  0.1336032E+06  0.1263324E+06  0.1252290E+06  0.1244364E+06  0.1249874E+06  0.1288087E+06  0.1279009E+06  0.1264856E+06  0.1155910E+06  0.1204631E+06  0.1232034E+06  0.1253700E+06  0.1246014E+06  0.1304847E+06  0.1277233E+06  0.1256324E+06  0.1289115E+06  0.9308223E+05  0.7316603E+05  0.6132597E+05  0.7468195E+05  0.7190181E+05  0.8288142E+05  0.9688327E+05  0.9630994E+05  0.8962914E+05
