REASv3.2 SECTOR IND HA CO2 [kt/year]
                          1950           1951           1952           1953           1954           1955           1956           1957           1958           1959           1960           1961           1962           1963           1964           1965           1966           1967           1968           1969           1970           1971           1972           1973           1974           1975           1976           1977           1978           1979           1980           1981           1982           1983           1984           1985           1986           1987           1988           1989           1990           1991           1992           1993           1994           1995           1996           1997           1998           1999           2000           2001           2002           2003           2004           2005           2006           2007           2008           2009           2010           2011           2012           2013           2014           2015
PP               0.3087677E+02  0.3540264E+02  0.3742906E+02  0.4053875E+02  0.5842440E+02  0.6571930E+02  0.7232850E+02  0.8310720E+02  0.9310920E+02  0.1074502E+03  0.1214455E+03  0.1382526E+03  0.1578995E+03  0.1823303E+03  0.1991391E+03  0.2205667E+03  0.2435519E+03  0.2720736E+03  0.3095026E+03  0.3386465E+03  0.3655272E+03  0.3960648E+03  0.4509150E+03  0.4627260E+03  0.5333930E+03  0.5851080E+03  0.6479440E+03  0.6428810E+03  0.6184930E+03  0.7262070E+03  0.8768820E+03  0.9758120E+03  0.1107756E+04  0.1233746E+04  0.1364769E+04  0.1541436E+04  0.1773705E+04  0.2121099E+04  0.2119415E+04  0.2416455E+04  0.2686739E+04  0.3033856E+04  0.3263242E+04  0.3605476E+04  0.3758110E+04  0.4353444E+04  0.4604404E+04  0.4791580E+04  0.5003737E+04  0.5423390E+04  0.5754906E+04  0.6080327E+04  0.6291958E+04  0.6691056E+04  0.7528232E+04  0.7938059E+04  0.8349186E+04  0.9205942E+04  0.1024096E+05  0.1187167E+05  0.1318916E+05  0.1599074E+05  0.1961996E+05  0.1872807E+05  0.2008274E+05  0.1992270E+05
IND              0.5205097E+03  0.5487112E+03  0.5706936E+03  0.5784813E+03  0.6110841E+03  0.6788139E+03  0.7268471E+03  0.7821401E+03  0.8150509E+03  0.8515062E+03  0.9166215E+03  0.9584587E+03  0.1016387E+04  0.1089719E+04  0.1102289E+04  0.1177527E+04  0.1271983E+04  0.1317294E+04  0.1390352E+04  0.1475891E+04  0.1498451E+04  0.1554657E+04  0.1711652E+04  0.1772750E+04  0.1883082E+04  0.1921473E+04  0.1999194E+04  0.2126137E+04  0.2054483E+04  0.2099761E+04  0.1971302E+04  0.2139111E+04  0.2766963E+04  0.2872576E+04  0.3224707E+04  0.3324607E+04  0.3696636E+04  0.3732915E+04  0.3680473E+04  0.3845060E+04  0.3700522E+04  0.3523663E+04  0.3511787E+04  0.3515602E+04  0.3747915E+04  0.3435100E+04  0.3358276E+04  0.3603599E+04  0.3838682E+04  0.4107585E+04  0.4039793E+04  0.4185422E+04  0.4194769E+04  0.3842276E+04  0.4124318E+04  0.4985620E+04  0.5587991E+04  0.7026128E+04  0.7926777E+04  0.9763489E+04  0.1103002E+05  0.1047739E+05  0.1068157E+05  0.1314589E+05  0.1348881E+05  0.1488222E+05
ROAD             0.6383647E+02  0.1229079E+03  0.1825790E+03  0.1925253E+03  0.2024717E+03  0.2124191E+03  0.1726347E+03  0.1871734E+03  0.2017091E+03  0.2162429E+03  0.2301357E+03  0.2481425E+03  0.2765450E+03  0.3112573E+03  0.3247419E+03  0.3526009E+03  0.3776526E+03  0.3918919E+03  0.4228682E+03  0.4491249E+03  0.4882922E+03  0.5256987E+03  0.5663250E+03  0.5864310E+03  0.6733490E+03  0.7032960E+03  0.7328490E+03  0.7910620E+03  0.8611420E+03  0.9776860E+03  0.1033242E+04  0.1082155E+04  0.7945420E+03  0.8521030E+03  0.9211460E+03  0.1004686E+04  0.1098473E+04  0.1220856E+04  0.1343852E+04  0.1572961E+04  0.1601554E+04  0.1706869E+04  0.1820598E+04  0.1932647E+04  0.2088495E+04  0.2365416E+04  0.2557105E+04  0.2665580E+04  0.2753728E+04  0.2905882E+04  0.2954842E+04  0.2907168E+04  0.2972766E+04  0.2997758E+04  0.3552421E+04  0.3651320E+04  0.3954070E+04  0.4693840E+04  0.5412770E+04  0.6052960E+04  0.6578970E+04  0.7197890E+04  0.7730810E+04  0.8079250E+04  0.8610040E+04  0.9620640E+04
OTRA             0.5860304E+03  0.5867203E+03  0.5893929E+03  0.5916546E+03  0.5968045E+03  0.5973121E+03  0.5974621E+03  0.5999515E+03  0.6032585E+03  0.6055323E+03  0.6086561E+03  0.6100045E+03  0.6132149E+03  0.6153055E+03  0.6226637E+03  0.6310784E+03  0.6312294E+03  0.6340521E+03  0.6412604E+03  0.6425856E+03  0.6410771E+03  0.6440397E+03  0.6275446E+03  0.5793132E+03  0.5897087E+03  0.6016093E+03  0.5644173E+03  0.5587342E+03  0.5281669E+03  0.5092727E+03  0.5225679E+03  0.5076811E+03  0.5130594E+03  0.5118527E+03  0.4683280E+03  0.4808730E+03  0.4359249E+03  0.4205357E+03  0.3925752E+03  0.3610840E+03  0.3384948E+03  0.3363760E+03  0.3002059E+03  0.2084025E+03  0.1465064E+03  0.1305954E+03  0.1323220E+03  0.1214714E+03  0.1215894E+03  0.1238597E+03  0.1303434E+03  0.1488530E+03  0.1503424E+03  0.1495430E+03  0.1519970E+03  0.1678270E+03  0.1646000E+03  0.1788620E+03  0.1866400E+03  0.1905390E+03  0.1972370E+03  0.2216630E+03  0.2307431E+03  0.2414914E+03  0.2467682E+03  0.2613264E+03
RESI             0.2282905E+04  0.2327846E+04  0.2372193E+04  0.2413878E+04  0.2462986E+04  0.2534773E+04  0.2586827E+04  0.2640607E+04  0.2688816E+04  0.2736454E+04  0.2793171E+04  0.2861021E+04  0.2934738E+04  0.3012864E+04  0.3077743E+04  0.3153881E+04  0.3239446E+04  0.3324876E+04  0.3410010E+04  0.3488346E+04  0.3557138E+04  0.3656877E+04  0.3735016E+04  0.3811193E+04  0.3868933E+04  0.3970136E+04  0.4086629E+04  0.4192970E+04  0.4293828E+04  0.4383768E+04  0.4472653E+04  0.4570069E+04  0.4670942E+04  0.4758534E+04  0.4765497E+04  0.4791592E+04  0.4838458E+04  0.4916718E+04  0.4982248E+04  0.5058314E+04  0.5114937E+04  0.5210415E+04  0.5304960E+04  0.5389898E+04  0.5634509E+04  0.5891595E+04  0.6134677E+04  0.6449168E+04  0.6786608E+04  0.7088282E+04  0.7232352E+04  0.7275685E+04  0.7437195E+04  0.7583690E+04  0.7762037E+04  0.7909782E+04  0.8075613E+04  0.8214741E+04  0.8368623E+04  0.8584362E+04  0.8774446E+04  0.8920355E+04  0.8982909E+04  0.9134304E+04  0.9349047E+04  0.9501671E+04
ODOM             0.1719689E+03  0.1806021E+03  0.1882836E+03  0.1882375E+03  0.1939246E+03  0.2065029E+03  0.2133959E+03  0.2309341E+03  0.2394129E+03  0.2473965E+03  0.2672417E+03  0.2817009E+03  0.3035728E+03  0.3252466E+03  0.3176862E+03  0.3394835E+03  0.3501573E+03  0.3593324E+03  0.3772128E+03  0.3980526E+03  0.3952361E+03  0.3947582E+03  0.3861722E+03  0.4100752E+03  0.4048147E+03  0.3967344E+03  0.4207709E+03  0.4334183E+03  0.4534314E+03  0.5818623E+03  0.5090951E+03  0.6276540E+03  0.6160941E+03  0.6883419E+03  0.8403204E+03  0.6716411E+03  0.5251699E+03  0.5102714E+03  0.6282777E+03  0.5868472E+03  0.7338581E+03  0.8317234E+03  0.8151754E+03  0.7819750E+03  0.9272719E+03  0.1043159E+04  0.1167640E+04  0.1348709E+04  0.1065069E+04  0.1313502E+04  0.1267041E+04  0.1304852E+04  0.1377335E+04  0.1487308E+04  0.1507399E+04  0.1512705E+04  0.1510460E+04  0.1511182E+04  0.1816187E+04  0.2373074E+04  0.2155878E+04  0.1777937E+04  0.2087280E+04  0.1970014E+04  0.2118724E+04  0.2145580E+04
TOTAL            0.3656127E+04  0.3802190E+04  0.3940571E+04  0.4005315E+04  0.4125695E+04  0.4295540E+04  0.4369495E+04  0.4523913E+04  0.4641357E+04  0.4764582E+04  0.4937271E+04  0.5097580E+04  0.5302357E+04  0.5536723E+04  0.5644263E+04  0.5875138E+04  0.6114020E+04  0.6299520E+04  0.6551206E+04  0.6792647E+04  0.6945722E+04  0.7172095E+04  0.7477625E+04  0.7622488E+04  0.7953280E+04  0.8178357E+04  0.8451804E+04  0.8745202E+04  0.8809544E+04  0.9278557E+04  0.9385742E+04  0.9902482E+04  0.1046936E+05  0.1091715E+05  0.1158477E+05  0.1181484E+05  0.1236837E+05  0.1292240E+05  0.1314684E+05  0.1384072E+05  0.1417610E+05  0.1464290E+05  0.1501597E+05  0.1543400E+05  0.1630281E+05  0.1721931E+05  0.1795442E+05  0.1898011E+05  0.1956941E+05  0.2096250E+05  0.2137928E+05  0.2190231E+05  0.2242437E+05  0.2275163E+05  0.2462640E+05  0.2616531E+05  0.2764192E+05  0.3083069E+05  0.3395196E+05  0.3883609E+05  0.4192571E+05  0.4458597E+05  0.4933327E+05  0.5129902E+05  0.5389613E+05  0.5633414E+05
PP-EXCL-BF       0.3087677E+02  0.3540264E+02  0.3742906E+02  0.4053875E+02  0.5842440E+02  0.6571930E+02  0.7232850E+02  0.8310720E+02  0.9310920E+02  0.1074502E+03  0.1214455E+03  0.1382526E+03  0.1578995E+03  0.1823303E+03  0.1991391E+03  0.2205667E+03  0.2435519E+03  0.2720736E+03  0.3095026E+03  0.3386465E+03  0.3655272E+03  0.3960648E+03  0.4509150E+03  0.4627260E+03  0.5333930E+03  0.5851080E+03  0.6479440E+03  0.6428810E+03  0.6184930E+03  0.7262070E+03  0.8768820E+03  0.9758120E+03  0.1107756E+04  0.1233746E+04  0.1364769E+04  0.1541436E+04  0.1773705E+04  0.2121099E+04  0.2119415E+04  0.2416455E+04  0.2686739E+04  0.3033856E+04  0.3263242E+04  0.3605476E+04  0.3758110E+04  0.4353444E+04  0.4604404E+04  0.4791580E+04  0.5003737E+04  0.5407865E+04  0.5732758E+04  0.6049648E+04  0.6247345E+04  0.6632067E+04  0.7454457E+04  0.7849025E+04  0.8244456E+04  0.9069482E+04  0.1006685E+05  0.1164911E+05  0.1291157E+05  0.1565896E+05  0.1923375E+05  0.1829211E+05  0.1960449E+05  0.1942478E+05
PP-BF            0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.1552500E+02  0.2214800E+02  0.3067900E+02  0.4461300E+02  0.5898900E+02  0.7377500E+02  0.8903400E+02  0.1047300E+03  0.1364596E+03  0.1741121E+03  0.2225581E+03  0.2775880E+03  0.3317820E+03  0.3862080E+03  0.4359640E+03  0.4782500E+03  0.4979240E+03
IND-EXCL-BF      0.2397824E+03  0.2627199E+03  0.2794383E+03  0.2819620E+03  0.3093008E+03  0.3717665E+03  0.4145357E+03  0.4645647E+03  0.4922119E+03  0.5234032E+03  0.5832545E+03  0.6175767E+03  0.6679810E+03  0.7337990E+03  0.7388440E+03  0.8065680E+03  0.8935000E+03  0.9312960E+03  0.9968300E+03  0.1074855E+04  0.1089891E+04  0.1136074E+04  0.1283495E+04  0.1334882E+04  0.1435229E+04  0.1463341E+04  0.1530553E+04  0.1646730E+04  0.1564090E+04  0.1598170E+04  0.1462758E+04  0.1623506E+04  0.2244185E+04  0.2342514E+04  0.2687271E+04  0.2779700E+04  0.3144175E+04  0.3172781E+04  0.3112563E+04  0.3269277E+04  0.3116783E+04  0.2919703E+04  0.2887181E+04  0.2874989E+04  0.3091159E+04  0.2758280E+04  0.2662068E+04  0.2885925E+04  0.3098672E+04  0.3334655E+04  0.3239870E+04  0.3360902E+04  0.3345572E+04  0.2967173E+04  0.3223495E+04  0.4058541E+04  0.4631940E+04  0.6040765E+04  0.6911843E+04  0.8718795E+04  0.9955407E+04  0.9388584E+04  0.9578887E+04  0.1202956E+05  0.1235883E+05  0.1373870E+05
