Data-Type,Emission,Region,Sector,Start Year,End Year,Source/Comment,Created by
Mapping,NA,NA,NA,NA,NA,Sector mapping between EDGAR (IPCC 1996 activity sector) and CEDS working sectors.,Hamza Ahsan
