Data.Type,Emission,Region,Sector,Start.Year,End.Year,Source.Comment
Activity,None,all,2C_Metal-production,1920,2019,"Harvey, D., From Iron Ore to Crude Steel: Mass Flows Associated with Lump, Pellet, Sinter and Scrap Iron Inputs;  J. M. Uys & J. W. Kirkpatrick (1963) The Benefication of Raw Materials in the Steel Industry andIts Effect Upon Air Pollution Control, Journal of the Air Pollution Control Association, 13:1, 20-32, DOI: 10.1080/00022470.1963.10468136. "
