"Source","Sector","SubSector","2011","2012","2013","2014","2015","2016","2017"
"Ore and Mineral Industries","","","560034.2799999999","552073.3199999998","546196.01","514999.6399999999","513274.9799999999","559016.3999999999","589250.2200000001"
"Ore and Mineral Industries","Aluminium Industry","","404054.28","399994.03","410434.85","375131.82","383915.73","423527.17","433179.31"
"Ore and Mineral Industries","Aluminium Industry","Alumina (Bauxite Refining)","407.78","412","416","399","375","371","366"
"Ore and Mineral Industries","Aluminium Industry","Primary Aluminium Smelting and Refining","403646.5","399582.03","410018.85","374732.82","383540.73","423156.17","432813.31"
"Ore and Mineral Industries","Aluminium Industry","Secondary Aluminium Production (Includes Recycling)","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Asphalt Paving Industry","","4950.6","3751.23","3742.45","4021.76","3273.72","3108.34","3430.96"
"Ore and Mineral Industries","Asphalt Paving Industry","Asphalt Paving Industry","4950.6","3751.23","3742.45","4021.76","3273.72","3108.34","3430.96"
"Ore and Mineral Industries","Cement and Concrete Industry","","33262.55","17435.690000000002","14473.630000000001","11668.74","10218.96","13235.56","16317.61"
"Ore and Mineral Industries","Cement and Concrete Industry","Cement Manufacturing","12398.57","14233.46","11223.25","8592.96","9049.09","11215.33","14399.77"
"Ore and Mineral Industries","Cement and Concrete Industry","Concrete Batching and Products","1.89","40.54","0.72","0.82","30.08","85.33","27.25"
"Ore and Mineral Industries","Cement and Concrete Industry","Gypsum Product Manufacturing","17850.24","182.52","142.29","144.95","109.17","115.48","126.51"
"Ore and Mineral Industries","Cement and Concrete Industry","Lime Manufacturing","3011.85","2979.17","3107.37","2930.01","1030.62","1819.42","1764.08"
"Ore and Mineral Industries","Foundries","","48084.85","49149.06","48356.75","51000.35","48023.81","47201.579999999994","48805.11"
"Ore and Mineral Industries","Foundries","Die Casting","54.5","43.46","39.87","0","0.36","0.34","0.29"
"Ore and Mineral Industries","Foundries","Ferrous Foundries","48030.35","49105.6","48316.88","51000.35","48023.45","47201.24","48804.82"
"Ore and Mineral Industries","Foundries","Non-ferrous Foundries","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Iron and Steel Industry","","21241.170000000002","27999.85","22628.23","24250.82","20651.42","21078.69","26873.42"
"Ore and Mineral Industries","Iron and Steel Industry","Primary (Blast furnace and DRI)","18441.81","24571.5","19359.41","21326.88","17614.25","18412.66","23737.64"
"Ore and Mineral Industries","Iron and Steel Industry","Secondary (Electric Arc Furnaces)","2799.36","3428.35","3268.82","2923.94","3012.87","2647.23","3116.18"
"Ore and Mineral Industries","Iron and Steel Industry","Steel Recycling","0","0","0","0","24.3","18.8","19.6"
"Ore and Mineral Industries","Iron Ore Pelletizing","","19822.27","17993.11","17012.74","16903.85","17696.97","16116.57","16465.31"
"Ore and Mineral Industries","Iron Ore Pelletizing","Iron Ore Pelletizing","19822.27","17993.11","17012.74","16903.85","17696.97","16116.57","16465.31"
"Ore and Mineral Industries","Mineral Products Industry","","1266.36","1316.42","1375.02","578.61","636.26","662.39","609.52"
"Ore and Mineral Industries","Mineral Products Industry","Brick Products","272.01","338.57","302.5","263.22","298.49","341.56","326.97"
"Ore and Mineral Industries","Mineral Products Industry","Clay Products","41.33","35.79","31.49","24.94","13.27","23.59","0"
"Ore and Mineral Industries","Mineral Products Industry","Other (Mineral Products Industry)","953.02","942.06","1041.03","290.45","324.5","297.24","282.55"
"Ore and Mineral Industries","Mining and Rock Quarrying","","16079.09","21756.73","17349.43","18611.969999999998","15377.5","16642.2","28346.21"
"Ore and Mineral Industries","Mining and Rock Quarrying","Coal Mining Industry","2416.55","1989.03","1795.77","1525.1","252.96","691.88","8240.51"
"Ore and Mineral Industries","Mining and Rock Quarrying","Iron Ore Mining","1954.46","2500.91","3384.44","3310.88","2370.98","2181.16","2370.33"
"Ore and Mineral Industries","Mining and Rock Quarrying","Limestone","117.75","47.4","68.78","87.54","73.16","114.34","114.44"
"Ore and Mineral Industries","Mining and Rock Quarrying","Metal Mining","8349.84","14010.45","8698.44","10101.22","8968.13","9675.21","12556.06"
"Ore and Mineral Industries","Mining and Rock Quarrying","Potash","880.38","955.6","1006.11","1084.41","1187.1","1469.02","2436.44"
"Ore and Mineral Industries","Mining and Rock Quarrying","Rock, Sand and Gravel","282.73","223.24","246.22","327.27","433.8","313.25","309.43"
"Ore and Mineral Industries","Mining and Rock Quarrying","Silica Production","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Mining and Rock Quarrying","Other (Mining and Rock Quarrying)","2077.38","2030.1","2149.67","2175.55","2091.37","2197.34","2319"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","","11273.11","12677.2","10822.91","12831.72","13480.61","17443.9","15222.77"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","Primary Ni, Cu, Zn, Pb","11273.11","12677.2","10822.91","12831.72","13480.61","17443.9","15222.77"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","Secondary Pb, Cu","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","Other (Non-Ferrous Refining and Smelting Industry)","0","0","0","0","0","0","0"
"Oil and Gas Industry","","","527789.7999999999","529394.1299999999","560059.0599999998","544587.39","551989.0999999999","533181.3099999999","547096.85"
"Oil and Gas Industry","Downstream Oil and Gas Industry","","18765.12","16119.98","41910.52","16020.949999999999","21793.460000000003","15981.14","21112.12"
"Oil and Gas Industry","Downstream Oil and Gas Industry","Petroleum Refining","18470.92","15887.85","41597.52","15796.22","21651.38","15838.47","20934.97"
"Oil and Gas Industry","Downstream Oil and Gas Industry","Refined Petroleum Products Bulk Storage and Distribution","0","0","0","49.22","0","0","20.6"
"Oil and Gas Industry","Downstream Oil and Gas Industry","Refined Petroleum Product Pipelines","0","0","0","0","0","0","0"
"Oil and Gas Industry","Downstream Oil and Gas Industry","Natural Gas Distribution","258.2","232.13","290.92","172.15","142.08","142.67","156.55"
"Oil and Gas Industry","Downstream Oil and Gas Industry","Other (Downstream Oil and Gas Industry)","36","0","22.08","3.36","0","0","0"
"Oil and Gas Industry","Upstream Oil and Gas Industry","","509024.68","513274.14999999997","518148.54","528566.4400000001","530195.6399999999","517200.1699999999","525984.73"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Accidents and Equipment Failures","0","0","0","0","0","0","0"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Disposal and Waste Treatment","63.77","73.2","72.35","81.95","69.7","54.71","59.84"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Heavy Crude Oil Cold Production","15722.11","17014.75","17028.75","17609.7","18076.23","17187.04","17482.12"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Light/Medium Crude Oil Production","47998.79","52495.93","53842.46","54009.38","53329.82","50806.9","52231.51"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Natural Gas Production and Processing","411922.86","406641.73","403590.72","410203.58","407694.48","399853.56","404086.45"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Natural Gas Transmission and Storage","5888.41","5429.13","5827.56","7158.92","7098.38","7179.97","7338.76"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Oil Sands In-Situ Extraction","10645.81","12825.85","14786.38","15832.7","18061.23","19859.31","22839.72"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Oil Sands Mining, Extraction and Upgrading","15923.45","18054.33","22232.55","22581.75","25158.46","21922.38","21506.38"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Petroleum Liquids Storage","0","1.1","0","0","22.99","22.99","23"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Petroleum Liquids Transportation","2.15","2.18","2.08","2.29","2.1","2.01","1.99"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Well Drilling/Servicing/Testing","857.33","735.95","765.69","1086.17","682.25","311.3","414.96"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Flaring","0","0","0","0","0","0","0"
"Electric Power Generation (Utilities)","","","40922.19","34593.53","35281.74","40057.29","39865.759999999995","37554.079999999994","42244.200000000004"
"Electric Power Generation (Utilities)","Coal","","12596.98","9528.5","13123.77","15223.23","16052.85","15884.67","18633.17"
"Electric Power Generation (Utilities)","Coal","Coal","12596.98","9528.5","13123.77","15223.23","16052.85","15884.67","18633.17"
"Electric Power Generation (Utilities)","Refined Petroleum Products","","1254.5","1215.74","1210.85","1389.4","1580.86","1420.16","1453.63"
"Electric Power Generation (Utilities)","Refined Petroleum Products","Refined Petroleum Products","1254.5","1215.74","1210.85","1389.4","1580.86","1420.16","1453.63"
"Electric Power Generation (Utilities)","Natural Gas","","18873.02","18314","16289.51","15190.99","14756.69","12088.88","14114.56"
"Electric Power Generation (Utilities)","Natural Gas","Natural Gas","18873.02","18314","16289.51","15190.99","14756.69","12088.88","14114.56"
"Electric Power Generation (Utilities)","Landfill Gas","","958.57","660.2","547.78","830.61","710.95","715.01","745.69"
"Electric Power Generation (Utilities)","Landfill Gas","Landfill Gas","958.57","660.2","547.78","830.61","710.95","715.01","745.69"
"Electric Power Generation (Utilities)","Other (Electric Power Generation)","","7239.12","4875.09","4109.83","7423.06","6764.41","7445.36","7297.15"
"Electric Power Generation (Utilities)","Other (Electric Power Generation)","Other (Electric Power Generation)","7239.12","4875.09","4109.83","7423.06","6764.41","7445.36","7297.15"
"Electric Power Generation (Utilities)","Hydroelectricity","","0","0","0","0","0","0","0"
"Electric Power Generation (Utilities)","Hydroelectricity","Hydroelectricity","0","0","0","0","0","0","0"
"Electric Power Generation (Utilities)","Nuclear","","0","0","0","0","0","0","0"
"Electric Power Generation (Utilities)","Nuclear","Nuclear","0","0","0","0","0","0","0"
"Electric Power Generation (Utilities)","Solid Biomass","","0","0","0","0","0","0","0"
"Electric Power Generation (Utilities)","Solid Biomass","Solid Biomass","0","0","0","0","0","0","0"
"Manufacturing","","","169118.69","179239.18","175890.35","155816.8","138496.92","134318.37","137876.53999999998"
"Manufacturing","Abrasives Manufacturing","","0","0","0","0","0","0","0"
"Manufacturing","Abrasives Manufacturing","Abrasives Manufacturing","0","0","0","0","0","0","0"
"Manufacturing","Bakeries","","0.2","0.17","0.35","0.34","0.3","0.3","0.32"
"Manufacturing","Bakeries","Bakeries","0.2","0.17","0.35","0.34","0.3","0.3","0.32"
"Manufacturing","Biofuel Production","","0","21","8.7","0","0","0","0"
"Manufacturing","Biofuel Production","Biofuel Production","0","21","8.7","0","0","0","0"
"Manufacturing","Chemicals Industry","","13701.019999999999","12862.72","14263.490000000002","14543.99","14780.41","15131.329999999998","15919.119999999999"
"Manufacturing","Chemicals Industry","Chemical Manufacturing","7601.08","6903.29","7420.05","7807.4","8434.07","7968.23","7749.42"
"Manufacturing","Chemicals Industry","Cleaning Compound Manufacturing","0","0","0.01","0","0","0","0"
"Manufacturing","Chemicals Industry","Fertilizer Production","3272.21","3470.3","4408.23","4266.99","3913.58","4652.28","5813.61"
"Manufacturing","Chemicals Industry","Paint and Varnish Manufacturing","2.47","1.12","3.53","3.48","3.03","2.43","2.8"
"Manufacturing","Chemicals Industry","Petrochemical Industry","1980.04","1718.8","1807.12","1869.78","2036.56","2126.19","1975.35"
"Manufacturing","Chemicals Industry","Plastics and Synthetic Resins Fabrication","541.01","493.08","353.57","300.99","341.48","320.96","322.53"
"Manufacturing","Chemicals Industry","Other (Chemical Industry)","304.21","276.13","270.98","295.35","51.69","61.24","55.41"
"Manufacturing","Electronics","","0","0","0","0","0","0.26","0"
"Manufacturing","Electronics","Electronics","0","0","0","0","0","0.26","0"
"Manufacturing","Food Preparation","","992.5","1000.91","1018.18","976.8","1197.73","1204.04","1335.33"
"Manufacturing","Food Preparation","Food Preparation","992.5","1000.91","1018.18","976.8","1197.73","1204.04","1335.33"
"Manufacturing","Glass Manufacturing","","693.25","532.59","257.41","276.29","295.76","277.58","297.83"
"Manufacturing","Glass Manufacturing","Glass Manufacturing","693.25","532.59","257.41","276.29","295.76","277.58","297.83"
"Manufacturing","Grain Industry","","388.84999999999997","392.95000000000005","373.65","391.22","368.47","381.99","417"
"Manufacturing","Grain Industry","Grain Processing","388.77","392.79","370.45","391.22","368.47","381.99","417"
"Manufacturing","Grain Industry","Warehousing and Storage","0.08","0.16","3.2","0","0","0","0"
"Manufacturing","Metal Fabrication","","951.38","945.06","829.29","839.81","417.49","423.78","407.79"
"Manufacturing","Metal Fabrication","Metal Fabrication","951.38","945.06","829.29","839.81","417.49","423.78","407.79"
"Manufacturing","Plastics Manufacturing","","8.54","11.83","0.42","0.33","9.27","10.3","10.65"
