"Source","Sector","SubSector","2004","2005","2006","2007","2008","2009","2010"
"Ore and Mineral Industries","","","499737.4900000001","505252.8099999998","509417.24999999994","531601.3300000002","546382.9099999999","512389.88","536730.8200000001"
"Ore and Mineral Industries","Aluminium Industry","","328750.87","310650.18","330549.3","352652.03","384014.25","389028.13","390330.76"
"Ore and Mineral Industries","Aluminium Industry","Alumina (Bauxite Refining)","217","213","301","282","283","305","400"
"Ore and Mineral Industries","Aluminium Industry","Primary Aluminium Smelting and Refining","328510","310416.26","330248.3","352307.03","383662.65","388723.13","389930.76"
"Ore and Mineral Industries","Aluminium Industry","Secondary Aluminium Production (Includes Recycling)","23.87","20.92","0","63","68.6","0","0"
"Ore and Mineral Industries","Asphalt Paving Industry","","4561.89","4529.47","4564.12","4469.96","4326.85","4534.07","5516.77"
"Ore and Mineral Industries","Asphalt Paving Industry","Asphalt Paving Industry","4561.89","4529.47","4564.12","4469.96","4326.85","4534.07","5516.77"
"Ore and Mineral Industries","Cement and Concrete Industry","","23510.7","26753.72","20561.889999999996","18344.91","17015.34","11755.76","14814.62"
"Ore and Mineral Industries","Cement and Concrete Industry","Cement Manufacturing","21514.81","24861.81","18618.28","16710.62","14725.74","9405.99","11650.37"
"Ore and Mineral Industries","Cement and Concrete Industry","Concrete Batching and Products","50.15","13.35","26.92","2.85","3.02","1.92","1.8"
"Ore and Mineral Industries","Cement and Concrete Industry","Gypsum Product Manufacturing","206.35","245.38","294.12","270.79","184.92","140.03","115.76"
"Ore and Mineral Industries","Cement and Concrete Industry","Lime Manufacturing","1739.39","1633.18","1622.57","1360.65","2101.66","2207.82","3046.69"
"Ore and Mineral Industries","Foundries","","48470.979999999996","49463.939999999995","48324.579999999994","48656.9","51416.170000000006","47768.67","47716.72"
"Ore and Mineral Industries","Foundries","Die Casting","484.32","508.74","8.56","0.53","0.48","0.45","0.58"
"Ore and Mineral Industries","Foundries","Ferrous Foundries","47969.53","48938.09","48315.81","48656.37","51415.69","47768.22","47716.14"
"Ore and Mineral Industries","Foundries","Non-ferrous Foundries","17.13","17.11","0.21","0","0","0","0"
"Ore and Mineral Industries","Iron and Steel Industry","","53025.89","63780.27","50543.17","46777.23","35687.28","19550.27","20292.940000000002"
"Ore and Mineral Industries","Iron and Steel Industry","Primary (Blast furnace and DRI)","42223.71","53088.84","47758.28","43541.2","32524.41","17592.7","17666.18"
"Ore and Mineral Industries","Iron and Steel Industry","Secondary (Electric Arc Furnaces)","10796.22","10685.97","2780.81","3232.73","3162.87","1957.57","2626.76"
"Ore and Mineral Industries","Iron and Steel Industry","Steel Recycling","5.96","5.46","4.08","3.3","0","0","0"
"Ore and Mineral Industries","Iron Ore Pelletizing","","9183.23","23213.68","23960.51","23808.52","24182.85","17538.82","22210.39"
"Ore and Mineral Industries","Iron Ore Pelletizing","Iron Ore Pelletizing","9183.23","23213.68","23960.51","23808.52","24182.85","17538.82","22210.39"
"Ore and Mineral Industries","Mineral Products Industry","","3579.06","3723.4399999999996","3951.3","4017.3","4244.21","3523.73","1112.44"
"Ore and Mineral Industries","Mineral Products Industry","Brick Products","559.02","529.38","466.07","457.02","387.78","326.16","346.15"
"Ore and Mineral Industries","Mineral Products Industry","Clay Products","237.31","221.67","154.45","140.59","102","69.98","41.13"
"Ore and Mineral Industries","Mineral Products Industry","Other (Mineral Products Industry)","2782.73","2972.39","3330.78","3419.69","3754.43","3127.59","725.16"
"Ore and Mineral Industries","Mining and Rock Quarrying","","10691.67","10510.810000000001","8341.150000000001","15082.8","10367.8","9566.11","13051.8"
"Ore and Mineral Industries","Mining and Rock Quarrying","Coal Mining Industry","116.52","189.55","852.08","40","1041","1936.33","2734.57"
"Ore and Mineral Industries","Mining and Rock Quarrying","Iron Ore Mining","58.55","33","316.18","327.83","369.93","283.17","1687.33"
"Ore and Mineral Industries","Mining and Rock Quarrying","Limestone","157.95","144.05","133.18","298.25","281.71","116.03","157.57"
"Ore and Mineral Industries","Mining and Rock Quarrying","Metal Mining","7891.32","7868.26","3820.16","4854.72","5565.53","4479.54","5747.94"
"Ore and Mineral Industries","Mining and Rock Quarrying","Potash","1260.73","1236.54","1871.29","7181.62","927.76","486.56","794.72"
"Ore and Mineral Industries","Mining and Rock Quarrying","Rock, Sand and Gravel","362.78","282.35","364.23","180.13","364.25","326.07","305.26"
"Ore and Mineral Industries","Mining and Rock Quarrying","Silica Production","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Mining and Rock Quarrying","Other (Mining and Rock Quarrying)","843.82","757.06","984.03","2200.25","1817.62","1938.41","1624.41"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","","17963.2","12627.300000000001","18621.23","17791.68","15128.16","9124.32","21684.38"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","Primary Ni, Cu, Zn, Pb","17871.6","12534.16","18580.87","17791.62","15128.16","9124.32","21684.38"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","Secondary Pb, Cu","39.58","40.78","0","0","0","0","0"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","Other (Non-Ferrous Refining and Smelting Industry)","52.02","52.36","40.36","0.06","0","0","0"
"Oil and Gas Industry","","","501580.68000000005","493214.50999999995","502805.9199999999","522405.79000000004","539499.6799999999","523804.45999999996","518782.74000000005"
"Oil and Gas Industry","Downstream Oil and Gas Industry","","37949.56","20997.52","33000.98","20634.850000000002","22588.85","20778.289999999997","24114.530000000002"
