iso,sector,fuel,units,X1960,X1961,X1962,X1963,X1964,X1965,X1966,X1967,X1968,X1969,X1970,X1971,X1972,X1973,X1974,X1975,X1976,X1977,X1978,X1979,X1980,X1981,X1982,X1983,X1984,X1985,X1986,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014,X2015,X2016,X2017,X2018,X2019,X2020,X2021,X2022
usa,2L_Other-process-emissions,process,kt,18.0,18.5,19.6,20.4,21.6,23.0,24.5,25.1,26.3,27.1,27.1,28.0,29.4,31.1,30.9,30.9,32.5,34.0,35.9,37.0,36.9,37.9,37.2,38.9,41.7,43.5,45.0,46.5,48.5,50.2,51.2,51.1,52.9,54.9,56.1,57.0,58.1,60.7,63.3,65.3,68.5,69.7,71.6,74.3,77.3,79.5,82.3,84.2,84.8,83.5,85.2,88.6,92.0,93.8,97.7,104.8,109.2,112.9,116.4,120.7,100.5,124.6,134.7
