iso,sector,fuel,units,X1960,X1961,X1962,X1963,X1964,X1965,X1966,X1967,X1968,X1969,X1970,X1971,X1972,X1973,X1974,X1975,X1976,X1977,X1978,X1979,X1980,X1981,X1982,X1983,X1984,X1985,X1986,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014,X2015,X2016,X2017,X2018,X2019
pak,3D_Soil-emissions,process,kt,29.63669983,39.91752635,40.90224747,41.93511862,43.01366949,44.13624396,45.30443219,46.51945891,47.77930518,49.08131408,50.4252365,61.26032175,66.54948145,62.30796973,65.46283106,75.40952816,83.94022122,89.74562111,105.4088793,116.7721221,124.0124855,123.7855132,138.2461972,134.5973054,137.6692866,160.369229,188.5719736,187.7426844,188.4308107,195.327271,178.8683223,179.440075,190.4700508,198.7725903,205.5413752,227.5791864,228.8838717,239.4032453,238.1564264,253.5504592,261.1637,263.5187,267.021,274.6556,283.2321,294.0577,301.7307,298.4712,305.7218,342.0849694,321.5320125,331.2928737,311.9014323,340.6625321,356.5728521,319.7352344,326.3383244,332.968909,339.6004549,346.2040492
