fuel,sector,iso,units,X1960,X1961,X1962,X1963,X1964,X1965,X1966,X1967,X1968,X1969,X1970,X1971,X1972,X1973,X1974,X1975,X1976,X1977,X1978,X1979,X1980,X1981,X1982,X1983,X1984,X1985,X1986,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014,X2015,X2016,X2017,X2018
process,1A1bc_Other-transformation,chn,kt,201.965,82.028,19.234,10.231,9.426,9.947,14.744,7.101,7.548,15.374,25.949,41.637,51.586,46.998,42.659,54.147,55.789,68.874,79.173,70.051,55.992,44.406,43.705,46.628,54.84,56.099,66.971,78.848,82.231,99.671,112.017,101.952,115.804,156.153,229.295,304.904,302.132,298.303,234.266,198.833,168.506,181.204,168.845,163.264,155.553,156.377,150.951,144.061,127.427,121.77,114.606,112.43,113.515,93.963,62.22,29.952,30.422,30.913,33.402
