iso,sector,fuel,units,X1850,X1851,X1852,X1853,X1854,X1855,X1856,X1857,X1858,X1859,X1860,X1861,X1862,X1863,X1864,X1865,X1866,X1867,X1868,X1869,X1870,X1871,X1872,X1873,X1874,X1875,X1876,X1877,X1878,X1879,X1880,X1881,X1882,X1883,X1884,X1885,X1886,X1887,X1888,X1889,X1890,X1891,X1892,X1893,X1894,X1895,X1896,X1897,X1898,X1899,X1900,X1901,X1902,X1903,X1904,X1905,X1906,X1907,X1908,X1909,X1910,X1911,X1912,X1913,X1914,X1915,X1916,X1917,X1918,X1919,X1920,X1921,X1922,X1923,X1924,X1925,X1926,X1927,X1928,X1929,X1930,X1931,X1932,X1933,X1934,X1935,X1936,X1937,X1938,X1939,X1940,X1941,X1942,X1943,X1944,X1945,X1946,X1947,X1948,X1949,X1950,X1951,X1952,X1953,X1954,X1955,X1956,X1957,X1958,X1959,X1960,X1961,X1962,X1963,X1964,X1965,X1966,X1967,X1968,X1969,X1970,X1971,X1972,X1973,X1974,X1975,X1976,X1977,X1978,X1979,X1980,X1981,X1982,X1983,X1984,X1985,X1986,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014
chl,2C_Metal-production,process,kt,25.77165875,28.02188551,30.27211228,32.52233904,34.77256581,37.02279257,39.27301934,41.5232461,43.77347287,46.02369963,48.2739264,49.25479104,50.23565568,51.21652032,52.19738496,53.1782496,54.15911424,55.13997888,56.12084352,57.10170816,58.0825728,59.35192704,60.62128128,61.89063552,63.15998976,64.429344,65.69869824,66.96805248,68.23740672,69.50676096,70.7761152,69.24866368,67.72121216,66.19376064,64.66630912,63.1388576,61.61140608,60.08395456,58.55650304,57.02905152,55.5016,54.19144,52.88128,51.57112,50.26096,48.9508,47.64064,46.33048,45.02032,43.71016,42.4,46.269424,50.138848,54.008272,57.877696,61.74712,65.6564,69.56568,73.47496,77.38424,81.29352,87.11716,92.9408,98.76444,104.58808,110.41172,128.41052,146.40932,164.40812,182.40692,200.40572,264.1361,327.86648,391.59686,455.32724,519.05762,582.788,642.75856,440.98332,457.27552,440.98332,457.3158,206.73604,330.72,525.76,550.776,518.76188,840.49732,715.51696,688.13292,714.14532,972.21928,1012.79396,1037.3584,1061.21476,1869.372715,689.6741531,865.808,922.0092,743.56244,732.3752,763.40988,895.69576,714.9511661,717.0280387,917.9767064,973.6467674,955.337617,932.2340881,1097.622765,1070.717524,1110.893004,1181.390924,1181.675175,1244.339478,1175.520536,1227.078488,1278.63644,1330.194392,1402.98865,1395.393815,1344.537025,1371.765824,1307.97237,1488.470972,1484.111107,1758.129517,1829.913629,1914.276633,1957.25072,1965.900382,1976.549827,2156.415314,2144.107158,2179.002006,2097.834107,2100.871582,2053.700295,2183.838916,2241.463325,"2,134",1985.1923,1885.499869,1798.969356,1637.617608,1611.212994,1572.309887,1439.236762,1198.280856,1059.78403,920.0367601,768.4970265,570.6552265,382.1703479,210.973077,90.74224607,55.13553913,53.29028139,47.17479155,32.27276,33.06776,32.27276,28.45888,28.79596,28.79596
chn,2C_Metal-production,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084394934,0.168789868,0.253184802,0.337579736,0.42197467,0.400468625,0.37896258,0.357456535,0.33595049,0.314444445,9.691474842,7.78798524,3.043695637,0.885806034,3.162956432,1.034067405,0.823778378,0.954809351,1.129936324,1.305063297,2.017598215,2.223533133,2.608268051,5.371314468,7.351160886,5.534385081,4.660529276,4.199857971,2.551980666,1.964981701,2.396358624,3.277904115,2.591176492,6.006218869,11.31472125,16.89754788,19.332224,24.58425147,39.2994732,45.61722405,59.5197359,100.1927559,245.3551785,221.2099011,291.2484372,368.2605851,363.0727231,358.9662244,356.7521115,351.5642495,354.464543,357.3648364,358.7444626,361.137867,372.4217039,376.0117278,379.6017517,383.1917755,386.7817994,390.3718233,324.5640077,544.5502783,561.5851413,570.0439083,687.5006054,647.6532989,624.9229009,594.8161915,599.4740675,664.6204364,677.5808844,759.3631118,753.0760287,731.2878163,737.7570503,416.4749152,577.8645425,705.8436705,767.1828617,766.15838,754.5463715,844.0925158,859.7049962,1065.706341,1191.349499,1259.439971,1172.02619,1457.202625,1875.065175,2405.554678,2993.677303,3647.066617,3587.906942,3858.104127,4351.710665,4468.89237,4429.675735,5128.267027,5089.992196
col,2C_Metal-production,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cog,2C_Metal-production,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cod,2C_Metal-production,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.63974958,29.27949917,43.91924875,58.55899833,73.19874792,87.8384975,106.766587,107.4479635,94.52622814,107.4479635,94.52622814,42.53680266,52.45890575,86.71599854,85.07360533,75.35867223,118.6209637,97.63220246,96.61289463,117.0699458,129.9735637,123.5536574,130.3548195,126.1925146,114.336909,102.8210384,118.8194688,168.1275906,165.6942178,211.8843505,238.1395886,275.6208635,176.3325563,205.3122853,218.4774793,238.143737,239.0298747,239.5007392,275.9244253,290.3796053,288.3637164,288.7062413,265.4058316,272.3113222,283.2122538,303.7316708,324.2510879,347.8600573,366.1559064,380.260709,367.1995287,360.523034,328.8622682,337.3786404,337.9676733,310.8282181,341.2940835,302.489525,293.4820466,344.6556034,382.8634352,369.3161118,368.5936242,362.529976,352.9498721,365.0698592,361.7138482,335.4837038,314.4345146,235.3612271,105.0521988,44.10025548,12.15702609,13.03042536,11.52567939,12.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cri,2C_Metal-production,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
civ,2C_Metal-production,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hrv,2C_Metal-production,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000882073,0.001764146,0.002646219,0.003528292,0.004410365,0.004116341,0.003822316,0.003528292,0.003234268,0.002940243,0.007938657,0.012937071,0.017935485,0.022933899,0.027932313,0.049441664,0.070733437,0.091807631,0.112664248,0.133303287,0.146309454,0.159174489,0.171898393,0.184481165,0.196922805,0.205611224,0.214196735,0.222679337,0.231059031,0.239335816,0.283757014,0.327681311,0.371108707,0.414039201,0.456472795,0.495277981,0.527698134,0.553733255,0.573383343,0.586648398,0.55258259,0.517888747,0.482566867,0.446616952,0.410039,0.386230379,0.358889055,0.328015029,0.2936083,0.255668869,0.204578611,0.154508911,0.10545977,0.057431187,0.010423163,0.00910813,0.007793097,0.007793097,0.010131026,0.012079301,0.014806884,0.01363792,0.006234478,0.005455168,0.005455168,0.005844823,0.005844823,0,0,0,0,0,0,0,0,0,0,0,0
cub,2C_Metal-production,process,kt,6.539054704,5.885149233,5.231243763,4.577338293,3.923432822,3.269527352,2.615621882,1.961716411,1.307810941,0.65390547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.500112,3.000224,4.500336,6.000448,7.50056,9.534912,11.569264,13.603616,15.637968,17.67232,17.01936,16.3664,15.71344,15.06048,14.40752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.86,9.358,21.8,22.482,4.028,0,0,0,0,0,16.254,8.262631872,28.40574541,29.28027078,29.14237882,35.89182778,35.66684614,25.6678641,14.514944,36.28736,33.3843712,33.9286816,34.2008368,47.62716,61.0534832,74.4798064,70.3974784,72.57472,63.50288,67.131616,36.28736,36.28736,36.28736,36.8316704,37.0131072,35.9244864,16.18960566,15.85213322,16.97341264,17.98038688,18.68436166,16.89358045,17.70641731,17.4179328,17.7808064,84.2,53,47.7495,42.499,37.2485,31.998,27.86,42.776,53.46,67.142,76.384,75.02,79.784,81.5,77.476,84.564,77.648,78.242,78.242,79.822,60.4,55.8,54.2,58.4,57.4,57.4,57.4
cyp,2C_Metal-production,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cze,2C_Metal-production,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0229,3.04194,2.7885,2.35554,2.64,1.98,1.32,0.66,0.002308252,0.004616503,0.006924755,0.009233006,0.011541258,0.010771841,0.010002424,0.009233006,0.008463589,0.007694172,0.020774264,0.033854357,0.046934449,0.060014542,0.073094634,0.130031507,0.18696838,0.243905253,0.300842126,0.357778999,0.394711025,0.431643051,0.468575077,0.505507102,0.542439128,0.56936873,0.596298332,0.623227935,0.650157537,0.677087139,0.807118646,0.937150153,1.067181661,1.197213168,2.960175875,3.147913673,3.335651471,3.523389268,3.711127066,3.898864863,9.360434876,10.28608489,10.3045509,6.335036051,6.443348048,6.89497745,6.977948773,8.657292095,11.84558902,11.94946034,11.91945307,10.800825,10.38759853,10.37079126,10.26,10.37,10.48,10.48,9.04,10.74,10.74,10.74,6.84,5.31,12.77,1.66,0.34,0.48,0.11,0.88,0.42,0.18,0.08,0.25,0.23,0.23,0.23,0.23,0.23
dnk,2C_Metal-production,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dom,2C_Metal-production,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ecu,2C_Metal-production,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5436,7.86096,24.65369081,5.113868783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
egy,2C_Metal-production,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028,0.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107117684,0.214235367,0.321353051,0.428470735,0.535588419,0.552629868,0.569671318,0.586712768,0.603754217,0.620795667,0.898327847,1.175860028,1.453392209,1.730924389,2.00845657,2.2689473,2.529438031,2.789928762,3.050419493,3.310910224,3.702863566,4.094816909,4.486770252,4.878723594,5.270676937,5.263373459,5.25606998,5.248766502,5.241463023,5.234159545,5.582292017,5.930424489,6.278556961,6.626689433,6.974821905,6.93585642,6.93585642,6.896890934,7.325511275,7.013787391,6.896890934,6.896890934,7.598269673,7.520338702,7.520338702,7.36447676,7.598269673,7.582683479,8.416544869,9.499785366,9.830991993,10.05309526,10.13102623,10.32585366,10.36481914,10.32585366,10.32585366,10.32585366,10.32585366
slv,2C_Metal-production,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eri,2C_Metal-production,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
est,2C_Metal-production,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eth,2C_Metal-production,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fin,2C_Metal-production,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295694444,0.591388889,0.887083333,1.182777778,1.478472222,1.774166667,2.069861111,2.365555556,4.143611111,5.921666667,7.699722222,9.477777778,11.25583333,13.03388889,14.81194444,16.59,26.3625,29.56,33.115,27.155,22.1515,36.4175,56.7775,19.941,62.36680056,82.87769792,99.9944,108.4745625,102.5563058,98.0721923,104.9331652,36.57273763,36.69626727,37.4320639,36.71296261,34.59286236,36.86683561,40.56818676,39.7745611,36.09583374,35.73863141,31.54291296,31.34494616,24.05695242,18.66276523,16.0496635,13.12042377,9.940191132,6.200939656,3.757713077,5.360705581,8.072614262,11.82950656,17.15508338,23.98299965,34.12562832,43.87291651,50.69391316,54.9540455,54.9339697,50.87992564,47.54584378,43.66233507,39.87952869,35.9927845,31.98761905,28.61572185,24.7733363,20.92666148,17.76,15.92,12.58,11.14,9.77,8.17,8.68,7.96,7.92,8.26,7.81,8.16,8.24,8.72,7.69,8.58,8.71,8.15,8.39,7.49,7.88,7.88,7.88,7.88,7.88
fra,2C_Metal-production,process,kt,9.407664,9.951984,10.496304,11.040624,11.584944,12.129264,12.673584,13.217904,13.762224,14.306544,14.850864,15.894144,16.937424,17.980704,19.023984,20.067264,21.110544,22.153824,23.197104,24.240384,25.283664,25.827984,26.372304,40.806324,41.522244,43.118164,43.949584,45.593904,47.238224,48.882544,50.526864,50.90986,50.750556,47.702652,48.591648,46.461144,47.41064,41.271736,47.967632,47.1807648,46.7986976,47.63061965,47.20854171,48.60696376,49.15728582,49.53710787,61.54754844,63.764689,62.24842956,68.84131733,66.01028509,71.1356036,68.16624211,72.22632062,73.78785913,78.94727764,82.07675645,83.51685527,80.80511409,81.82545291,77.85333172,84.70024576,97.3701198,77.3243805,59.2896612,30.7965819,38.42582401,39.37388612,28.76908823,19.26341034,29.72845245,41.6192485,52.95086742,64.28248634,75.61410525,86.94572417,98.25961172,108.7676659,120.0982202,112.4354715,105.8044229,84.76694499,63.9154671,63.31959421,63.94672132,65.39419843,70.302556,95.12638524,98.95737448,99.47494372,55.41304629,37.92544218,27.54639806,24.82347394,14.61824983,39.05068471,87.94598683,20.6058561,26.5987813,37.31633347,41.84176564,32.39387761,117.5946875,117.1267815,148.3729278,147.9977941,142.5503029,160.371174,169.9967952,162.6758483,163.0162197,169.0872567,165.4539297,162.8301602,177.3257887,175.4495161,174.4531561,172.9549944,165.1386431,187.3174506,178.4955667,160.3598334,186.0946574,170.7198611,175.4952565,120.039036,140.7590963,124.3288447,106.3114625,99.76120876,95.14490104,85.93058556,74.07559863,65.66291643,60.73849422,51.69495643,44.03681125,33.42039625,24.95140334,14.60892593,5.22,4.69,6.35,6.39,5.96,5.77,6.12,6.62,7.44,7.48,8.19,8.01,13.4,6.71,7.37,7.57,7.01,6.75,5.77,4.62,4.32,4.32,4.32,4.32,4.32
mkd,2C_Metal-production,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.113797668,3.490650646,3.703679478,2.921959489,2.948495953,2.746155418,2.543814883,2.341474348,2.139133814,1.488253332,3.186587001,3.925922361,5.081522167,6.237121974,7.39272178,8.548321587,9.703921393,10.8595212,12.01512101,14.88990456,18.13325011,20.93432126,21.08174606,22.15057584,24.759883,26.09261622,24.4208485,27.86769919,27.92153011,28.93361829,31.06278165,31.47336781,32.8545823,33.31833066,36.09179331,38.39448617,37.25601235,37.41048369,38.17318592,38.93588814,39.06085278,39.41994849,35.8975339,36.538824,32.24773061,36.13124703,48.58459475,59.07160929,59.88611014,64.32034462,68.75457909,73.18881357,77.62304805,82.05728252,86.491517,84.62751814,82.76351928,80.89952042,79.03552157,77.17152271,75.30752385,73.44352499,71.57952614,73.28612728,39.16,47.3649,45.41174,32.66991119,36.20156863,32.43313292,40.06915033,33.8989942,33.64915145,39.09233706,29.04288517,10.94855608,0,0,0,0,0,0,0,0,0,0,0
gab,2C_Metal-production,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
geo,2C_Metal-production,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.492,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deu,2C_Metal-production,process,kt,28.80722159,31.10984047,34.59550935,35.79922823,38.23934711,40.22901599,41.49873487,45.63560376,51.90702264,51.21489152,55.7802104,59.23310824,61.56785608,63.54730392,64.63850176,64.7996496,68.52974744,72.21694528,75.13689312,78.86039096,77.3093888,75.78013864,77.42548848,82.25109963,89.09481064,93.92400382,101.8568583,111.7967937,114.6169078,120.5238161,127.304199,135.2784735,145.2384134,152.1473568,163.4002094,171.2555421,175.9878089,178.8425876,184.6217687,198.7870301,213.5911768,224.5651401,236.0278574,249.8983458,261.4314012,279.0653202,292.855829,301.4701283,316.6662208,316.982505,319.0124964,349.8272005,347.2913915,356.7824376,361.2075685,375.0164989,389.9581084,396.2462379,406.7013873,414.1706968,418.9626062,428.964446,488.6895857,453.4274521,437.2181984,367.5159448,346.070204,311.8847031,357.5444622,244.4443014,187.8379405,95.60338873,225.3153138,256.0272388,286.7391638,317.4510889,348.1227648,378.5256907,410.1786167,418.3405094,426.2846017,301.7121445,278.9381988,246.4736838,360.3387079,484.7409992,528.6020081,618.3702401,693.2875182,740.3713555,714.0842806,766.3157614,748.0335603,720.2124272,637.4809706,345.7120295,122.0443577,117.9907632,230.9116544,517.8515642,698.7171887,750.2216279,718.7373654,780.2463447,836.8809638,882.6981756,856.5945987,832.5175012,792.3983851,816.2046233,846.9541866,802.5302209,754.6160929,696.7277219,727.3893392,728.9289618,579.1849372,439.4898181,315.4724627,297.5770284,238.6330573,221.2787653,329.5900906,393.3250398,318.3594537,255.00016,425.9607327,347.4726757,203.9356856,152.0994941,144.5205205,144.9272499,139.6409339,149.5734583,200.858073,267.4900689,220.48521,189.9706619,143.8520047,99.50385519,48.74,27.41,25.05,23.83,24.66,17.02,16.37,17.45,17.75,17.33,51.96,48.98,46.74,45.89,44.96,43.11,41.65,41.66,40.15,27.97,35.35,35.35,35.35,35.35,35.35
