iso,sector,fuel,units,X1960,X1961,X1962,X1963,X1964,X1965,X1966,X1967,X1968,X1969,X1970,X1971,X1972,X1973,X1974,X1975,X1976,X1977,X1978,X1979,X1980,X1981,X1982,X1983,X1984,X1985,X1986,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014,X2015,X2016,X2017,X2018,X2019
idn,3D_Soil-emissions,process,kt,51.00399789,68.88130817,70.7304346,72.63908407,74.61245527,76.65346429,78.76140503,80.93169856,83.1586258,85.43473758,105.8793629,106.4721189,106.8842901,107.3226541,107.8045681,107.5520057,107.692674,109.1060489,110.4039702,111.355057,113.8154177,115.0500098,115.5238613,119.0385874,121.6537059,122.4692016,124.405966,124.9933232,126.6491047,126.6676201,128.7753025,128.8809621,131.9465447,130.0458816,131.8899576,133.7259196,135.8697506,132.9579844,134.0234049,131.8447157,131.9057439,132.0059376,135.5642225,134.5606185,135.9896014,137.5531357,136.985729,140.562822,143.1849938,149.9057634,150.4892567,150.5166375,154.5772681,150.3904159,154.4003414,154.7751363,154.7751363,154.7751363,154.7751363,154.7751363
