fuel,sector,iso,units,X1960,X1961,X1962,X1963,X1964,X1965,X1966,X1967,X1968,X1969,X1970,X1971,X1972,X1973,X1974,X1975,X1976,X1977,X1978,X1979,X1980,X1981,X1982,X1983,X1984,X1985,X1986,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014,X2015,X2016,X2017,X2018
process,1A1bc_Other-transformation,chn,kt,220.6258748,107.2023633,48.46226294,39.16412212,39.29207478,46.87340612,57.80975779,38.5957387,38.52081535,59.3303167,83.11333248,108.9332548,124.4376756,124.2823642,111.8391,133.0856205,129.5575009,143.6173455,171.0146327,166.1034471,155.9712136,137.9241779,140.8303813,146.7227129,157.7064339,164.5268706,181.5032622,200.0876981,201.7090344,220.1974329,243.8418535,243.2010187,252.960299,298.1833803,372.3003635,443.0773792,446.5535814,448.7261648,412.4335712,385.7871672,384.8973493,414.7509825,439.8196674,543.1733537,621.9227619,799.2629182,904.4088358,992.6427106,968.3385164,1070.809906,1155.882592,1266.106471,1245.542562,1338.507788,1293.5512,1210.790466,1194.670929,1178.267101,1234.520142
