iso,sector,fuel,units,X1960,X1961,X1962,X1963,X1964,X1965,X1966,X1967,X1968,X1969,X1970,X1971,X1972,X1973,X1974,X1975,X1976,X1977,X1978,X1979,X1980,X1981,X1982,X1983,X1984,X1985,X1986,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014
global,1A3di_Oil_Tanker_Loading,process,kt,724.7381189,765.898727,827.1516482,890.0898459,957.537398,1034.173029,1114.259686,1188.326697,1299.591437,1409.705211,1628.985512,1633.034357,1782.841641,2043.317369,2020.373911,1840.875094,2098.651591,2158.034659,2164.782735,2328.086171,2060.862367,1840.875094,1569.602444,1442.738618,1456.23477,1415.746315,1519.666683,1494.023995,1565.553599,1700.515116,1736.954725,1799.037023,1881.363549,1947.494692,2021.723527,2067.610442,2145.888122,2194.474269,2089.204285,2095.952361,2166.13235,2264.654257,2209.320035,2280.84964,2388.818853,2506.235373,2406.92392,2447.427966,2409.379474,2308.560809,2412.681523,2374.621386,2410,2345.552925,2308.224606
