fuel,sector,iso,units,X1960,X1961,X1962,X1963,X1964,X1965,X1966,X1967,X1968,X1969,X1970,X1971,X1972,X1973,X1974,X1975,X1976,X1977,X1978,X1979,X1980,X1981,X1982,X1983,X1984,X1985,X1986,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014,X2015,X2016,X2017,X2018
process,1A1bc_Other-transformation,chn,kt,446.114,182.1,43.907,24.046,22.322,23.835,34.725,17.281,18.239,36.16,60.152,95.255,117.47,107.586,97.604,123.429,126.781,155.672,179.257,159.369,128.586,102.715,101.357,107.951,126.194,129.258,153.536,180.063,187.426,225.921,253.716,232.021,262.338,351.525,512.785,679.185,673.4,665.27,525.562,447.92,382.599,411.475,386.172,379.507,366.984,377.936,371.698,361.434,324.374,317.5,306.483,309.184,312.166,258.399,171.105,82.367,83.66,85.012,91.854
