iso,sector,fuel,units,X1960,X1961,X1962,X1963,X1964,X1965,X1966,X1967,X1968,X1969,X1970,X1971,X1972,X1973,X1974,X1975,X1976,X1977,X1978,X1979,X1980,X1981,X1982,X1983,X1984,X1985,X1986,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014,X2015,X2016,X2017,X2018,X2019,X2020,X2021,X2022
usa,2L_Other-process-emissions,process,kt,0.943188238,0.964881568,1.023739344,1.068783875,1.130773339,1.203142833,1.281347117,1.313380795,1.376423073,1.419092189,1.415069186,1.461672391,1.538540387,1.625402109,1.616615971,1.613294536,1.700221092,1.778841918,1.877306243,1.936744486,1.931771901,1.98079485,1.945083349,2.034244284,2.181455081,2.272414258,2.351099919,2.43243039,2.534034498,2.627100669,2.676646867,2.673749001,2.767930219,2.87180292,2.936161847,2.978264067,3.040604014,3.1756139,3.309017639,3.415914238,3.579795399,3.643336771,3.744763119,3.885614307,4.041888826,4.159305051,4.302697612,4.405148256,4.436141708,4.366734542,4.457257699,4.632405642,4.811831456,4.905624868,5.111313771,5.479941066,5.710457715,5.90129478,6.085832216,6.314067161,5.254430182,6.513544174,7.041843294
