fuel,sector,iso,units,X1980,X1981,X1982,X1983,X1984,X1985,X1986,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014
process,1A1bc_Other-transformation,kor,kt,4.056,4.177371254,4.245144012,4.259318271,4.219894034,4.126871299,4.794469726,5.234742876,5.447690748,5.433313342,5.19161066,4.828183932,4.189141241,3.274482589,2.084207973,0.618317395,0.669753938,0.72119048,0.772627023,0.824063565,0.838489787,0.877802259,0.902216228,0.924624021,0.926723682,0.921379011,0.910126148,0.912336717,0.934688173,0.811066257,0.901503133,0.993197575,0.941334777,0.941334777,0.941334777
