fuel,sector,iso,units,X1980,X1981,X1982,X1983,X1984,X1985,X1986,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014
process,1A1bc_Other-transformation,kor,kt,6.76,6.96,7.08,7.1,7.03,6.88,7.99,8.72,9.08,9.06,8.65,8.05,6.98,5.46,3.47,1.03,1.12,1.2,1.29,1.37,1.4,1.46,1.5,1.54,1.54,1.54,1.52,1.52,1.56,1.35,1.5,1.66,1.57,1.57,1.57
