fuel,sector,iso,units,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014,X2015,X2016,X2017
process,1B2_Fugitive-petr,kor,kt,29.63632319,32.01084727,30.708504,31.10480308,30.48491787,30.1834177,36.47699208,38.135232,35.7964371,37.25459237,0,43.35526981,51.96297501,55.22582392,59.85757559,57.57179129,57.7894595,61.7560845,57.95753805
