"Source","Sector","SubSector","2002","2003","2004","2005","2006","2007","2008"
"Ore and Mineral Industries","","","37296.689999999995","37638.82000000001","36049.280000000006","41261.200000000004","39412.51999999999","37826.57","36046.57"
"Ore and Mineral Industries","Aluminium Industry","","2577.58","2621.57","1918.56","5153.03","4817.42","5213.62","5741.77"
"Ore and Mineral Industries","Aluminium Industry","Alumina (Bauxite Refining)","99","143","152","120","60","99.2","83.8"
"Ore and Mineral Industries","Aluminium Industry","Primary Aluminium Smelting and Refining","2397.34","2397.76","1684.99","4958.2","4685.75","5041.99","5543.12"
"Ore and Mineral Industries","Aluminium Industry","Secondary Aluminium Production (Includes Recycling)","81.24","80.81","81.57","74.83","71.67","72.43","114.85"
"Ore and Mineral Industries","Asphalt Paving Industry","","983.66","1151.56","1012.66","1017.8","899.75","829.13","760.85"
"Ore and Mineral Industries","Asphalt Paving Industry","Asphalt Paving Industry","983.66","1151.56","1012.66","1017.8","899.75","829.13","760.85"
"Ore and Mineral Industries","Cement and Concrete Industry","","9174.82","9585.43","9455.54","11712.850000000002","10457.16","9871.179999999998","9121.66"
"Ore and Mineral Industries","Cement and Concrete Industry","Cement Manufacturing","1966.35","2343.93","2462.53","4242.81","2671.71","1537.36","1141.48"
"Ore and Mineral Industries","Cement and Concrete Industry","Concrete Batching and Products","6112.08","6085.85","6023.73","6488.55","6789.12","7157.37","7205.24"
"Ore and Mineral Industries","Cement and Concrete Industry","Gypsum Product Manufacturing","117.67","140.68","140.78","159.87","173.24","251.23","203.32"
"Ore and Mineral Industries","Cement and Concrete Industry","Lime Manufacturing","978.72","1014.97","828.5","821.62","823.09","925.22","571.62"
"Ore and Mineral Industries","Foundries","","4320.4800000000005","4423.2699999999995","4405.670000000001","4516.849999999999","4331.0199999999995","4359.400000000001","4578.92"
"Ore and Mineral Industries","Foundries","Die Casting","50.3","55.51","65.77","83.95","60.37","49.78","39.84"
"Ore and Mineral Industries","Foundries","Ferrous Foundries","4137.34","4205.78","4216.18","4295.04","4155.42","4180.52","4418.85"
"Ore and Mineral Industries","Foundries","Non-ferrous Foundries","132.84","161.98","123.72","137.86","115.23","129.1","120.23"
"Ore and Mineral Industries","Iron and Steel Industry","","5587.41","5744.59","5314.1900000000005","5226.449999999999","2928.0099999999998","2838.3999999999996","2681.19"
"Ore and Mineral Industries","Iron and Steel Industry","Primary (Blast furnace and DRI)","3398.74","3227.02","2894.96","2764.23","2059.05","1991.43","1869.81"
"Ore and Mineral Industries","Iron and Steel Industry","Secondary (Electric Arc Furnaces)","2180.46","2507.25","2411.15","2452.74","863.78","839.48","807.08"
"Ore and Mineral Industries","Iron and Steel Industry","Steel Recycling","8.21","10.32","8.08","9.48","5.18","7.49","4.3"
"Ore and Mineral Industries","Iron Ore Pelletizing","","1020.63","1222.09","1036.73","1167.52","1842.4","1765.47","1248.61"
"Ore and Mineral Industries","Iron Ore Pelletizing","Iron Ore Pelletizing","1020.63","1222.09","1036.73","1167.52","1842.4","1765.47","1248.61"
"Ore and Mineral Industries","Mineral Products Industry","","1136.19","1087.15","947.14","962.5699999999999","457.03","419.78999999999996","491.75"
"Ore and Mineral Industries","Mineral Products Industry","Brick Products","64.07","46.49","50.87","45.98","37.27","23.42","22.01"
"Ore and Mineral Industries","Mineral Products Industry","Clay Products","399.88","431.66","420.34","426.07","26.05","13.85","18.82"
"Ore and Mineral Industries","Mineral Products Industry","Other (Mineral Products Industry)","672.24","609","475.93","490.52","393.71","382.52","450.92"
"Ore and Mineral Industries","Mining and Rock Quarrying","","8234.7","8073.259999999999","7495.139999999999","7413.199999999999","9615.549999999997","9775.69","9193.82"
"Ore and Mineral Industries","Mining and Rock Quarrying","Coal Mining Industry","1054.33","586.94","867.33","750.24","897.98","910.92","622.92"
"Ore and Mineral Industries","Mining and Rock Quarrying","Iron Ore Mining","387.13","319.54","303.85","511.47","469.87","452.84","246.16"
"Ore and Mineral Industries","Mining and Rock Quarrying","Limestone","143.74","134.11","155.84","140.82","138.09","123.78","114.46"
"Ore and Mineral Industries","Mining and Rock Quarrying","Metal Mining","1590.83","1689.25","1658.83","1580.55","4080.84","4215.47","4428.21"
"Ore and Mineral Industries","Mining and Rock Quarrying","Potash","1999.01","2228.98","1828.3","1895.07","1501.35","1681.5","1485.83"
"Ore and Mineral Industries","Mining and Rock Quarrying","Rock, Sand and Gravel","1814.34","2136.57","1930.78","1923.73","1962.06","1965.39","1965.39"
"Ore and Mineral Industries","Mining and Rock Quarrying","Silica Production","7.7","7.91","7.33","9.04","10.73","9.94","9.69"
"Ore and Mineral Industries","Mining and Rock Quarrying","Other (Mining and Rock Quarrying)","1237.62","969.96","742.88","602.28","554.63","415.85","321.16"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","","4261.220000000001","3729.9","4463.65","4090.9300000000003","4064.1800000000003","2753.89","2228"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","Primary Ni, Cu, Zn, Pb","4207.85","3681.82","4412.65","4060.61","4043.31","2737.99","2216.1"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","Secondary Pb, Cu","19.52","16.18","16.75","13.59","11.34","12.4","10.46"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","Other (Non-Ferrous Refining and Smelting Industry)","33.85","31.9","34.25","16.73","9.53","3.5","1.44"
"Oil and Gas Industry","","","NaN","12541.07","11840.029999999999","NaN","NaN","11319.36","NaN"
"Oil and Gas Industry","Downstream Oil and Gas Industry","","4605.33","4569.370000000001","4448.85","4552.05","2581.5","2442.84","NaN"
"Oil and Gas Industry","Downstream Oil and Gas Industry","Petroleum Refining","3188.92","3133.3","3009.34","3275.07","2573.54","2434.38","2470.58"
"Oil and Gas Industry","Downstream Oil and Gas Industry","Refined Petroleum Products Bulk Storage and Distribution","142.1","190.78","180.86","40.31","4.87","5.14","3.67"
"Oil and Gas Industry","Downstream Oil and Gas Industry","Natural Gas Distribution","33.75","32.85","35.59","22.21","2.56","2.63","2.05"
"Oil and Gas Industry","Downstream Oil and Gas Industry","Other (Downstream Oil and Gas Industry)","1240.56","1212.44","1223.06","1214.46","0.53","0.69","0"
"Oil and Gas Industry","Upstream Oil and Gas Industry","","NaN","7971.699999999999","7391.18","NaN","NaN","8876.52","7336.0999999999985"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Disposal and Waste Treatment","15.07","16.61","14.55","13.69","15.1","15.67","17.24"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Heavy Crude Oil Cold Production","621.31","464.03","386.13","334.1","320.02","382.48","318.54"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Light/Medium Crude Oil Production","3536.74","2767.24","2656.15","2817.82","3097.09","3071.91","2561.23"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Natural Gas Production and Processing","2020.48","2165.75","1908.64","1902.66","1924.14","2023.58","2067.82"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Natural Gas Transmission and Storage","425.35","375.8","352.31","345.07","217.21","195.07","157.48"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Oil Sands In-Situ Extraction","342.34","195.86","183.98","187.12","210.89","239.95","241.07"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Oil Sands Mining, Extraction and Upgrading","1572.05","1267.59","1185.36","1464.34","2534.65","2454.34","1442.28"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Petroleum Liquids Storage","0","0.37","0.5","0","0","9.52","14.09"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Petroleum Liquids Transportation","16.31","16.41","14.93","12.82","12.71","12.63","12.4"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Well Drilling/Servicing/Testing","705.21","702.04","688.63","604.16","647.38","471.37","503.95"
"Electric Power Generation (Utilities)","","","15250.17","11077.76","10345.59","9097.6","6038.360000000001","6951.42","6840.18"
"Electric Power Generation (Utilities)","Coal","","10056.26","7007.39","6047.34","5009.83","3889.82","4405.04","4303.92"
