"Source","Sector","SubSector","1990","1991","1992","1993","1994","1995","1996"
"Ore and Mineral Industries","","","54304.1","51476.12","49336.46000000001","49159.73","51038.77","50720.189999999995","52614.060000000005"
"Ore and Mineral Industries","Aluminium Industry","","5390.13","6003.52","5572.360000000001","5343.5","5281.92","5606.370000000001","5177.2300000000005"
"Ore and Mineral Industries","Aluminium Industry","Alumina (Bauxite Refining)","314.18","314.18","314.18","314.18","314.18","314.18","296.81"
"Ore and Mineral Industries","Aluminium Industry","Primary Aluminium Smelting and Refining","5041.86","5655.58","5226","4987.96","4930.28","5245.88","4827.53"
"Ore and Mineral Industries","Aluminium Industry","Secondary Aluminium Production (Includes Recycling)","34.09","33.76","32.18","41.36","37.46","46.31","52.89"
"Ore and Mineral Industries","Asphalt Paving Industry","","1344.51","1341.34","1332.6","1189.36","1246.71","1208.05","1203.82"
"Ore and Mineral Industries","Asphalt Paving Industry","Asphalt Paving Industry","1344.51","1341.34","1332.6","1189.36","1246.71","1208.05","1203.82"
"Ore and Mineral Industries","Cement and Concrete Industry","","10808.13","9107.61","8950.95","8864.24","9390.920000000002","8989.43","9527.699999999999"
"Ore and Mineral Industries","Cement and Concrete Industry","Cement Manufacturing","4629.09","3874.53","3469.85","3449.76","3482.62","3276.14","3344.87"
"Ore and Mineral Industries","Cement and Concrete Industry","Concrete Batching and Products","5625.12","4762.29","4983.27","4922","5391.42","5200.91","5630.52"
"Ore and Mineral Industries","Cement and Concrete Industry","Gypsum Product Manufacturing","73.75","70.61","73.45","77.67","103.26","82.52","86.91"
"Ore and Mineral Industries","Cement and Concrete Industry","Lime Manufacturing","480.17","400.18","424.38","414.81","413.62","429.86","465.4"
"Ore and Mineral Industries","Foundries","","4644.25","3989.7200000000003","3888.2099999999996","3449.9500000000003","3286.69","4184.59","4246.13"
"Ore and Mineral Industries","Foundries","Die Casting","28.07","25.66","26.16","28.61","28.81","23.46","25.45"
"Ore and Mineral Industries","Foundries","Ferrous Foundries","4525.12","3903.01","3803.47","3351.83","3192.86","4029.22","4081.56"
"Ore and Mineral Industries","Foundries","Non-ferrous Foundries","91.06","61.05","58.58","69.51","65.02","131.91","139.12"
"Ore and Mineral Industries","Iron and Steel Industry","","11263.230000000001","10530.740000000002","9345.800000000001","10495.31","10645.39","10407.970000000001","10909.81"
"Ore and Mineral Industries","Iron and Steel Industry","Primary (Blast furnace and DRI)","7968.81","7721.52","6576.29","7635.73","7211.44","7101.6","6995.33"
"Ore and Mineral Industries","Iron and Steel Industry","Secondary (Electric Arc Furnaces)","3266.09","2781.85","2742.41","2832.47","3404.62","3270.09","3879.09"
"Ore and Mineral Industries","Iron and Steel Industry","Steel Recycling","28.33","27.37","27.1","27.11","29.33","36.28","35.39"
"Ore and Mineral Industries","Iron Ore Pelletizing","","647.58","1180.69","1713.8","2246.91","2780.02","3313.12","3420.7"
"Ore and Mineral Industries","Iron Ore Pelletizing","Iron Ore Pelletizing","647.58","1180.69","1713.8","2246.91","2780.02","3313.12","3420.7"
"Ore and Mineral Industries","Mineral Products Industry","","1276.91","982.79","920.3","927.9300000000001","962.24","981.79","1074.26"
"Ore and Mineral Industries","Mineral Products Industry","Brick Products","61.27","54.52","45.19","46.34","52.12","53.03","55.15"
"Ore and Mineral Industries","Mineral Products Industry","Clay Products","198.04","188.26","173.98","163.74","156.43","154.04","194.22"
"Ore and Mineral Industries","Mineral Products Industry","Other (Mineral Products Industry)","1017.6","740.01","701.13","717.85","753.69","774.72","824.89"
"Ore and Mineral Industries","Mining and Rock Quarrying","","10363.25","10009.97","9472.86","8917.400000000001","9426.3","9607.15","10351.39"
"Ore and Mineral Industries","Mining and Rock Quarrying","Coal Mining Industry","1653.88","1396.64","1142.21","1315.09","1280.28","1281.54","1259.97"
"Ore and Mineral Industries","Mining and Rock Quarrying","Iron Ore Mining","969.65","1010.23","912.15","947.21","862.09","730.79","886.6"
"Ore and Mineral Industries","Mining and Rock Quarrying","Limestone","11.66","9.83","9.33","9.6","10.6","10.73","11.42"
"Ore and Mineral Industries","Mining and Rock Quarrying","Metal Mining","2143.28","2593.99","2684.16","2120.2","2314.1","1786.61","2219.65"
"Ore and Mineral Industries","Mining and Rock Quarrying","Potash","763.01","772.03","769.86","687.01","798","1360.38","1667.57"
"Ore and Mineral Industries","Mining and Rock Quarrying","Rock, Sand and Gravel","2387.58","2049.43","1905.45","1855.64","1924.36","1984.05","1939.66"
"Ore and Mineral Industries","Mining and Rock Quarrying","Silica Production","10.09","7.48","8.6","8.72","9.4","8.45","7.79"
"Ore and Mineral Industries","Mining and Rock Quarrying","Other (Mining and Rock Quarrying)","2424.1","2170.34","2041.1","1973.93","2227.47","2444.6","2358.73"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","","8566.11","8329.74","8139.58","7725.13","8018.579999999999","6421.72","6703.0199999999995"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","Primary Ni, Cu, Zn, Pb","8032.6","7899.85","7719.47","7282.37","7565.73","5975.7","6240.45"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","Secondary Pb, Cu","34.15","44.65","36.08","38.43","35.2","47.14","48.28"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","Other (Non-Ferrous Refining and Smelting Industry)","499.36","385.24","384.03","404.33","417.65","398.88","414.29"
"Oil and Gas Industry","","","11842.28","12378.47","12644.049999999997","12794.010000000002","13710.620000000003","14001.130000000003","14067.510000000002"
"Oil and Gas Industry","Downstream Oil and Gas Industry","","5134.8","5097.09","5069.3","5027.02","5076.700000000001","5041.1","5008"
"Oil and Gas Industry","Downstream Oil and Gas Industry","Petroleum Refining","3775.78","3762.69","3736.19","3694.88","3736.8","3709.85","3669.16"
"Oil and Gas Industry","Downstream Oil and Gas Industry","Refined Petroleum Products Bulk Storage and Distribution","167.29","143.97","142.56","141.64","149.11","140.57","147.09"
