"Source","Sector","SubSector","1997","1998","1999","2000","2001","2002","2003"
"Ore and Mineral Industries","","","21966.040000000005","22330.65","22462.769999999997","21271.310000000005","18830.31","15353.63","16284.639999999998"
"Ore and Mineral Industries","Aluminium Industry","","1096.23","1132.57","1168.6899999999998","1113.03","1248.03","942.91","868.91"
"Ore and Mineral Industries","Aluminium Industry","Alumina (Bauxite Refining)","9.52","13.79","18.07","14.66","16.33","18","14"
"Ore and Mineral Industries","Aluminium Industry","Primary Aluminium Smelting and Refining","1086.45","1118.49","1150.33","1098.07","1231.4","924.91","854.91"
"Ore and Mineral Industries","Aluminium Industry","Secondary Aluminium Production (Includes Recycling)","0.26","0.29","0.29","0.3","0.3","0","0"
"Ore and Mineral Industries","Asphalt Paving Industry","","6924.54","7233.34","7450.17","6371.84","6560.07","6296.57","5766.06"
"Ore and Mineral Industries","Asphalt Paving Industry","Asphalt Paving Industry","6924.54","7233.34","7450.17","6371.84","6560.07","6296.57","5766.06"
"Ore and Mineral Industries","Cement and Concrete Industry","","748.31","682.5899999999999","666.75","625.9799999999999","634.5899999999999","725.5300000000001","721.27"
"Ore and Mineral Industries","Cement and Concrete Industry","Cement Manufacturing","635.03","567.66","553.76","519.71","535.81","633.6","620.01"
"Ore and Mineral Industries","Cement and Concrete Industry","Concrete Batching and Products","63.15","64.09","65.46","64.06","55.04","51.58","30.44"
"Ore and Mineral Industries","Cement and Concrete Industry","Gypsum Product Manufacturing","27.24","28.93","27.5","23.91","21.61","19.96","61.17"
"Ore and Mineral Industries","Cement and Concrete Industry","Lime Manufacturing","22.89","21.91","20.03","18.3","22.13","20.39","9.65"
"Ore and Mineral Industries","Foundries","","1550.54","1567.12","1659.7800000000002","1601.48","1430.3799999999999","1344.92","1602.5"
"Ore and Mineral Industries","Foundries","Die Casting","154.48","180.44","159.11","149.97","136.09","122.22","116.25"
"Ore and Mineral Industries","Foundries","Ferrous Foundries","970.44","966.91","1045.67","1024.16","937.03","868.05","1094.33"
"Ore and Mineral Industries","Foundries","Non-ferrous Foundries","425.62","419.77","455","427.35","357.26","354.65","391.92"
"Ore and Mineral Industries","Iron and Steel Industry","","5962.95","5762.339999999999","5734.250000000001","5342.47","3545.8199999999997","1709.97","2966.15"
"Ore and Mineral Industries","Iron and Steel Industry","Primary (Blast furnace and DRI)","3764.07","3489.92","3214.19","2953.11","2018.83","1072.98","1810.06"
"Ore and Mineral Industries","Iron and Steel Industry","Secondary (Electric Arc Furnaces)","2137.09","2202.06","2421.59","2325.07","1482.82","612","637.52"
"Ore and Mineral Industries","Iron and Steel Industry","Steel Recycling","61.79","70.36","98.47","64.29","44.17","24.99","518.57"
"Ore and Mineral Industries","Iron Ore Pelletizing","","1339.71","1965.5","2591.28","3217.7","2188.13","1164.49","1405.52"
"Ore and Mineral Industries","Iron Ore Pelletizing","Iron Ore Pelletizing","1339.71","1965.5","2591.28","3217.7","2188.13","1164.49","1405.52"
"Ore and Mineral Industries","Mineral Products Industry","","327.54","328","375.96","323.3","367.07","428.98","518.3199999999999"
"Ore and Mineral Industries","Mineral Products Industry","Brick Products","21.15","21.17","21.17","21.17","19.08","16.99","22.34"
"Ore and Mineral Industries","Mineral Products Industry","Clay Products","7.22","6.7","5.51","5.91","5.6","4.94","69.14"
"Ore and Mineral Industries","Mineral Products Industry","Other (Mineral Products Industry)","299.17","300.13","349.28","296.22","342.39","407.05","426.84"
