Data-Type,Emission,Region,Sector,Start Year,End Year,Source/Comment
Scaling Mapping,All,chn,All,2010,2017,Emission scaling instructions and sector mapping for emission scaling. Fugitive emissions are included in MEIC only for NMVOC.
