iso,sector,fuel,units,X2000
all,1A3dii_Domestic-naviation,light_oil,fraction,0.08725
all,1A3di_International-shipping,light_oil,fraction,0.08725
all,1A3dii_Domestic-naviation,diesel_oil,fraction,0.08725
all,1A3di_International-shipping,diesel_oil,fraction,0.08725
all,1A3dii_Domestic-naviation,heavy_oil,fraction,0.093
all,1A3di_International-shipping,heavy_oil,fraction,0.093
