COUNTRY,FLOW,PRODUCT,method,ext_backward,ext_forward,X1960,X1961,X1962,X1963,X1964,X1965,X1966,X1967,X1968,X1969,X1970,X1971,X1972,X1973,X1974,X1975,X1976,X1977,X1978,X1979,X1980,X1981,X1982,X1983,X1984,X1985,X1986,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010
United States,AGRICULT,Gas/diesel oil excl. biofuels (kt),replace_value,none,none,6252.391668,6306.362372,6639.809802,6768.141638,6787.65723,7041.292621,7201.522355,7387.256947,7896.210108,8118.889734,8765,8919,8986,9066,8865,9118,9692,10082,10686,11836,9831,9194,8813,8980,9394,10384,10555,10230,10947,10019,10409,10492,11312,10507,10367,10474,10752,10615,9674,9178,10086,11042,10209,8685,11252,11410,12301,11331,11944,10716,12630
United States,CONSTRUC,Gas/diesel oil excl. biofuels (kt),replace_value,none,none,2992.172463,3018.000924,3177.577015,3238.992071,3248.33154,3369.712424,3446.392681,3535.278657,3778.845553,3885.412109,4003.765717,4193.228107,4602.168005,4853.689552,4631.345793,4492.380943,4956.101655,5307.84536,5446.520364,5253.128957,4584.423015,4304.947473,3975.876132,4109.945812,3998.698688,4110.704585,4863.235221,4411.189745,4848.259359,4807.519778,5177.967894,4648.350141,4895.94061,5224.917602,5248.707115,5200.041955,5674.314829,5804.813742,6354.064951,6367.373278,6754.538263,7234.270553,6180.714885,6954.865962,6961.938606,7237.899516,6956.115015,7049.960125,7182.874087,5589.110868,5781.442709
United States,INONSPEC,Gas/diesel oil excl. biofuels (kt),replace_value,none,none,14215.43587,14175.6367,14772.61318,14352.86629,14704.01123,16158.99495,17602.08496,17587.4644,16604.94434,16795.69816,11255.23428,12412.77189,13887.83199,15972.31045,14449.65421,14609.61906,16981.89835,22250.15464,22425.47964,25640.87104,19706.57699,18026.05253,16316.12387,13083.05419,13730.30131,12384.29541,11611.76478,13282.81025,12362.74064,11126.48022,11420.03211,11082.64986,10436.05939,9973.082398,10260.29288,409.9277548,419.4092289,421.394495,397.6182105,371.5245654,100.6131481,137.4888858,141.9862928,88.34806187,57.13400943,59.34372202,62.43636701,61.94718561,357.5307517,367.5167778,424.2227545
United States,CHEMICAL,Gas/diesel oil excl. biofuels (kt),replace_value,none,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1597.395896,1633.542547,1641.862749,1548.543908,1446.17865,1659.913274,2053.713294,2121.66723,1318.502444,2267.538759,2366.921727,2490.334744,2480.604406,3532.787109,3628.067253,4190.660759
United States,FOODPRO,Gas/diesel oil excl. biofuels (kt),replace_value,none,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907.6593899,928.0326458,932.7610354,879.5654018,821.5274578,929.9587739,1027.934146,1062.26782,660.0910326,1394.279496,1455.759269,1531.881741,1525.856993,1430.123007,1468.740336,1696.203461
United States,NONMET,Gas/diesel oil excl. biofuels (kt),replace_value,none,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1132.458481,1157.733544,1163.53679,1097.690084,1025.208202,830.1603072,940.8722183,971.9129064,603.991693,2210.40475,2307.578005,2427.898377,2418.65722,2523.077147,2591.1923,2993.623781
United States,PAPERPRO,Gas/diesel oil excl. biofuels (kt),replace_value,none,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519.4181357,531.1833265,534.2407892,503.6183259,470.4163301,469.6638048,527.5435617,544.9978915,338.6115832,876.9284199,915.363783,962.8345018,959.0945842,1114.513784,1145.007145,1322.172377
United States,WOODPRO,Gas/diesel oil excl. biofuels (kt),replace_value,none,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1272.098387,1300.78388,1307.390399,1232.89912,1151.771516,652.1524297,792.1773418,818.4529738,508.5892231,862.7759589,900.1339782,947.4992538,943.879486,1766.094115,1814.36532,2095.674158
