COUNTRY,FLOW,PRODUCT,method,ext_backward,ext_forward,X1960,X1961,X1962,X1963,X1964,X1965,X1966,X1967,X1968,X1969
United States,AGRICULT,Other kerosene (kt),replace_value,none,none,303.1725285,313.4386882,311.8346008,309.5888783,285.206749,292.7138783,288.1261882,261.3700095,289.9869297,285.0142586
United States,COMMPUB,Other kerosene (kt),replace_value,none,none,1572.005703,1625.237643,1616.920152,1605.275665,1478.84981,1517.775665,1493.987643,1355.251901,1503.635932,1477.851711
United States,RESIDENT,Other kerosene (kt),replace_value,none,none,7574.821768,7831.323669,7791.245247,7735.135456,7125.943441,7313.510456,7198.886169,6530.378089,7245.377139,7121.13403
United States,ONONSPEC,Other kerosene (kt),replace_value,none,none,0,0,0,0,0,0,0,0,0,0
