COUNTRY,FLOW,PRODUCT,method,ext_backward,ext_forward,X1971,X1972,X1973,X1974,X1975,X1976,X1977,X1978,X1979,X1980,X1981,X1982,X1983,X1984,X1985,X1986,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014,X2015,X2016,X2017
Bosnia and Herzegovina,RESIDENT,Primary solid biofuels (TJ-net),replace_value,none,none,57418,57740,58058,58364,58664,58947,59202,59427,59627,59819,60064,60473,60890,61293,61665,61991,62264,62477,62625,62702,62710,59449,54708,52098,51859,53981,55863,56739,57194,57487,57644,57646,57400,56769,56045,55477,54684,53676,52647,51613,50564,49492,48592,47872,47148,46433,45733
