COUNTRY,FLOW,PRODUCT,method,ext_backward,ext_forward,X1960,X1961,X1962,X1963,X1964,X1965,X1966,X1967,X1968,X1969,X1970,X1971,X1972,X1973,X1974,X1975,X1976,X1977,X1978,X1979,X1980,X1981,X1982,X1983,X1984,X1985,X1986,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005
Canada,RESIDENT,Primary solid biofuels (TJ-net),replace_value,none,none,19079,17899,16716,15567,14469,13418,12440,11526,10661,10470,10276,10102,10156,10204,10241,10266,10272,10206,10130,10047,9958,9860,9712,9564,9421,9285,9161,9093,9025,8951,8870,8771,8580,8383,8181,7975,7759,7501,7243,6988,6738,5832,5664,5367,5712,5902
