"Source","Sector","SubSector","2002","2003","2004","2005","2006","2007","2008"
"Ore and Mineral Industries","","","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"Ore and Mineral Industries","Aluminium Industry","","42.71","33.71","NaN","NaN","NaN","NaN","NaN"
"Ore and Mineral Industries","Aluminium Industry","Alumina (Bauxite Refining)","24.42","25.9","0","0","0","0","0"
"Ore and Mineral Industries","Aluminium Industry","Primary Aluminium Smelting and Refining","16.31","5.95","2.3","8.33","0","0","0"
"Ore and Mineral Industries","Aluminium Industry","Secondary Aluminium Production (Includes Recycling)","1.98","1.86","5.31","4.99","0","86.9","80.28"
"Ore and Mineral Industries","Asphalt Paving Industry","","56","3.98","3.94","3.9","NaN","NaN","NaN"
"Ore and Mineral Industries","Asphalt Paving Industry","Asphalt Paving Industry","56","3.98","3.94","3.9","0","0","0"
"Ore and Mineral Industries","Cement and Concrete Industry","","307.43","583.39","322.97999999999996","335.08","NaN","NaN","NaN"
"Ore and Mineral Industries","Cement and Concrete Industry","Cement Manufacturing","262.29","548.12","319.34","300.05","870.73","356.02","292.79"
"Ore and Mineral Industries","Cement and Concrete Industry","Concrete Batching and Products","16.51","0.52","0.1","0.05","0","0","0"
"Ore and Mineral Industries","Cement and Concrete Industry","Gypsum Product Manufacturing","3.23","8.76","3.53","3.39","0","0","0"
"Ore and Mineral Industries","Cement and Concrete Industry","Lime Manufacturing","25.4","25.99","0.01","31.59","14.48","13.69","13.32"
"Ore and Mineral Industries","Foundries","","121.64999999999999","13.610000000000001","NaN","NaN","NaN","NaN","NaN"
"Ore and Mineral Industries","Foundries","Die Casting","0.55","0.54","0","0","0","0","0"
"Ore and Mineral Industries","Foundries","Ferrous Foundries","94.66","9.6","9.1","10.19","0","0","0"
"Ore and Mineral Industries","Foundries","Non-ferrous Foundries","26.44","3.47","0.14","0.14","0","0","0"
"Ore and Mineral Industries","Iron and Steel Industry","","147.29999999999998","147.49","108.83000000000001","110.37","NaN","NaN","NaN"
"Ore and Mineral Industries","Iron and Steel Industry","Primary (Blast furnace and DRI)","113.82","100.76","77.06","79.11","73.69","82.22","92.95"
"Ore and Mineral Industries","Iron and Steel Industry","Secondary (Electric Arc Furnaces)","33.45","46.39","31.76","31.25","14.4","13.11","12.83"
"Ore and Mineral Industries","Iron and Steel Industry","Steel Recycling","0.03","0.34","0.01","0.01","0","0","0"
"Ore and Mineral Industries","Iron Ore Pelletizing","","17.91","18.31","18.31","18.31","NaN","NaN","NaN"
"Ore and Mineral Industries","Iron Ore Pelletizing","Iron Ore Pelletizing","17.91","18.31","18.31","18.31","0","0","0"
"Ore and Mineral Industries","Mineral Products Industry","","NaN","85.41","NaN","NaN","NaN","NaN","NaN"
"Ore and Mineral Industries","Mineral Products Industry","Brick Products","0","0.75","0","0","0","0","0"
"Ore and Mineral Industries","Mineral Products Industry","Clay Products","42.26","1.05","0.86","0.9","0","0","0"
"Ore and Mineral Industries","Mineral Products Industry","Other (Mineral Products Industry)","88.86","83.61","97.31","98.18","94.46","127.38","209.48"
