Data-Type,Emission,Region,Sector,Start-Year,End-Year,Source/Comment
Emissions,All,Taiwan,All,2003,2021,"http://teds.epa.gov.tw/, https://air.epa.gov.tw/EnvTopics/AirQuality_6.aspx. Various databases and documents."
