Data-Type,Emission,Region,Sector,Start Year,End Year,Source/Comment,Created by
Emissions,NA,NA,NA,2005,2022,OMI/OMPS/TROPOMI Sulfur Dioxide (SO2) Catalogue (https://so2.gsfc.nasa.gov/measures.html), 2005-2023
