Data-Type,Emission,Region,Sector,Start Year,End Year,Source/Comment,Created by
Mapping,NA,Global,NA,NA,NA,"Global Power Plant Database - A comprehensive, global, open source database of power plants (http://datasets.wri.org/dataset/globalpowerplantdatabase)",WRI
