Data-Type,Emission,Region,Sector,Start Year,End Year,Source/Comment
Energy Consumption,NA,USA,Residential,1949,2014,"Residential renewables consumption for the U.S. by fuel type. U.S. EIA January 2020 Monthly Energy Review. Released January 28, 2020. Downloaded from: http://www.eia.gov/totalenergy/data/monthly/#renewable."
