,Oil: Regional consumption - by product group,,,,,,,,,Contents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Thousand barrels daily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Growth rate per annum,,Share
BP_Oil_product,Product,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2022,2012-22,2022
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North America,North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North America,Light distillates,5189.224247,5418.785877,5585.206219,5918.296557,6199.144123,6477.456589,6734.438712,7131.654579,7508.179951,7392.339517,7545.326725,7880.045908,8109.313902,8613.882448,8332.816437,7913.796195,7796.740019,7646.842997,7692.159739,7805.107773,7866.01919,8094.112844,8370.632152,8560.265934,8691.389042,8554.706403,8440.034199,8615.917112,8780.229882,8962.471734,9134.316776,9328.036555,9475.727413,9746.723828,9902.312696,9993.168316,10091.60978,10363.03771,10457.33866,10715.2141,10720.64832,10741.86504,10706.86631,10194.81431,10092.23377,10075.49662,9798.088611,9687.48952,9871.165092,9914.13346,10138.20027,10310.01847,10243.67282,10234.25897,10143.7673,8713.633852,9422.829817,9463.52677,0.004318974,-0.002766154,0.097251948
North America,    of which: gasoline,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7586.014942,7484.33011,7407.990876,7458.547525,7567.353655,7639.199027,7813.181748,8079.25771,8274.881249,8382.831031,8271.990427,8187.789501,8322.682852,8501.731497,8649.520961,8822.898906,8956.792352,9092.238902,9340.179333,9537.099739,9578.027985,9739.900614,9979.113103,10060.62396,10235.13411,10290.77545,10335.08608,10324.49296,9862.785051,9789.327432,9696.370721,9432.505324,9355.839382,9492.193223,9566.085234,9800.716237,9964.799618,9945.38411,9931.689292,9861.093746,8449.127384,9156.381387,9229.728169,0.008010455,-0.002152642,0.094849316
North America,    of which: naphtha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327.7812536,312.4099088,238.8521208,233.6122139,237.754118,226.8201636,280.9310957,291.3744425,285.3846843,308.558011,282.715976,252.2446976,293.2342607,278.4983858,312.9507728,311.4178705,371.2442024,383.488511,406.5444944,365.2129578,415.1403312,351.7091667,383.92461,396.7146995,480.07999,429.872869,406.7789591,382.3733473,332.0292619,302.9063353,379.1258977,365.5832869,331.6501381,378.9718688,348.0482261,337.4840293,345.2188484,298.2887076,302.5696748,282.67355,264.5064678,266.4484299,233.7986017,-0.122537139,-0.021652142,0.002402632
North America,Middle distillates,3456.19526,3619.522068,3858.33511,4174.58124,4307.28011,4384.896945,4546.689425,4870.259344,5078.281587,4879.299588,4789.209025,5100.011332,5360.853934,5495.553369,5447.479824,4971.600833,4813.37371,4604.619197,4583.116077,4868.13319,4929.57383,5306.392319,5427.775442,5669.486917,5743.650657,5711.841869,5585.653583,5629.097186,5723.353175,5948.481877,5954.739574,6201.930764,6388.370739,6450.865092,6611.773365,6797.805598,6791.594581,6644.500303,6855.91477,7131.512648,7223.836758,7258.516841,7286.655793,6932.344165,6269.530323,6563.024896,6604.868489,6365.53879,6421.53888,6677.558373,6761.782095,6619.261134,6777.841925,7075.773177,6961.14432,5744.704069,6387.433804,6836.7787,0.070348267,0.00034343,0.070258167
North America,    of which: diesel/gasoil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3574.43287,3513.445927,3306.718557,3271.297076,3437.118251,3457.704788,3763.723665,3804.203696,3978.051301,4020.13625,4004.135149,3934.999417,3994.190638,4068.762539,4230.343467,4244.933842,4410.673577,4568.125035,4588.345,4690.777965,4831.48885,4903.960204,4822.381778,5058.528689,5260.003849,5291.35237,5389.10804,5440.32408,5199.046688,4697.379883,4944.737337,5001.193111,4783.075358,4790.80258,5001.294061,4994.661104,4776.929559,4858.334703,5111.941387,4962.537917,4539.497173,4860.956774,5046.032902,0.038074012,0.001616462,0.051855565
North America,    of which: jet/kerosene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1397.167963,1299.927783,1297.90064,1311.819001,1431.014939,1471.869041,1542.668654,1623.571746,1691.435616,1723.514407,1707.70672,1650.654167,1634.906548,1654.590636,1718.13841,1709.805732,1791.257188,1820.245705,1862.520092,1920.9954,1966.316747,1887.634376,1822.118525,1797.38608,1871.508799,1932.484388,1869.408801,1846.331713,1733.297477,1572.15044,1618.287559,1603.675377,1582.463432,1630.7363,1676.264312,1767.120991,1842.331575,1919.507222,1963.83179,1998.606404,1205.206896,1526.477031,1790.745798,0.173123317,-0.003595549,0.018402602
North America,Fuel oil,1873.478425,1995.75111,2095.73726,2158.619699,2331.903781,2580.890425,2683.662247,2932.551995,3282.830154,3120.8663,2930.827321,3306.378634,3579.658165,3545.568719,3347.840405,3033.951366,2581.020195,2182.125663,1864.216278,1819.490418,1653.089585,1890.995675,1775.44152,1916.056366,1956.531604,1870.575216,1742.704664,1660.26163,1632.580239,1627.890981,1392.840789,1397.193308,1412.671766,1562.267923,1484.609079,1562.373049,1466.181064,1267.868448,1312.30059,1390.185999,1404.205393,1076.255978,1125.497873,981.1595118,855.241702,824.1047055,751.7115318,671.4433625,598.5433363,467.9707363,442.0610908,516.3349809,547.8600709,494.9617739,437.2156026,313.3226137,447.8797321,467.640885,0.044121561,-0.039681705,0.004805712
