Data-Type,Emission,Region,Sector,Start Year,End Year,Source/Comment
Coal Consumption,NA,USA,All coal-consuming sectors,1949,2017,"EIA Monthly/Annual Energy Review, coal energy consumption,  Downloaded July 18 2018, https://www.eia.gov/totalenergy/data/browser/csv.php?tbl=T04.03"
