Data-Type,Emission,Region,Sector,Start Year,End Year,Source/Comment,Created by
Mapping,NA,NA,NA,NA,NA,Sector mapping between CEDS working sectors and CEdS gridding final sectors through CEDS gridding intermediate sectors.,Leyang Feng
