Data-Type,Emission,Region,Sector,Start Year,End Year,Source/Comment,Created by
Mapping,NA,NA,NA,NA,NA,Sector mapping between CEDS level 1 short name gridding sectors and EDGAR grid sectors.,Hamza Ahsan
