Data-Type,Emission,Region,Sector,Start-Year,End-Year,Source/Comment
Emissions,all,Australia,All,1999,2019,Australia National Pollutant Inventory (http://www.npi.gov.au/ - look for "downloading the NPI dataset on data.gov.au.") bulk download, processed by CEDS_Data script
