Annual Net emissions/removals in kt
Query results for — Party: Annex I and 46 other(s) | Year: Base year and 32 other(s) | Category: Total GHG emissions without LULUCF and 87 other(s) | Classification: Total for category | Type of value: Net emissions/removals | Gas: SO₂ | Unit: kt

 ,Year,Base year,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,Last Inventory Year (2021)
Annex I,1.A.2.a  Iron and Steel,600.8150406398908,621.6914311331208,555.4504244907107,477.2631250969072,497.35611669181776,452.06687209980345,386.2217580121316,375.19191405190736,355.4868971207183,343.1063118160316,335.0267126147231,293.51939136053784,287.21273594857627,280.60233658165674,263.36902803375904,273.93752378112265,285.18696608751793,278.9190899869115,309.0325543330847,247.42303942151463,202.99279123063602,246.39634674747398,254.75342371600232,271.117727980398,285.68906755073954,280.86412549090545,295.36924868655666,277.56667867775633,289.98674894004466,298.1966035266718,269.44774260269304,275.6155499143873,267.1667187202163
Annex I,1.A.2.b  Non-Ferrous Metals,259.2944881381792,254.51713315350113,263.48039987524777,253.94504576036758,237.83292411193156,222.65942629585584,208.7900111297951,207.76552308907185,208.4578999846909,200.94861835531557,195.05365206377581,193.73385247622733,184.3360543555267,181.75828633539504,160.45064196889945,149.68370210401056,148.9512690588611,147.6487897342035,143.43939588658284,140.27954509693103,117.13083570970241,113.78506593213532,102.87275473963491,97.55109413737084,81.4800912095094,81.03151224005369,60.31806124837476,57.67769543281487,55.5707844028147,49.49649186541393,46.88454172139383,46.24373122685854,28.17546598003696
Annex I,1.A.2.c  Chemicals,666.8243627233163,657.3253023208235,620.82011638314,566.5026972306224,522.5204547335527,519.0741736550536,530.0341456633977,446.1424943684355,407.19426698620083,339.6502442105193,278.6485087395462,249.6918300534325,247.5340381024232,227.00452680971074,200.05385010469732,194.7932429468527,183.5540311250977,165.8796790282871,144.6970442666172,121.24246750606969,124.09983489270881,132.17248210697312,123.98083215869264,117.75571120579188,107.81629721108955,101.53708953079847,91.99320324091047,78.84065255528208,70.49029901634574,79.56264533335897,72.3057839384375,70.80860613605779,61.3387594020378
Annex I,"1.A.2.d  Pulp, Paper and Print",338.1892842100201,334.44993446092946,304.0131884508845,287.19938951326844,281.55806033251383,282.06461187057516,254.77685357959427,240.10841243655537,229.44464089896854,206.65725357654304,176.72121059456748,160.47793009162717,138.6132935804268,126.1075876164084,108.66036445031793,100.02469351930411,92.06845794729809,91.84230003578286,86.12495306862651,77.8785492546893,67.91210696429157,61.93062768919747,60.10515092896261,59.90103518188501,58.83249674722274,61.28609957919,61.48568890842222,58.97098195075778,55.44774682006514,54.48915399157513,51.99564181269142,52.29086545666802,56.26080197367116
Annex I,"1.A.2.e  Food Processing, Beverages and Tobacco",457.65969985247295,448.43714654716166,461.9897023105581,428.3429500139488,401.098004042023,380.16338436025165,371.04751786102145,329.0594937451988,310.83489297595537,299.2681595917428,279.8769880735699,235.7795455609899,235.91902424556545,219.06925312380702,178.33495597223032,158.25509344816294,154.9659516170259,133.77207410716133,109.67185114823928,76.15912526027994,70.97349629440575,67.40906313372608,121.27890946985049,117.82519564483063,79.43359753492432,80.24030957424904,97.86762768083705,94.55616953554834,91.18780026873176,86.94281317068462,78.46257418932214,85.54388173968611,83.52001713858647
Annex I,1.A.2.f  Non-metallic Minerals,610.1313329331587,610.5100541916331,611.0923091012553,556.9410583836193,509.3100436331325,575.5880149787774,556.0662061364309,551.4574705799575,509.25999349809206,473.2082227736716,476.15686940209264,402.5110639308983,471.5224563059752,438.78189108009553,377.9046144121343,392.0466005976388,419.84624496475544,395.61478569820906,460.965934902169,475.64012030824483,400.11253767239475,464.0053728721212,468.1552391383047,454.50900635277037,408.19205355721033,395.96763589089977,378.0329027866369,387.7275092655594,379.5948811381331,362.61054447642965,329.5116445870888,349.6970266308095,415.15080416211987
Annex I,1.A.2.g  Other,4631.529472036436,4530.616328891342,3969.2199328055012,3778.8193730859643,3655.8414032754245,3497.535823753005,3511.1714767754593,3069.7633222876866,3050.6395636724797,2917.7413183373733,2323.3054025338474,2227.139382061128,2317.2624326190717,2055.7789501028947,1925.866488759303,1783.6665693378434,1737.7141407165154,1049.6827525976646,1411.8490952404363,1149.9285368823503,1113.5119079966978,907.0055725636581,753.6850913622612,744.6478034121075,708.6586071383445,606.2495172618151,519.87744172433,521.9131242323275,464.29594609961924,430.5920083673319,406.1518117235284,341.5130496903404,316.57348148729545
Annex I,1.A.3  Transport,2381.213759026018,2377.702860488617,2318.5896920048276,2224.3157978451545,2080.655179483077,2032.1111351985314,1885.308645720811,1814.8981865747423,1654.0166420271098,1582.96034175061,1585.827724931784,1405.5067397711575,1383.4277352893887,1528.774589607856,1564.3159568740107,1451.500192530254,1289.9560710207213,1215.4993937502065,787.2669652720325,674.4542947594562,636.9387449181216,555.2489955096678,526.9257076861513,479.60171485534124,468.69299476214627,465.14403921837066,383.4872718815548,383.36952440465274,399.670665274243,406.05357608126394,411.649026271432,180.7152549768833,158.09868607547864
Annex I,1.A.3.a  Domestic Aviation,8.72786059339827,8.72194043889153,8.96921343124959,9.18251436425876,9.13952458394146,9.44046362285847,10.00181972221369,10.58721902942802,11.09326767693951,11.38628505964659,11.82911487248409,11.72902955899554,11.80716204239048,21.25331791125944,21.2834116844149,22.02602871386068,22.28232581658426,22.3104117525508,22.69570002265362,22.63059107081806,21.54008815395912,21.49416939097302,21.75891019879945,21.59773170740911,21.19450877246709,21.45402769218207,21.92893242037241,21.40500866708826,22.76996424310547,23.33751599125848,23.73125257800056,12.91585240426131,12.80418926081809
Annex I,1.A.3.b  Road Transportation,1357.109551293515,1356.7951621787026,1301.4303654772705,1230.8576981806234,1112.3581149132658,1054.0447099843254,903.7085277323275,804.2783978169971,643.8034046897193,578.0622397965251,549.3262477098611,441.6494940986476,422.72163264915895,403.02430596525585,406.7356565459781,342.1979604787322,182.81591027648105,175.4178975803413,114.37965923887126,108.39531859116815,94.0654689979387,94.67553088047336,86.19078388581524,87.71010202581073,87.2755979361172,89.0030228368606,77.9528508045073,77.38756751673085,76.39331993339121,76.9898552676267,73.00234725774615,62.38677064803568,53.21623138378979
Annex I,1.A.3.c  Railways,82.05228218440872,83.0090977528273,72.6956636753072,70.93125181769744,65.69815072372897,62.0125453425808,58.31691540211782,58.07194508521059,57.21140656294083,57.18880341851089,60.2583940290507,57.45768427627721,56.5668828393885,149.2379202517661,166.89620682488598,141.6416423684305,156.92439108076,161.10705054962705,27.29466671099122,24.60903642930274,20.2482504957414,21.05492256487303,20.9751518034765,7.36238278898488,7.44901785163145,7.09740199975821,7.05665707481136,7.1710011081207,7.9227350706073,8.01333461692958,8.07232828438413,6.63351737404525,3.84710845832272
Annex I,1.A.3.d  Domestic Navigation,799.3898255016794,795.2295731043117,803.1698092004849,782.1221135858751,767.0803299178305,782.9650209279279,790.070346883408,818.7306330884478,821.6006060119754,814.2249249405064,833.7730058553435,774.7334581902571,773.6828368425745,768.6800307221625,777.0261623219036,746.618192256008,723.8804858866167,701.0365819668618,522.342325256882,467.64061302649554,464.76324642209664,392.21150115448285,379.36865392499357,347.22395063740674,336.9854538764481,334.39512957995765,264.56996678101666,265.9444986398726,280.3248918013499,286.0149448937433,292.0887940998055,87.87754910900638,77.34271774691675
Annex I,1.A.3.e  Other Transportation,133.93423945301643,133.94708701388376,132.32464022051545,131.2222198966998,126.37905934431016,123.64839532083877,123.2110359807441,123.2299915546589,120.30795708553471,122.0980885354211,130.64096246504445,119.93707364698012,118.64922091587643,186.5790147574118,192.37451949682813,199.0163687132226,204.05295796027937,155.62745190082558,100.55461404263446,51.17873564167167,36.3216908483858,25.81287151886552,18.63220787306653,15.70754769572978,15.78841632548242,13.19445710961213,11.97886480084706,11.46144847284029,12.25975422578909,11.69792531170591,14.75430405149564,10.90156544153468,10.88843922563128
Annex I,1.A.4  Other Sectors,4062.5491065170636,3978.023250572061,3240.7891532945414,2881.934374999936,2750.808838430323,2559.3081585716764,2421.3555514024647,2216.160385212344,2077.6224518414224,1837.6962699165047,1786.9914770774908,1526.0178027792297,1601.2380215336252,1551.7168843999182,1397.6745634946726,1386.9819868285322,1348.951984211964,1087.2586942464866,1254.9507827799862,1287.22680489044,1297.0194747312617,1211.4369734427908,1136.4042222209277,1036.5359329033527,883.9912990908401,747.2006954059189,755.6650579656299,687.1340448081562,670.5228271030957,596.0546154626628,554.7660873241691,610.1648138700136,633.7419201900318
Annex I,1.A.4.a  Commercial/Institutional,1526.4945717280118,1503.256201760599,1315.4330017035327,1258.8473966914178,1174.4050203536144,1014.701836279262,996.885200642996,822.0001863119901,696.2991876810214,686.8806357082865,717.8488934117938,691.1895155829995,700.9438968446291,638.4108803858705,616.8367549382034,604.3942319568213,593.3212675200002,396.1982694395903,380.4608020993071,360.7473403076584,306.6658479085608,254.07690856972778,241.50428924926263,225.76895430965146,209.21447229494373,169.02356228101897,153.2666599442479,126.44089203424228,118.98572240393953,114.4316792266948,99.7365505799869,93.57398115985706,87.38772978587536
Annex I,1.A.4.b  Residential,2242.6231674226015,2168.2630631138595,1670.3593134751643,1386.0403731858069,1338.5776281575647,1326.8522961648785,1239.0880754765233,1216.2176326073593,1214.6616514938985,992.4269479758475,902.9521563960196,674.7546468472499,741.4643030330546,757.6300141658994,624.072167258974,627.0138111473897,601.5914884899962,542.101882083508,726.9150130825623,802.7345334751723,861.2890377226566,844.5003141762138,791.6110228901492,729.6073956577945,598.9648533013764,499.22714589444087,516.7373989765588,471.2916373885748,460.05695894215927,398.7378404255359,368.1418528509135,434.5458353476782,464.19199331233153
Annex I,1.A.4.c  Agriculture/Forestry/Fishing,293.4313673664501,306.5039856976025,254.99683811584435,237.0466051227115,237.82618991914373,217.7540261275361,185.3822752829452,177.94256629299466,166.6616126665027,158.3886862323708,166.19042726967726,160.07364034898018,158.82982165594152,155.67598984814816,156.7656412974952,155.5739437243212,154.03922820196752,148.9585427233883,147.57496759811679,123.74493110760932,129.06458910004415,112.85975069684922,103.28891008151595,81.15958293590667,75.81197349451999,78.94998723045899,85.66099904482328,89.4015153853391,91.48014575699692,82.88509581043203,86.88768389326874,82.04499736247841,82.16219709182492
Annex I,1.A.5  Other (Not specified elsewhere),108.46519987511839,100.80400797142697,68.28432599277834,48.36652122757529,28.50421058389398,20.37115281758132,17.61976758364625,16.47088679278556,17.17438786584161,14.45725703682842,13.12902358166865,12.35201029092374,13.10970705003066,13.03160144360414,13.48981868148775,16.48945041294401,14.60910851747128,13.23640862488791,13.5511116963928,11.73373310975091,9.83807488955636,9.43403907123018,9.00056357675668,8.50161709770629,7.51460923801112,7.04137081179601,5.70154405352444,5.22034703183596,5.59431418734538,5.37816434207047,5.22000773267821,4.55708084395713,5.10626422861616
Annex I,1.A.5.a  Stationary,91.69156177379465,84.04868250220926,53.24180312642552,34.4117572401329,15.91222544937756,8.50470932239301,6.35937863184964,5.88896498466201,6.45821362470151,6.34645831110222,4.94702893214776,4.74284570289699,6.07321795357351,6.56302389259155,6.25552193407543,8.51164057942277,7.33299894504128,5.81732900945329,5.85183692315443,4.76013460167482,3.39099881583567,3.18986193701076,3.31950712775119,3.41183708828832,3.10052148848773,2.77355678743225,2.98280910307621,2.48699678895806,2.9021750066233,2.65628833077523,2.66242715722759,2.36340462685643,3.59767902445163
Annex I,1.A.5.b  Mobile,16.77363810132375,16.75532546921771,15.04252286635281,13.95476398744239,12.59198513451642,11.86644349518831,11.26038895179661,10.58192180812355,10.7161742411401,8.1107987257262,8.18199464952089,7.60916458802675,7.03648909645715,6.46857755101259,7.23429674741232,7.97780983352124,7.27610957243,7.41907961543462,7.69927477323837,6.97359850807609,6.44707607372069,6.24417713421942,5.68105644900549,5.08978000941797,4.41408774952339,4.26781402436376,2.71873495044823,2.7333502428779,2.69213918072208,2.72187601129524,2.55758057545062,2.1936762171007,1.50858520416453
Annex I,1.B  Fugitive Emissions from Fuels,1289.764058218003,1284.7283902632919,1138.5851703123653,1135.2301035189387,1100.5958526164952,1019.811335554547,997.5546111393223,922.3133834344828,930.7439715486031,926.5395854237964,831.3652821889802,840.7570497081396,850.7731805050485,783.2068836041573,774.509840900554,694.2273462721562,727.2797052247753,667.6160240498252,677.960179084164,685.5470654910617,618.8230263757373,609.4467384068125,625.2095546518598,616.0938256295465,573.1760053662935,569.4053494584049,551.5700810885332,561.2046002535594,536.1691482018891,551.1907328380745,536.0358539366028,591.0994811298816,607.6179927747005
Annex I,1.B.1  Solid Fuels,64.05749520347167,64.057441336805,25.36551261659082,23.51879202763898,17.77711564970208,16.57318847576511,12.21418804478873,12.17997644755035,14.3724188878189,12.69147481973257,10.8171973579094,11.08232537204314,10.14677750306301,8.7729202580197,9.21947355871377,10.64082349777637,9.62342811476381,9.83191189077141,12.33890121173614,11.49005883542516,22.24243189245455,25.89622877034106,20.96117586241442,18.34084938233347,22.39037418454015,21.08697491329402,17.52072210490647,16.02254051285592,13.8674518944591,13.11001776583898,9.96191883463399,11.19734254635362,11.49570438901698
Annex I,1.B.1.b  Solid Fuel Transformation,64.03574131392425,64.03568744725759,25.32505472206025,23.49930803061977,17.74749106371978,16.54371833678815,12.17651496026547,12.15861781699185,14.34597969539251,12.67296790969776,10.80768385608385,11.06364972233669,10.13531845728193,8.76200524765979,9.21260155871377,10.62890432465837,9.61592499016381,9.82368563670741,12.3294356081553,11.48271115746861,22.22264514278691,25.88663393212969,20.94975617915651,18.32241105048159,22.38426239898901,21.07379147725766,17.50149433577553,16.00776868623054,13.86167962839372,13.10460039314566,9.95405204946578,11.19280619854909,11.48911870106817
Annex I,1.B.1.c  Other,0.02175388954742,0.02175388954742,0.04045789453057,0.01948399701921,0.0296245859823,0.02947013897696,0.03767308452326,0.0213586305585,0.02643919242639,0.01850691003481,0.00951350182555,0.01867564970645,0.01145904578108,0.01091501035991,0.006872,0.011919173118,0.0075031246,0.008226254064,0.00946560358084,0.00734767795655,0.01978674966764,0.00959483821137,0.01141968325791,0.01843833185188,0.00611178555114,0.01318343603636,0.01922776913094,0.01477182662538,0.00577226606538,0.00541737269332,0.00786678516821,0.00453634780453,0.00658568794881
Annex I,1.B.2  Oil and Natural Gas and Other Emissions from Energy Production,1225.7065630145312,1220.6709489264867,1113.2196576957745,1111.7113114912997,1082.8187369667933,1003.2381470787819,985.3404230945335,910.1334069869324,916.3715526607841,913.8481106040639,820.5480848310708,829.6747243360963,840.6264030019854,774.4339633461376,765.2903673418402,683.5865227743798,717.6562771100115,657.7841121590537,665.6212778724279,674.0570066556367,596.5805944832828,583.5505096364715,604.2483787894454,597.7529762472129,550.7856311817533,548.3183745451108,534.0493589836268,545.1820597407035,522.30169630743,538.0807150722354,526.0739351019689,579.9021385835281,596.1222883856835
Annex I,1.B.2.a  Oil,496.02845402705975,491.0194849538907,473.3120168392355,442.62871268418263,431.79844244676985,372.3352634421962,355.39593827637395,343.77740827199017,354.963321978687,356.26813388318294,324.8960744429357,316.44116693419085,330.51393145822294,326.58883011890964,317.64590339437,326.13182092907266,339.0152687830366,350.8892148286049,355.08272593130965,357.51746524067534,342.641423951182,349.4874821738176,361.5762973080666,358.8185740415525,360.2903942199166,376.90527592915186,370.53679449202247,369.3581290279986,368.4313822668956,373.9099168179277,361.0457707090007,332.9466166460179,342.25185631937734
Annex I,1.B.2.b  Natural Gas,40.69663279163537,40.69663279163537,23.74397198185015,23.98468294321653,20.65395880393048,11.88807394642473,16.70765935745199,15.28455958907072,8.86981007908285,8.87579227686355,14.182450093388,18.849558209672,9.37695095930368,9.85127012005408,11.37454814,11.459113104176,17.312496821064,7.28369761896095,6.67522074,7.55912446,2.753380503524,2.12131872,5.23751225,1.56311113,2.126894861224,0.03817074,0.04072287064,0.02480218,0.03764816,0.0246341948,0.02532847792,0.02597425,0.03167128
Annex I,1.B.2.c  Venting and Flaring,45.2470582824321,45.22041326755676,37.15999672478969,30.22490803139369,44.46832394361298,43.63503758093276,37.96745473980886,40.12352200282153,37.28575996824605,39.41493543303194,35.42442496248703,38.67759461011291,31.69758732110836,28.5472371616999,24.3065582511034,27.33623017308343,25.46995370798671,20.66512197063011,25.81960459616105,17.63918047649609,22.05833246216614,18.64406710843758,18.90748419171116,17.8651460044186,15.69512315714756,11.69500488306871,13.80827534300517,15.43770618898391,11.52717726148791,12.61189343686183,11.51770045424658,10.78397038469315,9.16685865428
Annex I,1.B.2.d  Other,643.7344179134041,643.7344179134041,579.003672149899,614.8730078325068,585.8980117724799,575.3797721092282,575.2693707208988,510.94791712305005,515.2526606347683,509.2892490109854,446.0451353322601,455.7064045821206,469.03793326335045,409.44662594547395,411.9633575563668,318.6593585680477,335.8585577979242,278.9460777408578,278.0437266049571,291.34123647846525,229.1274575664106,213.29764163421623,218.52708503966758,219.5061450712419,172.6732189434651,159.67992299289023,149.66356627795918,160.36142234372102,142.30548861904654,151.53427062264592,153.48513546080164,236.14557730281695,244.67190213202625
Annex I,International Bunkers,1487.4787117309609,1482.4520727593356,1453.3652843210305,1441.1441686878884,1562.7570856738914,1515.931580370425,1547.8705784170434,1428.2223139334214,1619.536580777671,1747.9901927445746,1661.4769313348202,1747.3632007129752,1744.2609199299418,1747.298551192396,1883.9872527626371,1995.2476343392927,2064.370797898287,1602.1548063913442,1549.3320300744674,1506.5329818104763,1372.066622528617,1300.7037007872004,1234.3147694391876,1233.105334477926,1047.2782504783688,1037.9032816050349,988.6972698506775,1055.4546490679002,1032.0041383866658,1041.3080006562595,1021.3653601772953,363.96516669036004,353.671197693101
Annex I,International Aviation,18.71990314230292,18.57326417067764,19.20600598017126,21.47192263689605,21.24948920191359,23.31253148347683,23.2625553638181,24.64307102886269,27.11167715566607,29.00531700942167,28.72825486947693,30.46014713616782,30.82678418731958,28.35159378917013,30.21116894048006,32.99157165092406,35.08647019597094,38.6118637170049,38.89967108303214,39.87882857386525,35.82199122358878,36.32393164699425,37.83530506054943,41.56145765014402,41.11810665415454,45.27091289236681,47.49619633388458,49.28571470669219,52.57422789990348,54.67248128082124,55.58663414983039,22.8086183096263,18.97057475887834
Annex I,International Navigation,1468.758808588658,1463.8788085886579,1434.1592783408591,1419.6722460509923,1541.5075964719776,1492.6190488869481,1524.6080230532252,1403.5792429045587,1592.4249036220046,1718.984875735153,1632.7486764653434,1716.9030535768072,1713.4341357426222,1718.946957403226,1853.776083822157,1962.2560626883687,2029.284327702316,1563.5429426743394,1510.4323589914352,1466.6541532366111,1336.2446313050282,1264.379769140206,1196.479464378638,1191.5438768277818,1006.1601438242143,992.632368712668,941.2010735167928,1006.1689343612079,979.4299104867622,986.6355193754384,965.7787260274649,341.15654838073374,334.7006229342227
Annex I,Multilateral Operations,"C,IE,NA,NE,NO","C,IE,NA,NE,NO","C,IE,NA,NE,NO","C,IE,NA,NE,NO","C,IE,NA,NE,NO","C,IE,NA,NE,NO","C,IE,NA,NE,NO","C,IE,NA,NE,NO",0.0000615,0.000082,0.000123,0.000164,0.0001845,0.0001845,0.000205,0.000205,0.0001435,0.0001435,0.0001525,0.000152544275,0.00014137215,0.0001283166,0.000148191425,0.000055346925,0.000142968025,0.00017785595,0.00016738455,0.0001673005,0.000186204575,0.00018036925,0.000199476275,0.039777216775,0.045889015
Annex I,2.  Industrial Processes and Product Use,3947.8007101886587,3926.171922917589,3527.2874729884215,3480.632768133033,3425.789729434317,3337.8689244561187,3262.677316676035,3024.5071956938073,3095.9051733030446,2996.718920484566,3029.647569423907,3619.088667603624,3864.578507426,3696.9789770058383,3662.599832501008,3411.75924258832,3433.8697128862646,3198.9346598529296,3197.140217767145,3176.8324888969273,3020.4340352323993,2820.1470584992753,3008.280539554708,3030.3198168386143,2889.3907950607772,2959.112512050683,2826.561817485301,2936.564280151588,2778.1071293400328,2559.8726112470486,2643.6981378415953,2541.6704051544325,1062.9367983709346
Annex I,2.A  Mineral Industry,130.97962726684437,129.97916366284437,106.49065057906523,94.9844234442021,83.20510926224998,80.24288553375426,93.44235826158706,92.31715846519621,93.2648514854179,86.85592534521695,83.51108782958445,83.92650662897405,79.08115638474689,84.6469041234379,90.2091033931005,91.40698465490549,91.69081438483133,96.5362658873181,98.42825416126762,82.53540999566388,64.17319361456498,63.41537508697535,63.69377301696016,60.59443091938512,61.5279348218374,62.6821702296628,58.31124827350306,57.32921618157775,59.3306738807434,58.45057851683818,59.38262291351295,55.68634710102703,57.74646774757706
Annex I,2.A.1  Cement Production,70.181186058737,69.180722454737,63.863069048863,54.618075552539,46.32626488503,43.280947028902,44.654676931764,39.991231430521,39.974195069835,36.776995518835,33.969352741545,34.74891275395,33.584695523004,37.168429747382,40.734093610585,41.286473270787,42.737474844131,45.395266753253,49.235855615555,44.994889247009,37.323930491781,37.700249836888,39.876684930719,41.063865746814,41.15745113161685,41.87956927989,38.925737099678,36.168255901283,36.249646544737,36.185084925036,38.26271326869,37.267413238167,38.90811805170357
Annex I,2.A.4  Other Process Uses of Carbonates,60.79844120810737,60.79844120810737,42.62758153020223,40.3663478916631,36.87884437721998,36.96193850485226,48.78768132982306,52.32592703467522,53.2906564155829,50.07892982638195,49.54173508803946,49.17759387502406,45.49646086174289,47.4784743760559,49.4750097825155,50.12051138411849,48.95333954070033,51.14099913406509,49.19239854571262,37.54052074865489,26.84926312278398,25.71512525008735,23.81708808624116,19.53056517257112,20.37048369022055,20.8026009497728,19.38551117382506,21.16096028029475,23.0810273360064,22.26549359180218,21.11990964482295,18.41893386286003,18.83834969587349
Annex I,2.A.4.a  Ceramics,17.2492135094593,17.2492135094593,14.13165730698727,13.05100231317459,11.41608755127919,12.83608359358291,18.06456690361996,20.25591576158436,24.30805843947566,18.7159255410599,14.48183481069557,15.9448485629907,13.25029028115851,16.0673701354255,20.2528669469588,21.120435200069,22.1010595694134,24.4036417356401,23.1328701986693,13.75036676860328,9.193170126,9.910138025,9.415874206,6.956430116,7.74176804,7.359783063,6.28757279,8.007557256,9.493950548,8.66780983,8.017936388,5.663968509,5.680253564
