Annual Net emissions/removals in kt
Query results for — Party: Annex I and 46 other(s) | Year: Base year and 32 other(s) | Category: Total GHG emissions without LULUCF and 125 other(s) | Classification: Total for category | Type of value: Net emissions/removals | Gas: NMVOC | Unit: kt

 ,Year,Base year,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,Last Inventory Year (2021)
Party,Category \ Unit,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt
Annex I,Total GHG emissions without LULUCF,55156.60037264157,54983.241852876534,53166.31786710397,51396.06624940161,49490.68751545917,48179.022578548924,47112.79356109614,44233.17673413522,43381.797474759085,42231.71350602542,40413.76362279967,39393.47966326757,38639.996215735846,36682.783104119815,35647.94012620471,35098.16178913543,34359.997579023184,33593.71929507134,32728.101670906723,31953.705988985264,29905.384698941973,29508.47339849561,29088.112032028723,29064.880328461182,28404.93737688128,28127.091671048074,27638.47874776949,26991.996123842164,26741.693343371546,26616.819180855167,26261.09264332573,25815.27627187369,24708.354643770625
Annex I,Total GHG emissions with LULUCF,60582.52463589022,60409.1838887575,58182.9314524573,56268.498381880076,54250.75158472086,52709.08248473571,51445.19370547785,49184.535054869724,47748.89436873634,48270.831231338416,45048.16864928263,44635.57693215443,43704.41682791723,42130.568080468314,42150.99710910055,39763.9245659004,40170.91047698023,40500.04157842652,38984.38692724729,38515.5379022606,36544.905821151355,35370.50069981702,35102.84447299445,34897.09112583046,33702.178624408014,34043.44540737498,33513.02956198314,32991.90144441499,33560.54590242713,35212.00792231099,33540.411899198734,32158.888162926258,32067.53674544654
Annex I,1.  Energy,32053.009072370372,32082.657898282258,30583.27672467418,29214.638761142603,27445.4697830955,26452.685325898696,25548.65178269443,24515.072930374965,23619.65090812369,23037.83802929442,21669.553175594716,21084.094381670086,20567.815922224734,21034.56230223347,20433.594327936036,19722.444711923607,19014.57736639049,18434.86354550856,17730.574088444526,17382.35481407087,16345.185923100731,15952.399568420304,15573.26619163418,15563.0410001911,15027.009567011088,14898.916057837763,14418.924222690546,13516.844151046691,13150.75237214895,13090.393897445681,13061.78645163406,12208.754521147594,11588.20772118668
Annex I,1.AA  Fuel Combustion - Sectoral approach,25391.52554628188,25418.848103277844,24221.66370649934,23139.715440190594,21700.642367564906,21021.66935647545,20180.85318008884,19588.864330494427,18665.603248590516,18122.976006504792,16936.930108640478,16362.742654568685,15750.948439962554,14646.227560553765,13949.538015571146,13144.790994969473,12410.587707265224,11732.599239356248,10996.388130501698,10601.505849642768,9870.998962181251,9427.849091433462,8775.42671340146,8382.512373455145,8184.426232471139,7647.963876484854,7314.816362283543,6779.535166704693,6582.51561736227,6353.367443273569,6347.621015231631,5827.603059560796,5446.581420920049
Annex I,1.A.1  Energy Industries,227.0765842540594,226.67823177523343,214.51696966189476,209.09435536675173,207.6988342544921,203.84398619539132,204.17957626127102,206.7529432312356,204.8301138978511,212.86566300092366,213.6495680622713,226.7418453308239,218.3288524029556,209.91833271016364,226.53945566667986,228.25240575133859,235.89659686620433,235.43408858809767,226.3208069163537,225.87990917389968,223.2338787690474,241.74019976674987,237.51730179991475,255.44625055894602,254.68441641430832,255.707937498695,251.82569247586284,258.6711847415543,265.01222697235903,269.75677297521753,265.82824100972084,266.1027667827659,199.68685891314556
Annex I,1.A.1.a  Public Electricity and Heat Production,170.47382412145106,170.1056160062663,160.70550913918146,157.25240779571556,157.10470070318473,154.27367621823748,155.88018678096373,160.9673636730772,158.95582370662459,165.1960225940726,161.95514405014143,173.5346657922591,172.3639920047089,164.56968584956397,165.0682719165981,164.63987657463437,166.00273831178202,168.1798567983832,165.56934639024024,167.49221424170412,158.91277288739602,175.85552393777044,171.58947712082545,177.3005077159478,169.42168063184803,167.53686597614143,165.61704864636,170.96338085332408,173.46509786020218,173.4379341666917,167.07629109767552,166.29215572833516,163.86205697044042
Annex I,1.A.1.b  Petroleum Refining,20.13453529463434,20.12209617570488,19.71268026730945,19.43560356418392,19.38436237537835,18.6348774645358,20.05913006256487,18.71059841332169,18.35935849667682,19.36980171036137,24.58357702383765,26.87932469188699,21.35522245297402,20.60572181496686,23.48373107616479,21.3464482897666,20.91180747705325,19.65400818831101,15.69826403901433,13.8804533090596,18.63872535715568,17.7592692414829,14.09344190512234,17.6695746519368,17.5143324176111,17.28254638420363,18.26324380089719,18.27445628428588,19.35549773222602,18.88102952283241,16.55158443839434,15.75828166017629,21.06062074944694
Annex I,1.A.1.c  Manufacture of Solid Fuels and Other Energy Industries,36.46822483797402,36.45051959326223,34.09878025540383,32.40634400685226,31.20977117592905,30.93543251261803,28.24025941774243,27.07498114483674,27.51493169454969,28.29983869648969,27.11084698829221,26.32785484667782,24.60963794527267,24.74292504563283,37.98745267391699,42.26608088693761,48.98205107736905,47.60022360140344,45.05319648709912,44.50724162313596,45.68238052449569,48.12540658749653,51.83438277396697,60.47616819106142,67.74840336484921,70.88852513834993,67.94540002860565,69.43334760394434,72.19163137993083,77.43780928569342,82.20036547365095,84.05232939425446,14.76418119325821
Annex I,1.A.2  Manufacturing Industries and Construction,520.4801534650152,518.4546631071632,499.86383479026284,463.72137150855394,450.3750577463048,442.5848200139736,451.16669781873696,444.42154397978607,434.0917472480935,442.8952579204734,424.4358518294645,424.2493200216799,421.5867271129872,422.49776394439215,412.1901453816662,406.1386796933965,413.9283148552854,414.18955011819304,446.6419208655944,407.4004209531346,384.095750331846,391.8735278237757,396.8496129645586,417.91377465927906,411.7781691020052,400.74402634636795,413.6565997093936,429.53306110252873,421.5858415040848,436.0004751341611,432.1778533166126,426.4357768324011,328.1204603256136
