Annual Net emissions/removals in kt
Query results for — Party: Annex I and 46 other(s) | Year: Base year and 32 other(s) | Category: Total GHG emissions with LULUCF and 4 other(s) | Classification: Total for category | Type of value: Net emissions/removals | Gas: NH₃ | Unit: kt

 ,Year,Base year,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,Last Inventory Year (2021)
Annex I EIT,6.  Other,"NA,NE,NO",622.3156337169128,538.3552693482936,498.955701111924,458.54309909018167,457.12749965869517,449.37374694930344,428.31183261270036,430.60699852694796,442.7164334193571,439.85530332841194,430.7939421105999,417.34596232774953,411.4855039624246,397.50515265423473,385.41244890064667,397.1730069976646,400.2740447556869,407.19616807151607,390.0435960691045,372.8320615129482,363.2670692339056,362.41486304179267,351.8365795720669,358.74869103288825,354.9109089780149,358.1360367174386,360.2372167167328,374.9421064347824,385.4141917673565,372.0349960025644,381.0432549315561,359.9125599978448
Annex I non-EIT,Total GHG emissions with LULUCF,1021.2266894140836,1021.2266894140836,939.6344463057654,943.0394363232558,946.4595608163075,932.1952820455598,950.0603561665529,964.1073748834992,960.1513785537244,984.0531946250644,981.0814591880454,963.3574158518321,953.5455044491871,939.6324083698233,933.3006301170368,909.8954381158208,911.3360157518955,887.6577234838628,884.740430522114,879.0961210546881,876.6770186727703,867.2315143545457,870.4090217733501,867.9382916832752,871.6803115987212,863.7092149503179,859.9137458249111,842.2311415083344,825.7851929011113,787.3295725440329,764.0864340776186,724.5130881376228,715.1186114200058
Annex I non-EIT,1.  Energy,47.40621142829743,47.40621142829743,51.6975204173168,57.26261381037776,65.49837733302581,72.93462835629327,81.12066021539573,89.86230494049556,98.40333492672443,107.88567756866432,114.75762862835528,136.92657551476978,135.78414574009486,133.23824312107914,132.00917976745154,134.07308114934,125.97071361252121,119.01754016928776,107.7708273696294,103.17610373028849,96.89925077285992,90.70840896871348,84.73631331929323,83.43739406886408,80.84399592717028,74.23407682258592,72.00461159621146,69.51005169739112,68.4967666783295,62.77049622269464,60.96961121313959,54.58090799028279,56.59004799765365
Annex I non-EIT,2.  Industrial Processes and Product Use,48.10039188359331,48.10039188359331,39.49541190223366,38.49855276731493,38.23208945446042,35.96570145994192,42.46195008443603,40.01000522557349,37.41688383129256,43.52596680978785,37.97227490047773,36.51603530097449,34.14821709599464,36.21223466093528,36.92287874986634,35.99344968977094,36.25560320452826,37.88167630467879,35.77547870788763,33.79618035555619,32.60241903190717,34.13096670403484,34.50888853170943,31.6362500504659,29.15996737236398,28.16379878930967,26.26036705854223,26.82399488784753,29.14605325323499,30.09102442393886,30.58839913836699,29.65372533320529,30.0371753493332
Annex I non-EIT,5.  Waste,111.3686244635209,111.3686244635209,113.9160668146172,115.77195056758465,118.4191749331863,121.5064250397046,124.58821389197765,125.99860642351304,124.77366511141389,124.7014439573407,126.98424547507311,129.23239028266858,118.53877176677523,119.87397417105245,119.63258105970006,114.14764471087138,115.55730645410888,102.00603847326653,104.1045387845056,102.56857323364468,103.16224251283458,92.33403557802497,96.38953700387152,90.70703874751489,93.43222102015812,85.58369014423575,87.23913721519757,78.63810910716462,81.18844428411832,74.85662918934605,74.5388670253516,81.46378715646584,83.21727480507435
Annex I non-EIT,6.  Other,814.3514616386719,814.3514616386719,734.5254471715978,731.5063191779785,724.309919095635,701.78852718962,701.8895319747435,708.236458293917,699.5574946842935,707.9401062892715,701.3673101841392,660.6824147534193,665.0743698463224,650.3079564167565,644.7359905400189,625.6812625658384,633.5523924807371,628.7524685366297,637.0895856600914,639.5552637351988,644.0131063551686,650.0581031037723,654.7742829184759,662.1576088164303,668.2441272790288,675.7276491941866,674.4096299549598,667.2589858159312,646.9539286854285,619.6114227080534,597.9895567007604,558.8146676576689,545.2741132679446
Australia,Total GHG emissions with LULUCF,"NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA",
Australia,1.  Energy,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
Australia,2.  Industrial Processes and Product Use,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,
Australia,5.  Waste,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Australia,6.  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
Austria,Total GHG emissions with LULUCF,"NE,NA,NO","NE,NA,NO","NE,NA,NO","NE,NA,NO","NE,NA,NO","NE,NA,NO","NE,NA,NO","NE,NA,NO","NE,NA,NO","NE,NA,NO","NE,NA,NO","NE,NA,NO","NE,NA,NO","NE,NA,NO","NE,NA,NO","NE,NA,NO","NE,NA,NO","NE,NA,NO","NE,NA,NO","NE,NA,NO","NE,NA,NO","NE,NA,NO","NE,NA,NO","NE,NA,NO","NE,NA,NO","NE,NA,NO","NO,NE,NA","NO,NE,NA","NO,NE,NA","NO,NE,NA","NO,NE,NA","NO,NE,NA","NO,NE,NA"
Austria,1.  Energy,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE
Austria,2.  Industrial Processes and Product Use,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE
Austria,5.  Waste,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Austria,6.  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Belarus,Total GHG emissions with LULUCF,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Belarus,1.  Energy,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
Belarus,2.  Industrial Processes and Product Use,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Belarus,5.  Waste,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Belarus,6.  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Belgium,Total GHG emissions with LULUCF,131.56227630233894,131.56227630233894,129.48356744906752,130.32110451913482,133.2496603078466,133.2592723633666,136.38567894792772,137.10186338324542,137.10602220817725,138.58869673314706,134.39696591055647,95.27239483600007,92.97104176121817,90.29977249302657,86.2982516662689,81.32921752256235,79.79971577882459,79.26202446114121,76.47858665675163,74.21003313845492,74.23564975605679,74.68294272086919,73.63324118598416,73.55421578838146,72.78830347884326,71.19212997180206,71.77253113271748,71.9736421472063,70.20981995055624,69.68280735218195,68.37086220332391,68.02840398916472,67.51432356576942
Belgium,1.  Energy,1.49381487059872,1.49381487059872,1.49528089169009,1.51080069465038,1.60586182610338,1.95339040596563,2.26846652366495,2.60198493296438,2.57251075191885,2.78092817623961,3.65553347630813,3.742636681105,3.88019659387872,3.68438117505419,3.76083066268142,3.61529186961713,3.44956117031567,3.33484221955029,3.2214508424214,3.07270464325644,2.99343329085471,3.12663930353673,2.60515211364986,2.64801111396946,2.6844004042626,2.24970474743775,2.39667121177334,2.5508438140669,2.45612452413772,2.46719949472906,2.49435505038651,2.22849186251398,2.6468159799633
Belgium,2.  Industrial Processes and Product Use,2.36199177206823,2.36199177206823,2.27106821477966,2.27015816550596,2.54851261510822,1.93255697278096,1.69418299851933,1.62347503336394,1.66958829396053,1.37968540163596,1.44047451010907,1.61028745147579,1.45163085101709,1.45563366121588,1.6660786535686,1.87416015710676,1.72656658777179,1.91607298547475,2.04248869895183,1.74317960711973,1.39378009531347,1.50799647956014,2.44324799577841,1.93654060982164,2.11739185977748,1.71124952000723,1.85169984398603,1.93046430421248,1.9139818376169,2.07787741475878,1.82606102874774,1.77604042406796,1.60213968494767
Belgium,5.  Waste,0.033127101,0.033127101,0.033127101,0.041111901,0.043210701,0.051862815,0.065208261,0.100518083,0.19361328800433,0.206418486,0.22844352,0.26271298,0.24756833,0.26312555,0.26557236,0.31277547,0.29570678,0.3096787194864,0.32199516528701,0.31734100288,0.34927350472,0.368707704,0.38492944808,0.36968736816,0.33041912577432,0.31238226017048,0.32165003199832,0.31075265299576,0.30732979337312,0.33203857464072,0.33161114342928,0.32253105491384,0.31420392291384
Belgium,6.  Other,127.67334255867198,127.67334255867198,125.68409124159778,126.49903375797848,129.052075165635,129.32146216962,132.35782116474343,132.7758853339171,132.67030987429354,134.2216646692715,129.07251440413927,89.65675772341928,87.39164598632237,84.8966321067565,80.60576999001887,75.52699002583846,74.32788124073713,73.70143053662977,70.89265195009139,69.07680788519875,69.49916286516861,69.67959923377232,68.19991162847589,68.59997669643035,67.65609208902886,66.9187934441866,67.2025100449598,67.18158137593117,65.5323837954285,64.80569186805339,63.71883498076038,63.70134064766893,62.95116397794461
Bulgaria,Total GHG emissions with LULUCF,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
Bulgaria,1.  Energy,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
Bulgaria,2.  Industrial Processes and Product Use,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
Bulgaria,5.  Waste,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,
Bulgaria,6.  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,
Canada,Total GHG emissions with LULUCF,"IE,NA","IE,NA","IE,NA","IE,NA","IE,NA","IE,NA","IE,NA","IE,NA","IE,NA","IE,NA","IE,NA","IE,NA","IE,NA","IE,NA","IE,NA","IE,NA","IE,NA","IE,NA","IE,NA","IE,NA","IE,NA","IE,NA","IE,NA","IE,NA","IE,NA","IE,NA","IE,NA","IE,NA","IE,NA","IE,NA","IE,NA","IE,NA","IE,NA"
Canada,2.  Industrial Processes and Product Use,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE
Canada,5.  Waste,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Canada,6.  Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Croatia,Total GHG emissions with LULUCF,7.70360164832477,7.70360164832477,8.15645619706735,8.65777219117889,7.48198296189714,7.47544961389862,7.7510236148093,8.12307487456081,7.97201541212106,8.51930591041728,7.40311092803335,7.60704554139476,7.06977528053791,7.11658344927717,8.30704109825889,9.1992911621822,8.59708534410023,7.09592087906224,7.25676697470985,6.63674143162596,6.24448671469291,7.3183833285683,7.14244711232886,7.27533111920966,6.30510339710315,5.46567742112189,6.78173519671998,6.36727152078899,6.50087238744946,6.56205184730904,5.16364291748662,5.91583865207413,2.2073332076407
Croatia,1.  Energy,3.43328807725899,3.43328807725899,3.90723757380319,3.39928287574448,3.61458307168257,3.25971436283284,3.45912866679311,3.83543667959422,3.6391459158073,3.75719094240109,3.7653722557065,3.49995066151209,3.72856208545651,3.6296174040116,4.12153488126275,4.06874175989517,4.28370309813223,3.96453743246286,3.99227329513982,3.88238879872608,4.03069520940693,4.12135406467395,3.91809944344731,3.8751258802527,3.76100251747429,3.27333435123429,3.59987826471998,3.45861096958899,3.33256580092889,3.10786700733041,2.9461598124561,2.93924629697492,
Croatia,2.  Industrial Processes and Product Use,3.57702557106578,3.57702557106578,3.55948422326416,4.57231011543441,3.18122069021457,3.53311125106578,3.61638134801619,3.61567979496659,3.66446629631376,4.09726536801619,2.97644427232685,3.44935567988267,2.6870291950814,2.83633724526557,3.53843261699614,4.48703100228703,3.673417445968,2.49497384659938,2.62798407957003,2.12148703289988,1.58504990528598,2.57160526389435,2.60234926888155,2.77889483895696,1.92271423962886,1.5748398802876,2.559472052,2.2988042312,2.56081602652057,2.84901347997863,1.61538150503052,2.37449075509921,1.6052316076407
Croatia,5.  Waste,0.693288,0.693288,0.6897344,0.6861792,0.6861792,0.682624,0.6755136,0.6719584,0.6684032,0.6648496,0.6612944,0.6577392,0.654184,0.6506288,0.6470736,0.6435184,0.6399648,0.6364096,0.6365096,0.6328656,0.6287416,0.625424,0.6219984,0.6213104,0.62138664,0.6175031896,0.62238488,0.60985632,0.60749056,0.60517136,0.6021016,0.6021016,0.6021016
Croatia,6.  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Cyprus,Total GHG emissions with LULUCF,0.08975008842086,0.08975008842086,0.1008302755147,0.11401922318001,0.10795047006898,0.11855089592761,0.13872071647661,0.14821081131449,0.16269111568694,0.17588251058167,0.20198964172565,0.23272341652372,0.21667785251645,0.22651097567653,0.24749633561558,0.25589616052652,0.0134762,0.01028462,0.0117016204,0.0097157858,0.0104364504,0.01355425,0.0129443324,0.0146288114,0.01354672634,0.0103212182645,0.014029766288,0.0140384216376,0.0157096150333,0.00613379169488,0.00591830092,0.004672757084,0.00502625872362
Cyprus,1.  Energy,0.07385008842086,0.07385008842086,0.0849302755147,0.09671922318001,0.10315047006898,0.11375089592761,0.12472071647661,0.13341081131449,0.14609111568694,0.15898251058167,0.17838964172565,0.18832341652372,0.20297785251645,0.21371097567653,0.23829633561558,0.24219616052652,0.0015762,0.00278462,0.0039016204,0.0021157858,0.0020364504,0.003378322,0.0023254204,0.0022965234,0.00318765434,0.0020921782645,0.001692166288,0.0018671896376,0.0025567222333,0.00193379169488,0.00151830092,0.000972757084,0.00102625872362
Cyprus,2.  Industrial Processes and Product Use,0.0159,0.0159,0.0159,0.0173,0.0048,0.0048,0.014,0.0148,0.0166,0.0169,0.0236,0.0444,0.0137,0.0128,0.0092,0.0137,0.0119,0.0075,0.0078,0.0076,0.0084,0.009,0.0073,0.008,0.0063,0.0025,0.0046,0.0043,0.0048,0.0042,0.0044,0.0037,0.004
Cyprus,5.  Waste,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,0.001175928,0.003318912,0.004332288,0.004059072,0.00572904,0.0077376,0.007871232,0.0083528928,NO,NO,NO,NO
Czechia,Total GHG emissions with LULUCF,12.80253013666041,12.80253013666041,12.17066410050556,11.55599420184836,10.95183404941401,10.56409502965593,7.51384345572831,5.95127156948727,6.26051249756047,6.02286530723545,6.0135251087088,5.87596746987192,5.88076039175242,5.87979087999648,5.97427393432381,5.80892682764075,6.38044106902167,6.40029662434074,6.55473598668125,6.7619553967861,6.89066483006008,6.91302325774331,7.10410915416233,7.34741843711784,7.50018680016047,7.44683207628298,7.46433255263397,7.61573403579847,7.56010218245465,7.83611377532306,8.18397350699092,7.88551229232649,7.85881519791779
Czechia,1.  Energy,4.68382560295397,4.68382560295397,4.28435413237271,3.73965543902417,3.50220517602985,3.27420153860391,3.18289748594624,3.34928737618553,3.647052901771,3.78845055928016,4.13514343492415,4.28510725964809,4.41339997828763,4.57570233930022,4.82804233018581,4.87456471172798,5.50027423637663,5.61668226900242,5.86619704397031,6.03276508221424,6.12882236612135,6.02104110194324,6.07043327987194,6.14417359607625,6.15971540152826,6.17428331079069,6.17472364809625,6.16831323900296,6.23512671768477,6.42690637427424,6.79718429875772,6.53964835845786,6.54540463977775
Czechia,2.  Industrial Processes and Product Use,6.16370571770644,6.16370571770644,5.95730121293285,5.98405832122419,5.71511795178416,5.63818690385202,2.79667243378207,1.16843618050174,1.24717159578947,1.00000328875529,0.70512117138465,0.5595966742238,0.4424554244416,0.45046090110055,0.448376896844,0.34257118502565,0.40929004870875,0.3937169780403,0.3122801152485,0.3668131636251,0.31826143935045,0.273516052074,0.309056261139,0.29669784680625,0.2722760399704,0.2190562604375,0.2274978713845,0.291615656558,0.1948801284785,0.26008095664,0.2369287801323,0.2123195273977,0.21811467948368
Czechia,5.  Waste,1.954998816,1.954998816,1.9290087552,1.8322804416,1.7345109216,1.6517065872,1.534273536,1.4335480128,1.366288,1.2344114592,1.1732605024,1.03126353600003,1.02490498902319,0.85362763959571,0.697854707294,0.59179093088712,0.47087678393629,0.38989737729802,0.37625882746244,0.36237715094676,0.44358102458828,0.61846610372607,0.72461961315139,0.90654699423534,1.06819535866181,1.05349250505479,1.06211103315322,1.15580514023751,1.13009533629138,1.14912644440882,1.1498604281009,1.13354440647093,1.09529587865636
Czechia,6.  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
Denmark,Total GHG emissions with LULUCF,2.36070307090789,2.36070307090789,2.58200683415722,2.8225105196969,3.07621298024678,3.30659560552728,3.42033465547735,3.73736862694301,4.13721242617729,4.46795167782427,4.79830968153866,5.06850021479267,5.13805063677848,5.16588469470089,5.37545307194447,5.37734329524714,5.35279375664801,5.42333310509049,5.77388788846897,5.41941847195407,5.26993268024292,5.07832359646944,4.6415254914265,4.34130459681239,4.14882035133191,3.9366438546453,4.16647102024098,3.97580473859949,3.8724135482887,3.74005782730939,3.51470037622125,3.30341415976649,3.28820484465361
Denmark,1.  Energy,1.48532988063789,1.48532988063789,1.66452350395222,1.8685720283219,2.08457561116678,2.25516270699728,2.47661896087235,2.73260336692301,3.09340627316729,3.34942986216427,3.59828498463366,3.90482695344267,3.99340987898848,3.98796435961589,4.13729990956947,4.17988306516714,4.20480903807801,4.21544995134049,4.46941076733897,4.28547039884907,4.06613861429292,3.98035550766944,3.6908126161265,3.37848192711239,3.20544588708191,2.9759025084953,3.07836243549098,3.00745254379949,2.8443551158387,2.64009738145939,2.43957657527125,2.24480633731649,2.18300326720361
Denmark,2.  Industrial Processes and Product Use,0.66702789027,0.66702789027,0.687228030205,0.701824391375,0.71763956908,0.75559439853,0.670358394605,0.68195596002,0.66828485301,0.71317641566,0.714254696905,0.62374516135,0.63660365779,0.588412135085,0.631082162375,0.70337763008,0.61995691857,0.64338565375,0.67105852113,0.554673273105,0.58433026595,0.5098437888,0.3945803753,0.4242837697,0.36735896425,0.38132004615,0.46882238475,0.3310990948,0.32549473245,0.42452214585,0.36379910095,0.35754292245,0.40825157745
Denmark,5.  Waste,0.2083453,0.2083453,0.2302553,0.2521141,0.2739978,0.2958385,0.2733573,0.3228093,0.3755213,0.4053454,0.48577,0.5399281,0.5080371,0.5895082,0.607071,0.4940826,0.5280278,0.5644975,0.6334186,0.5792748,0.6194638,0.5881243,0.5561325,0.5385389,0.5760155,0.5794213,0.6192862,0.6372531,0.7025637,0.6754383,0.7113247,0.7010649,0.69695
Denmark,6.  Other,"NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO"
Estonia,Total GHG emissions with LULUCF,0.023435,0.023435,0.019391,0.018298,0.006601,0.010233,0.010388,0.005567,0.006229,0.004023,0.006849,0.004772,0.006215,0.005806,0.032611,0.053984,0.070899,0.025234,0.047284,0.05986,0.054949,0.049176,0.03441,0.039733,0.06191768,0.046086,0.047582,0.064036,0.056957,0.060268,0.049727,0.046787,0.046597
