Annual Net emissions/removals in kt
Query results for — Party: Annex I and 46 other(s) | Year: Base year and 32 other(s) | Category: Total GHG emissions without LULUCF and 118 other(s) | Classification: Total for category | Type of value: Net emissions/removals | Gas: NOₓ | Unit: kt

 ,Year,Base year,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,Last Inventory Year (2021)
Annex I,1.A.2.a  Iron and Steel,624.8705700932658,628.1827894400162,625.110948681323,461.4427506388911,429.27600225269117,409.8106837033993,464.7184564637351,489.0757561748351,391.0126519466374,411.9879000201259,372.07616475843395,372.3116089502701,385.0743963516258,380.9484249337466,368.89788265834176,370.1698824893779,404.7327450769035,389.4136909551136,399.6127487101352,395.7543813252515,316.50047089775194,342.8978120926511,344.3879405224693,330.70369918980646,314.8601553767266,305.2471130901113,306.78682716447537,307.02837117813476,314.550755471774,315.2033586757564,291.29975607746866,259.8673891327548,253.5470964890314
Annex I,1.A.2.b  Non-Ferrous Metals,168.31128892051856,166.1530087611191,181.61193627159238,160.38952499832573,160.90479743491613,160.42778987283074,157.43696139379196,168.06023652390795,163.76258692773672,165.71572967170962,183.41002580354922,184.95050499817222,183.27727023212745,179.96536259538846,185.05752356468207,183.26537792824513,149.062723554719,146.85041343603703,151.89925237439638,158.15714938767013,135.50302265928195,124.74899506032718,122.56615459425781,128.24648167354948,127.38695992992749,129.56237659519647,107.41545974671708,104.80743575441377,104.54577311201395,100.76169283553634,98.2224005346471,95.16789541561705,24.09768256690839
Annex I,1.A.2.c  Chemicals,484.2990264230038,482.5373193086525,443.32255701851955,402.4519323532679,361.36254096193915,343.2855794779202,371.1981600357542,349.459818359091,345.3042165611297,339.20092152699794,334.24775297207833,312.425358902931,318.12791303543423,296.6583252141415,302.92554894395954,309.0098427121909,308.13083886950335,293.3961994331742,266.88824482120816,262.2865930101649,251.12642398032446,253.98546934102814,256.25769397005007,258.79107210553093,257.48591412997934,248.41704096793512,242.5748867733651,228.7093152438104,231.99844969009837,229.35408560390675,233.20591375917124,225.4702223140354,187.36154623430917
Annex I,"1.A.2.d  Pulp, Paper and Print",175.68275956905876,169.23846542898582,172.917425531756,160.13853512991759,161.83947587683772,166.83236005334956,155.93651903149865,154.17433540686406,154.08367316282562,150.35760260362946,144.5131672177394,150.75384187639756,149.70355476196238,146.5046740483551,147.3910696706525,143.90415689885148,145.24721920897468,146.80006717101344,138.58630103970748,133.93357460781695,121.77641815575421,126.28208946672282,120.31086561248281,121.76993171794713,117.08057028956097,118.0065596704344,118.42898815640741,123.47846171425701,122.21499607979318,118.01579906670796,116.13360857420177,105.59113170034236,96.77450919500674
Annex I,"1.A.2.e  Food Processing, Beverages and Tobacco",220.83734175353564,204.1883237517765,198.57895430857408,186.00863936317148,177.29905252100235,165.59195835758192,157.906039346115,162.26515668560347,153.62576678952908,155.69280332686063,148.5930412654161,139.9045892813581,144.68222632245784,144.13161430414306,137.94119544440213,134.6112471341359,138.1761304549475,126.75145397563978,117.13453492725071,111.3655792716389,97.20194963389893,105.27879864437858,108.98828416320627,113.77981921710567,112.60066023425321,110.63451343864082,108.8233478227487,114.56555350739038,112.04015350002084,113.66726150787774,109.68927304466067,106.74440555764863,85.92787556500438
Annex I,1.A.2.f  Non-metallic Minerals,806.4678487892196,813.0674742858143,777.4602718403016,745.0074141744013,715.0230739805932,732.1295707455295,728.2440611741105,673.0709220764238,672.1952528162906,661.6969130728495,666.516284658254,659.3478753221291,654.7278659357737,647.0407856740225,654.17986188883,664.3914590840216,671.0750451784888,661.4851112504588,678.5860256207196,702.6594748627691,610.1852921268083,613.4380497660144,607.7353059702368,584.1506274853522,550.4083309424061,540.7754332467506,611.9452259808556,624.3043669903312,606.6055422163935,592.3297237925543,559.9562204888299,567.7853338285626,463.0596060822265
Annex I,1.A.2.g  Other,4195.562798310819,4205.209526659595,4068.6442797021414,3833.211444543615,3810.4078041175335,3688.4059852808255,3796.0111999990763,3852.1470232345523,3763.5895182350832,3735.993314768244,3438.87745212408,3568.117869678477,3598.987455131189,3066.7140946658847,3045.6060194513107,2824.244441253882,2855.8287713447253,2353.9328744163527,2420.7278434406185,2258.4945783142834,2186.1311699760854,2118.8099110331236,2160.8753445631683,2098.0337259260314,2056.936574746366,1966.3007956798508,1947.1199367824183,2045.242758956336,2018.0241178986762,2027.0092078274465,1981.6703141783548,1926.6012461831667,1384.909298178052
Annex I,1.A.3  Transport,25395.79477283905,25405.41768443557,25068.583732543157,24572.341341038475,23853.18173783685,24109.43218219098,23712.353481140795,23573.42389586156,23435.597233927965,23161.26128695209,21631.946845993083,22231.984307749342,21362.887427418766,25004.973261055424,24377.983424986473,23656.934117280936,22448.325479345265,21620.287042887012,20123.191568873655,18858.067892305244,17140.307592933375,16748.501645518405,15713.781557252749,14655.451931491116,13887.934104138083,13224.47542987699,12502.987832799177,11434.007275794242,10783.062861687013,10228.882262735606,9854.887028353884,8316.380093212594,7991.896018466887
Annex I,1.A.3.a  Domestic Aviation,251.87001975134288,251.76178617977317,255.56157661538202,251.8516431464122,240.63402883643624,242.78653337656777,253.33723793654104,255.57364934330374,261.524771808968,263.5059820722241,265.6257624237722,271.4733400653566,274.4704165168345,293.9483321604427,296.9681468853875,307.44673502992646,308.1445880577354,311.3410085349309,321.044787448054,319.874193121702,303.4434543629314,304.2066071272561,310.270034401404,304.86219149975364,307.0427137233346,309.21349149714126,315.94634601066315,318.149637793089,330.0813454254219,339.2566897520296,344.4227305424181,218.62644101414546,228.17811015883726
Annex I,1.A.3.b  Road Transportation,18610.357811410584,18628.152905899584,18339.98885509022,18173.671824106616,17637.572717103525,18019.742706090055,17611.626370302627,17413.18084085451,17395.497181655046,17165.04244958939,15733.586681833118,16307.933775846535,15533.171017238528,19702.731503067374,18997.033797725788,18441.065564178156,17230.202259017122,16465.44560610084,15190.80474283266,14153.234353752765,12868.018293154862,12532.42669457148,11536.144005960203,10766.06836113593,10093.27217302435,9510.698943302868,8860.85323767934,7974.700038313734,7315.075870030502,6756.555051960663,6453.346543623017,5410.57806053819,5246.016089724428
Annex I,1.A.3.c  Railways,1444.9966998004757,1447.2940885951348,1423.109329662113,1374.3727023426804,1334.448755398064,1255.9749628635655,1251.671663168291,1261.3411766137501,1241.2315443416373,1213.9326311249233,1196.3269938981148,1239.3185119948278,1204.1426967472194,1069.8948639145926,1141.3776236243089,997.4943386621635,1059.3891800301983,1075.8841000348748,1050.7349842978258,948.1193433670869,811.8128334717586,825.5274304807622,856.4089201119384,820.7281055397862,844.8216757113399,916.643888117672,879.7872959167235,836.1354739956547,844.8235691456953,860.9334477798074,805.8941252393594,708.9214679099658,549.1351003250163
Annex I,1.A.3.d  Domestic Navigation,2464.4291447329324,2453.532902676161,2455.661160334372,2281.3068048277596,2236.825033861325,2244.8233303054135,2265.6856015208546,2317.017846124192,2322.368158882586,2274.95381808845,2239.2327526047397,2245.7163051829507,2221.1387314117046,1305.0031552598284,1308.1952825459177,1255.1926800984263,1226.6286955235216,1207.3895247408377,1172.9088751726256,1117.52379330625,1080.5188580459924,1094.558475747891,1088.347629137949,991.3230759752836,944.5000179921911,929.005129655098,972.854802019937,927.0780781287103,960.2503443802185,991.298668793514,989.8873402618117,863.8203728651323,853.7798101691071
Annex I,1.A.3.e  Other Transportation,2624.1410971437135,2624.6760010849207,2594.262810841071,2491.1383666150045,2403.7012026374987,2346.104649555377,2330.032608212483,2326.310382925803,2214.975577239727,2243.8264060771044,2197.1746552333398,2167.5423746596725,2129.964565504478,2633.3954066531865,2634.4085742050725,2655.7347993122603,2623.960756716687,2560.2268034755275,2387.6981791224885,2319.31620875744,2076.5141538978314,1991.782437591014,1922.6109676412536,1772.4701973403621,1698.2975236868685,1558.9139773042102,1473.5461511725139,1377.9440475630543,1332.8317327051755,1280.8384044495915,1261.3362886872767,1114.4337508851602,1114.7869080894975
Annex I,1.A.4  Other Sectors,4041.26769103655,4037.0266654768748,3990.8720714141723,3937.496409113914,3886.2573813764443,3798.047953823668,3770.1698624651035,3660.5520658414234,3591.6363350946867,3487.8252402161465,3249.5047782452207,3224.0497038478056,3346.7279176749,3197.9247589311576,3213.181370864688,3149.2201612558642,3078.49642350188,2927.9638750305553,2843.6364745788305,2864.6999971861896,2792.9660386497253,2740.5234448117967,2669.0079913316677,2639.7973388832547,2671.324804519696,2588.1995310200023,2629.3148581029022,2573.5576676131795,2629.694300839199,2685.8285828404637,2577.837771792486,2392.3333250945225,2106.2678858222375
Annex I,1.A.4.a  Commercial/Institutional,1299.8421621249875,1308.899021678741,1252.164580533476,1082.8027691986497,991.405270214149,974.8138927727093,968.9523649977687,916.7842285717498,893.7100660800882,858.1751563800611,757.943358381773,868.6779056335843,912.5946485370508,848.717393570342,826.0294959264401,795.1328916925852,707.5487816914026,635.3600063421561,610.6476129193993,604.9923328070252,569.2966940747222,572.6461210219718,551.9151948541851,555.0747291119918,557.2112315859912,534.7036262765102,541.7057388145324,517.7379930491834,514.9076010593051,512.177571205051,499.8914830046388,488.5362265723728,459.1534080721896
Annex I,1.A.4.b  Residential,1472.9051552340388,1469.5709508873285,1511.6105620874328,1697.9735531865276,1735.3763789775169,1660.6054831589142,1626.3604757021656,1593.1432535060453,1549.7140196256375,1482.870312458201,1339.4430896052804,1174.0508623728836,1215.233343149451,1147.9649131875967,1169.9400292621333,1163.7297409174316,1183.9762368938736,1163.3660799616055,1137.7012923948382,1189.6556451527242,1187.8914272670952,1185.3405133405233,1163.94257107866,1129.3667342223662,1172.14658716965,1114.7995021035338,1167.531749757335,1147.2443147634033,1200.0029615076908,1267.2923842024782,1266.2682763780397,1133.939827323716,1167.026238139014
Annex I,1.A.4.c  Agriculture/Forestry/Fishing,1268.5203736775236,1258.5566929108052,1227.0969287932637,1156.720086728737,1159.4757321847785,1162.6285778920444,1174.8570217651693,1150.6245837636282,1148.2122493889608,1146.7797713778843,1152.1183302581671,1181.3209358413376,1218.8999259883979,1201.242452173219,1217.2118456761145,1190.3575286458477,1186.971404916604,1129.2377887267935,1095.2875692645932,1070.0520192264403,1035.7779173079077,982.5368104493016,953.1502253988224,955.3558755488966,941.9669857640547,938.6964026399584,920.0773695310346,908.5753598005928,914.7837382722033,906.3586274329348,811.6780124098075,769.8572711984339,480.0882396110338
Annex I,1.A.5  Other (Not specified elsewhere),1030.6207420701821,1006.3147581868075,939.1065463211526,301.0724602635175,293.3030400706049,185.4558267389365,201.00998998758368,160.6064823492957,169.03885414742322,149.0648279617635,179.61219050836843,98.3520217457441,104.46547659069712,116.26871246190129,132.7383209178538,152.25265916478585,169.85169166125982,184.25853226116297,191.19995956571202,204.45740627663457,176.01724476777346,176.803719663228,186.03060391585532,186.04120081472948,147.60194794381627,148.98290079316908,145.15156591841844,138.49312103615193,123.83430768828872,99.64283912392953,124.77097870045293,124.5964569060262,97.09960748918432
Annex I,1.A.5.a  Stationary,922.5798020570586,898.4515157188238,848.6266604204972,214.37479677472052,210.4612088150952,103.64727430427193,115.9307289952156,84.82213994278388,90.8254276094706,81.66836132813766,115.41641674230928,40.59873275391773,52.60374258708936,66.68841037338257,79.77742022058278,91.15108829505925,104.96862650691001,122.5430090122508,125.60148562087653,142.15588957538606,116.1860870410897,122.25397056293102,132.28755296352676,138.3381603417504,102.34704189613778,103.28802134460686,103.30235565086896,96.44233172230162,84.31835943042952,60.77890585671171,88.40084684779602,87.63082170092225,68.38565348679668
Annex I,1.A.5.b  Mobile,108.04094001312362,107.86324246798372,90.47988590065535,86.69766348879698,82.84183125550967,81.80855243466458,85.07926099236808,75.78434240651181,78.21342653795263,67.39646663362585,64.19577376605916,57.75328899182637,51.86173400360776,49.58030208851873,52.96090069727101,61.10157086972659,64.8830651543498,61.71552324891216,65.59847394483548,62.30151670124851,59.83115772668376,54.549749100297,53.74305095232858,47.70304047297908,45.2549060476785,45.69487944856222,41.84921026754949,42.05078931385032,39.5159482578592,38.86393326721782,36.37013185265691,36.96563520510394,28.71395400238763
Annex I,1.B  Fugitive Emissions from Fuels,361.82479351137164,358.3974587369014,320.9609287245987,345.4426338011604,340.00998685253063,324.27360080664573,313.2730432038339,338.7968735524614,337.4709877636565,337.0490302152603,293.42697887296833,295.1166016675834,299.6332902654661,662.9577543300172,693.8236534091764,695.6868454144884,728.5354531340779,750.3993826536246,766.2339157184067,816.3353219324877,728.7841576046778,727.0901760134426,798.1233454294737,878.4817587867545,740.1681659149032,784.1080848777422,713.7893689549664,661.6785939010738,633.6308975058987,631.0215623537088,602.9776354047636,656.933711681499,653.1679037921754
Annex I,1.B.1  Solid Fuels,2.90126808415423,2.90120748415423,2.60937956767296,2.38552321094138,2.3220454462297,2.22052914464652,2.32440380455352,2.16561995956536,2.07582706457385,1.87267658519535,1.74091948888374,2.40215741849852,2.17891255007939,1.65528118397977,1.81069403987154,1.83673468627989,1.70167391280885,1.6267006415499,1.68762570211794,1.92605365800389,1.45666842511789,1.84019041936778,1.90693277961972,1.35620432285417,1.11975692590849,1.08401046033748,1.0572632671499,0.7769791165204,0.74067323289769,0.74414243604235,0.77272711550877,0.68138425762912,0.72791675762912
Annex I,1.B.1.a  Coal Mining and Handling,"IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO"
Annex I,1.B.1.b  Solid Fuel Transformation,2.89593616567274,2.89587556567274,2.60291045456047,2.37888332088523,2.31551063158261,2.213501200138,2.31878270005897,2.16146712163866,2.0712169499656,1.867831141893,1.7364029260019,2.397980764961,2.173645607871,1.6514260629,1.80697281813617,1.83172284942553,1.69821791280885,1.6198966415499,1.68464970211794,1.92316165800389,1.44725442511789,1.83693241936778,1.90310477961972,1.35056432285417,1.11762692590849,1.07942646033748,1.0419512671499,0.7704211165204,0.73721723289769,0.74113043604235,0.76786711550877,0.67718425762912,0.72260675762912
Annex I,1.B.1.c  Other,0.00533191848149,0.00533191848149,0.00646911311249,0.00663989005615,0.00653481464709,0.00702794450852,0.00562110449455,0.0041528379267,0.00461011460825,0.00484544330235,0.00451656288184,0.00417665353752,0.00526694220839,0.00385512107977,0.00372122173537,0.00501183685436,0.003456,0.006804,0.002976,0.002892,0.009414,0.003258,0.003828,0.00564,0.00213,0.004584,0.015312,0.006558,0.003456,0.003012,0.00486,0.0042,0.00531
Annex I,1.B.2  Oil and Natural Gas and Other Emissions from Energy Production,358.9235254272174,355.4962512527472,318.3515491569258,343.05711059021905,337.6879414063009,322.0530716619992,310.94863939928035,336.6312535928961,335.3951606990826,335.17635363006497,291.6860593840846,292.71444424908486,297.4543777153867,661.3024731460374,692.0129593693048,693.8501107282085,726.833779221269,748.7726820120747,764.5462900162888,814.4092682744837,727.32748917956,725.2499855940748,796.216412649854,877.1255544639005,739.0484089889947,783.0240744174047,712.7321056878166,660.9016147845534,632.890224273001,630.2774199176664,602.2049082892548,656.2523274238698,652.4399870345462
Annex I,1.B.2.a  Oil,48.79649573165722,45.37944400323314,41.19698682045679,39.42395025662349,47.86995683620896,39.67705990643414,35.72143774046076,35.32622697683205,34.63587134858161,36.78943767823971,32.94420454886207,31.27639194046515,32.05315947872477,34.62283871148562,36.02001394631017,37.12606299319735,40.25442938281342,38.38256831208912,36.66472577951996,34.95869586237954,38.33652391992952,36.08357217110893,35.31737241405827,36.38907220867172,34.43914217372416,37.03065923553602,36.5800466493865,35.16979423016721,37.77852311510547,38.39799854828164,36.63485040094994,33.76564578112738,34.58136763767839
Annex I,1.B.2.c  Venting and Flaring,21.72175158006426,21.7115291340181,19.05793691752025,17.58274848032137,21.16283728657191,19.04562770700603,17.9932183047327,18.22792403171328,16.66615800785495,17.04035984492261,14.50561303229763,14.88503792664276,15.04454186272509,14.13396985778568,11.63604891838702,11.50329334555153,10.75368542779347,11.16353546331808,11.91784541583825,11.52001621778164,10.10659078115628,9.89764000340885,9.4087983536314,10.05272030943959,10.37373431879305,9.46664848977537,10.64895583065902,12.09305862320576,12.63503493251263,11.97904269979188,13.01707830046423,11.04863837190187,6.37765198733737
Annex I,1.B.2.d  Other,288.40527811549595,288.40527811549595,258.09662541894875,286.0504118532742,268.6551472835201,263.33038404855904,257.2339833540869,283.0771025843507,284.0931313426461,281.34655610690265,244.23624180292492,246.55301438197696,250.35667637393686,612.5456645767662,644.3568965046076,645.2207543894596,675.8256644106622,699.2265782366675,715.9637188209306,767.9305561943225,678.8843744784741,679.2687734195571,751.4902418821642,830.6837619457891,694.2355324964775,736.5267666920932,665.225520449225,613.481275882605,582.2997402553156,579.9003786695929,552.5529795878407,611.4380432708406,611.4809674095304
Annex I,International Bunkers,2747.644201373879,2726.8244492355702,2714.8129238051465,2774.8400908621506,2872.959012844573,2864.8173608543175,2979.255696170685,2887.502549935451,3143.068083853073,3298.7358801125015,3240.8674622955687,3392.9672580925694,3324.991123858805,3309.7369791981987,3480.745446237811,3674.645177358697,3791.978717365021,3942.816164068776,4069.135732057885,3986.013138307614,3761.290511046228,3833.8571590264633,3898.668043774215,3911.9012160492734,3879.0299898505277,4171.9334262227485,4089.0561006037005,4023.423159302987,4101.882164039802,4180.583128508942,4163.8344572949,6197.932440557479,8826.886179796567
Annex I,International Aviation,529.4158386636865,527.798886525378,554.7463256523152,573.8822187172783,587.5957001502422,611.2674467341725,648.2960796164792,677.4580983667134,710.0032394677572,745.3615150992168,794.9293230184023,852.5267653243982,825.213895945052,806.3068640809099,821.560394726211,872.6403509111842,934.9131358076701,958.7981692067169,992.8852750868347,976.2622005501988,916.8537222497265,965.0546323699131,1008.57769457519,1020.353161812231,1039.363568730134,1074.0270269496318,1096.5016719951543,1143.7846651274356,1223.0464864677194,1279.5086937158503,1300.4067556786413,3787.776931029509,6454.893862771086
Annex I,International Navigation,2218.228362710192,2199.025562710192,2160.066598152831,2200.9578721448725,2285.363312694331,2253.549914120145,2330.9596165542057,2210.0444515687377,2433.0648443853156,2553.3743650132847,2445.9381392771666,2540.440492768171,2499.7772279137534,2503.4301151172886,2659.1850515116,2802.004826447513,2857.065581557351,2984.017994862059,3076.25045697105,3009.7509377574156,2844.4367887965013,2868.8025266565505,2890.0903491990252,2891.5480542370424,2839.666421120394,3097.906399273116,2992.554428608546,2879.638494175552,2878.835677572082,2901.074434793091,2863.4277016162587,2410.15550952797,2371.9923170254806
Annex I,Multilateral Operations,"C,IE,NA,NE,NO","C,IE,NA,NE,NO","C,IE,NA,NE,NO","C,IE,NA,NE,NO","C,IE,NA,NE,NO","C,IE,NA,NE,NO","C,IE,NA,NE,NO","C,IE,NA,NE,NO",0.00027786,0.00037048,0.00055572,0.00074096,0.00083358,0.00083358,0.0009262,0.0009262,0.00064834,0.00064834,0.0007081988,0.000695709661,0.000645917826,0.000585215624,0.000669536087,0.000250060107,0.000645936511,0.000803561858,0.000756251562,0.00075587182,0.000841281353,0.00081491707,0.000901243541,1.247623217601,1.421081822
Annex I,2.  Industrial Processes and Product Use,1316.9098087233117,1306.4688418585183,1232.8802490031771,1231.7435888317634,1210.1864047743657,1238.5371359077553,1243.2181381567693,1237.5249275255035,1262.3087113036645,1248.4621633255827,1178.4607732687543,1225.963371576307,1262.3877410227767,1071.0160669684856,1079.4460459472862,1115.4611702968693,1092.770306841355,986.6304524625002,986.2977737842532,960.311970404812,799.8516325399323,816.4722945646723,865.0482873386222,851.0091402820847,814.2393136420529,782.8752624958868,740.9113491862178,743.7328618904377,734.1201281421492,734.915622366976,709.8743563432369,654.2101418203525,656.5388237163203
Annex I,2.A  Mineral Industry,125.37857971437587,125.37857971437587,129.00417551923394,129.0097740791983,116.00052115209878,114.24236057369039,117.61317577076888,114.4595214857549,115.52224131907573,111.2025293565671,98.22770875761223,95.86685378132353,87.48901785046523,82.57863815422694,83.39339485639123,89.02446760527722,86.24251155362738,80.88813332163141,81.58896591713547,72.9354977311395,63.52292495275744,63.76015302497537,65.9266847914933,63.39040811750818,60.49274783472306,59.82801161183794,57.16878694811954,53.80171023520113,53.03948820643272,52.71291328048207,50.40100671749345,49.59029946373508,50.86579219679473
Annex I,2.A.4  Other Process Uses of Carbonates,125.37857971437587,125.37857971437587,129.00417551923394,129.0097740791983,116.00052115209878,114.24236057369039,117.61317577076888,114.4595214857549,115.52224131907573,111.2025293565671,98.22770875761223,95.86685378132353,87.48901785046523,82.57863815422694,83.39339485639123,89.02446760527722,86.24251155362738,80.88813332163141,81.58896591713547,72.9354977311395,63.52292495275744,63.76015302497537,65.9266847914933,63.39040811750818,60.49274783472306,59.82801161183794,57.16878694811954,53.80171023520113,53.03948820643272,52.71291328048207,50.40100671749345,49.59029946373508,50.86579219679473
Annex I,2.A.4.a  Ceramics,0.34861498367588,0.34861498367588,0.34901493942486,0.34946785228013,0.34867546857151,0.34953630579628,4.80601039982342,4.36200794160036,4.36773593609776,4.32958362299437,4.22226885145601,4.114304954,3.389726154,3.238012045,3.168446584,3.248100762,2.967854077,3.164100689,3.112212286,2.763209012,2.270223997,2.436347179,2.572740335,2.450041322,2.345729454,2.31571075,2.293983916,2.329668271,2.425454503,2.437243898,2.424697698,2.345637248,2.491905843
