iso,sector,fuel,units,X1750,X1751,X1752,X1753,X1754,X1755,X1756,X1757,X1758,X1759,X1760,X1761,X1762,X1763,X1764,X1765,X1766,X1767,X1768,X1769,X1770,X1771,X1772,X1773,X1774,X1775,X1776,X1777,X1778,X1779,X1780,X1781,X1782,X1783,X1784,X1785,X1786,X1787,X1788,X1789,X1790,X1791,X1792,X1793,X1794,X1795,X1796,X1797,X1798,X1799,X1800,X1801,X1802,X1803,X1804,X1805,X1806,X1807,X1808,X1809,X1810,X1811,X1812,X1813,X1814,X1815,X1816,X1817,X1818,X1819,X1820,X1821,X1822,X1823,X1824,X1825,X1826,X1827,X1828,X1829,X1830,X1831,X1832,X1833,X1834,X1835,X1836,X1837,X1838,X1839,X1840,X1841,X1842,X1843,X1844,X1845,X1846,X1847,X1848,X1849,X1850,X1851,X1852,X1853,X1854,X1855,X1856,X1857,X1858,X1859,X1860,X1861,X1862,X1863,X1864,X1865,X1866,X1867,X1868,X1869,X1870,X1871,X1872,X1873,X1874,X1875,X1876,X1877,X1878,X1879,X1880,X1881,X1882,X1883,X1884,X1885,X1886,X1887,X1888,X1889,X1890,X1891,X1892,X1893,X1894,X1895,X1896,X1897,X1898,X1899,X1900,X1901,X1902,X1903,X1904,X1905,X1906,X1907,X1908,X1909,X1910,X1911,X1912,X1913,X1914,X1915,X1916,X1917,X1918,X1919,X1920,X1921,X1922,X1923,X1924,X1925,X1926,X1927,X1928,X1929,X1930,X1931,X1932,X1933,X1934,X1935,X1936,X1937,X1938,X1939,X1940,X1941,X1942,X1943,X1944,X1945,X1946,X1947,X1948,X1949,X1950,X1951,X1952,X1953,X1954,X1955,X1956,X1957,X1958,X1959,X1960,X1961,X1962,X1963,X1964,X1965,X1966,X1967,X1968,X1969,X1970,X1971,X1972,X1973,X1974,X1975
che,1B1_Fugitive-solid-fuels,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,56,83,116,128,128,156,190,188,184,210,203,232,285,332,316,319,337,392,372,353,377,437,405,448,500,508,536,542,589,599,662,751,924,907,741,934,1003,1096,1157,1241,1340,1489,1355,1367,1486,1564,1642,1818,2117,2115,2134,2055,2277,2315,2453,2253,2398,2282,1644,1551,1257,1917,1183,1608,2015,1884,1983,1960,2205,2193,2507,2279,2382,2375,2292,2258,2236,2304,2527,2420,2878,1943,1620,1462,1574,1108,362,1150,1841,1910,1463,1856,2326,1935,1594,1916,1894,2282,2405,1694,1650,1877,1632,1706,2022,1412,1208,973,750,658,632,588,399,355,337,285,211
chl,1B1_Fugitive-solid-fuels,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,146,174,202,173,232,428,535,590,537,567,666,595,671,642,767,848,945,916,776,837,1012,1099,1083,1060,759,910,752,831,1099,1037,1065,1058,982,1077,1030,785,775,1098,1291,1357,1339,1398,1459,1321,1384,1471,1536,1617,1627,1484,1404,1476,1621,1529,1296,1556,1569,1507,1498,1490,1510,1389,1292,1240,1231,1212,1302,1256,1202,1190,1183,1243,1279,1291,1300,1406,1189,1275,1225,974
chn,1B1_Fugitive-solid-fuels,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,26,536,570,627,4670,4596,6204,5687,5117,7600,2671,2936,4123,4391,4903,5418,5743,6620,7306,6902,7269,8775,9578,9067,8074,9148,9296,9748,10284,10905,10450,11413,13339,15558,17472,16227,14863,17934,22921,28654,30180,26088,26381,13590,8449,9067,6421,16027,21183,27329,34237,35546,42466,49999,55956,66541,138694,189803,204251,142597,112425,110842,109599,118175,128212,104694,112642,136784,181732,200990,210349,213904,211818,247445
col,1B1_Fugitive-solid-fuels,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,72,72,0,0,65,182,274,285,245,240,253,378,291,419,350,374,387,401,366,372,377,708,782,677,862,1052,1297,1402,1402,1711,1739,1823,1963,2103,2242,2103,1963,1752,2172,2172,2324,1585,1774,1826,2120,2268,2396
cze,1B1_Fugitive-solid-fuels,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.73283119,180.1138818,306.4792387,433.0744107,559.8947974,686.9359203,814.193419,940.9085095,1068.585485,1196.466433,1324.547427,1452.700313,1580.268334,1708.762862,1837.423761,1966.247983,3401.144359,3576.028013,3751.115918,4033.737306,4276.325012,4517.915964,4621.691883,4938.275681,5102.501382,5359.15659,5635.817415,5921.811308,6349.294718,6724.319015,7193.588887,7464.844362,7584.863473,7760.174833,7961.770309,8270.32787,8480.947638,8983.284199,9191.552809,9437.795153,9376.724184,9808.555583,9950.65541,10148.57664,10258.47752,10571.51091,11051.06146,11626.17107,11852.40023,11791.72923,11680.12619,11816.65174,12560.87199,13125.75052,11952.90129,11913.33478,12666.8537,11897.026,10133.14172,9564.155149,9473.770558,9086.211912,8096.228382,8553.182342,10488.38975,9851.092694,9979.331138,10701.48488,11259.37643,12581.75217,10919.02887,10207.65639,8866.297472,8097.434868,8053.625326,8265.86964,8952.744845,10803.37223,12496.59488,13655.95996,15343.00851,15396.03255,16568.2916,18252.06895,17394.79755,9211.160795,11337.13227,12795.80693,13778.33453,14442.23793,14461.56935,15378.00536,16339.59645,16869.20271,17882.89113,18482.703,19720.57687,20201.7242,21879.19624,21509.62743,22697.42971,24368.15945,25705.62534,27038.73706,27654.91832,26661.04852,26211.10824,25367.81473,26396.8973,27390.45,30872.06941,31634.79207,31207.49389,30312.29853,30097.56141,30887.31403
deu,1B1_Fugitive-solid-fuels,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,131,121,122,146,150,157,171,217,146,151,146,275,284,256,734,245,254,267,253,249,243,241,281,651,923,964,894,923,964,991,1101,882,1184,1143,1239,1239,991,1308,1253,941,1195,1204,1346,1417,1624,1810,1916,2504,2606,2970,2811,2970,3442,3599,3777,3501,3718,4132,4604,5233,5666,6650,7810,8440,8990,9719,9227,9933,11280,12429,13478,15459,17312,17141,18823,20237,21101,20836,23189,25035,26701,19409,27538,28052,27438,28322,30040,33801,36397,38916,41470,42600,43583,44121,46069,50377,53738,56278,59695,58043,59586,61964,64340,69209,73891,77106,81988,88354,88040,86286,92903,96300,103477,97902,119739,120901,120671,120586,124219,135174,145071,135805,126256,136575,143094,137365,105708,117113,129111,124272,90550,123256,124952,112704,131329,136790,146199,125352,104823,94448,99082,110559,121900,134402,151708,161479,174508,176240,178054,180674,183609,163190,31184,0,85768,99566,115003,135617,152502,161126,162987,170708,186215,195176,196554,187971,183038,193016,194227,199786,207884,206226,195665,185617,178457,180028,187277,164638,160517,151086,153364,154434,140824
dnk,1B1_Fugitive-solid-fuels,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,43,57,62,47,85,74,93,85,91,98,125,124,177,181,134,171,148,214,185,206,177,277,256,250,296,258,312,324,311,314,339,398,421,416,395,446,508,538,577,663,660,692,663,680,765,817,783,842,838,818,928,962,1177,1262,1311,1433,1405,1463,1502,1563,1686,1640,1786,1592,1975,2185,2006,2137,2534,2600,2665,2853,2788,2029,2368,2248,1963,1854,2634,2873,3368,2926,2857,3637,3322,4020,3663,3840,3608,3575,3892,4060,4200,4356,3907,4355,3986,4692,4437,5542,5448,3803,4748,5770,4556,4494,4529,4292,4467,4422,4905,4828,4193,3690,3880,3487,4060,3946,4337,4399,4069,3745,3837,3430,3366,3138,2554,1566,1454,2475,2233,2956
dza,1B1_Fugitive-solid-fuels,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,5,7,7,3,7,7,10,15,12,12,12,15,18,22,25,28,5,10,9,14,40,58,107,85,87,117,156,149,164,192,514,557,503,422,405,435,481,539,494,399,343,209,111,69,77,72,74,52,55,123,265,246,177,224,191,216
egy,1B1_Fugitive-solid-fuels,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,184,129,50,88,71,64,120,182,57,113,213,193,193,331,280,184,303,315,344,335,250,256,245,421,972
esp,1B1_Fugitive-solid-fuels,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,6,10,7,13,10,28,39,47,55,75,77,71,80,89,135,139,146,178,150,151,206,232,314,445,527,547,597,664,637,629,625,698,726,719,837,801,888,855,849,895,974,1029,1024,1075,1184,1307,1440,1577,1565,1524,1626,1640,1706,1835,1960,2121,2227,2170,2347,2311,2506,2576,2531,2880,3026,3192,3338,3296,3522,3680,3742,3826,4011,4107,4039,3992,4335,4709,4650,4092,4762,4240,4491,4241,3674,3909,3950,4569,4837,5000,4780,5521,5318,5910,5613,5236,4887,4276,4472,5112,2025,1309,3454,4040,5582,5587,5989,6186,6687,6847,6829,6655,6951,7468,7235,7217,7958,8216,8208,8080,8076,9127,9867,8942,8678,9164,9420,9410,8882,9408,8712,8772,8934,8951,9929,9588,9876,9585,10030,11228
est,1B1_Fugitive-solid-fuels,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054263782,0.064719684,0.042888202,0.053295052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317042767,0,0,0,0,0.935770858,0,0,1.294348981,1.366120355,1.767461918,2.252004578,2.01057536,2.077878095,2.306678136,2.182404899,7.01869304,7.984701673,6.498561329,8.86681726,9.599742584,12.94260388,13.14445205,11.97302218,14.25414048,15.95424658,19.22036325,18.75336136,24.54955121,24.34610976,28.45741943,28.40712972,29.4561739,33.40807519,30.82573204,31.63639537,32.01051335,31.14247818,31.59732666,35.1271529,38.06639017,39.14711595,41.50086562,47.95078655,51.31416167,52.87074494,54.21341524,62.73926352,69.47671441,83.82531312,92.62619444,88.42836044,85.23663651,86.08048176,97.60788494,93.56098381,105.2171351,118.6798802,117.9082012,122.1252998,115.7736913,125.0318857,147.6480758,166.6795078,145.6400123,126.8396269,136.0022172,127.8184672,50.21348667,36.20781714,34.05689635,39.17281561,47.57577708,52.0280952,66.02780298,62.53322929,98.5947522,123.9601108,141.7547757,145.4910924,171.7169708,202.4968512,246.2774451,284.1010297,347.1054032,396.9506296,456.009693,457.8540825,477.2732517,478.6256909,591.5301591,506.9181567,312.8908026,459.9096395,377.0282464,490.0387655,550.9292614,665.9016729,705.1034662,803.3911878,897.4509115,969.8469264,1021.587642,1061.9087,1145.480014,1277.289912,1360.781316,1445.180232,1483.04567,1507.368212,1504.602511,1475.049705,1462.785728,1515.417403,1560.440135,1614.022244,1669.817123,1684.934524,1670.16922,1696.217279,1809.484476,1847.893744,1904.433016,1924.056364,1927.934801,1985.437404
fin,1B1_Fugitive-solid-fuels,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,20,21,13,17,19,17,24,19,24,30,24,22,33,22,24,29,33,20,25,24,30,28,35,55,31,30,27,37,50,51,44,43,51,54,69,127,119,185,148,97,91,121,124,137,147,219,359,324,262,330,376,424,166,5,22,12,20,31,65,63,176,380,448,443,411,749,779,847,664,773,768,827,1012,885,1253,1621,1294,1036,507,775,663,963,678,117,726,1132,1803,916,1295,1650,1747,1349,1605,1799,1893,1838,1397,1980,1982,1701,1779,1889,2187,1972,1853,1800,2148,2578,2356,2123,2405,2671,2658,2455
flk,1B1_Fugitive-solid-fuels,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,3,3
fra,1B1_Fugitive-solid-fuels,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611,0,594,0,0,0,0,0,579,560,605,559,571,639,682,726,650,698,792,822,865,865,960,1080,1116,1613,1704,1658,1788,1652,1823,1978,2435,2527,2903,3098,3239,3158,3220,3772,3965,3971,4165,4868,5057,5688,4555,4745,5354,5469,5887,6916,7973,9016,9441,9617,9429,9538,10395,11243,11866,12046,12766,13440,14601,14796,15137,15523,13775,13700,16609,17952,17076,17786,17808,17413,17760,18372,20724,21217,22389,23475,22532,21618,21434,22582,23495,24076,26534,26575,26608,26115,27631,27858,28806,30144,31156,32607,35082,33924,31938,35150,34267,34657,37156,39624,39933,40860,41005,42728,43188,46627,32301,28175,29937,33189,29555,31657,41353,37558,44310,49793,55497,54590,56603,58092,57083,63027,63824,58326,50896,51615,51365,48705,48804,54199,49737,48324,34757,32272,33046,33710,21550,28748,42793,45838,47113,53432,45537,51029,49626,45477,46981,48960,55052,56627,52085,49217,49356,49598,50848,53907,51930,48616,44887,44191,42370,42430,39840,36301,32096,31524,31610,27724
gbr,1B1_Fugitive-solid-fuels,process,kt,2552,2552,2553,2553,2554,2555,2731,2732,2733,2734,2734,2995,2996,2997,2998,2999,3346,3347,3348,3349,3350,3715,3716,3717,3718,3719,4104,4105,4106,4107,4109,4597,4598,4600,4601,4603,5226,5228,5229,5231,5233,5845,5847,5849,5850,5852,6117,6425,6691,7041,7269,7290,7328,8240,8278,8587,9075,9077,9080,9083,9086,9706,10081,10201,10395,10623,11309,11442,11469,11555,11607,11701,12151,12793,13396,13535,13686,14255,14353,14557,18522,17949,17901,17875,17887,17812,20864,20134,20691,21228,22096,22336,23300,24316,25511,27289,26117,28261,29827,31661,33462,31838,31725,31550,38019,35601,38312,37624,36873,40942,45838,47773,46236,49164,52908,56073,57766,59312,58179,61037,62340,66029,69572,72178,70123,74033,73886,75189,73857,74271,80966,85045,85767,89216,86916,85809,85037,87204,90621,93829,96004,97955,95919,85795,98293,99188,101993,104734,104872,112357,113724,111261,115509,116419,116914,118471,122752,128254,124958,126036,127072,130177,123068,134408,129758,131667,136916,134077,123083,122156,128480,87028,116428,123418,128858,121516,65921,125650,117685,124103,118682,110959,106651,105526,113704,115252,121776,125633,120032,122094,128520,126389,126463,122664,119418,112699,116572,123342,124932,126377,123873,132649,128200,130568,132083,136440,135066,131708,125235,116145,122285,120873,119353,119897,116332,115248,110083,100568,101064,100422,96316,93180,80007,80745,71879,75379
geo,1B1_Fugitive-solid-fuels,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171224218,0.203243545,0.134047443,0.165791698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.911991017,0,0,0,0,2.629161635,0,0,3.587052535,3.768912513,4.854355373,6.207904123,5.56252408,5.769382624,6.427413469,6.102489961,19.69397353,22.48144882,18.35924257,25.13396187,27.30187243,36.94441001,37.65697055,34.42424377,41.1283814,46.19546997,55.84573819,54.67591602,71.81785658,71.46182674,83.80688608,83.96644659,87.38372851,99.4634273,92.10120801,94.85526208,96.31023173,94.02026229,95.71732795,106.7674408,116.0853001,119.820061,127.4860706,147.8287978,158.7597878,164.1501211,168.9032087,196.136784,217.9369369,263.8289265,292.496517,280.2674771,271.1335588,274.8016979,312.7084447,300.7959718,339.4447421,384.1919277,382.9897126,398.0195596,378.5718569,406.7864755,477.9612431,536.880994,466.7873727,404.5269328,431.6223963,403.6717648,157.8131196,113.2463174,106.0075459,121.3175911,146.6034009,159.5243593,201.4459309,189.8438799,297.8550994,372.6575969,424.0857492,433.1630483,508.7895483,610.3866972,754.8687147,885.0887656,1098.647412,1275.968804,1488.042557,1516.157141,1603.263106,1630.441566,2042.746476,1737.290701,1064.226341,1552.492931,1263.153528,1629.472026,1818.257932,2181.331985,2292.583836,2592.798308,2874.948869,3122.944268,3310.422596,3465.388913,3765.812047,4230.458833,4539.771989,4854.695714,5013.961018,5126.113735,5143.523531,5065.469193,5042.513991,5239.679115,5407.01803,5600.046331,5796.215738,5846.770716,5790.716621,5875.247987,6262.02742,6390.75408,6583.261879,6648.581741,6658.806096,6852.723789
grc,1B1_Fugitive-solid-fuels,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,23,53,55,81,48,53,41,45,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,101,89,91,85,102,99,126,66,114,114,91,109,97,76,71,117,199,153,196,247,0,365,3,6,18,25,34,29,185,203,185,251,354,479,423,540,522,593,619,580,553,447,564,553,646,669,667,22,39,28,57,58,30,11,20,21,199,238,249,309,265,313,368,409,407,482,509,603,851,896,900,1193,1347,1740,1721,1723,1816,2182,1556,1826,1901,2318,2454,3099
hkg,1B1_Fugitive-solid-fuels,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,140,158,103,104,130,60,122,105,109,114,123,112,98,91,90,77,63,46,28,17,21,15,6,9,7
hrv,1B1_Fugitive-solid-fuels,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.884931253,0,0,0,0,5.65479376,6.597259387,7.304108607,12.95890237,24.7397227,24.7397227,27.56711958,21.44109301,32.51506412,37.93424147,51.36437665,56.07352831,52.53656945,57.00968479,60.77568967,65.95467914,78.90603822,80.31526705,86.43477845,88.78568698,87.83952914,95.13571306,97.48642092,267.7233976,0,0,0,0,0,191.8604602,254.7066203,271.1762406,379.6820731,415.68405,426.0283758,463.9105031,449.0698588,506.0136876,550.2459834,628.601078,579.3999055,522.9073635,471.1241603,435.3453296,456.5149417,478.1545721,467.5564441,530.6088825,525.1872333,553.4131705,661.4018676,0,0,0,0,325.6196727,637.1147716,871.9047471,989.7622606,1129.261442,997.0322966,936.3488983,953.9013324,897.3899917,1082.229155,1248.099191,1430.364175,1527.159026,1488.085243,1694.304516,1822.874902,1915.269354,1932.842502,2121.464726,2368.037462,2314.037215,2185.733024,2006.148554,2013.405273,1995.284634,2570.809415,2834.225859,2628.776265,2615.847965,2659.626869,2846.695472
hun,1B1_Fugitive-solid-fuels,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,19,24,18,19,14,23,19,17,38,37,39,23,24,51,24,17,45,0,0,0,75,94,94,119,124,130,149,104,210,247,262,316,330,330,343,390,461,493,536,579,718,763,796,698,719,741,781,785,783,904,967,977,1113,1182,1195,1118,1115,1209,1297,1433,1507,1570,1636,1756,1873,2011,2035,2327,2256,2614,2622,2411,2501,2530,2570,2772,2783,2938,3233,3185,3272,3355,3553,3161,3205,3225,3190,2907,1294,1511,2485,2955,3168,2996,2701,3102,3433,3534,3896,3163,2875,2636,2559,2658,2839,3002,3426,3763,3815,4091,4410,4462,4410,3571,1646,2305,3221,3865,4902,4287,5124,6328,7314,7778,7978,7493,8756,8887,9327,9959,10651,10793,11985,13102,12513,12068,10653,10509,10182,12599,11522,11034,10915,10523,10133
ind,1B1_Fugitive-solid-fuels,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,192,194,150,166,184,174,171,193,0,0,0,0,0,0,0,0,0,0,0,533,486,536,524,594,691,734,680,729,822,898,1022,1139,1223,1333,1346,1481,1858,2021,2136,2421,2676,3214,3485,3900,3907,4316,4422,5139,5856,6708,6235,6328,6680,7725,8514,8648,8985,9064,9567,10886,11887,9435,10140,9987,10326,11124,10981,11031,11600,11842,12302,12504,11407,10586,10395,11587,12091,11878,13152,14889,14587,15438,15478,15461,13401,13724,15322,15180,15585,15574,16387,15855,16444,17506,17818,18278,19219,19655,21972,22872,23988,26509,28622,31150,33309,31952,35129,35289,35926,37353,37214,37270,38301,40535,41571,43933,48668
