iso,sector,fuel,units,X1750,X1751,X1752,X1753,X1754,X1755,X1756,X1757,X1758,X1759,X1760,X1761,X1762,X1763,X1764,X1765,X1766,X1767,X1768,X1769,X1770,X1771,X1772,X1773,X1774,X1775,X1776,X1777,X1778,X1779,X1780,X1781,X1782,X1783,X1784,X1785,X1786,X1787,X1788,X1789,X1790,X1791,X1792,X1793,X1794,X1795,X1796,X1797,X1798,X1799,X1800,X1801,X1802,X1803,X1804,X1805,X1806,X1807,X1808,X1809,X1810,X1811,X1812,X1813,X1814,X1815,X1816,X1817,X1818,X1819,X1820,X1821,X1822,X1823,X1824,X1825,X1826,X1827,X1828,X1829,X1830,X1831,X1832,X1833,X1834,X1835,X1836,X1837,X1838,X1839,X1840,X1841,X1842,X1843,X1844,X1845,X1846,X1847,X1848,X1849,X1850,X1851,X1852,X1853,X1854,X1855,X1856,X1857,X1858,X1859,X1860,X1861,X1862,X1863,X1864,X1865,X1866,X1867,X1868,X1869,X1870,X1871,X1872,X1873,X1874,X1875,X1876,X1877,X1878,X1879,X1880,X1881,X1882,X1883,X1884,X1885,X1886,X1887,X1888,X1889,X1890,X1891,X1892,X1893,X1894,X1895,X1896,X1897,X1898,X1899,X1900,X1901,X1902,X1903,X1904,X1905,X1906,X1907,X1908,X1909,X1910,X1911,X1912,X1913,X1914,X1915,X1916,X1917,X1918,X1919,X1920,X1921,X1922,X1923,X1924,X1925,X1926,X1927,X1928,X1929,X1930,X1931,X1932,X1933,X1934,X1935,X1936,X1937,X1938,X1939,X1940,X1941,X1942,X1943,X1944,X1945,X1946,X1947,X1948,X1949,X1950,X1951,X1952,X1953,X1954,X1955,X1956,X1957,X1958,X1959,X1960,X1961,X1962,X1963,X1964,X1965,X1966,X1967,X1968,X1969,X1970,X1971,X1972,X1973,X1974,X1975
sen,1B1_Fugitive-solid-fuels,biomass,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.37092789,22.85773555,34.46162353,46.18381297,58.02554618,69.99192487,82.08191123,94.29692532,106.6384163,119.1078635,131.6405839,147.1031997,163.2415842,180.0797315,197.6424104,215.9551886,235.2026038,250.1270051,265.1843275,280.3767956,287.3944904,293.6501523,299.1300655,303.8203954,307.7071898,310.7763801,330.3425816,350.8211239,372.2698467,394.7502375,418.6188548,413.3201078,430.6322938,448.2937404,455.2739377,461.6618299,455.1479273,503.6359101,516.2780845,528.775929,540.4069598,544.3819449,547.6129143,582.6634591,620.1980178,662.5799801,708.1375973,757.1170645,809.7812585,863.9424206,884.9537811,906.2554494,927.8667792,949.8482227,972.2602389,995.3384307,1019.057235,1043.742819,1069.403782,1096.215345,1116.143613,1131.398441,1141.914275,1166.043511,1176.646906,1184.510126,1185.449483,1181.170474,1180.010823,1180.007521,1212.113256,1221.960595,1231.806636,1241.796704,1252.783696
ben,1B1_Fugitive-solid-fuels,biomass,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.780587242,9.758403882,14.93964226,20.33066775,25.93802302,31.76843246,37.82880665,44.12624703,50.66805059,57.46171479,64.51494252,71.83564725,79.43195827,99.74651247,106.8706945,113.994956,121.1193272,126.5959636,135.0450957,143.6594092,150.6189167,157.4931094,164.2735512,170.9518594,177.5197046,183.9688118,193.1626947,202.5385966,212.1026172,221.8614092,231.7172877,241.9125976,254.4639625,267.3135338,302.442571,312.8952778,307.6476793,322.6763817,349.4789739,378.5457283,366.6333487,382.9598478,399.630987,416.6462787,434.0052353,451.7073691,469.7521924,488.1392177,506.8679572,525.9379235,535.2870194,545.3017146,556.0052221,567.3879841,579.4546389,592.1871494,605.5877712,619.6300046,634.3031388,649.5748084,665.4498395,681.8936023,698.8969989,716.4537923,734.5605798,753.1858868,772.3089053,791.8756598,811.8477142,832.1566795,856.0323701,872.6898218,890.072027,907.8164084,926.1404106
gha,1B1_Fugitive-solid-fuels,biomass,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.87677744,40.81834192,62.86757559,86.06889748,110.4683152,136.1134783,155.0199894,172.9516916,189.945096,206.0355301,221.2571731,281.8295031,356.5481572,384.9744171,413.5476625,442.2687848,471.1386888,500.1582937,529.328533,558.6503553,642.5435894,679.8772246,717.8689864,756.5274234,795.8615504,835.8808563,876.5953124,962.4416773,1055.661273,1156.857887,1266.522435,1324.114036,1383.059731,1442.939394,1504.671888,1567.374002,1633.969537,1696.692885,1765.388678,1833.020415,1901.660174,1971.742649,2042.72313,2115.170363,2189.109858,2264.567288,2341.56849,2402.962912,2499.656952,2537.935346,2649.909585,2761.689886,2873.19015,2984.337268,3095.013135,3205.158934,3314.707539,3423.539671,3531.526009,3638.488846,3742.877675,3848.648767,3957.070981,4071.179744,4192.438267,4327.648628,4472.777578,4627.712876,4792.224901,4598.351999,4611.385957,4843.682217,5090.492577,5084.696588,5235.869789
mmr,1B1_Fugitive-solid-fuels,biomass,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.3906648,128.6077328,195.6874558,264.6901824,335.6401112,408.6518907,483.755823,560.9601048,640.303223,721.8840912,805.5379523,886.3602389,968.5261079,1052.053634,1136.960891,1223.265953,1310.986895,1400.14179,1480.984661,1584.025721,1697.310814,1817.259514,1941.28778,2069.606799,2202.150358,2339.080466,2480.37088,2626.255317,2777.996284,2934.820016,3096.440442,3272.807776,3455.173274,3643.849039,3838.960028,4040.63082,4248.985625,4464.148283,4686.242276,4915.390727,5146.460939,5300.567409,5528.566657,5762.086027,6000.90463,6245.054325,6494.56668,6749.472974,7009.804194,7668.904397,8013.715507,8370.306557,8739.687833,9123.997413,9524.152104,9940.998075,10374.74124,10825.48573,11294.12607,11780.78801,12203.89634,12641.71936,13095.34081,13565.21196,14050.73503,14555.55323,15078.43782,15614.79331,16180.87644,16758.89444,17088.02875,17496.48568,17968.24268,18329.35699,18708.44986
phl,1B1_Fugitive-solid-fuels,biomass,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.85762392,81.27479144,124.2840943,168.9480984,215.2817208,263.3514574,313.2060405,364.8941988,418.4646582,473.9661408,531.4627956,590.9894993,652.6653726,716.4789328,782.4785398,850.7996032,921.4142798,994.4688369,1070.214066,1148.551824,1237.949565,1331.196675,1428.399979,1529.6658,1635.099956,1744.666289,1865.799104,1985.080968,2125.550958,2264.213868,2407.569089,2557.226051,2712.97134,2875.466084,3044.286402,3220.110069,3404.946297,3596.879003,3788.188444,3979.288558,4177.157491,4368.964861,4592.757704,4811.185766,5036.706801,5319.495833,5614.338904,5921.77062,6238.159406,6567.113044,6907.4313,7263.054672,7634.177848,8020.988073,8423.821477,8842.913025,9278.975781,9732.619713,10204.66776,10696.70423,11202.41456,11726.02367,12265.66249,12817.5348,13379.36538,13950.01902,14530.60866,15090.0809,15690.82513,16335.84772,16564.10863,17048.85662,17559.0809,18097.97719,18652.12573
bra,1B1_Fugitive-solid-fuels,biomass,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.8958356,417.3221681,637.4832137,865.6254468,1101.983191,1346.725093,1600.126653,1862.504702,2133.928906,2414.916636,2705.525206,3007.135442,3319.342573,3642.154327,3976.28476,4321.731134,4679.120629,5048.409998,5430.464126,5825.229695,6229.547875,6646.173911,7076.032868,7519.920884,7977.94301,8450.43157,8937.994639,9440.993743,9959.790539,10492.30314,11041.33503,11606.93277,12190.10171,12791.23792,13410.73648,14048.99146,14706.39598,15384.09991,16082.16163,16800.99877,17579.47442,18393.37345,19235.0069,20105.0315,21004.98818,21934.69671,22896.19839,23890.24551,24917.59646,26439.44712,27709.82466,29035.52997,30419.15605,31863.42647,33371.20292,34946.68639,36588.27601,38298.75901,40081.04466,41938.17036,43850.24929,45841.16165,47914.18349,50072.73596,52014.08683,53213.24213,54362.71658,54910.77289,56524.71523,57547.73462,58595.00573,58481.53673,57312.24066,56723.75805,55451.74897
tgo,1B1_Fugitive-solid-fuels,biomass,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.690151775,9.464835181,14.32536165,19.27311306,24.30954271,29.43617607,34.65461148,39.96652076,45.55342059,51.27974028,57.14797042,63.16062866,69.32026044,75.62943972,82.09076984,88.70688429,95.48044768,102.4141566,109.5107405,116.772963,123.1812174,137.7515269,149.0889632,151.2500506,156.248652,160.1844665,169.3093584,178.8035446,185.4324804,194.441086,203.6575633,210.9357599,218.255988,227.6961279,234.5506956,232.9151311,248.3503453,261.291502,280.9522018,293.9202559,309.6926879,325.5114528,343.6123379,355.6366283,363.8935977,373.7696325,387.5360905,406.6111555,423.5651436,479.1494684,497.2062282,510.5084058,521.4634141,531.929857,543.2144527,555.9346784,570.0639068,584.9127311,599.3640988,612.3113943,623.3251779,633.0914315,643.7437009,658.1939367,678.4063048,705.3275517,737.7229288,772.5864405,805.759433,837.2480241,860.5820942,882.9801802,905.1592545,913.130602,933.7090025
cod,1B1_Fugitive-solid-fuels,biomass,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.70640898,121.3268844,184.9089897,250.5013804,318.1538232,387.9172144,459.8435998,533.9861936,610.3993989,689.1388274,770.2613206,853.8249705,939.8891413,1028.514491,1119.762995,1213.697966,1310.384083,1409.887409,1512.275419,1617.617025,1521.850998,1653.33304,1882.744554,1998.301749,2117.344825,2229.582379,2368.770489,2516.907947,2683.713445,2826.227028,2939.279238,3042.641821,3151.606043,3289.705574,3516.437846,3750.431866,3912.441818,4047.481363,4153.72153,4245.326796,4363.900301,4481.861856,4551.4716,4608.980442,4791.284775,4976.674064,5165.124705,5356.613095,5551.11563,5748.608705,5959.168716,6175.570021,6400.294309,6634.932121,6880.993249,7139.200417,7409.891174,7692.704898,7986.963174,8291.986276,8620.696198,8961.905109,9317.799524,9691.073306,10083.51676,10496.75481,10930.35571,11381.1724,11844.78856,12317.84349,12599.69741,12945.25435,13303.30652,13677.89688,14068.02955
uga,1B1_Fugitive-solid-fuels,biomass,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.20634919,65.72422998,82.07418849,116.1008646,153.9701369,196.0241833,242.6326323,294.194639,351.1411122,413.9371037,512.7914661,559.1241201,642.625318,666.6938957,719.0007105,756.4807242,822.7071465,990.8106212,1032.579737,1002.899368,1049.760621,1118.818381,1162.217379,1213.803384,1258.721587,1296.587014,1344.758243,1435.652959,1552.026619,1647.1058,1711.94722,1774.499873,1838.264336,1893.848328,1949.079331,2006.874284,2063.209878,2126.443032,2196.043655,2290.453011,2394.367029,2500.535435,2608.956702,2719.629307,2832.551724,3147.01786,3285.654537,3429.084066,3576.617982,3994.930508,4164.788751,4340.254,4521.132387,4707.745367,4899.912865,5097.422238,5300.059963,5507.629849,5719.94084,5936.914065,6158.20802,6384.282837,6615.64853,6853.031901,7097.228331,7350.490574,7612.129267,7883.913287,8168.017721,8448.011099,8597.015067,8851.047614,8995.591841,9113.265555,9457.021295
som,1B1_Fugitive-solid-fuels,biomass,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.474986438,15.20902425,23.20846995,31.4799565,40.0304079,48.86705396,57.9974455,67.42946978,77.17136622,87.23174242,97.63743193,108.383193,119.4128492,130.7872952,142.5158867,154.6083849,167.0749723,180.2202886,193.8231441,207.9016086,225.3731167,243.7477643,262.5505756,282.2369102,302.8358881,324.3771407,346.8908287,370.407661,394.9589132,420.5764462,447.4847511,475.60337,504.93907,535.5292882,567.4121283,600.6263806,635.211543,673.4919577,715.3027367,758.9511925,805.0179714,852.9908976,903.0303733,955.1952986,1009.545647,1066.142499,1125.048088,1186.325829,1250.040368,1316.25762,1398.469152,1465.938385,1536.217244,1609.445807,1685.773629,1765.339467,1848.319307,1934.851102,2024.969127,2118.820123,2204.536527,2293.828621,2386.667508,2482.606535,2583.596899,2676.349771,2763.561288,2855.394222,2938.492879,3010.48032,3079.708887,3097.132781,3097.464506,3157.840446,3395.112001
bfa,1B1_Fugitive-solid-fuels,biomass,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.87025961,60.93764557,87.38734536,111.3936742,133.1206739,161.1078385,189.5629486,218.4919718,247.9009462,277.7959813,321.6331828,369.3112037,421.1128733,477.3401546,434.8190566,467.7951509,501.30619,535.3589426,569.9602561,605.1170569,645.7506642,687.6424312,730.8293916,775.348625,821.2372569,972.6383306,997.9078646,1022.995472,1047.9684,1072.892782,1128.073348,1184.954651,1243.581243,1303.995769,1366.240935,1430.456364,1496.630052,1564.77748,1634.889302,1707.053046,1782.170862,1859.552505,1939.2471,2021.303831,2105.771936,2070.613361,2040.952907,2097.158423,2204.874045,2284.307138,2380.915276,2483.582116,2591.220743,2704.113508,2822.507157,2946.057072,3073.896041,3207.333173,3346.049527,3519.166898,3648.465668,3780.940055,3915.539335,4056.367057,4199.823806,4346.405898,4495.975054,4669.148013,4817.683219,4975.821069,5057.031282,5157.090121,5196.808387,5221.088355,5371.30878
khm,1B1_Fugitive-solid-fuels,biomass,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.51475312,61.49152766,92.93486461,124.8493566,157.2396484,189.8872451,222.9338695,256.3784098,290.2193282,324.4546269,359.5242435,395.0916071,431.1620355,467.7408976,504.8336134,542.4456546,580.5825449,619.2498609,656.9208759,694.7822988,730.8617681,767.0218701,803.256093,839.5578906,875.9206781,912.5106577,949.1716034,985.8983315,1018.830017,1050.862281,1086.742115,1122.577836,1158.358982,1194.074877,1229.714622,1265.267084,1300.720879,1336.06436,1371.285599,1406.372379,1442.464541,1478.511577,1514.507584,1550.446708,1586.323141,1622.131118,1657.864918,1693.518862,1729.087314,1794.868651,1865.044805,1936.407996,2009.298226,2084.037599,2160.871104,2245.66909,2333.280276,2423.679971,2516.714466,2612.250618,2710.828343,2877.742296,2983.604417,3093.88124,3208.955683,3328.761287,3465.531227,3610.218033,3761.566476,3829.770982,3847.51375,3923.907188,4006.913976,4103.571756,4027.863341
hti,1B1_Fugitive-solid-fuels,biomass,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.99263281,34.4794404,52.45849715,70.92782435,89.93892584,109.457509,129.4813909,150.09381,171.2282281,192.9889333,215.2879476,238.1227124,261.6289692,286.2822223,311.5681755,337.653582,364.3863484,391.9539214,420.1830386,449.2817448,477.4637724,506.4001583,535.6334088,565.8876538,596.4317533,627.7779836,659.6698158,692.3971987,725.6829295,759.837051,794.2368849,829.5170208,865.3593048,901.7595138,939.0775235,976.9647595,1015.416771,1054.822933,1094.804527,1135.770399,1176.976388,1218.304685,1261.048226,1304.355019,1348.219405,1391.223073,1434.716427,1479.183753,1524.148649,1570.225666,1624.463519,1679.722338,1736.023606,1793.191492,1851.399082,1911.310887,1971.431153,2032.384203,2093.944441,2156.291958,2219.425908,2282.834084,2347.41746,2411.740773,2475.703916,2539.090204,2613.481513,2676.146603,2738.128808,2800.404839,2845.07538,2930.265883,3014.195424,3108.081829,3194.185344
gbr,1B1_Fugitive-solid-fuels,biomass,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.71198791,183.0917006,271.3206129,357.6957755,442.4013892,525.7062294,607.6433864,688.5934271,768.7381291,848.1043701,925.9372935,998.8740224,1072.260327,1149.323011,1223.405937,1293.929107,1361.764486,1424.722076,1486.710446,1558.803217,1523.039157,1588.812913,1651.84048,1718.468675,1778.355704,1839.256785,1899.413281,1960.893456,2018.139874,2079.826916,2142.301311,2207.51014,2269.220382,2329.053638,2391.857606,2455.431839,2518.943468,2582.489982,2662.996943,2729.058769,2780.648084,2843.749956,2919.758611,2986.112523,3048.756305,3102.853302,3174.642043,3260.02496,3332.58316,3371.394416,3442.752488,3512.470076,3583.917997,3656.108425,3729.094541,3789.72832,3816.337446,3805.644727,3766.266258,3701.500553,3610.265576,3500.723415,3361.825847,3209.742386,3044.512268,2865.621161,2681.751955,2491.394952,2301.040442,2110.448703,1904.984104,1715.035066,1539.92789,1378.297954,1234.148969
cmr,1B1_Fugitive-solid-fuels,biomass,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.22787063,49.21278987,77.30695572,104.320421,131.9833063,160.3125223,189.3253935,219.0396688,249.4735306,280.6456048,314.4901964,349.4573108,385.5663328,422.3540173,460.2367057,499.2311395,539.3544403,580.6241173,623.0580751,666.6746223,712.2863645,759.1924661,807.4122651,994.8862189,1013.993063,1041.446283,1100.076329,1160.0554,1237.219184,1334.677481,1398.298962,1454.738613,1509.24402,1583.853128,1659.614647,1722.174676,1812.975115,1916.955041,2000.391236,2081.029124,2161.645045,2239.349628,2321.687954,2414.458114,2512.960662,2613.324199,2715.543633,2905.670075,3122.596309,3356.178368,3456.254129,3558.114991,3661.780438,3767.322282,3874.830738,3984.387384,4096.159214,4210.298642,4326.957018,4429.945028,4548.210339,4667.014692,4786.484488,4906.852085,5028.445264,5150.082637,5273.394898,5398.890981,5527.216963,5658.92691,5662.099133,5773.245279,5896.541164,6029.698752,6157.881217
eri,1B1_Fugitive-solid-fuels,biomass,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.931759963,10.06747502,15.4134485,20.97615066,26.76222254,32.77848002,39.03191781,45.52971366,52.27923259,59.28803119,66.57145588,74.13123589,82.00734111,90.18338625,98.66849832,107.4720476,116.6036533,125.9345128,135.5855917,145.5645567,155.0018916,164.6407144,174.7173154,185.036555,195.6024228,206.4192368,217.4916514,228.8246645,240.4236256,252.2942432,264.3014883,276.540485,289.0289662,301.7715246,314.7731626,328.0393015,341.5757914,354.3819051,368.120879,382.1135952,395.8768688,409.8858941,424.0969025,438.5135835,453.1400577,467.9808847,483.041071,498.3260782,513.8418312,529.5947264,545.9884805,562.4623598,579.0057103,595.6117777,612.2668518,631.540934,651.0199347,670.6827728,690.5049994,710.460396,732.3200343,754.4230089,776.7542657,799.3163116,822.0894044,847.5922897,873.5497305,898.8956299,924.4164478,950.0432198,963.8611244,977.5135289,991.0174492,1004.403063,1017.688487
