iso,em,sector,X1990,X2000,X2010,X2020,X2030,X2040,X2050
mco,NMVOC,FLR,1.86E-05,2.25E-05,2.56E-05,2.66E-05,2.50E-05,2.54E-05,2.57E-05
mda,NMVOC,FLR,0.000130044,9.51E-05,8.17E-05,0.000101919,4.98E-05,4.46E-05,3.99E-05
mdg,NMVOC,FLR,0,0,0,0,0,0,0
mdv,NMVOC,FLR,0,0,0,0,0,0,0
mex,NMVOC,FLR,64.69882651,58.33565504,58.92250121,65.46010402,51.92863644,46.72412461,42.44435483
mhl,NMVOC,FLR,0,0,0,0,0,0,0
mkd,NMVOC,FLR,0.009669216,0.009275692,0.009031255,0.008748922,0.008450962,0.008280663,0.008111154
mli,NMVOC,FLR,0,0,0,0,0,0,0
mlt,NMVOC,FLR,0,0,0,0,0,0,0
mmr,NMVOC,FLR,0.002270329,0.002145035,0.001801836,0.00170457,0.001953666,0.001879743,0.001620351
mne,NMVOC,FLR,0.002839243,0.002002124,0.002385129,0.001988789,0.00312682,0.003693419,0.003271609
mng,NMVOC,FLR,0,0,2.13E-06,5.95E-06,6.51E-05,7.02E-05,8.84E-05
mnp,NMVOC,FLR,0,0,0,0,0,0,0
moz,NMVOC,FLR,0,0,0,0,0,0,0
mrt,NMVOC,FLR,0,0,0,0,0,0,0
msr,NMVOC,FLR,0,0,0,0,0,0,0
mtq,NMVOC,FLR,0,0,0,0,0,0,0
mus,NMVOC,FLR,0,0,0,0,0,0,0
mwi,NMVOC,FLR,0,0,0,0,0,0,0
mys,NMVOC,FLR,23.13885273,23.42796244,19.27842897,21.34196058,18.34496063,19.00693006,16.15695803
myt,NMVOC,FLR,0,0,0,0,0,0,0
nam,NMVOC,FLR,0,0,0,0,0,0,0
ncl,NMVOC,FLR,0,0,0,0,0,0,0
ner,NMVOC,FLR,0,0,0,0,0,0,0
nfk,NMVOC,FLR,0,0,0,0,0,0,0
nga,NMVOC,FLR,134.0355881,135.1758559,151.9642793,191.6050113,206.0985368,204.6041328,198.2490477
nic,NMVOC,FLR,0.058797893,0.123594378,0.272526321,0.230634512,0.124000795,0.132750124,0.137100251
niu,NMVOC,FLR,0,0,0,0,0,0,0
nld,NMVOC,FLR,0.780950219,0.617881372,0.574078329,0.506303993,0.401423,0.371028427,0.351211396
nor,NMVOC,FLR,0.574348652,0.969596395,1.093597019,0.4527834,0.248151769,0.155306821,0.106266006
npl,NMVOC,FLR,0.059485359,0.059485633,0.070333184,0.107942344,0.149526192,0.230335539,0.215940864
nru,NMVOC,FLR,0,0,0,0,0,0,0
nzl,NMVOC,FLR,9.16E-05,4.46E-05,1.45E-05,2.21E-05,0.00024433,0.000311533,0.000267814
omn,NMVOC,FLR,484.8777697,504.6414097,518.3260796,524.0580252,487.1287486,541.4645999,575.2154668
pak,NMVOC,FLR,0.018596794,0.023394711,0.027717109,0.03235604,0.041648729,0.044591614,0.055137683
pan,NMVOC,FLR,0.233580647,0.490991315,1.082638704,0.916219204,0.472245699,0.505566721,0.522133781
pcn,NMVOC,FLR,0,0,0,0,0,0,0
per,NMVOC,FLR,26.53749298,22.52321045,17.49363999,17.64236458,21.64299438,23.16945002,23.92799961
phl,NMVOC,FLR,0.000286479,0.000148396,9.43E-05,0.000343489,0.001155944,0.001216391,0.001050233
plw,NMVOC,FLR,0,0,0,0,0,0,0
png,NMVOC,FLR,0,0,0,0,0,0,0
pol,NMVOC,FLR,7.845586221,8.4000073,8.723471096,8.995098105,9.138397098,8.150897442,7.163409476
pri,NMVOC,FLR,0,0,0,0,0,0,0
prk,NMVOC,FLR,0.039286688,0.03770314,0.037397104,0.039626504,0.043472342,0.04351477,0.043900463
prt,NMVOC,FLR,3.372207241,4.093681272,3.766874268,3.882875554,3.890003862,3.998732832,3.927387727
pry,NMVOC,FLR,0.092797349,0.12252709,0.119672222,0.097834673,0.088356704,0.093995872,0.088224245
pse,NMVOC,FLR,0.000249953,0.000125035,1.00E-04,0.000133472,0.000162768,0.000149292,0.000133706
pyf,NMVOC,FLR,0,0,0,0,0,0,0
qat,NMVOC,FLR,80.71892578,84.00903288,86.28715723,87.24136986,81.09365239,90.13908986,95.7576888
reu,NMVOC,FLR,0,0,0,0,0,0,0
rou,NMVOC,FLR,9.898112937,9.728664298,9.48857736,9.179878549,8.109739101,7.299291165,6.488901402
rus,NMVOC,FLR,1251.826024,702.6977603,672.9365872,870.9197051,895.9468315,872.5371374,818.453875
rwa,NMVOC,FLR,0,0,0,0,0,0,0
sau,NMVOC,FLR,377.231371,392.6073389,403.2539123,407.7133242,378.9826162,421.2555125,447.513441
sdn,NMVOC,FLR,2.284083676,2.073786197,1.954828208,2.483062457,2.1588707,2.107406458,2.118378624
sen,NMVOC,FLR,0,0,0,0,0,0,0
sgp,NMVOC,FLR,0,0,0,0,0,0,0
shn,NMVOC,FLR,0,0,0,0,0,0,0
sjm,NMVOC,FLR,0,0,0,0,0,0,0
slb,NMVOC,FLR,0,0,0,0,0,0,0
sle,NMVOC,FLR,0,0,0,0,0,0,0
slv,NMVOC,FLR,0.060158779,0.126454989,0.278833987,0.235972585,0.235495006,0.252111217,0.260372721
smr,NMVOC,FLR,0.002181415,0.002636904,0.002998934,0.003113304,0.002932916,0.002973946,0.003008438
som,NMVOC,FLR,0,0,0,0,0,0,0
spm,NMVOC,FLR,0,0,0,0,0,0,0
srb,NMVOC,FLR,0.239391304,0.229256403,0.272936217,0.234664238,0.341996384,0.39777942,0.352643936
srb (kosovo),NMVOC,FLR,0.002384973,0.00073306,0.000556229,0.000442826,0.000610891,0.000546861,0.000489422
stp,NMVOC,FLR,0,0,0,0,0,0,0
sur,NMVOC,FLR,0,0,0,0,0,0,0
svk,NMVOC,FLR,3.800405097,4.303370588,2.602090432,3.11461948,4.14665454,4.048647101,3.950644113
svn,NMVOC,FLR,0.548456892,0.552807898,0.689816582,0.594676305,0.887843816,1.054638197,0.944231863
swe,NMVOC,FLR,8.79E-07,1.76E-06,0,0,0,0,0
swz,NMVOC,FLR,0,0,0,0,0,0,0
sxm,NMVOC,FLR,0,0,0,0,0,0,0
syc,NMVOC,FLR,0,0,0,0,0,0,0
syr,NMVOC,FLR,269.789842,280.7861875,288.3998757,291.5888433,271.0414503,301.2739246,320.0528359
tca,NMVOC,FLR,0,0,0,0,0,0,0
tcd,NMVOC,FLR,2.840125462,2.864286981,3.220022571,4.059983462,4.367091681,4.33542625,4.200766201
tgo,NMVOC,FLR,0,0,0,0,0,0,0
tha,NMVOC,FLR,0,0,0,0,0,0,0
tjk,NMVOC,FLR,3.04E-05,1.71E-05,1.78E-05,1.87E-05,5.46E-06,6.41E-06,7.15E-06
tkl,NMVOC,FLR,0,0,0,0,0,0,0
tkm,NMVOC,FLR,20.96364568,28.03090824,33.10731955,32.36796312,29.04250955,33.47292502,36.66907292
tls,NMVOC,FLR,0,0,0,0,0,0,0
ton,NMVOC,FLR,0,0,0,0,0,0,0
tto,NMVOC,FLR,36.422054,32.28368,33.762022,37.684518,33.175903,35.51656,36.680197
tun,NMVOC,FLR,4.204448492,3.817341431,3.598368394,4.570720554,3.97396153,3.879228243,3.89942536
tur,NMVOC,FLR,2.950529506,3.0698986,3.151890118,3.185950401,2.962076467,3.291196413,3.49547622
tuv,NMVOC,FLR,0,0,0,0,0,0,0
twn,NMVOC,FLR,0.000316,0.000103,5.70E-05,5.00E-05,1.90E-05,2.10E-05,2.60E-05
tza,NMVOC,FLR,0,0,0,0,0,0,0
uga,NMVOC,FLR,0,0,0,0,0,0,0
ukr,NMVOC,FLR,0.465853028,0.507510523,0.509259203,0.534332753,0.529340899,0.458632835,0.388076049
ury,NMVOC,FLR,0,0,0,0,0,0,0
usa,NMVOC,FLR,128.5151878,101.389887,82.3758103,69.59499984,72.15786317,73.19731748,74.18653916
uzb,NMVOC,FLR,5.166503715,7.500357721,9.178982767,8.902662609,7.918170007,9.208429109,10.16169311
vct,NMVOC,FLR,0,0,0,0,0,0,0
ven,NMVOC,FLR,465.9322446,543.8778667,546.6948684,552.4210695,475.2922445,508.8101161,525.463983
vgb,NMVOC,FLR,0,0,0,0,0,0,0
vir,NMVOC,FLR,0,0,0,0,0,0,0
vnm,NMVOC,FLR,4.658571172,11.67492807,22.66470518,24.83259178,20.14337386,20.87023067,17.74093993
vut,NMVOC,FLR,0,0,0,0,0,0,0
wlf,NMVOC,FLR,0,0,0,0,0,0,0
wsm,NMVOC,FLR,0,0,0,0,0,0,0
yem,NMVOC,FLR,210.5344459,219.1158395,225.0577378,227.5465547,211.5118233,235.104508,249.7591706
zaf,NMVOC,FLR,0,0,0.003783022,0.004071122,0,0,0
zmb,NMVOC,FLR,0,0,0,0,0,0,0
zwe,NMVOC,FLR,0,0,0,0,0,0,0
