"Source","Sector","SubSector","2011","2012","2013","2014","2015","2016","2017"
"Ore and Mineral Industries","","","33937.729999999996","35949.54000000001","32574.640000000003","32367.980000000003","30902.019999999986","31302.239999999998","34840.67999999999"
"Ore and Mineral Industries","Aluminium Industry","","4500.33","4504.17","4167.56","3731.46","3329.86","3493.33","3435.41"
"Ore and Mineral Industries","Aluminium Industry","Alumina (Bauxite Refining)","24","24.6","49.6","46.49","44.8","43.5","42"
"Ore and Mineral Industries","Aluminium Industry","Primary Aluminium Smelting and Refining","4393.66","4433.04","4075.45","3636.19","3234.42","3400.88","3344.2"
"Ore and Mineral Industries","Aluminium Industry","Secondary Aluminium Production (Includes Recycling)","82.67","46.53","42.51","48.78","50.64","48.95","49.21"
"Ore and Mineral Industries","Asphalt Paving Industry","","2051.84","1487.73","1415.38","1631.96","1368.84","1309.58","1431.3"
"Ore and Mineral Industries","Asphalt Paving Industry","Asphalt Paving Industry","2051.84","1487.73","1415.38","1631.96","1368.84","1309.58","1431.3"
"Ore and Mineral Industries","Cement and Concrete Industry","","8280.74","8451.55","7997.400000000001","7893.089999999999","7913.79","7229.16","8041.969999999999"
"Ore and Mineral Industries","Cement and Concrete Industry","Cement Manufacturing","805.89","867.15","843.85","722.37","951.9","792.47","685.87"
"Ore and Mineral Industries","Cement and Concrete Industry","Concrete Batching and Products","6799.68","6969.92","6612.29","6578.45","6420.41","5913.11","6825.42"
"Ore and Mineral Industries","Cement and Concrete Industry","Gypsum Product Manufacturing","107.4","79.52","69.45","78.73","71.43","78.33","97.99"
"Ore and Mineral Industries","Cement and Concrete Industry","Lime Manufacturing","567.77","534.96","471.81","513.54","470.05","445.25","432.69"
"Ore and Mineral Industries","Foundries","","4191.5","4257.8","4176.39","4396.41","4152.46","4085.04","4216.830000000001"
"Ore and Mineral Industries","Foundries","Die Casting","26.65","13.15","13.08","12.17","9.57","9.43","10.85"
"Ore and Mineral Industries","Foundries","Ferrous Foundries","4136.56","4217.05","4152.84","4371.28","4128.96","4062.03","4192.56"
"Ore and Mineral Industries","Foundries","Non-ferrous Foundries","28.29","27.6","10.47","12.96","13.93","13.58","13.42"
"Ore and Mineral Industries","Iron and Steel Industry","","2112.82","2671.3300000000004","2164.8","2538.31","2376.29","2196.4100000000003","2524.66"
"Ore and Mineral Industries","Iron and Steel Industry","Primary (Blast furnace and DRI)","1891.61","2421.92","1980.32","2304.72","2032.65","1831.21","2108.02"
"Ore and Mineral Industries","Iron and Steel Industry","Secondary (Electric Arc Furnaces)","216.79","236.8","179.72","228.78","340.41","362.05","413.47"
"Ore and Mineral Industries","Iron and Steel Industry","Steel Recycling","4.42","12.61","4.76","4.81","3.23","3.15","3.17"
"Ore and Mineral Industries","Iron Ore Pelletizing","","774.23","835.65","739.82","769.52","828.67","895.18","785.26"
"Ore and Mineral Industries","Iron Ore Pelletizing","Iron Ore Pelletizing","774.23","835.65","739.82","769.52","828.67","895.18","785.26"
"Ore and Mineral Industries","Mineral Products Industry","","604.9499999999999","576.5600000000001","658.79","365.49","324.9","292.77","227.87"
"Ore and Mineral Industries","Mineral Products Industry","Brick Products","22.57","34.85","25.97","23.42","32.69","25.25","24.98"
"Ore and Mineral Industries","Mineral Products Industry","Clay Products","13.22","8.74","6.65","7.47","6.28","5.5","4.03"
"Ore and Mineral Industries","Mineral Products Industry","Other (Mineral Products Industry)","569.16","532.97","626.17","334.6","285.93","262.02","198.86"
"Ore and Mineral Industries","Mining and Rock Quarrying","","9575.45","11224.9","9501.34","9137.519999999999","8503.91","10052.61","12872.82"
"Ore and Mineral Industries","Mining and Rock Quarrying","Coal Mining Industry","2126","3763.36","1367.57","1095.33","1014.71","2130.31","5093.25"
"Ore and Mineral Industries","Mining and Rock Quarrying","Iron Ore Mining","324.67","313.5","331.99","182.27","117.78","143.29","158.12"
"Ore and Mineral Industries","Mining and Rock Quarrying","Limestone","77.03","63.71","58.15","80.27","75.78","70.17","68.05"
"Ore and Mineral Industries","Mining and Rock Quarrying","Metal Mining","3088.87","3276.87","3723.19","3713.14","3490.74","3633.36","3597.99"
"Ore and Mineral Industries","Mining and Rock Quarrying","Potash","1561.76","1347.81","1597.16","1819.58","1529.03","1545.69","1558.86"
"Ore and Mineral Industries","Mining and Rock Quarrying","Rock, Sand and Gravel","1914.7","1962.21","1944.03","1853.48","1930.32","2202.82","2003.68"
"Ore and Mineral Industries","Mining and Rock Quarrying","Silica Production","8.1","7.58","11.66","10.06","10.27","11.28","12.71"
"Ore and Mineral Industries","Mining and Rock Quarrying","Other (Mining and Rock Quarrying)","474.32","489.86","467.59","383.39","335.28","315.69","380.16"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","","1845.8700000000001","1939.8500000000001","1753.16","1904.22","2103.3000000000006","1748.1599999999999","1304.5599999999997"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","Primary Ni, Cu, Zn, Pb","1824.17","1925.01","1740.13","1891.04","2094.28","1739.59","1294.34"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","Secondary Pb, Cu","12.63","7.69","7.66","9.04","4.76","4.45","5.86"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","Other (Non-Ferrous Refining and Smelting Industry)","9.07","7.15","5.37","4.14","4.26","4.12","4.36"
"Oil and Gas Industry","","","9639.810000000001","10151.17","10839.710000000001","12762.160000000002","11683.72","10691.1","12009.13"
"Oil and Gas Industry","Downstream Oil and Gas Industry","","1930.09","1759.41","1730.0500000000002","1583.93","1411.32","1458.59","1463.8200000000002"
"Oil and Gas Industry","Downstream Oil and Gas Industry","Petroleum Refining","1927.35","1757.64","1725.98","1567.54","1408.57","1456.13","1456.96"
"Oil and Gas Industry","Downstream Oil and Gas Industry","Refined Petroleum Products Bulk Storage and Distribution","1.52","0.03","1.93","14.45","0","0","4.44"
"Oil and Gas Industry","Downstream Oil and Gas Industry","Refined Petroleum Product Pipelines","0","0","0","0","0","0","0"
"Oil and Gas Industry","Downstream Oil and Gas Industry","Natural Gas Distribution","1.22","1.74","2.14","1.94","1.83","1.84","1.9"
"Oil and Gas Industry","Downstream Oil and Gas Industry","Other (Downstream Oil and Gas Industry)","0","0","0","0","0.92","0.62","0.52"
"Oil and Gas Industry","Upstream Oil and Gas Industry","","7709.72","8391.76","9109.66","11178.230000000001","10272.400000000001","9232.51","10545.31"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Accidents and Equipment Failures","0","0","0","0","0","0","0"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Disposal and Waste Treatment","20.67","23.62","22.88","25.97","21.69","16.56","18.39"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Heavy Crude Oil Cold Production","234.47","304.42","338.67","440.5","503.74","538.26","596"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Light/Medium Crude Oil Production","2784.92","3375.61","3508.16","3956.05","3555.59","2824.62","2886.94"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Natural Gas Production and Processing","2253.54","2299.62","2434.66","2759.86","2619.43","2385.23","2521.7"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Natural Gas Transmission and Storage","93.92","89.7","95.5","88.36","87.13","87.3","89.51"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Oil Sands In-Situ Extraction","432.06","414.34","498.17","435.83","447.92","522.53","527.22"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Oil Sands Mining, Extraction and Upgrading","1573.33","1605.34","1918.45","3064.99","2769.56","2726.04","3739.5"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Petroleum Liquids Storage","4.44","9.09","12.5","10.98","13.05","9.32","8.55"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Petroleum Liquids Transportation","11.84","12.44","12.29","12.37","12.5","12.89","11.65"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Well Drilling/Servicing/Testing","300.53","257.58","268.38","383.32","241.79","109.76","145.85"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Flaring","0","0","0","0","0","0","0"
"Electric Power Generation (Utilities)","","","4337.089999999999","3234.4399999999996","3240.6300000000006","3585.15","3455.9700000000003","3368.14","3282.13"
"Electric Power Generation (Utilities)","Coal","","2469.18","2270.58","2242.4","2509.64","2361.12","2214.29","2227.6"
"Electric Power Generation (Utilities)","Coal","Coal","2469.18","2270.58","2242.4","2509.64","2361.12","2214.29","2227.6"
"Electric Power Generation (Utilities)","Refined Petroleum Products","","184.97","179.49","179.13","196.99","213.53","216","178.42"
"Electric Power Generation (Utilities)","Refined Petroleum Products","Refined Petroleum Products","184.97","179.49","179.13","196.99","213.53","216","178.42"
"Electric Power Generation (Utilities)","Natural Gas","","1269.06","465.7","497.05","423.28","420.4","387.11","340.46"
"Electric Power Generation (Utilities)","Natural Gas","Natural Gas","1269.06","465.7","497.05","423.28","420.4","387.11","340.46"
"Electric Power Generation (Utilities)","Landfill Gas","","17.44","17.85","15.75","17.76","16.8","14.74","14.62"
"Electric Power Generation (Utilities)","Landfill Gas","Landfill Gas","17.44","17.85","15.75","17.76","16.8","14.74","14.62"
"Electric Power Generation (Utilities)","Other (Electric Power Generation)","","396.44","300.82","306.3","437.48","444.12","536","521.03"
"Electric Power Generation (Utilities)","Other (Electric Power Generation)","Other (Electric Power Generation)","396.44","300.82","306.3","437.48","444.12","536","521.03"
"Electric Power Generation (Utilities)","Hydroelectricity","","0","0","0","0","0","0","0"
"Electric Power Generation (Utilities)","Hydroelectricity","Hydroelectricity","0","0","0","0","0","0","0"
"Electric Power Generation (Utilities)","Nuclear","","0","0","0","0","0","0","0"
"Electric Power Generation (Utilities)","Nuclear","Nuclear","0","0","0","0","0","0","0"
"Electric Power Generation (Utilities)","Solid Biomass","","0","0","0","0","0","0","0"
"Electric Power Generation (Utilities)","Solid Biomass","Solid Biomass","0","0","0","0","0","0","0"
